Gene = Adhfe1
index = 100
Annotated 5SS: [  204  1997  3810  5029  5525  5872  7668  9158 10338 12260 15640 15946
 18991]
Annotated 3SS: [ 1958  3768  4974  5369  5674  7589  9051 10184 12160 15560 15848 18832
 28242]
SMsplice 5SS: [  204  5525  7668  9158 10338 10539 12260 15946 16316 18991]
SMsplice 3SS: [ 5369  7589  9051 10184 10441 12160 15848 16233 18832 28242]
top_k =  500
Partition function (log Z): 5.273511897919859

Sorted 5' Splice Sites (High to Low Probability):
Position 18991: 0.9957085372223431
Position 12260: 0.9814067451934689
Position 10338: 0.9356288859573021
Position 204: 0.9110467864343792
Position 5525: 0.7911805123860016
Position 16316: 0.7316293982766034
Position 10539: 0.6713838040775434
Position 9158: 0.6144986947747935
Position 7668: 0.5391828577281614
Position 15983: 0.5098866913521171
Position 15946: 0.4554864088049071
Position 9243: 0.3776829682095616
Position 2700: 0.2340981676579621
Position 16709: 0.16551573387467775
Position 15640: 0.16200798464254737
Position 17069: 0.1594573626906077
Position 5872: 0.15871505274255773
Position 1997: 0.14730894478283096
Position 5061: 0.1344918271590989
Position 3810: 0.11347511159254574
Position 669: 0.10689268675990939
Position 16776: 0.10079154721007866
Position 20057: 0.09779800967039667
Position 2164: 0.08781373461725872
Position 8603: 0.06775961725281084
Position 3973: 0.05188659871571337
Position 877: 0.049737359060139735
Position 815: 0.041815169757320046
Position 1636: 0.041448362511031914
Position 1214: 0.03790452537637468
Position 12668: 0.03200196933414041
Position 7821: 0.0318916210003846
Position 24302: 0.030018593311548956
Position 16818: 0.020586931427502245
Position 10029: 0.018440389375366916
Position 9991: 0.018279042968481478
Position 5499: 0.01645579538791287
Position 13332: 0.014825018175578774
Position 17328: 0.014644135084932541
Position 16143: 0.013444860819026834
Position 10379: 0.012724914657605745
Position 9322: 0.012038319579383979
Position 1759: 0.011820768015512228
Position 11736: 0.011743601537642685
Position 18271: 0.011113491869577496
Position 24147: 0.010624659176013587
Position 6142: 0.010249602924129606
Position 6411: 0.009118910286793206
Position 44: 0.008055676729966356
Position 21972: 0.007661102473489975
Position 11896: 0.007455157071357988
Position 16894: 0.007380456535576159
Position 1798: 0.007358796615423901
Position 11227: 0.007281137662114123
Position 844: 0.007269368808345873
Position 15451: 0.006494069622224529
Position 9197: 0.006254575419268364
Position 6066: 0.005518348090240625
Position 5774: 0.004160868411585852
Position 9230: 0.0036636417193509382
Position 9838: 0.003580807336302338
Position 3667: 0.00347611747361249
Position 4332: 0.003378164817961232
Position 5487: 0.003053707958330575
Position 2781: 0.0028079349672716107
Position 1229: 0.002637178141757966
Position 549: 0.002600778644446323
Position 2320: 0.0024165100589958553
Position 10556: 0.002412149396402169
Position 10657: 0.002283375944214667
Position 9968: 0.0018382426911362844
Position 2922: 0.0015810032774351919
Position 5979: 0.001577910881064119
Position 7030: 0.0015463531383892086
Position 3438: 0.0014472110972100216
Position 3213: 0.0014407173990785363
Position 22008: 0.0013741459197722508
Position 1175: 0.0012829991395453646
Position 5324: 0.0012017125915025008
Position 4275: 0.0011151000709779197
Position 16348: 0.0009574198027082891
Position 10271: 0.0008721196564101141
Position 414: 0.0008648060513011104
Position 10629: 0.000835983850173637
Position 1540: 0.0007992432186538323
Position 1400: 0.0007344366475448963
Position 12264: 0.0007263876230141998
Position 1218: 0.0006779866259598844
Position 4327: 0.0005498962655181099
Position 21152: 0.0005402626805708303
Position 208: 0.000533816756906909
Position 1629: 0.0004339345823654193
Position 4849: 0.0004240418450301118
Position 104: 0.0004217612967189091
Position 1888: 0.0003875119742940559
Position 3685: 0.0003677508524428984
Position 474: 0.0003427749007853088
Position 686: 0.00033626091921853707
Position 1383: 0.00032703551702214015
Position 14633: 0.0003213960891729244
Position 1499: 0.00031388570992516447
Position 312: 0.0002878691987649606
Position 423: 0.0002703661346548138
Position 16429: 0.00026944110910959965
Position 1571: 0.00022911278986093898
Position 1291: 0.0002224858777554335
Position 9126: 0.00019223858089125522
Position 4622: 0.00018338626145483536
Position 971: 0.00018304071532456126
Position 1780: 0.00018114108240338542
Position 1615: 0.0001564916169562348
Position 226: 0.0001475975083289233
Position 39: 0.00010533485029485614
Position 1525: 0.00010202060544464567
Position 905: 9.579878019554446e-05
Position 673: 9.476314647783527e-05
Position 1566: 8.730579962966289e-05
Position 119: 8.040698812703438e-05
Position 465: 6.827557918530043e-05
Position 1532: 6.768819808502121e-05
Position 1611: 5.495317060185835e-05
Position 354: 4.528632699892943e-05
Position 776: 3.3895274771385054e-05
Position 1790: 2.474550899353179e-05
Position 675: 2.258840957436663e-05
Position 11036: 1.9915380924686384e-05
Position 251: 1.859526568161594e-05
Position 1033: 1.4140903619985675e-05
Position 582: 7.371511001260069e-06
Position 871: 5.239096376835105e-06
Position 361: 4.988633896730723e-06
Position 599: 3.978937019144705e-06
Position 801: 2.1581767416661814e-06
Position 1056: 1.793623580653711e-06
Position 914: 1.328895934709144e-06
Position 860: 1.1070471858958692e-06
Position 114: 9.101384205849939e-07
Position 953: 7.899449413643753e-07
Position 9168: 7.89407712644068e-07
Position 272: 7.794791396672902e-07
Position 867: 7.746127174427141e-07
Position 12: 7.622795660658968e-07
Position 234: 7.144012381676848e-07
Position 169: 6.627982196154979e-07
Position 692: 2.051601957420624e-07
Position 575: 1.3152515064068616e-07
Position 428: 1.2321376859943697e-07
Position 480: 8.994495468362344e-08
Position 326: 8.562804723308129e-08
Position 486: 7.43645655033564e-08
Position 472: 7.361527100054536e-08
Position 108: 3.3514690188231205e-09
Position 81: 2.78462867231456e-09
Position 67: 1.858976273365476e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9051: 0.9895503943959754
Position 12160: 0.9069169639920138
Position 18832: 0.7796064219051838
Position 5369: 0.7478873572253631
Position 16233: 0.7097787010625128
Position 15848: 0.63890115333745
Position 10441: 0.6298019835307384
Position 28242: 0.5903884629827767
Position 10184: 0.5549043149825956
Position 7589: 0.5442004621633514
Position 10220: 0.39306845374187016
Position 15885: 0.28474696050222437
Position 16589: 0.2661057332129861
Position 1958: 0.23342407568823442
Position 2612: 0.23222316884080915
Position 18814: 0.18117269321483281
Position 5674: 0.14590478646941188
Position 4974: 0.13948888048899458
Position 3768: 0.1273203244990808
Position 15560: 0.11340240254720971
Position 16981: 0.10066523054381928
Position 24236: 0.09272197097565531
Position 12095: 0.06827899764976848
Position 8355: 0.06775961725281084
Position 15586: 0.058940749146502096
Position 16836: 0.055135975343918946
Position 23805: 0.05415700702070167
Position 24106: 0.05204053945158272
Position 5412: 0.048723071420961044
Position 651: 0.04692768234003122
Position 21755: 0.04513118854299567
Position 1144: 0.04192999342112494
Position 1341: 0.04142508511558386
Position 19900: 0.039513611707686205
Position 18883: 0.03722320693252061
Position 15900: 0.032142702128546745
Position 9772: 0.030599384315462146
Position 794: 0.02654512600504132
Position 16094: 0.025802859474753137
Position 10407: 0.024472125759071376
Position 3708: 0.023415044707611715
Position 7750: 0.022760429105426833
Position 25868: 0.021852762085463495
Position 26185: 0.021417512462748114
Position 23990: 0.020108548229974724
Position 16700: 0.0173992145468238
Position 12565: 0.017058227209843527
Position 19873: 0.016259017797825157
Position 491: 0.015118417389025553
Position 19975: 0.014860916724673713
Position 17193: 0.014644135084932551
Position 9237: 0.014291059588011438
Position 3876: 0.013702024988383485
Position 5871: 0.013534017504126507
Position 19523: 0.013259188409351017
Position 11616: 0.01279031032688075
Position 762: 0.012533277867496188
Position 582: 0.012419584502830315
Position 1539: 0.012057433592460528
Position 23737: 0.011902031241051414
Position 18159: 0.01111349186957749
Position 22120: 0.0109742559973043
Position 19890: 0.010812694339614837
Position 9125: 0.010374165049698512
Position 5448: 0.010284246347527995
Position 20475: 0.009788101960966626
Position 19082: 0.009692940249240844
Position 6273: 0.009118910286793205
Position 9703: 0.008749912179016184
Position 19949: 0.008479605966319817
Position 10422: 0.008462675239329498
Position 10261: 0.008424992628300938
Position 25724: 0.008363675006080318
Position 16969: 0.008070938803441199
Position 20019: 0.008013796351738269
Position 16540: 0.007365056419105143
Position 5636: 0.007349216722206595
Position 12532: 0.006837886292945934
Position 24666: 0.006812334164825884
Position 11118: 0.006585030444695895
Position 24637: 0.006446198596424432
Position 19562: 0.006120437814071438
Position 20745: 0.005494823249224284
Position 13187: 0.005144794225775838
Position 19235: 0.005110039798896963
Position 4220: 0.005043161154457263
Position 5705: 0.005029197106556162
Position 12065: 0.004797242967552329
Position 22266: 0.004658503424470535
Position 5618: 0.0045927208559689145
Position 19328: 0.00455086787376438
Position 591: 0.004182669204586635
Position 22486: 0.004060001913745005
Position 25973: 0.004055322676397813
Position 7369: 0.004047343433350167
Position 24658: 0.003932853649188318
Position 519: 0.0038946628968026067
Position 1996: 0.0038504251377706224
Position 15307: 0.0038167260685595212
Position 22348: 0.003809549889419471
Position 21592: 0.0037838243484727614
Position 22084: 0.0036907889527539885
Position 19697: 0.0036682635662946893
Position 11760: 0.0036649600690631823
Position 3563: 0.003529746084000419
Position 2580: 0.0034165520122069848
Position 414: 0.003244897959822775
Position 12538: 0.003073657374721748
Position 10455: 0.003072377804680449
Position 16283: 0.003014112387640923
Position 1585: 0.0028959040651239326
Position 12976: 0.0028557726869130337
Position 13119: 0.0028346680496291066
Position 12435: 0.0025106271162636633
Position 1611: 0.0024589971413030713
Position 13216: 0.002264551238162701
Position 15346: 0.002235581942886748
Position 16186: 0.00219971784703404
Position 5979: 0.002089504510295489
Position 20134: 0.0020176516307025
Position 497: 0.0019402535324693775
Position 19490: 0.0019267748491246072
Position 19852: 0.0018042083121440195
Position 16030: 0.0017345259244316387
Position 2755: 0.0017053238829609616
Position 5955: 0.0017016141686024048
Position 1729: 0.0016302310863143016
Position 15905: 0.001603142280367298
Position 9850: 0.001602002409064784
Position 12517: 0.0015953045084824348
Position 344: 0.0015525855892137177
Position 6971: 0.0015463531383892086
Position 20167: 0.0015131172361536466
Position 21098: 0.0015091621035607558
Position 11831: 0.0014923426536293126
Position 3258: 0.0014188814650189804
Position 3084: 0.0013929655436426018
Position 294: 0.0012782001223615627
Position 11691: 0.001251145559427425
Position 20791: 0.0012262671304569277
Position 10450: 0.001222040905319883
Position 9906: 0.0012153867447481212
Position 10378: 0.001214919300361782
Position 16027: 0.0011568317462179556
Position 2620: 0.0011420611666919061
Position 1591: 0.0010842035192223359
Position 1147: 0.0010696708229712755
Position 19456: 0.0010365441236799453
Position 21735: 0.0009511965883249526
Position 19100: 0.0008936605673292059
Position 13220: 0.0008796872380843538
Position 12449: 0.0008611884970835249
Position 24197: 0.0008318822123468388
Position 10489: 0.0008197449373238534
Position 1110: 0.0008160003768665243
Position 3879: 0.0008116563439921459
Position 655: 0.0007674854431937834
Position 13102: 0.0007309092312068828
Position 11133: 0.0006961072174182317
Position 23843: 0.0006951978412038059
Position 11934: 0.0006858614707575345
Position 19501: 0.0006369321750522151
Position 12111: 0.0006288510194132116
Position 4532: 0.0006074281064849472
Position 12099: 0.00060283463645979
Position 19308: 0.0006008863799015797
Position 21572: 0.0005882929120435106
Position 19487: 0.0005750776788064627
Position 20583: 0.0005701247688076659
Position 3292: 0.0004509134391213917
Position 15304: 0.0004417616107782598
Position 17914: 0.0003049201991665001
Position 1699: 0.00030102749051521974
Position 724: 0.0002836334490293922
Position 16260: 0.00025701768171085786
Position 10088: 0.0002344766053342917
Position 1738: 0.00023401325563011317
Position 10614: 0.00022855448496879985
Position 21036: 0.0002260844583046801
Position 774: 0.00022092935914239264
Position 12016: 0.00021265654133292345
Position 15700: 0.00020644711609536654
Position 1660: 0.0002058513640604607
Position 588: 0.00019557536769539594
Position 1879: 0.00019272280272290913
Position 14622: 0.00018960643550830361
Position 1643: 0.00018853042744614528
Position 16651: 0.00018002760348206475
Position 369: 0.00017818762398316945
Position 843: 0.0001725499549211403
Position 509: 0.00016652159778181386
Position 16483: 0.00013466231068916276
Position 20199: 0.00013431842782943626
Position 14499: 0.0001317896536646206
Position 10314: 0.00012673538116568801
Position 1673: 0.00011237534645458389
Position 769: 0.00010799546896132958
Position 16235: 9.447928168860849e-05
Position 1378: 8.907965660071365e-05
Position 392: 8.024490836651626e-05
Position 8995: 7.544055432487101e-05
Position 380: 6.79924595162228e-05
Position 7796: 6.624402641746857e-05
Position 9827: 5.89421571437437e-05
Position 18550: 5.842873427965833e-05
Position 13084: 5.765462594914917e-05
Position 13089: 5.69808798577127e-05
Position 20938: 5.632918485834023e-05
Position 3047: 4.7751855435934976e-05
Position 1546: 4.686035026295988e-05
Position 2279: 3.9985841417345206e-05
Position 12479: 3.761555071086515e-05
Position 9247: 3.5273797164775806e-05
Position 1655: 3.334285085321722e-05
Position 2023: 3.197998894010756e-05
Position 108: 2.7476726029512385e-05
Position 12406: 2.7462784088719847e-05
Position 1768: 2.6064176192113677e-05
Position 1517: 2.194273076775652e-05
Position 6052: 2.0725712409947595e-05
Position 418: 1.896853817291444e-05
Position 1587: 1.7190721484532965e-05
Position 532: 1.7094144423280056e-05
Position 797: 1.4499686743019076e-05
Position 612: 1.3606871858136739e-05
Position 10933: 1.2732498268179757e-05
Position 690: 1.2649807278751136e-05
Position 397: 1.0276299809900353e-05
Position 122: 1.0210177500186663e-05
Position 16595: 9.870342166707669e-06
Position 12019: 9.724539184688272e-06
Position 3813: 4.1982043155710175e-06
Position 10721: 3.8469525411446845e-06
Position 9254: 3.798704388807913e-06
Position 10737: 3.335930115361951e-06
Position 939: 2.4094031157026957e-06
Position 1056: 2.3948369172677703e-06
Position 538: 2.304137021138199e-06
Position 684: 2.005419474441291e-06
Position 383: 1.9389221458292117e-06
Position 560: 1.75041690882417e-06
Position 874: 1.3987564130740288e-06
Position 465: 1.397056189549627e-06
Position 549: 1.3769951078725655e-06
Position 154: 1.1156537979572145e-06
Position 9271: 1.0956013983437024e-06
Position 312: 9.820695839114002e-07
Position 730: 9.396514349702528e-07
Position 301: 8.273209419813095e-07
Position 1098: 6.038762523563578e-07
Position 801: 5.784193968552427e-07
Position 10003: 5.209636322644217e-07
Position 877: 4.277525202880749e-07
Position 426: 3.792385361040167e-07
Position 944: 3.6302143153013985e-07
Position 394: 3.421330672915657e-07
Position 620: 3.0709327810294734e-07
Position 401: 2.62784708517997e-07
Position 10570: 1.7184081025328017e-07
Position 661: 1.2666666433866755e-07
Position 750: 1.2080880569763035e-07
Position 534: 8.532152264330903e-08
Position 260: 7.69895117958388e-08
Position 1369: 7.501429966805492e-08
Position 1366: 7.402116564395741e-08
Position 268: 4.587839702857224e-08
Position 431: 4.562447043544442e-08
Position 86: 4.050766116362477e-08
Position 423: 3.4733579606083354e-08
Position 137: 2.2584588460657338e-08
Position 16062: 1.842046377716363e-08
Position 623: 1.6625890941622193e-08
Position 134: 1.2078737233786888e-08
Position 234: 1.046585019046104e-08
Position 89: 7.353597697014002e-09
Position 81: 5.426833907210243e-09
Position 197: 1.5763958382798286e-09
Position 119: 1.564290380792068e-09
Position 202: 1.204741132200808e-09
Position 272: 1.070473604104154e-09
Position 692: 7.023946561581807e-10
Position 169: 5.427118537684779e-10
Position 185: 4.077863439935799e-10
Position 213: 1.5647713646236343e-11
