Gene = Eln
index = 371
Annotated 5SS: [  167  7814 10160 11021 14791 16259 17679 18053 18196 18934 20856 21555
 22405 24860 25289 25707 28191 28335 29303 30332 30896 31640 32077 33329
 34774 34918 36262 37217 39352 39503 39814 40758 40959 41583 42036 42794]
Annotated 3SS: [ 7750 10123 10987 14760 16222 17576 17890 18132 18885 20783 21524 22332
 24817 25243 25658 28100 28274 29155 30277 30805 31591 31974 33268 34632
 34857 36102 37177 39249 39439 39672 40718 40907 41537 42005 42742 43498]
SMsplice 5SS: [  167  7814 11021 14791 16259 17679 22405 24860 25707 28191 28335 29303
 30332 30896 31640 32077 33329 34774 34918 36262 37217 39352 39503 39814
 40758 40959]
SMsplice 3SS: [ 7750 10987 14760 16222 17576 22332 24817 25658 28100 28274 29155 30277
 30805 31591 31974 33129 34632 34857 36102 37177 39249 39439 39672 40718
 40907 43498]
top_k =  500
Partition function (log Z): 52.27626918531282

Sorted 5' Splice Sites (High to Low Probability):
Position 32077: 0.9960243759170831
Position 28335: 0.991079248978351
Position 30332: 0.9906867475329482
Position 7814: 0.9867054942472036
Position 36262: 0.9848854183703009
Position 22405: 0.9804277382024882
Position 34918: 0.9789991635669605
Position 28191: 0.9649994024044194
Position 39352: 0.9573099780734333
Position 34774: 0.9547136783237445
Position 39503: 0.9452085136217379
Position 167: 0.9378092569444512
Position 17679: 0.9318315740391537
Position 30896: 0.9314978768927699
Position 31640: 0.9284031302284024
Position 39814: 0.9109616022334284
Position 37217: 0.9059832244075194
Position 33329: 0.809848735203212
Position 11021: 0.7878306429289391
Position 24860: 0.772776303802108
Position 29303: 0.7364788786667027
Position 25707: 0.7063431728821955
Position 40758: 0.6515692337297146
Position 14791: 0.6472913861423769
Position 18934: 0.6170172114219215
Position 40959: 0.6102539328541754
Position 16259: 0.6062858924894974
Position 18053: 0.5932162930194995
Position 7071: 0.5797625371246607
Position 5115: 0.5062284937625218
Position 25289: 0.48714677011011
Position 42036: 0.4652919654656385
Position 2271: 0.4109960351613995
Position 21555: 0.31577535002185597
Position 3138: 0.27639254198939206
Position 18224: 0.2754906300995738
Position 32642: 0.25291634940630187
Position 18196: 0.24171723618950322
Position 15012: 0.22970996618033915
Position 20856: 0.22850654422082275
Position 4756: 0.15925546473221078
Position 26568: 0.1203633955643844
Position 30567: 0.1195424147391121
Position 828: 0.10451985894319844
Position 18231: 0.09275291018994584
Position 17426: 0.08662914859087914
Position 29575: 0.08350398028220167
Position 42794: 0.08162023128636031
Position 11558: 0.08042116157472012
Position 33997: 0.08013591905092189
Position 21656: 0.07891890585554583
Position 31845: 0.07441422745257806
Position 2333: 0.07149986046781218
Position 43093: 0.07012481677043497
Position 25757: 0.06114935073973368
Position 2989: 0.05995321918117618
Position 40250: 0.059136594046904294
Position 25800: 0.04973603356367297
Position 11129: 0.045651448390992985
Position 39841: 0.04105889807686803
Position 36925: 0.04017423710051348
Position 43604: 0.039768779834627885
Position 29075: 0.03697391002010944
Position 19218: 0.03120059127777618
Position 1226: 0.03038213469336575
Position 32636: 0.03004822540072585
Position 43578: 0.02671443723021817
Position 41043: 0.024626517182295266
Position 25742: 0.023969628993115062
Position 2490: 0.02347755444851123
Position 41809: 0.023033188611749408
Position 2519: 0.022697782673533576
Position 41583: 0.02168504097583606
Position 43003: 0.021559419457051476
Position 18242: 0.021502206423406438
Position 33535: 0.021314715994113904
Position 21059: 0.020654379557737374
Position 11639: 0.01956725245813612
Position 39340: 0.019377937831488327
Position 33839: 0.01825478868287293
Position 38204: 0.01818008251378086
Position 41038: 0.017713476691891168
Position 33192: 0.01709069039413649
Position 40835: 0.016996597298513702
Position 734: 0.016747129032189743
Position 29556: 0.015812593866058697
Position 39876: 0.014807212351154743
Position 20989: 0.014152940500134138
Position 40953: 0.014099939606374602
Position 38513: 0.014054126507662338
Position 801: 0.013763867462743992
Position 40908: 0.01365271160114997
Position 22610: 0.013586364260435073
Position 17978: 0.013327176250680289
Position 18218: 0.012573792270351086
Position 42605: 0.01154529410089956
Position 13269: 0.011255531452839772
Position 12268: 0.010607740565655253
Position 25702: 0.010560187013323294
Position 25214: 0.01018042792174374
Position 34744: 0.010043137968069098
Position 28611: 0.009258640800477336
Position 26536: 0.008945695578922459
Position 246: 0.0088094245729614
Position 31856: 0.008674482190137982
Position 17951: 0.008230722664527545
Position 42487: 0.007949714324926157
Position 27918: 0.007940624056392455
Position 30910: 0.007916413835040553
Position 18662: 0.0077231967516188105
Position 13229: 0.007338906520246967
Position 29702: 0.006564314087361628
Position 38580: 0.006519045583886245
Position 40100: 0.0064444871826190835
Position 10244: 0.006001532331159313
Position 26507: 0.005798404565280048
Position 38116: 0.005789786654739604
Position 33333: 0.005781676864303437
Position 28585: 0.005593865439257662
Position 35207: 0.005345752259376333
Position 2023: 0.004798191034557532
Position 3657: 0.004782919013329909
Position 19376: 0.004695643560475063
Position 30841: 0.0045220575170880845
Position 29204: 0.004287129718732495
Position 38125: 0.004201648520455843
Position 11041: 0.004166660562909209
Position 2421: 0.004010829123062986
Position 13165: 0.003804866321700064
Position 10160: 0.0037782759367624287
Position 700: 0.0029064461448391468
Position 29255: 0.0028961661840234414
Position 7042: 0.002836515314273941
Position 35221: 0.002763706771593561
Position 32038: 0.002709076121738215
Position 30664: 0.002652891969590582
Position 7844: 0.00261722972074282
Position 35193: 0.00252304048380927
Position 36995: 0.0025027547115425886
Position 29545: 0.0024500179167252735
Position 33275: 0.0024287805929302532
Position 28330: 0.0023997983436747335
Position 31635: 0.0023511377075379467
Position 38641: 0.00233719725068909
Position 34922: 0.0022299583330475737
Position 25157: 0.002222260619543009
Position 2248: 0.002217720706184557
Position 18017: 0.0022012577164479893
Position 29325: 0.0021690859325830055
Position 31657: 0.0021595797344867644
Position 36727: 0.002112243009603652
Position 29270: 0.002053152330974153
Position 100: 0.0020348561337822126
Position 39322: 0.001950930557480154
Position 692: 0.001946994051935226
Position 31694: 0.001929671524574816
Position 30116: 0.0018369216964130492
Position 3084: 0.0018007671706319743
Position 39971: 0.0017660989578670622
Position 36494: 0.0017152878144858954
Position 8530: 0.0016985998650174267
