Gene = Slc35f6
index = 981
Annotated 5SS: [ 166 6888 7734 8168 8925]
Annotated 3SS: [6814 7561 7954 8813 9443]
SMsplice 5SS: [ 166 1480 6888 7734 8168 8925]
SMsplice 3SS: [1397 6814 7561 8017 8813 9443]
top_k =  500
Partition function (log Z): -0.8735121742780407

Sorted 5' Splice Sites (High to Low Probability):
Position 6888: 0.9349825997119258
Position 166: 0.8262727320551412
Position 7734: 0.707274106546054
Position 8168: 0.7006814055800141
Position 8925: 0.6070417400687559
Position 1480: 0.5922714131073272
Position 7738: 0.2027765885300463
Position 204: 0.13733853921468847
Position 5048: 0.11654873937847698
Position 5126: 0.10853208444608493
Position 1798: 0.10792372240882768
Position 310: 0.09683175130587891
Position 5730: 0.09545264262253567
Position 3446: 0.08464511359689808
Position 7726: 0.07413530122413625
Position 4279: 0.06309365901666178
Position 1475: 0.044812445445053806
Position 7459: 0.039620128881430475
Position 952: 0.03045964808913178
Position 7137: 0.028981507599981624
Position 974: 0.028202450520185354
Position 8814: 0.025349645440174606
Position 7857: 0.023742804215523973
Position 3161: 0.020481337824493132
Position 6815: 0.016930465062065442
Position 544: 0.01672986388621792
Position 960: 0.015189289236013453
Position 4976: 0.014227172830425506
Position 9563: 0.013645719393040823
Position 8955: 0.013441089000294315
Position 4284: 0.01283606724347518
Position 9968: 0.012296701174078401
Position 7939: 0.012249018882001073
Position 8951: 0.012179996755556493
Position 8912: 0.009788153377300183
Position 7104: 0.007614864709212303
Position 2086: 0.006477277561166076
Position 854: 0.0059202861000051945
Position 442: 0.005669428523708652
Position 10945: 0.005208997181098136
Position 7317: 0.004866792252409372
Position 7787: 0.00401655670787079
Position 835: 0.0038148255776005073
Position 3328: 0.0037240618512399126
Position 8101: 0.003689534264148667
Position 7730: 0.003528317757930449
Position 8685: 0.0031741139759854852
Position 176: 0.003120056705857655
Position 7065: 0.0016925225417709355
Position 818: 0.0014779413172225934
Position 990: 0.0014490065084699687
Position 296: 0.0013646923321600517
Position 7154: 0.0013095649625169817
Position 497: 0.0009981310452001919
Position 358: 0.0009339710867119971
Position 785: 0.000862644910382518
Position 8875: 0.000742235920423835
Position 1469: 0.0006885781036967362
Position 1280: 0.0006737426172204004
Position 1202: 0.0005410927103377568
Position 404: 0.00048273587329727253
Position 555: 0.0004284569693761481
Position 39: 0.0004003052783001616
Position 1491: 0.0003572123881109011
Position 8980: 0.00033220717231519244
Position 984: 0.0002756377733455561
Position 1284: 0.0002473499969788031
Position 103: 0.00023059091051370228
Position 779: 0.0002192401742829777
Position 134: 0.00019400852480408551
Position 1001: 0.0001922118777782325
Position 2829: 0.00019147993475058899
Position 48: 0.00018478530029054915
Position 208: 0.00018060632410232512
Position 1239: 0.00011485441599534198
Position 1039: 9.804938145032405e-05
Position 9677: 9.128399393557299e-05
Position 910: 8.399887117026405e-05
Position 2755: 7.730787880256792e-05
Position 1793: 5.902851767980471e-05
Position 2969: 4.8124805919589557e-05
Position 7742: 4.25638103825007e-05
Position 7754: 4.190267053039006e-05
Position 2053: 3.138864794594985e-05
Position 1361: 2.885806673521741e-05
Position 3008: 2.4118657722998988e-05
Position 67: 2.2302655131725884e-05
Position 1995: 2.1440806611913257e-05
Position 738: 1.9364652275387375e-05
Position 287: 1.7737651688568774e-05
Position 18: 1.621878597599583e-05
Position 170: 1.4239056748375134e-05
Position 8931: 1.40656630167464e-05
Position 239: 1.0540462641465335e-05
Position 628: 1.0452659235394114e-05
Position 282: 6.6052631774135145e-06
Position 77: 6.505273712009811e-06
Position 79: 6.020180032172403e-06
Position 109: 4.2507916149596116e-06
Position 70: 2.768561830549777e-06
Position 615: 1.829114989301723e-06
Position 413: 1.1649675600158204e-06
Position 381: 1.1163075190906246e-06
Position 112: 2.828869795628083e-07
Position 228: 2.442813433648243e-07
Position 298: 8.568581534953674e-08
Position 10: 8.010186941588974e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7561: 0.9845721574780439
Position 6814: 0.9087181833073315
Position 1397: 0.625884508884511
Position 8813: 0.5629653002982276
Position 9443: 0.5080670422573759
