Gene = Leng1
index = 631
Annotated 5SS: [ 525 2159 3070]
Annotated 3SS: [1978 2815 4479]
SMsplice 5SS: [ 525 2159]
SMsplice 3SS: [1978 4479]
top_k =  500
Partition function (log Z): -2.5113938927408634

Sorted 5' Splice Sites (High to Low Probability):
Position 2159: 0.990193169751296
Position 525: 0.9663693213098414
Position 3070: 0.5398258708058827
Position 4577: 0.3015328685441113
Position 2667: 0.04354245994088816
Position 2838: 0.04150929066270002
Position 1887: 0.039327617264961354
Position 3083: 0.03729352548168715
Position 201: 0.023497024256470975
Position 3235: 0.021271173884273048
Position 2723: 0.01237223560590204
Position 4565: 0.012320341906528733
Position 1339: 0.009809648245003357
Position 2681: 0.007779018607543496
Position 586: 0.0072281200212922486
Position 1730: 0.0053669081363264025
Position 107: 0.005231760467096797
Position 1259: 0.0049915104915298466
Position 3204: 0.004968755505633781
Position 4182: 0.0047950391134812705
Position 3538: 0.004709257953950008
Position 2272: 0.004676680496001744
Position 3126: 0.004659711685482911
Position 378: 0.004311098231809941
Position 823: 0.0033327237096339554
Position 3814: 0.002382420577739111
Position 2893: 0.0021757310255322826
Position 131: 0.001904157696521937
Position 423: 0.0016324220173669708
Position 450: 0.0015884390208404909
Position 2698: 0.0014284717289005904
Position 3172: 0.0013934226886985722
Position 2525: 0.0012268370595866014
Position 4230: 0.001191668630311906
Position 4595: 0.0011177739058385594
Position 90: 0.0010992441131731955
Position 3571: 0.0010733574139055644
Position 504: 0.0010167085647935967
Position 2717: 0.000923657409627823
Position 969: 0.0008100583537793735
Position 4119: 0.0008010155934225205
Position 5136: 0.0007701498055647449
Position 1649: 0.0007573880832098078
Position 4323: 0.000757218678019655
Position 2709: 0.0007331556654485533
Position 3109: 0.000683738623510012
Position 1422: 0.0006414397841547074
Position 2746: 0.0006182418255977827
Position 25: 0.0005892734838522463
Position 573: 0.0005653252923763457
Position 952: 0.0005502740315644256
Position 2573: 0.0005083048953181633
Position 1720: 0.0004685211406360601
Position 187: 0.00046845067097294005
Position 5188: 0.0003590955514975762
Position 3018: 0.0003472697785734631
Position 3027: 0.00032722357927494726
Position 3597: 0.00030906354294643753
Position 761: 0.0003066278440276605
Position 1503: 0.00030361756815361487
Position 1602: 0.0002981308069926642
Position 179: 0.00027704606208463553
Position 2061: 0.00026578597903068323
Position 349: 0.00022467501383634703
Position 736: 0.0002087567822529221
Position 1511: 0.00019086728019370447
Position 887: 0.00019015407265095364
Position 70: 0.00017376527791725964
Position 843: 0.0001725617154800608
Position 309: 0.00013025121055705005
Position 590: 0.00010559829911101055
Position 2194: 9.777045536131611e-05
Position 1983: 9.398633695487751e-05
Position 359: 9.252169253600974e-05
Position 828: 7.893626087766674e-05
Position 4142: 7.734395857731681e-05
Position 4283: 6.449378336197485e-05
Position 1437: 6.282621265923253e-05
Position 441: 6.05005235308633e-05
Position 1472: 5.9851814688388725e-05
Position 1417: 5.108059871729086e-05
Position 57: 3.415778445676546e-05
Position 371: 3.237327440926642e-05
Position 905: 3.141557407194705e-05
Position 274: 2.9211533731431903e-05
Position 4418: 2.5743345389975474e-05
Position 41: 2.2069739338677064e-05
Position 2224: 2.152338373600178e-05
Position 2364: 1.3780493682479569e-05
Position 136: 1.1610997794663044e-05
Position 4435: 9.9484660017973e-06
Position 2080: 8.032097756415523e-06
Position 2111: 7.76413115457317e-06
Position 2386: 6.521940863214463e-06
Position 2213: 2.545025132425874e-06
Position 2488: 1.5377138815311432e-06
Position 2431: 8.598254685696696e-07
Position 2163: 8.400986014725765e-07
Position 1928: 8.369725339437876e-07
Position 2335: 4.364091230124128e-07
Position 2588: 3.777232209724009e-07
Position 2180: 3.5477536258359613e-07
Position 2276: 2.9133824537062265e-07
Position 2207: 2.8360792668641954e-07
Position 2280: 1.571097946807415e-07
Position 594: 1.3445355662675427e-07
Position 604: 6.706263399228331e-08
Position 621: 6.566000312243602e-08
Position 660: 6.503334409023232e-08
Position 592: 3.880067805547249e-08
Position 723: 2.1097434794232347e-08
Position 662: 3.2701747278719156e-10
Position 2072: 8.103495388704831e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4479: 0.951897923301976
Position 1978: 0.8824317905182105
Position 2933: 0.3379221359052353
Position 2815: 0.2244709794190566
Position 2572: 0.0884530585316489
Position 1937: 0.07850145307674629
Position 4851: 0.07534938745399793
Position 5037: 0.0671828238468815
Position 2655: 0.03940282659140554
Position 4843: 0.02884304979561944
Position 2909: 0.023922377466211828
Position 4946: 0.02062611780109738
Position 2899: 0.019193272146331233
Position 5320: 0.017953680035534977
Position 1878: 0.01725653431762075
Position 5092: 0.016657991149480918
Position 4785: 0.01295393870820547
