Gene = Pth
index = 873
Annotated 5SS: [ 120 2376]
Annotated 3SS: [2284 2491]
SMsplice 5SS: [ 120 2376]
SMsplice 3SS: [2284 2491]
top_k =  500
Partition function (log Z): -1.3875296583008199

Sorted 5' Splice Sites (High to Low Probability):
Position 2376: 0.9814063650859396
Position 120: 0.8586718492043217
Position 2701: 0.40162012423938437
Position 1326: 0.1983956121947206
Position 1801: 0.1313073273734429
Position 277: 0.12241699971967697
Position 1128: 0.03325908659261922
Position 910: 0.018863729932805693
Position 713: 0.00942911504445843
Position 247: 0.008912782958285886
Position 915: 0.006532828676786785
Position 293: 0.005371388263873816
Position 2371: 0.004726840747617043
Position 768: 0.0029310380566641286
Position 154: 0.001895127316602383
Position 1511: 0.0015711447455232788
Position 1913: 0.001543998628190631
Position 2601: 0.0015182791739383416
Position 2695: 0.0014715335577629904
Position 2844: 0.0013548760393428593
Position 115: 0.0012710644971084552
Position 2891: 0.0012173090246795095
Position 901: 0.0008715127484982156
Position 1564: 0.0008535807084975039
Position 1398: 0.0007364016026413971
Position 1383: 0.0005145279586884129
Position 2727: 0.0004022508296262168
Position 1135: 0.00035947304989133614
Position 2676: 0.0003124915064383448
Position 159: 0.0002358047797146429
Position 2670: 0.0002179318767194485
Position 2827: 0.000191679462420852
Position 2605: 0.00018441905090249672
Position 2721: 0.00018293484597253196
Position 2380: 0.00014935204090557835
Position 524: 0.00014173425101167146
Position 2428: 9.340702057461376e-05
Position 470: 9.184640873872306e-05
Position 2750: 7.675849982494952e-05
Position 1114: 6.470437889315594e-05
Position 1119: 5.815234101955937e-05
Position 271: 5.368643869430725e-05
Position 327: 4.6610941868486974e-05
Position 1095: 4.4854379768835893e-05
Position 2407: 4.2179251727772e-05
Position 807: 3.0996216051618076e-05
Position 2638: 2.7622689986280924e-05
Position 2733: 2.6375054082020028e-05
Position 370: 2.1120226870349937e-05
Position 519: 1.598636417533998e-05
Position 77: 1.586757465499245e-05
Position 858: 1.3721315125688118e-05
Position 109: 1.3592244282719271e-05
Position 2268: 1.3144657084136994e-05
Position 2613: 1.1436731273418176e-05
Position 2395: 8.811146984602386e-06
Position 2425: 3.8034381470670108e-06
Position 2502: 3.7362589549919286e-06
Position 501: 1.5626932880280125e-06
Position 1408: 1.5500964699657033e-06
Position 2248: 1.5153395886513691e-06
Position 2221: 1.0931810197898443e-06
Position 496: 1.0920054805705608e-06
Position 1394: 7.022122666408775e-07
Position 477: 6.507346861349668e-07
Position 304: 5.576385061216475e-07
Position 51: 5.260605562214356e-07
Position 1310: 4.835076646065812e-07
Position 1425: 4.7268623345894736e-07
Position 81: 3.7502581363369727e-07
Position 35: 1.7335454128083092e-07
Position 538: 8.795348296681808e-08
Position 236: 5.013234489136142e-08
Position 402: 4.3379155170952094e-08
Position 30: 3.1087153995522804e-08
Position 46: 1.1831879517819734e-09
Position 177: 1.1397665795103436e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2491: 0.9942281649263978
Position 2284: 0.636617914104887
Position 2770: 0.22971312598360155
Position 1231: 0.17977798780054113
Position 2289: 0.15489532926002483
Position 2267: 0.14334573662600478
Position 1687: 0.09947041053223263
Position 2809: 0.07770083439887868
Position 2934: 0.0507313484970699
Position 2237: 0.02910279366892482
Position 2774: 0.02750821245478383
Position 984: 0.023117573022409098
Position 2890: 0.018714398040267723
Position 2101: 0.01528172910632146
Position 1246: 0.012034849597639183
Position 1640: 0.010533967346539158
Position 603: 0.009817834430604896
Position 697: 0.00981711152851266
Position 2974: 0.006985320680322976
Position 1039: 0.006517455814516734
Position 562: 0.005384128326902467
Position 1266: 0.004619914951071951
Position 2125: 0.004387295417938286
Position 1540: 0.0042786102455856
Position 873: 0.0036189089598905565
Position 1655: 0.0035458879391473967
Position 1227: 0.0032891873121885565
Position 1727: 0.002954029161158727
Position 954: 0.002563776952999912
Position 1660: 0.002187758328077052
Position 677: 0.0020760831416195276
Position 1610: 0.002034659613059926
Position 1637: 0.0020337813902704897
Position 2495: 0.001756966224906516
Position 737: 0.0015314804601253094
Position 713: 0.0014545016382726283
Position 1502: 0.0013724200419776163
Position 1579: 0.0012429291702731704
Position 522: 0.0011597614843498695
Position 1691: 0.0011578985301342844
Position 1310: 0.0011151324047980428
Position 242: 0.0008476663474406877
Position 767: 0.000808347912655047
Position 2317: 0.0006897271834839482
Position 720: 0.0006705445456882986
Position 2338: 0.0006634519101407531
Position 1994: 0.0006633307760879976
Position 1510: 0.0006502044154606854
Position 1026: 0.0005196346887403504
Position 2082: 0.0004653669820839007
Position 2779: 0.0004260493265858208
Position 717: 0.00040120714331168814
Position 1800: 0.000367238276780782
Position 739: 0.00035791757674181356
Position 991: 0.000348118939574541
Position 839: 0.0003412766360118632
Position 264: 0.0003359533207110587
Position 2516: 0.00032430504638749513
Position 1287: 0.00029572937966078453
Position 811: 0.00025783298734101824
Position 988: 0.0002405439059535635
Position 1155: 0.00024051572708120648
Position 423: 0.00021287170749232232
Position 2605: 0.00014382472057441003
Position 2149: 0.00014279630025699903
Position 246: 0.00014116588981803098
Position 1735: 0.00013777371348952278
Position 821: 0.00012352574037957788
Position 1776: 0.00011802391387189295
Position 743: 0.00011000900499805454
Position 2134: 0.0001074668600483116
Position 786: 0.00010745855584863376
Position 2010: 9.641620143615104e-05
Position 639: 9.028006511902005e-05
Position 1417: 8.65741244271789e-05
Position 537: 8.2641773258584e-05
Position 2818: 8.060360224266631e-05
Position 1739: 7.883042064916877e-05
Position 1998: 4.9861717352224364e-05
Position 2497: 3.530597901118095e-05
Position 1910: 3.51798240474772e-05
Position 2827: 3.0024000090453357e-05
Position 2034: 2.8837267318807723e-05
Position 815: 2.8527078378967125e-05
Position 370: 2.5004643760412494e-05
Position 375: 1.8860044294559644e-05
Position 931: 1.8272073423482433e-05
Position 881: 1.6658876201125756e-05
Position 751: 9.503755179598096e-06
Position 2629: 7.839054624679858e-06
Position 1086: 7.45815933141145e-06
Position 1041: 7.333454685198137e-06
Position 757: 7.223136742120887e-06
Position 2579: 7.209064671489065e-06
Position 995: 7.184920807241419e-06
Position 1083: 5.711783130023826e-06
Position 777: 5.171839244613443e-06
Position 2613: 4.6405675795864605e-06
Position 2499: 4.164561857728673e-06
Position 2555: 3.996183587713357e-06
Position 274: 2.8314312389450234e-06
Position 782: 2.567266426509725e-06
Position 847: 1.9775544582262257e-06
Position 2575: 1.5969479477294706e-06
Position 565: 1.595643253689699e-06
Position 2557: 1.5076029962296652e-06
Position 304: 9.841949426868068e-07
Position 2631: 9.242474387337412e-07
Position 2638: 3.935675735408918e-07
Position 2506: 3.440956909807026e-07
Position 2660: 2.102298177582955e-07
Position 2663: 1.7777942943106686e-07
Position 583: 1.1800669936411728e-07
Position 443: 1.0469992615732806e-07
Position 570: 9.269507429404828e-08
Position 1053: 6.456292270679555e-08
Position 312: 2.8042301876983383e-09
Position 158: 1.4075899844634718e-09
Position 164: 4.21140554256382e-10
Position 276: 3.718796545639066e-10
Position 177: 1.0504631300965207e-10
Position 477: 1.3030535791144993e-11
Position 94: 4.528671601380621e-12
