Gene = Zfp428
index = 1201
Annotated 5SS: [ 367 3684]
Annotated 3SS: [3475 8005]
SMsplice 5SS: [ 367 3684]
SMsplice 3SS: [3614 7966]
top_k =  500
Partition function (log Z): -5.06814983320453

Sorted 5' Splice Sites (High to Low Probability):
Position 367: 0.9915808068298637
Position 3684: 0.9835342568068619
Position 1908: 0.32930888792693014
Position 8083: 0.19683522261116007
Position 7830: 0.16099018228486672
Position 4644: 0.137736211775712
Position 1755: 0.0995334807688559
Position 2884: 0.03619325185146416
Position 4510: 0.03172567534486305
Position 4489: 0.02812178649558128
Position 3527: 0.02621318463214727
Position 8099: 0.02438470039175621
Position 7807: 0.02266507442990255
Position 2502: 0.0225752339289067
Position 807: 0.021089199585593608
Position 2805: 0.013147031219251912
Position 3322: 0.01278984212609215
Position 1063: 0.009724520845468996
Position 162: 0.009082112343839216
Position 1819: 0.004574793669235313
Position 758: 0.003684107070244405
Position 2967: 0.0032650683358043265
Position 6442: 0.0030137867618170097
Position 4343: 0.0029220621876715246
Position 4127: 0.002796547759280591
Position 4502: 0.002712058197375598
Position 1782: 0.002625688986138884
Position 6808: 0.0022492158327361025
Position 8381: 0.002059645705674663
Position 6325: 0.0019831757695848236
Position 4203: 0.001885964099202378
Position 766: 0.001633928225203822
Position 7841: 0.0015515634348574872
Position 131: 0.0015338124302888474
Position 4166: 0.0014773795856818114
Position 3689: 0.0012133145915218196
Position 2909: 0.0009957049709124956
Position 2900: 0.0009208066599528662
Position 840: 0.0007179743316843918
Position 4403: 0.0006198121831938281
Position 6742: 0.0005769747045386649
Position 4234: 0.0004915558009065669
Position 1850: 0.00046234011176656426
Position 8489: 0.00045842717782856727
Position 1615: 0.00033891601070668107
Position 545: 0.00032262976209018355
Position 1093: 0.00031303898791077594
Position 363: 0.00024276898415567216
Position 978: 0.00021633988544698867
Position 833: 0.00021303549843348834
Position 1750: 0.00020514807683736578
Position 221: 0.00013938280550884364
Position 4006: 0.00011075193452694865
Position 1067: 9.893820160700891e-05
Position 3815: 9.326829867859103e-05
Position 373: 9.206591874388118e-05
Position 2544: 8.454150988222404e-05
Position 1730: 8.109402086083299e-05
Position 649: 7.448977683899307e-05
Position 556: 7.310166269414994e-05
Position 1519: 7.060716700429594e-05
Position 1511: 5.677516309895774e-05
Position 1039: 5.414285058362612e-05
Position 1389: 5.2933411780479455e-05
Position 4094: 5.169280626949195e-05
Position 3860: 4.7819659424903704e-05
Position 4078: 4.6231777269386005e-05
Position 535: 4.3354684443563924e-05
Position 1923: 4.102946907706814e-05
Position 118: 3.291795049055763e-05
Position 4015: 3.15736832722475e-05
Position 4111: 3.038125107912143e-05
Position 1617: 2.7610282283259784e-05
Position 371: 2.674898421535264e-05
Position 1528: 2.5825417062429704e-05
Position 4013: 2.307116238574962e-05
Position 111: 2.1594295304474098e-05
Position 734: 2.0831441145806118e-05
Position 3172: 1.952059583660014e-05
Position 711: 1.8652483914279057e-05
Position 1632: 1.861833455038005e-05
Position 850: 1.7466470193571793e-05
Position 776: 1.7462955917831375e-05
Position 794: 1.4709713121411519e-05
Position 1311: 1.239399718912294e-05
Position 1490: 1.2262783015748722e-05
Position 6538: 9.369312452098748e-06
Position 44: 8.02450880677611e-06
Position 3992: 6.289941507168512e-06
Position 4097: 1.6992007939203875e-06
Position 679: 1.2254807946231341e-06
Position 686: 1.0767052659665098e-06
Position 846: 1.04098643280709e-06
Position 3701: 3.456326747762733e-07
Position 461: 3.381090698397816e-07
Position 476: 2.2519439446991095e-07
Position 271: 4.560875970432249e-08
Position 313: 2.8756527097887176e-08
Position 323: 2.234013461361326e-08
Position 263: 9.000886745851112e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3614: 0.5908667678644933
Position 7966: 0.5127898208568267
Position 3475: 0.3909477102658714
Position 1698: 0.28359188205007496
Position 4318: 0.2801795584438165
Position 7735: 0.20793087841919966
Position 8005: 0.1169522514470634
Position 8248: 0.10735020107846081
Position 1645: 0.06795491559038058
Position 8166: 0.057549727918667866
Position 3926: 0.04842516001473018
Position 8555: 0.04704453598616704
Position 6650: 0.04669190403233675
Position 2717: 0.04574700830324937
Position 1818: 0.04370392334141913
Position 4342: 0.03225807559681216
Position 8191: 0.022236119207005123
Position 7806: 0.018531654606864845
Position 1794: 0.013922092979777142
Position 1571: 0.012983233168585316
Position 6890: 0.012926005205556744
Position 4468: 0.012331723470559953
Position 493: 0.01173226540645858
Position 3508: 0.011484422708193533
Position 3225: 0.009698987828096674
Position 4856: 0.009135203631502591
Position 8025: 0.009117888056693564
Position 3386: 0.009053065543731436
Position 2739: 0.008913714111550659
Position 4385: 0.008303787339085425
Position 5758: 0.007460143052796417
Position 4055: 0.006857495569814975
Position 7895: 0.006737697536097296
Position 698: 0.006349175652711635
Position 292: 0.00612166905219014
Position 1835: 0.005868532111416237
Position 2346: 0.005734622646188867
Position 2412: 0.005590116173522519
Position 2350: 0.00534376777636882
Position 656: 0.005098092852653668
Position 3452: 0.004399852218251547
Position 904: 0.0041337756201725384
Position 8175: 0.003981553688409896
Position 7608: 0.0036262620959582282
Position 7731: 0.003506653494694606
Position 3616: 0.0034696388751791953
Position 6225: 0.002933266423194935
Position 1838: 0.0029037654421491498
Position 6383: 0.002903075492412647
Position 7583: 0.002662288228980576
Position 3101: 0.0026095643713474424
Position 5174: 0.002594433137116648
Position 3884: 0.002589990067728405
Position 975: 0.0025250193145579486
Position 4034: 0.0024835587604613188
Position 2466: 0.0024133373218572685
Position 4886: 0.002207039306710759
Position 1588: 0.002097512849276394
Position 7783: 0.0019583875705640732
Position 6686: 0.0019378303818756674
Position 8561: 0.001895214697822022
Position 6551: 0.0016498706681494371
Position 3785: 0.001559876882014274
Position 8028: 0.001552682694448259
Position 1676: 0.0015395765585381996
Position 8031: 0.0014848361784146917
Position 8335: 0.001433317825378897
Position 2290: 0.0013997943422326359
Position 1500: 0.0013285626783023936
Position 6618: 0.0012752227938796477
Position 4754: 0.0012078950666813855
Position 877: 0.0011771493339227737
Position 1658: 0.0010129224142689352
Position 307: 0.0009636931195156531
Position 961: 0.0009051012282325756
Position 4535: 0.0008821999118123266
Position 7079: 0.0008401625840476668
Position 3641: 0.0008212470680838287
Position 3955: 0.0007559005835848069
Position 4412: 0.0007362768462152348
Position 943: 0.0007357763981249222
Position 4202: 0.0007211793423306541
Position 2242: 0.0007170632116711569
Position 3055: 0.0007081098791382869
Position 6361: 0.0006613188568940908
Position 3800: 0.0006595201077912484
Position 1615: 0.0006484879011742734
Position 6415: 0.0006278924474454456
Position 3146: 0.0005543228529774442
Position 1423: 0.0005014686218724969
Position 8454: 0.00045308960930039714
Position 2198: 0.0004295621172763228
Position 3890: 0.00040305632670349986
Position 2497: 0.00039448157274074423
Position 4577: 0.0003931797926929022
Position 2389: 0.00038494663834855614
Position 5185: 0.00036737901415143505
Position 705: 0.00035503487865588666
Position 4607: 0.0003362575308026284
Position 4070: 0.0003309918185333357
Position 995: 0.00032906872050257087
Position 653: 0.00031738313703593454
Position 4165: 0.00030343543631969414
Position 2194: 0.00028199153251023083
Position 668: 0.0002792227660803824
Position 4643: 0.00018561800468944176
Position 1841: 0.0001616450055843021
Position 6171: 0.000155207946674726
Position 1476: 0.00012791604359704782
Position 3321: 9.614230416335355e-05
Position 3164: 9.214958047572168e-05
Position 3290: 7.435549604891303e-05
Position 313: 7.209526793173072e-05
Position 2571: 5.221509268709963e-05
Position 6262: 4.762529809438533e-05
Position 806: 4.531259885702538e-05
Position 512: 4.23266697611882e-05
Position 671: 3.889788208927765e-05
Position 1371: 3.4204492080448634e-05
Position 1351: 3.334299423973655e-05
Position 3265: 2.712771278247067e-05
Position 1310: 2.5543575070929355e-05
Position 517: 1.399553924593031e-05
Position 886: 1.2134742475314838e-05
Position 3683: 1.2094314897830108e-05
Position 476: 8.965278380857757e-06
Position 977: 8.568970127610262e-06
Position 1197: 8.41524217460154e-06
Position 328: 7.461673365212208e-06
Position 1262: 6.653231655512777e-06
Position 968: 5.732741053219514e-06
Position 461: 5.636406406048773e-06
Position 2213: 5.524554782157265e-06
Position 4597: 5.315728660547865e-06
Position 1142: 5.137359316684935e-06
Position 1869: 4.885935607485599e-06
Position 441: 4.875250040180274e-06
Position 792: 4.114718800460424e-06
Position 1518: 3.450026434881809e-06
Position 933: 3.270399896184525e-06
Position 782: 3.18031067788902e-06
Position 1511: 3.033496057715286e-06
Position 107: 1.9191169894755748e-06
Position 1139: 1.7552060440649006e-06
Position 582: 1.737422276990652e-06
Position 1528: 1.240821757877706e-06
Position 1709: 8.29088370266242e-07
Position 1845: 5.25596750612661e-07
Position 837: 3.726449119688036e-07
Position 1715: 3.4749372335988e-07
Position 740: 3.01888514654468e-07
Position 3750: 2.012486951063482e-07
Position 1254: 5.199570926659544e-08
Position 553: 3.814668273729085e-08
Position 1048: 3.348991537203321e-08
Position 1051: 3.798506937656431e-11
Position 529: 2.988037495590943e-11
Position 776: 2.7971668258480666e-11
