Gene = Zfp511
index = 1202
Annotated 5SS: [ 195  482 1010 1229 3034]
Annotated 3SS: [ 407  807 1103 2913 3830]
SMsplice 5SS: [ 195  482 1010 1229 3034]
SMsplice 3SS: [ 407  705 1103 2913 3830]
top_k =  500
Partition function (log Z): 2.59881633323435

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9885685898627663
Position 1229: 0.969184470326101
Position 3034: 0.7098474985281518
Position 1010: 0.64970108519801
Position 482: 0.605360498340623
Position 2429: 0.24461265758850234
Position 3486: 0.20336655648955632
Position 3081: 0.1201537425598427
Position 723: 0.10119375472345027
Position 3054: 0.09897824312449016
Position 3527: 0.03184323562726578
Position 1170: 0.015234427111253166
Position 1233: 0.013120716179339516
Position 1874: 0.0111520796767316
Position 830: 0.006182195341093761
Position 591: 0.006170973607815018
Position 669: 0.005999133642249372
Position 1014: 0.005895389211749441
Position 3119: 0.005314249665636766
Position 545: 0.0046469162157008765
Position 3640: 0.004583711861257899
Position 2519: 0.0043936234380364345
Position 2460: 0.0038506598812871706
Position 1030: 0.0021338862248809084
Position 1750: 0.0020868265250203375
Position 162: 0.0019116910737559975
Position 2510: 0.0018831895262301948
Position 2110: 0.001630416668130428
Position 1834: 0.001491616081462494
Position 664: 0.001347055072467474
Position 1851: 0.0010767773344478218
Position 456: 0.0008882063977910401
Position 1323: 0.0008650031867898017
Position 579: 0.000839271940804445
Position 1682: 0.0008385798470008106
Position 3038: 0.0007996141419158507
Position 2291: 0.0007650745018419801
Position 1408: 0.0006842937699790946
Position 3952: 0.0006791552136832578
Position 2146: 0.0005982540163337998
Position 809: 0.0005283687665685364
Position 3744: 0.0004924967831493463
Position 660: 0.00048691917804571233
Position 199: 0.0003657018046185287
Position 328: 0.000348387295430921
Position 39: 0.00034656272255404683
Position 220: 0.0003250913461866172
Position 458: 0.00032326561520188037
Position 730: 0.0002868716326398811
Position 2443: 0.000279370478412468
Position 1931: 0.0002624333504927588
Position 2709: 0.0002427889514026861
Position 3611: 0.00023239759826722845
Position 1904: 0.00021577404443605478
Position 950: 0.00021256410674015577
Position 921: 0.0002096781237786484
Position 848: 0.00015030341372774685
Position 1044: 0.00014873651914829668
Position 2136: 0.00014285726005643318
Position 979: 0.00013569282080427234
Position 258: 0.00012343747796228095
Position 758: 0.00011916860325770126
Position 3603: 0.00010433687322879587
Position 157: 5.67249953085392e-05
Position 1184: 5.57739506263934e-05
Position 431: 5.103646683023235e-05
Position 850: 5.062861759917512e-05
Position 825: 4.401693932570823e-05
Position 656: 4.0251886249501864e-05
Position 417: 3.401464823520601e-05
Position 264: 3.17127397342673e-05
Position 817: 3.1192637077221e-05
Position 349: 2.884209213077369e-05
Position 1285: 2.743498148771491e-05
Position 336: 1.7812469949173226e-05
Position 404: 1.3945120282078393e-05
Position 13: 1.3566453736961605e-05
Position 277: 9.86877749893284e-06
Position 44: 6.951714599270148e-06
Position 373: 5.104943555295153e-06
Position 36: 3.903018954112074e-06
Position 356: 2.7924745089441442e-06
Position 108: 2.4327821009896137e-06
Position 395: 2.0333475801390543e-06
Position 3040: 1.8538518342562083e-06
Position 292: 1.0464814660217738e-06
Position 840: 1.2163717781352035e-07
Position 397: 1.0888977588420138e-07
Position 3085: 9.383223527882758e-08
Position 3490: 9.332623480575006e-08
Position 699: 1.4769461264381953e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1103: 0.969464811095686
Position 2913: 0.9671646861421378
Position 407: 0.6307432426154024
Position 3830: 0.6081318936287758
Position 705: 0.3739856201160537
Position 2290: 0.25005949614353673
Position 3377: 0.15522866745529562
Position 807: 0.1257671580181378
Position 3139: 0.12038076582872984
Position 3450: 0.0918227622977031
Position 863: 0.07961985577617528
Position 3858: 0.07218970065227891
Position 829: 0.056807984045537774
Position 3467: 0.05227427330590029
Position 985: 0.04528852271823982
Position 3319: 0.03545499171035506
Position 440: 0.02266190403785379
Position 1123: 0.021499496218711184
Position 848: 0.014426063972727901
Position 4039: 0.010607940271546084
Position 866: 0.010539150736842574
Position 2918: 0.010324131458122218
Position 1729: 0.009857435442047566
Position 3399: 0.009818586555119387
Position 3704: 0.009199428532906739
Position 656: 0.007970309103841404
Position 384: 0.007154739072909991
Position 624: 0.006298451960625098
Position 3285: 0.006133399388689842
Position 2227: 0.005157525684098707
Position 1669: 0.004072753025941838
Position 2024: 0.0033162080821767972
Position 3553: 0.003226092753486482
Position 1109: 0.0032255994820094185
Position 3597: 0.0030684333684512046
Position 2871: 0.0025806569070674487
Position 306: 0.002354236398165361
Position 2412: 0.002336808715706344
Position 2832: 0.0015816636243160425
Position 1632: 0.001503207078851506
Position 3118: 0.0014817311549614096
Position 4134: 0.0012593731853771867
Position 579: 0.0011910410305022718
Position 3419: 0.0011882961176020459
Position 3617: 0.001169894599050854
Position 3632: 0.001068171530285848
Position 1131: 0.0008624830125439074
Position 2088: 0.0008354263880523762
Position 3767: 0.000804155774888354
Position 4070: 0.0007452151895423739
Position 1603: 0.000738602207593407
Position 1299: 0.0006869877389536811
Position 711: 0.0006465731179760199
Position 3015: 0.0006360629211677373
Position 2571: 0.0005891222787015625
Position 2269: 0.0005798644675840623
Position 1702: 0.000567459212329235
Position 758: 0.0005322545111793357
Position 787: 0.0005139214166562728
Position 3865: 0.0004973507431252402
Position 3333: 0.0004544795792130423
