Gene = Lamtor2
index = 619
Annotated 5SS: [ 229  670 2329]
Annotated 3SS: [ 506 2238 3019]
SMsplice 5SS: [ 229 2329]
SMsplice 3SS: [2238 3019]
top_k =  500
Partition function (log Z): -7.96569184283768

Sorted 5' Splice Sites (High to Low Probability):
Position 2329: 0.8630155179751517
Position 229: 0.530183645715334
Position 2648: 0.5070399846847153
Position 670: 0.435278932203943
Position 139: 0.1987453230842349
Position 125: 0.08686070417373877
Position 603: 0.07776024973756936
Position 295: 0.06825761957679258
Position 745: 0.043702541369774923
Position 682: 0.025582986289455153
Position 1265: 0.015459652567547734
Position 119: 0.012260829638193894
Position 1891: 0.010797716694857431
Position 320: 0.006789305796029624
Position 188: 0.005220399524924397
Position 1324: 0.004812297592254058
Position 39: 0.00395332771745497
Position 2043: 0.00294963286362141
Position 289: 0.0026211605030934436
Position 587: 0.0021378967573170084
Position 1762: 0.001714409485392621
Position 795: 0.001627050761601146
Position 801: 0.0016052456093026493
Position 389: 0.001577195793520448
Position 677: 0.0012826855384801778
Position 568: 0.0007117059415049992
Position 641: 0.0006544780605339259
Position 145: 0.0005135035651386891
Position 133: 0.0004558850681857587
Position 63: 0.0004515764333901705
Position 129: 0.00029028109775007104
Position 2533: 0.0002541926078774064
Position 432: 0.00024899126677756364
Position 233: 0.00024711868541131294
Position 2302: 0.0002119134107669505
Position 2282: 0.0001809517229497853
Position 2673: 0.00011153371666670189
Position 399: 6.289759881458141e-05
Position 282: 4.1410567814668824e-05
Position 26: 3.709173949721472e-05
Position 168: 3.452465642676326e-05
Position 401: 2.9569269736199056e-05
Position 215: 1.8618153281742388e-05
Position 127: 1.6500497524890164e-05
Position 329: 1.3309484130845518e-05
Position 477: 8.597044639213496e-06
Position 481: 2.9858908633730313e-06
Position 545: 2.004464604299643e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2238: 0.8611499813989367
Position 3019: 0.789024902140632
Position 506: 0.4799828633096897
Position 2558: 0.3171720199002696
Position 2522: 0.1889678276930874
Position 2577: 0.07717415099357967
Position 559: 0.037495972323646536
Position 2444: 0.02578389631950626
Position 1761: 0.01637271879289004
Position 2884: 0.014386072511692508
Position 2139: 0.013867511487443085
Position 2774: 0.00892205237947911
Position 1884: 0.007545611619343043
Position 2417: 0.006903060743275731
Position 2397: 0.006502231427035156
Position 2731: 0.005866725099150055
Position 3025: 0.005336937555129797
Position 1041: 0.0052690635689207985
Position 1799: 0.005066918206713432
Position 2636: 0.004151555532242936
Position 1163: 0.00392151579052775
Position 1188: 0.003787784793135529
Position 2599: 0.0032813978487671383
Position 187: 0.0025923448822054536
Position 1618: 0.00226274181173829
Position 1142: 0.0020927249600578516
Position 1085: 0.002052944377805065
Position 587: 0.0019548501698527913
Position 2241: 0.0017554945245918576
Position 2795: 0.0016289727729694528
Position 1128: 0.0016271098526461137
Position 1113: 0.0014869452926281456
Position 3037: 0.001419947958753021
Position 744: 0.0010119209539027308
Position 2676: 0.0007230051641386506
Position 2865: 0.0006577244420610612
Position 2963: 0.000548160569515015
Position 2953: 0.0004959491031914335
Position 2108: 0.0004430067091752625
Position 477: 0.00044060894015254066
Position 3068: 0.0004150240392505061
Position 2160: 0.00038613787646800754
Position 426: 0.0003807829964561648
Position 611: 0.0003718178038145536
Position 2759: 0.00036803991240909263
Position 3065: 0.000336854634467462
Position 1056: 0.00028983686921672087
Position 1037: 0.00022014127455012594
Position 2033: 0.0002166189628494619
Position 1841: 0.00018846621132791484
Position 958: 0.00014884832960300817
Position 2701: 0.0001460206595035406
Position 2982: 0.00014361338084793645
Position 522: 0.00013150189667344831
Position 2295: 0.00011025419971905884
Position 1439: 0.00010905949127365617
Position 1525: 0.00010821811111104445
Position 3079: 9.482723074954807e-05
Position 1333: 9.171508487171942e-05
Position 2429: 9.027519531318458e-05
Position 641: 4.3770212504543546e-05
Position 1844: 4.284499183620318e-05
Position 1206: 4.182018440609501e-05
Position 1470: 3.935714598779938e-05
Position 1376: 3.5339525613936715e-05
Position 930: 3.081132586832911e-05
Position 1942: 2.95973060279385e-05
Position 779: 2.5984974377213958e-05
Position 1981: 1.4434140027281575e-05
Position 138: 1.2837575109781401e-05
Position 175: 9.807707021777763e-06
Position 292: 8.87083347264562e-06
Position 289: 5.060341197555006e-06
Position 220: 2.815627778437182e-06
Position 215: 2.3563535883853303e-06
Position 212: 2.3068366249626885e-06
Position 685: 1.5943210240626203e-06
Position 143: 1.305617041818232e-06
Position 195: 9.434393268931969e-07
Position 222: 8.194035337371868e-07
Position 342: 7.167868299267374e-07
Position 319: 6.275882610387587e-07
Position 200: 5.985122966364176e-07
Position 252: 4.837212277963879e-07
Position 1199: 4.675319299774386e-07
Position 377: 4.0915866491754856e-07
Position 450: 3.980766915306343e-07
Position 256: 3.7038921592815836e-07
Position 122: 2.874226412269152e-07
Position 637: 2.5561731610643574e-07
Position 458: 2.394343514678122e-07
Position 737: 2.1555231842356448e-07
Position 682: 2.0853319081433828e-07
Position 432: 1.574035208373058e-07
Position 336: 1.314786097518367e-07
Position 241: 1.2978513356476724e-07
Position 362: 1.1058671317385793e-07
Position 298: 1.100479249650346e-07
Position 249: 9.114056573279727e-08
Position 233: 5.7049291385211507e-08
Position 150: 4.557362521716884e-08
Position 158: 1.952746968128437e-08
Position 107: 1.8269080839234555e-08
Position 397: 1.5891831995308804e-08
Position 303: 1.116099203065164e-08
Position 109: 5.473838554254664e-09
Position 101: 4.2239086481383185e-09
Position 435: 2.1329198958288765e-09
Position 389: 2.100535913887484e-09
Position 625: 1.897813831236446e-09
Position 677: 5.684040116643465e-10
