Gene = Zbbx
index = 1197
Annotated 5SS: [   185   2691   4243   7359  31695  38149  50711  58332  58776  60148
  62044  65385  72141  82240  91400 103889]
Annotated 3SS: [  2641   4135   7262  31547  37973  50574  58221  58674  60067  61903
  65094  71989  82116  91141 103752 105682]
SMsplice 5SS: [   185   7359  31695  38149  38503  40357  50711  58332  58776  60148
  72141  82240  91400 103889]
SMsplice 3SS: [  7262  31547  37973  38376  40240  50589  58221  58674  60067  71989
  82116  91141 103752 105682]
top_k =  500
Partition function (log Z): -49.37560039935386

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9910348236810409
Position 7359: 0.9285287241656868
Position 2691: 0.6296912834584295
Position 4243: 0.24037166421483352
Position 5627: 0.2321550862631425
Position 11942: 0.14604801053692795
Position 3477: 0.07947369171078267
Position 4369: 0.06275694098299557
Position 4651: 0.045814653349941316
Position 5631: 0.044792572034596606
Position 5636: 0.02630807112557265
Position 9065: 0.025378086747444788
Position 4585: 0.02354293190977353
Position 10667: 0.016668789071917895
Position 5623: 0.011219267436297161
Position 477: 0.009745376445851543
Position 1414: 0.009577741374044206
Position 10709: 0.008511272710327289
Position 9129: 0.00799054237528536
Position 12151: 0.005208224966877917
Position 203: 0.003933974622456488
Position 7887: 0.0037706406646045385
Position 10934: 0.002452106423503242
Position 918: 0.002063680124551511
Position 3678: 0.0018754889936608281
Position 2176: 0.0014996030029944046
Position 714: 0.0011485891364854642
Position 123: 0.0009086961407977196
Position 6858: 0.0007800898841405518
Position 686: 0.0007504760727602574
Position 664: 0.0006716850377943313
Position 2432: 0.0005737832244633748
Position 2007: 0.0005320805194883678
Position 362: 0.0005100253488846051
Position 560: 0.00034094697077991946
Position 2726: 0.00030198550887164795
Position 1110: 0.0002838904800497106
Position 702: 0.00023668438488570623
Position 1100: 0.00023251328226295566
Position 2534: 0.0002220405239220139
Position 3766: 4.398091059604872e-05
Position 324: 1.3090421454362611e-06
Position 2720: 1.190286451310618e-06
Position 154: 1.0204430664233538e-06
Position 318: 6.075612674263096e-07
Position 6286: 3.389654112705108e-07
Position 180: 2.86573175857684e-07
Position 96: 1.2613015192599876e-07
Position 347: 1.0874101372868872e-07
Position 283: 6.590850308508074e-08
Position 785: 4.1773388819603933e-08
Position 837: 4.1321004148657675e-08
Position 331: 2.7873791559705612e-08
Position 60: 1.9554122637342057e-08
Position 58: 1.5131155299476378e-08
Position 353: 1.0666246158531203e-08
Position 247: 9.234941579450123e-09
Position 212: 8.380069543900386e-09
Position 443: 7.724069994869777e-09
Position 18: 5.067639983261406e-09
Position 404: 1.32535890539006e-09
Position 369: 4.784018794345705e-10
Position 281: 8.272124545368091e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7262: 0.681688735816869
Position 2641: 0.40042833047062654
Position 10999: 0.28585357514949716
Position 4135: 0.2213437052861465
Position 5502: 0.21226962411868597
Position 14121: 0.1696969210398248
Position 7232: 0.1451120822497896
Position 11825: 0.14048349202388266
Position 5531: 0.1018879691932621
Position 7147: 0.08996955364381357
Position 13981: 0.0844983366521292
Position 2601: 0.0761688684193303
Position 2599: 0.07516936874363356
Position 4530: 0.06153216894917474
Position 13955: 0.0540693581915889
Position 9586: 0.04955547433014448
Position 10533: 0.04815769380785596
Position 15102: 0.04031692436570335
Position 9001: 0.03602830803755
Position 2557: 0.03431257420588366
Position 3394: 0.031868111638665216
Position 10550: 0.02772152986553358
Position 4181: 0.02760185239461992
Position 11867: 0.02602424007066985
Position 4141: 0.025824283497851735
Position 3364: 0.022552870322721158
Position 2538: 0.022545552438471644
Position 11174: 0.022251585276440743
Position 2352: 0.021274594000195296
Position 6976: 0.020243910475388087
Position 15353: 0.01859507058990765
Position 3279: 0.018269237473671995
Position 11048: 0.017624303832046103
Position 6433: 0.0173683601642214
Position 4043: 0.014009396778905185
Position 14318: 0.011334718267931775
Position 8868: 0.01067008429429367
Position 9534: 0.010407400859016222
Position 10188: 0.009041908253076018
Position 12307: 0.009020001960603374
Position 4426: 0.008748598659917844
Position 11495: 0.008573281411708008
Position 12028: 0.008261254610921072
Position 11992: 0.008157974141349267
Position 9761: 0.007958499018667834
Position 3962: 0.006848763290093183
Position 1243: 0.006265914731093152
Position 9313: 0.0059639742521194
Position 13029: 0.005927235373977448
Position 7775: 0.005682553900599704
Position 10782: 0.005353362546927847
Position 11512: 0.005235597010748945
Position 265: 0.005154650654298807
Position 7966: 0.00495582571712732
Position 9567: 0.004736718941547221
Position 8794: 0.004544608416742794
Position 3574: 0.00428804377909172
Position 7490: 0.003963723701553049
Position 4247: 0.0035540946997687827
Position 3292: 0.0034745795454927926
Position 9406: 0.0033430566657291884
Position 11157: 0.003296158245904525
Position 9222: 0.003108399453168718
Position 4572: 0.0028532659546444115
Position 3213: 0.002342750139453715
Position 5456: 0.002213704250333169
Position 7131: 0.0021897184642442054
Position 4091: 0.002160099466309557
Position 8814: 0.0021395567108397073
Position 400: 0.002088847686679545
Position 299: 0.0019128131316477129
Position 7123: 0.0019114048985823416
Position 2869: 0.0018636017091141677
Position 3981: 0.0018115544961645872
Position 9429: 0.0016082658218744576
Position 11687: 0.001243524129946856
Position 7840: 0.0012018412007379878
Position 8728: 0.0009762512852728946
Position 4218: 0.0009152413051977961
Position 1557: 0.0008720938693697116
Position 6187: 0.0008542594653148856
Position 1281: 0.0007873400382198146
Position 2031: 0.0006741309087857689
Position 3361: 0.0006507834073673913
Position 1400: 0.0006430529626490422
Position 7622: 0.0006080929733082629
Position 7982: 0.0006064669669752368
Position 2468: 0.0005675382590235807
Position 6198: 0.0005413496964264894
Position 599: 0.0005081997182413321
Position 2364: 0.00045806853329620885
Position 7736: 0.00045511537476492707
Position 805: 0.0004431425882432121
Position 6646: 0.000424162752226841
Position 2062: 0.00039537523187553164
Position 1155: 0.0003760491080802034
Position 3245: 0.00037152055918964144
Position 4911: 0.0003530262135732838
Position 1368: 0.00035040011077266205
Position 3193: 0.00033448861520097
Position 353: 0.00032422386915713483
Position 6591: 0.00032359339612848944
Position 270: 0.00032267680636733465
Position 770: 0.000285512738188596
Position 3153: 0.00028185549403519905
Position 616: 0.0002648405543841698
Position 1298: 0.0002572395752625226
