Gene = Spp2
index = 1017
Annotated 5SS: [  256   481  4268  5398 10332 11477 13718]
Annotated 3SS: [  355  4147  5289 10276 11425 13621 19360]
SMsplice 5SS: [  256   481  5398 10332 13718]
SMsplice 3SS: [  355  5289 10276 13621 17926]
top_k =  500
Partition function (log Z): -4.745736923567061

Sorted 5' Splice Sites (High to Low Probability):
Position 481: 0.9807358421537843
Position 256: 0.9561231360212511
Position 13718: 0.932318493404662
Position 10332: 0.5898881467620802
Position 5398: 0.5808990370639682
Position 1851: 0.4971105239476893
Position 4268: 0.48484299454308993
Position 5335: 0.4135208444579308
Position 11477: 0.3679625559267294
Position 3911: 0.27767837259155237
Position 4033: 0.09611529310663462
Position 4468: 0.04742877466753806
Position 4014: 0.03733513854705617
Position 94: 0.032769721604826337
Position 12735: 0.02455499895088949
Position 4649: 0.022935848157237888
Position 15168: 0.021642990731462926
Position 1858: 0.01871845863010983
Position 2921: 0.015487986424829776
Position 421: 0.012404094719612523
Position 3065: 0.011086017095400073
Position 1087: 0.0039758218854465425
Position 245: 0.003277931714783649
Position 4037: 0.003178807134753362
Position 187: 0.0030066439900477723
Position 4041: 0.002991233489435541
Position 3856: 0.002895354288270231
Position 4227: 0.0024389017893197
Position 3544: 0.0020045719198885548
Position 293: 0.0017823430291715034
Position 8029: 0.0017108957156488577
Position 2983: 0.001654337628823917
Position 1483: 0.001594053880329601
Position 3298: 0.0015417523902353301
Position 1903: 0.0015084269133771296
Position 1152: 0.0013868125469870412
Position 3005: 0.0013480866381932353
Position 485: 0.001300833414680098
Position 3231: 0.001219256329472814
Position 2518: 0.0012168767607913095
Position 6007: 0.001179720556736967
Position 986: 0.001175215534880493
Position 793: 0.0008074665540940104
Position 225: 0.0007909995970302268
Position 53: 0.0007670155151079528
Position 1345: 0.0007515944776845548
Position 11839: 0.0007354311101642769
Position 2723: 0.0006706949271799703
Position 1466: 0.0005271026953224242
Position 2947: 0.0005114443917911093
Position 221: 0.0004932956949573325
Position 3049: 0.0004778173838177425
Position 2448: 0.00046958033341230594
Position 2283: 0.00038982712579685365
Position 156: 0.00036217893923561035
Position 2172: 0.00035953904569325205
Position 1561: 0.00026134264158434286
Position 1828: 0.00022257764581501177
Position 3154: 0.0002184336951831825
Position 3633: 0.00020305661975733802
Position 87: 0.0001748079637015153
Position 1539: 0.00015319367811105866
Position 3236: 0.00011209380923958113
Position 311: 0.00011190566895900118
Position 16: 9.199872364575608e-05
Position 1584: 4.6157754695681354e-05
Position 9: 3.470734326254595e-05
Position 172: 3.2846950044969835e-05
Position 247: 8.29701692095694e-06
Position 2273: 3.475305650043103e-06
Position 130: 3.002357852712386e-06
Position 440: 9.937073254848636e-07
Position 450: 9.85695302416624e-07
Position 558: 9.104877023627437e-07
Position 553: 8.278386744688653e-07
Position 573: 4.9122164699141075e-08
Position 589: 4.855569565757988e-08
Position 751: 4.584054198974742e-08
Position 432: 4.1898122037327877e-08
Position 744: 3.455752066996266e-08
Position 732: 2.307313612708324e-08
Position 1891: 2.160621829940881e-08
Position 1956: 2.1149855198691808e-08
Position 593: 2.078155342673209e-08
Position 533: 2.0656967956069623e-08
Position 404: 1.811021003696102e-08
Position 734: 1.377039032458046e-08
Position 644: 1.1454075330455358e-08
Position 366: 7.771570762322868e-09
Position 332: 3.2711391427469996e-09
Position 339: 2.7613293471148108e-09
Position 364: 1.1866913873921214e-12
Position 356: 8.993385827085686e-13
Position 343: 5.233097939543875e-17
Position 412: 4.1463435236467747e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5289: 0.967735231925024
Position 13621: 0.9394002540683262
Position 355: 0.6577505105085961
Position 10276: 0.5713496532901488
Position 4147: 0.43137807821433677
Position 3830: 0.4135049125721174
Position 11425: 0.34262279104606597
Position 393: 0.3337049683263617
Position 1763: 0.3070179523199424
Position 17926: 0.2607583926650162
Position 19360: 0.23747378383329015
Position 17961: 0.19626633520497974
Position 1734: 0.13437879092928692
Position 1779: 0.05349336388879493
Position 4071: 0.03374739302407289
Position 19306: 0.028746559831104315
Position 11447: 0.02694248220169701
Position 12707: 0.02455499895088949
Position 13995: 0.022647817122591483
Position 4326: 0.022375346266855965
Position 17122: 0.021634177821403505
Position 4640: 0.02131203918592723
Position 19016: 0.020602094269493713
Position 18892: 0.020110668253874843
Position 9861: 0.019558850532777974
Position 4102: 0.019484750349856663
Position 17978: 0.01891836175715263
Position 16930: 0.017683137508801627
Position 14396: 0.016915848600478355
Position 2920: 0.015650851621217203
Position 12075: 0.014898069681232029
Position 3855: 0.014761269925317368
Position 19116: 0.014327798479183172
Position 16082: 0.014326537425695405
Position 18379: 0.01338652618433193
Position 14214: 0.013270373806685845
Position 15040: 0.011832055204375969
Position 18191: 0.010538075370059631
Position 4254: 0.010085346232403886
Position 3982: 0.009960294393831585
Position 15075: 0.009820468806936673
Position 5296: 0.009413709052955138
Position 15046: 0.007649366590610735
Position 13785: 0.007605723361532726
Position 2818: 0.007467119902836723
