Gene = Lyar
index = 653
Annotated 5SS: [  166  4328  5534  7493  7664 10521 10890 12858]
Annotated 3SS: [ 4156  5418  7384  7579 10090 10802 12771 13520]
SMsplice 5SS: [  166  4328  5534  7493  7664 10890 12858]
SMsplice 3SS: [ 4156  5418  7384  7579 10802 12771 13520]
top_k =  500
Partition function (log Z): 9.427952449216653

Sorted 5' Splice Sites (High to Low Probability):
Position 7493: 0.9686239391326608
Position 12858: 0.9594678348686114
Position 5534: 0.9388225685944966
Position 7664: 0.9170973303583265
Position 10890: 0.9017001570879333
Position 166: 0.8645703072904833
Position 4328: 0.7963999111372495
Position 2057: 0.17362759961885071
Position 1713: 0.15029779376413419
Position 2348: 0.1454346995377952
Position 13623: 0.1094303727404392
Position 1648: 0.09499869149100268
Position 6434: 0.09328502186833411
Position 12521: 0.0912860005740665
Position 10945: 0.0902776299697807
Position 7631: 0.07899710091631897
Position 9874: 0.07881736576079015
Position 12499: 0.06897257477749028
Position 1624: 0.0627018905134738
Position 320: 0.060805497159903125
Position 5982: 0.06042465117182647
Position 8963: 0.060054064277519
Position 11647: 0.05925343214479324
Position 325: 0.050953264565920996
Position 5505: 0.037798467641946575
Position 1865: 0.037260154534300344
Position 656: 0.034731502107099514
Position 11426: 0.03001695704920792
Position 2762: 0.02800579285284149
Position 10521: 0.02773576661132804
Position 6707: 0.022500489836494324
Position 8173: 0.02228882549927755
Position 9959: 0.021873651945090555
Position 9559: 0.021732901642637772
Position 8169: 0.020887523849726045
Position 13085: 0.01674825641945588
Position 13652: 0.016280149411466605
Position 3280: 0.015563254302833921
Position 7045: 0.01437616036604951
Position 9868: 0.012067879126013854
Position 6504: 0.011318598491434646
Position 9927: 0.011300044962271525
Position 2758: 0.010578156083843812
Position 4069: 0.00990389278346423
Position 3420: 0.009642135163507998
Position 9039: 0.00910019107318258
Position 6216: 0.009097988776543406
Position 3953: 0.008865545222144246
Position 1297: 0.008649817232317957
Position 10571: 0.008578841668427418
Position 9241: 0.008179056758620773
Position 9308: 0.007755630730776136
Position 8967: 0.0076104956808087714
Position 2744: 0.00705709636385066
Position 13209: 0.004852310387898814
Position 9313: 0.0046766932534441225
Position 9597: 0.004293729949302387
Position 12914: 0.003678715469183057
Position 12277: 0.00365001310211424
Position 13638: 0.003516754096168837
Position 12430: 0.0031744986797538166
Position 9577: 0.002812930750395256
Position 13170: 0.0026548696589502535
Position 1811: 0.002357169216004077
Position 11909: 0.0021764735966111823
Position 136: 0.0017901201446965734
Position 12558: 0.001664654464297939
Position 8477: 0.0016064364039821216
Position 13066: 0.001382176162107415
Position 12206: 0.0013615982720498482
Position 1894: 0.0012313382533337043
Position 13172: 0.0011466749598041774
Position 10915: 0.0011129385374587894
Position 802: 0.0010945909923396819
Position 5757: 0.0010399722111723423
Position 1996: 0.0009724055235072771
Position 11654: 0.0009246497844199526
Position 7427: 0.0008454044182398293
Position 154: 0.0008192275302580475
Position 1598: 0.0008128881899276441
Position 13119: 0.0007806898885619147
Position 12918: 0.0007790253288762349
Position 11734: 0.0007015004619351219
Position 11875: 0.0006483410467595666
Position 12922: 0.0004625126801713924
Position 1189: 0.0003881282623932034
Position 7723: 0.00037128669173035065
Position 1255: 0.00035765988879171945
Position 12772: 0.00033248171606097134
Position 8313: 0.00032889787294056
Position 557: 0.00030217539379802117
Position 7486: 0.00030035896704694114
Position 13150: 0.00029575190730326276
Position 13247: 0.0002842165851334454
Position 11659: 0.00022569348410163498
Position 2281: 0.00020022439351169327
Position 7943: 0.00013274396870037897
Position 9071: 0.0001308455921140527
Position 2575: 0.00012195433469004946
Position 2423: 0.00011522000349855119
Position 8535: 0.00010064128488033151
Position 12845: 8.371732416088409e-05
Position 13176: 7.920487207195571e-05
Position 13174: 7.48758354031453e-05
Position 6109: 7.143199538613354e-05
Position 8619: 5.694019101795575e-05
Position 7301: 5.2680714940897835e-05
Position 11306: 4.554961607586722e-05
Position 7275: 3.971920016090425e-05
Position 5905: 3.6589413155833166e-05
Position 6198: 3.366181074159302e-05
Position 7952: 3.097292523553083e-05
Position 7730: 2.9897502897770124e-05
Position 6822: 2.824562214797093e-05
Position 11411: 1.9878158302365687e-05
Position 12903: 1.496687947695026e-05
Position 5460: 1.2797017666181002e-05
Position 7880: 1.0253028266695094e-05
Position 13038: 1.0111832765852433e-05
Position 12926: 4.680162535342393e-06
Position 92: 1.714985785366917e-06
Position 402: 1.327998423642453e-06
Position 578: 1.2667546862861155e-06
Position 520: 1.0530588581338538e-06
Position 120: 1.000367528640983e-06
Position 287: 8.161218252686339e-07
Position 7668: 7.631086922272704e-07
Position 454: 5.695486785985729e-07
Position 209: 4.927965367305489e-07
Position 145: 3.938419684941031e-07
Position 873: 2.821625740899749e-07
Position 524: 1.6147135065989606e-07
Position 506: 1.2934095133316437e-07
Position 104: 1.2734679627015728e-07
Position 86: 1.1689176607152374e-07
Position 8054: 6.549222232502437e-08
Position 503: 5.088656736093106e-08
Position 559: 4.634737761033525e-08
Position 7662: 2.835459571875507e-08
Position 264: 2.4596321588713796e-08
Position 58: 9.280143768734529e-09
Position 762: 8.632011868982717e-09
Position 70: 8.477628523462128e-09
Position 34: 1.8141735111121188e-09
Position 13: 1.227419948027463e-09
Position 329: 3.3932082767732135e-10
Position 294: 3.355003360880504e-10
Position 7619: 1.610726898951247e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7579: 0.9959451950026783
Position 10802: 0.9825495399015738
Position 5418: 0.974355776403369
Position 12771: 0.9393079007708381
Position 7384: 0.9247521731438574
Position 13520: 0.8759530163760706
Position 4156: 0.7914677267771479
Position 1564: 0.2081110892515398
Position 1919: 0.1381216631744618
Position 12409: 0.1265395724404588
Position 9716: 0.12045787285150673
Position 13766: 0.0922305420563217
Position 12972: 0.08478086036858128
Position 2281: 0.07930303199025163
Position 6298: 0.07510455242906486
Position 8874: 0.06902300219040124
Position 11512: 0.05590031052820177
Position 1550: 0.046591172280609376
Position 5842: 0.044234565039391015
Position 2663: 0.04292119124490128
Position 2172: 0.03974782263406574
Position 10090: 0.03631460827975544
Position 8046: 0.03624451251112534
Position 13527: 0.02930947907016628
Position 9397: 0.028839562342335413
Position 12815: 0.027862615319608684
Position 1473: 0.025316357705330424
