Gene = Npsr1
index = 765
Annotated 5SS: [    49    329  36849 156686 188833 191984 202458 212078 215336]
Annotated 3SS: [   140  36715 156581 188738 191781 202380 211990 215154 215704]
SMsplice 5SS: [   329  33823  36088  36849  64442  99647 121598 127899 129194 153985
 156686 157197 187340 188833 191984 199532 202458 212078 215336]
SMsplice 3SS: [ 33697  35905  36715  64251  99525 121414 127735 129123 153891 156614
 157083 187169 188738 191781 199454 202380 211990 215154 215704]
top_k =  500
Partition function (log Z): -102.30475851545644

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.9374994332327566
Position 7934: 0.3429554563125067
Position 360: 0.02458433533333451
Position 147: 0.022761247472059508
Position 2999: 0.01973389740380551
Position 3740: 0.012085303076084901
Position 3953: 0.009834621914966346
Position 49: 0.008842686058023325
Position 158: 0.008583032321814964
Position 6451: 0.008304690211425016
Position 15: 0.006405329119826471
Position 2871: 0.00622582732820654
Position 602: 0.005920865458852437
Position 7936: 0.003896375138205294
Position 1278: 0.003691412472318331
Position 7400: 0.0030248749057033594
Position 5908: 0.0030225199577057988
Position 4623: 0.0027576494630120398
Position 8711: 0.0016963496422187803
Position 7735: 0.0011108392561180998
Position 2222: 0.0005746361876670365
Position 3122: 0.0005632075136760596
Position 6789: 0.000464747443916835
Position 3771: 2.6452790230579212e-05
Position 1368: 2.877376634626089e-06
Position 1037: 2.1628743204982943e-06
Position 43: 1.4336966319608908e-06
Position 1052: 6.203409141541294e-07
Position 2608: 4.045214636642976e-07
Position 1089: 1.5693884336536744e-07
Position 1004: 1.3518093811709324e-07
Position 251: 1.3375637087432802e-07
Position 35: 8.309192165306352e-08
Position 669: 6.55716094766624e-08
Position 290: 1.9477917385846825e-08
Position 227: 1.1678285093096945e-08
Position 333: 3.4667872134800446e-10
Position 269: 1.5732735197891965e-10
Position 274: 1.5193061112848055e-10
Position 642: 9.392285634429686e-11
Position 301: 5.2726336729618545e-12
Position 693: 3.4063540519214834e-12
Position 384: 3.269947035770305e-12
Position 612: 3.197508789264685e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7854: 0.4109437179252339
Position 20446: 0.2762504825580815
Position 18323: 0.12474978728418626
Position 8307: 0.07163021212132119
Position 16801: 0.04973241250566184
Position 14098: 0.04950129812855906
Position 8578: 0.03982495757174415
Position 7129: 0.02950112017160124
Position 5712: 0.024878047035135905
Position 16887: 0.023861403314724795
Position 8082: 0.019483672831717282
Position 6147: 0.019395233846704458
Position 2706: 0.015391938982633305
Position 2758: 0.014092081994619116
Position 8358: 0.012454717367380902
Position 7801: 0.011407280826446417
Position 4545: 0.010873226470997536
Position 12672: 0.010442061189174859
Position 3881: 0.009993568450279319
Position 2938: 0.009125459413794789
Position 10836: 0.009032120932095537
Position 8750: 0.00802546741086697
Position 9972: 0.0065269653451674944
Position 7573: 0.006416812097289804
Position 3528: 0.006098612847559453
Position 10046: 0.0059401514942596
Position 7681: 0.005652524409862821
Position 10129: 0.005639865271720865
Position 2870: 0.005416460339595341
Position 239: 0.005220041813552325
Position 3739: 0.0049135973917017696
Position 8257: 0.004815414665820396
Position 8616: 0.00480943429004676
Position 3562: 0.004586786766293475
Position 666: 0.004584483718727136
Position 2816: 0.004549638349743223
Position 8817: 0.004429963676962638
Position 11058: 0.004303856081625585
Position 5192: 0.0039751401813512156
Position 2732: 0.003950794535359498
Position 5382: 0.003821012203709732
Position 5313: 0.003678096807363125
Position 7472: 0.003570825121721581
Position 10020: 0.003255522532446672
Position 146: 0.003189566153551512
Position 1747: 0.003121649623593885
Position 6899: 0.003097369456814073
Position 2983: 0.0027500573959654746
Position 5617: 0.0026744311605605077
Position 4278: 0.002454208752714572
Position 140: 0.0024227061466199186
Position 7027: 0.0024006311703694805
Position 8777: 0.002280968861165397
Position 2464: 0.0021920166014575146
Position 1415: 0.0021105479275289876
Position 3671: 0.0019225177160995676
Position 1789: 0.001865701480209442
Position 3240: 0.0018028040864379122
Position 1152: 0.0017043109221088625
Position 4084: 0.0016969893881140302
Position 8391: 0.001622551762696085
Position 907: 0.0015430260110353583
Position 4969: 0.0014481334148451696
Position 223: 0.0012224112080767386
Position 200: 0.00115175791194387
Position 1581: 0.0011351703996401394
Position 5238: 0.0010846002000375315
Position 6335: 0.0010792445650777683
Position 6211: 0.0010776644284304073
Position 4122: 0.0009466366325330397
Position 7623: 0.0009236467128569382
Position 6254: 0.0009058292365888263
Position 7291: 0.0009046717798922292
Position 6853: 0.000897878743243699
Position 1160: 0.0008829552810044178
Position 9294: 0.000857564233786636
Position 9333: 0.0008475201725181782
Position 6827: 0.0008056390000002808
Position 5113: 0.0007556010661302872
Position 6971: 0.0007523715337878874
Position 3402: 0.0007093938180753849
Position 756: 0.0006838316638095872
Position 254: 0.0006735518016410457
Position 1294: 0.0006602774986238188
Position 251: 0.000653593835688452
Position 2881: 0.0006381792029961931
Position 1718: 0.0005638886182624394
Position 4423: 0.000533609935630631
Position 5297: 0.0005327023280339405
Position 2028: 0.0005183120867675768
Position 6681: 0.0004996650663442593
Position 1131: 0.000496719704819647
Position 1089: 0.0004946245283697997
Position 6702: 0.0004937384214020214
Position 2098: 0.0004841774925142036
Position 8164: 0.0004828707575605033
Position 1807: 0.0004727659690489187
Position 4907: 0.00045863802167346124
Position 4511: 0.00043774486277268994
Position 7400: 0.0004009889421970186
Position 328: 0.00039493554635204283
Position 4261: 0.0003791716908731133
Position 7221: 0.00037659031683631803
Position 1482: 0.00036924042309133834
Position 579: 0.00034219001541374214
Position 5281: 0.0003360634614478589
Position 3022: 0.00032905471575984377
Position 1946: 0.00031347930629156473
Position 3445: 0.0003051465375900423
Position 5140: 0.0002991466784049304
Position 6944: 0.0002974466860883252
Position 2061: 0.000295128094256645
Position 2531: 0.0002894057170648452
Position 2045: 0.0002642806396178432
Position 1136: 0.00021725823530472586
Position 2921: 0.00021235742288153143
Position 1300: 0.00019389466091248775
Position 3834: 0.00018007285064906693
Position 1849: 0.00017992913772251433
Position 4323: 0.000170052267006198
Position 931: 0.00014202112588662544
Position 3253: 0.00014040002410490947
Position 284: 0.00013252788721889098
Position 4469: 0.00012417447973810144
Position 1051: 0.0001126003259621363
Position 1326: 0.00010934539389691195
Position 2363: 0.0001085352505872067
Position 4026: 0.00010590704576252544
Position 2986: 0.00010053812394719512
Position 1337: 9.929379461298338e-05
Position 1380: 9.565092197081653e-05
Position 3352: 9.287825268710824e-05
Position 3407: 8.89496261212791e-05
Position 1759: 7.83512830269039e-05
Position 3215: 7.445108223552843e-05
Position 1197: 7.418860129629135e-05
Position 3290: 7.16354205134891e-05
Position 3068: 6.701176567816265e-05
Position 1164: 6.639758643564167e-05
Position 1420: 6.45323510521207e-05
Position 2221: 6.174273690761617e-05
Position 712: 6.133909182231748e-05
Position 2471: 5.9234110343466124e-05
Position 1764: 5.738521188571866e-05
Position 2558: 5.051467926725669e-05
Position 808: 4.973556294402171e-05
Position 1115: 4.934179527036446e-05
Position 2525: 4.794560876390184e-05
Position 106: 4.765351363345762e-05
Position 2493: 4.238262787431728e-05
Position 2211: 4.0267698184438336e-05
Position 805: 3.613061522047264e-05
Position 1917: 3.200824324462847e-05
Position 3697: 2.7897751988176787e-05
Position 1282: 2.332559734879379e-05
Position 188: 1.0153928228065907e-05
Position 207: 9.968415946213799e-06
Position 152: 2.3213199269821916e-06
Position 1008: 1.2944393547400307e-06
Position 2107: 4.88317675658463e-07
Position 2840: 2.76950240918152e-07
Position 158: 2.6643042285234843e-07
Position 179: 2.0331905227429203e-07
Position 1040: 1.735194592993041e-07
Position 1170: 1.5380457014048584e-07
Position 103: 1.346806616554776e-07
Position 298: 1.1902885895194654e-07
Position 1027: 1.0270450602385189e-07
Position 909: 7.067357978333059e-08
Position 202: 3.210535480923674e-08
Position 79: 2.52319996593616e-08
Position 950: 2.3461206520658788e-08
Position 82: 1.7978270484801518e-08
