Gene = Mettl14
index = 672
Annotated 5SS: [  347  2513  3354  5461  5889  9964 11364 12139 13552 14834]
Annotated 3SS: [ 2423  3265  5379  5800  9872 11221 12045 13434 14622 16417]
SMsplice 5SS: [  347  2513  3354  5461 11364 12139 13552 14834]
SMsplice 3SS: [ 2423  3265  5379 11221 12045 13434 14622 16417]
top_k =  500
Partition function (log Z): 2.920333721412027

Sorted 5' Splice Sites (High to Low Probability):
Position 5461: 0.9774971390937894
Position 12139: 0.9413612831652595
Position 2513: 0.9192652736727968
Position 13552: 0.9044508597509786
Position 347: 0.8760525097961728
Position 14834: 0.7197583579744684
Position 9964: 0.4953565282862455
Position 11364: 0.4243988905323051
Position 11369: 0.3501348312852215
Position 5889: 0.2846970411070516
Position 1483: 0.27295191495389254
Position 1517: 0.27220308307377317
Position 1254: 0.2594951392582701
Position 7974: 0.247176140315369
Position 14533: 0.1818355267451438
Position 3516: 0.17337742029035777
Position 9702: 0.1660229854217923
Position 7996: 0.13754138044229552
Position 9600: 0.12464838847751561
Position 16236: 0.11894590496312432
Position 11386: 0.08666864096612463
Position 11571: 0.0741908584831845
Position 4699: 0.07059713821675603
Position 1640: 0.06281208016241993
Position 14285: 0.053335534079188084
Position 5885: 0.05072263062390758
Position 13762: 0.047125043584282156
Position 174: 0.041945252047294795
Position 1691: 0.038866737132320826
Position 13957: 0.03448555608693883
Position 13210: 0.03427133643714809
Position 16595: 0.03278529541080828
Position 7979: 0.03273576462013241
Position 7389: 0.03225134298634897
Position 12102: 0.021465462143881755
Position 260: 0.02127805342334976
Position 358: 0.01842250317286192
Position 220: 0.01536939588425869
Position 2029: 0.015143959123829152
Position 7961: 0.013292838332082748
Position 3339: 0.012246007037932634
Position 859: 0.01186034124427146
Position 6934: 0.010384472708186203
Position 15754: 0.010074564455955708
Position 1085: 0.009774946032676488
Position 14394: 0.009396564042825479
Position 12294: 0.009285626429760892
Position 7927: 0.009037551271011699
Position 6059: 0.008908604175386033
Position 3358: 0.00829559326145077
Position 14290: 0.008227249022411792
Position 13782: 0.00809149340672247
Position 1500: 0.00792389846881522
Position 7368: 0.007404281963117575
Position 7343: 0.006943837814490124
Position 2828: 0.005659780348474413
Position 10492: 0.005396222944104699
Position 11412: 0.00493785037926021
Position 6729: 0.004766344634548595
Position 2547: 0.004450213453859007
Position 3522: 0.004053241165032996
Position 110: 0.0038841937091040287
Position 6653: 0.0033450589546805943
Position 14272: 0.003336444050188973
Position 17048: 0.0032120223475468885
Position 5105: 0.00292660131140083
Position 7592: 0.002890721422769009
Position 16667: 0.002812194311636499
Position 89: 0.002760941553678921
Position 12180: 0.002608577711996419
Position 16294: 0.002557274999024166
Position 380: 0.002494458216844277
Position 11617: 0.0023864673228809917
Position 14591: 0.0022803370807930852
Position 4052: 0.002218067403296534
Position 11394: 0.002177469739345123
Position 16083: 0.0020245455744455896
Position 10123: 0.0019568697612504494
Position 211: 0.001816938638389033
Position 319: 0.001678355274721211
Position 14102: 0.0016718473678535403
Position 14072: 0.0015229832090327114
Position 7916: 0.0014570461386249898
Position 65: 0.001438343493492414
Position 2522: 0.001342394258657597
Position 590: 0.0011871659196134165
Position 13346: 0.0011078826913378768
Position 14159: 0.0011011152659840726
Position 14564: 0.0009967590746252106
Position 596: 0.0009556632365248928
Position 14218: 0.0009190007910229267
Position 1389: 0.0009005655714389368
Position 201: 0.000801154996019762
Position 8000: 0.0007908977381519808
Position 203: 0.0007858970821935261
Position 7372: 0.0007471418634703342
Position 349: 0.0007240603813138401
Position 1754: 0.0006937915074114602
Position 904: 0.0006621743895842643
Position 1769: 0.000654117669674469
Position 166: 0.0006344888969839923
Position 865: 0.0005595653682552148
Position 7947: 0.0005579413713111203
Position 14294: 0.0005370818275907904
Position 1305: 0.0005078352931560746
Position 2006: 0.0004098141542983597
Position 1923: 0.0003979374300403222
Position 5481: 0.00039405948037588386
Position 125: 0.0003538676791509715
Position 3138: 0.0003427040876201462
Position 877: 0.00031877016218355376
Position 719: 0.0002785412518410946
Position 160: 0.0002658102775003014
Position 14263: 0.00026354891245419483
Position 1361: 0.0002211532449413301
Position 374: 0.00019280798202448956
Position 2536: 0.0001600276035028556
Position 60: 0.00015252585892781582
Position 12084: 0.0001352218975601296
Position 630: 6.533963403074008e-05
Position 1106: 5.401899549301835e-05
Position 2534: 5.158156949313751e-05
Position 1242: 5.1389951777182647e-05
Position 1258: 4.788935607530599e-05
Position 1068: 4.653437431018114e-05
Position 15264: 3.930854947855615e-05
Position 15122: 3.791817248215447e-05
Position 6718: 3.7420134048902096e-05
Position 70: 3.3032708293886384e-05
Position 633: 3.161695852976244e-05
Position 883: 3.1564749534937085e-05
Position 879: 3.150548397505266e-05
Position 466: 2.1650554211456232e-05
Position 1511: 1.4991192004779817e-05
Position 5447: 1.3772679073288865e-05
Position 1014: 1.2542451463368147e-05
Position 1762: 1.0205014197180813e-05
Position 1759: 1.0177388514267218e-05
Position 683: 1.01093412056906e-05
Position 15614: 9.915258009622826e-06
Position 12136: 9.288583039687096e-06
Position 2779: 2.0678129779531843e-06
Position 5940: 1.6893136412011778e-06
Position 68: 1.2587925655024849e-06
Position 247: 1.0193054734805264e-07
Position 649: 5.678312583847177e-08
Position 257: 3.756035034950993e-08
Position 611: 3.109632853965575e-08
Position 587: 2.6408395022402335e-08
Position 251: 9.812421717297979e-09
Position 862: 6.966802366023708e-10
Position 438: 3.3147425771162003e-10

