Gene = Commd2
index = 284
Annotated 5SS: [ 129  294 1025 1674]
Annotated 3SS: [ 215  941 1499 4838]
SMsplice 5SS: [ 129  294 1025]
SMsplice 3SS: [ 215  941 4838]
top_k =  500
Partition function (log Z): -1.3783674699142265

Sorted 5' Splice Sites (High to Low Probability):
Position 129: 0.9984177532978309
Position 294: 0.987873904185439
Position 1025: 0.5313839038831636
Position 1674: 0.5249664940769078
Position 953: 0.14608548895493262
Position 2957: 0.09397022233581323
Position 5083: 0.08394914090456279
Position 2230: 0.03716267013117399
Position 3285: 0.027881940172134707
Position 724: 0.022313560206018174
Position 5191: 0.016212476404301172
Position 1214: 0.0035290727993243414
Position 2450: 0.003337060711052738
Position 3178: 0.003172112736547438
Position 4669: 0.0031440154453846376
Position 336: 0.0030491968429101047
Position 584: 0.0028326278718094552
Position 3431: 0.002807977641119565
Position 5033: 0.001792044903082542
Position 5044: 0.0016212975197747027
Position 1945: 0.001517786314830338
Position 133: 0.0011614060011360065
Position 374: 0.0011067585793358243
Position 994: 0.0007168894054366369
Position 419: 0.000643756098950475
Position 579: 0.00040524543570708845
Position 319: 0.0003706364201051766
Position 2600: 0.0003335401919215393
Position 771: 0.00031311074218913254
Position 577: 0.0002886309775879789
Position 978: 0.00021367503310717534
Position 530: 0.0002019557449472253
Position 825: 0.0001930452905356813
Position 801: 0.00013556592968620018
Position 636: 0.00012656295732737456
Position 323: 0.00011418256451664576
Position 1166: 9.392844730937235e-05
Position 14: 8.735721570634138e-05
Position 780: 8.279912903874841e-05
Position 1048: 8.046753160084406e-05
Position 568: 7.836725341097535e-05
Position 1374: 6.049894026498895e-05
Position 1338: 5.020458197434768e-05
Position 2927: 4.983556131119239e-05
Position 798: 4.751977839761152e-05
Position 639: 3.0088285277118355e-05
Position 116: 2.9145283078466446e-05
Position 560: 2.7174749229938176e-05
Position 502: 2.562147349090038e-05
Position 784: 2.4765453094745175e-05
Position 465: 2.3855317760568998e-05
Position 4: 2.239844576831795e-05
Position 651: 2.0258673291375935e-05
Position 648: 1.7542873984239105e-05
Position 467: 1.7486981785002826e-05
Position 148: 1.3412170893060506e-05
Position 642: 8.808115444344776e-06
Position 853: 8.638642479259977e-06
Position 645: 6.124785489306591e-06
Position 382: 5.4985733701867444e-06
Position 364: 5.291330144507757e-06
Position 423: 5.26783470900697e-06
Position 137: 5.1432500864583015e-06
Position 247: 2.64733151623545e-06
Position 226: 4.6527284695109823e-07
Position 957: 4.339038049770083e-07
Position 44: 3.4678847480892e-07
Position 76: 3.229040135548095e-07
Position 11: 3.093345253002923e-07
Position 36: 2.0072741744514305e-07
Position 1115: 1.9441354152501154e-08
Position 242: 1.1874194909740796e-08
Position 218: 3.1825974738022054e-09
Position 387: 6.961577740620727e-10
Position 394: 3.057428314669859e-10
Position 215: 5.055945746174212e-13
Position 209: 5.311174914289053e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 215: 0.9936236964271684
Position 4838: 0.5685742433532446
Position 941: 0.39968422973712775
Position 723: 0.22091112942750304
Position 1499: 0.19917699267047015
Position 1551: 0.16224951584187464
Position 2792: 0.11114455703832635
Position 1574: 0.10561098367725111
Position 5119: 0.06534264897315693
Position 4003: 0.050952544534051424
Position 1521: 0.04813469346819517
Position 830: 0.04699027362066631
Position 3568: 0.03249738521020484
Position 5059: 0.03041105356297208
Position 5620: 0.029448020258478945
Position 5595: 0.025899379328143173
Position 2097: 0.023417722378513493
Position 4934: 0.02280720594376611
Position 5769: 0.020337554562689632
Position 361: 0.017973994972090446
Position 519: 0.017472219941502033
Position 3110: 0.016730461823804037
Position 5464: 0.01629884590509032
Position 4588: 0.016257367036466217
Position 3234: 0.015579839489789329
Position 739: 0.014024145500081383
Position 3610: 0.013323153373099555
Position 2229: 0.012569492213372349
Position 1591: 0.012285009352432081
Position 3583: 0.012272059935406409
Position 5190: 0.012211990231338267
Position 2897: 0.011981435167624408
Position 414: 0.011690240888863326
Position 5215: 0.011645088927527763
Position 5011: 0.010067874780002466
Position 4627: 0.009530128888789994
Position 6885: 0.007494250872456075
Position 1433: 0.006946147383469675
Position 7187: 0.006607681813797001
Position 6256: 0.005438396651676997
Position 1896: 0.005150147388341045
Position 3464: 0.005065669044602854
Position 4323: 0.004987336327992199
Position 1058: 0.004400543902991951
Position 6666: 0.003994681940970551
Position 5397: 0.003800301932437206
Position 4802: 0.0035667624754359886
Position 3526: 0.0035429455423609583
Position 2133: 0.0035312199025225076
Position 841: 0.003183108135398176
Position 5986: 0.0026536077529115258
Position 2834: 0.002366643310341383
Position 2484: 0.0023570166927434997
Position 2078: 0.0022542966992967917
Position 2065: 0.002051172237911673
Position 2326: 0.0019902223861352447
Position 2360: 0.001808098866776143
Position 192: 0.0017704401682393824
Position 3165: 0.001759605281666595
Position 4865: 0.0017425940007552336
Position 1337: 0.0016498308816109042
Position 2859: 0.001597986468378931
Position 2150: 0.0014506418870494954
Position 2166: 0.0012820734948746084
Position 621: 0.0012717361740721908
Position 1222: 0.0012221142303620943
Position 1830: 0.001190423881729327
Position 3140: 0.0011779573476211902
Position 502: 0.0011504114907749242
Position 3759: 0.001124575713117925
Position 2102: 0.001064615558753616
Position 4018: 0.0010521377875375867
Position 2174: 0.0010108088196578609
Position 700: 0.000963594763290979
Position 2837: 0.0008492664314594062
Position 1115: 0.0008447626505685399
Position 2805: 0.0008070569161091127
Position 1639: 0.0007199658986736891
Position 4719: 0.0006928812616105589
Position 2024: 0.0005865827451586555
Position 4662: 0.0005043133189797925
Position 4048: 0.00047248231399394476
Position 4967: 0.00046557948109576846
Position 1369: 0.0004069146906572733
Position 1444: 0.000379937732549703
Position 4102: 0.00035045030375472236
Position 1009: 0.00026490358958214215
Position 1898: 0.00024931856352992205
Position 2629: 0.0002473925787115457
Position 373: 0.0001926322615159309
Position 364: 0.00019135236052505498
Position 602: 0.00016373483624411626
Position 465: 0.00015036934244242045
Position 1128: 9.451518731798232e-05
Position 1454: 6.62926875258366e-05
Position 775: 6.340297644752893e-05
Position 1401: 6.123998442359336e-05
Position 1598: 5.7984138946278466e-05
Position 1595: 5.453101426418529e-05
Position 759: 4.99175800099639e-05
Position 973: 4.9101168302501116e-05
Position 843: 4.214889434835851e-05
Position 1471: 3.491470980426531e-05
Position 577: 2.6409980932860097e-05
Position 2471: 2.4543545161383188e-05
Position 226: 2.4109921411472663e-05
Position 2740: 2.264402185063443e-05
Position 2301: 2.048648079139265e-05
Position 960: 1.9872825247063775e-05
Position 557: 1.583067439234375e-05
Position 656: 1.5175100686227936e-05
Position 416: 1.3833346141316384e-05
Position 1264: 1.3668847363333686e-05
Position 274: 1.2554142644141714e-05
Position 780: 1.2099639658224087e-05
Position 2876: 1.1315228164806895e-05
Position 2496: 1.0981158987356138e-05
Position 1018: 1.0735594010679833e-05
Position 2390: 1.0648147988803981e-05
Position 1307: 1.0379013370065026e-05
Position 1386: 1.0317432455955262e-05
Position 584: 1.0209860011670733e-05
Position 1603: 9.097238067858639e-06
Position 986: 8.306046552967002e-06
Position 1011: 8.167929373918547e-06
Position 2510: 6.264093283025382e-06
Position 419: 5.72920512447184e-06
Position 1267: 5.134744897845618e-06
Position 380: 5.008110945169154e-06
Position 560: 3.993906628121742e-06
Position 751: 3.454861359362775e-06
Position 662: 2.978529750841788e-06
Position 1354: 1.6782866788426549e-06
Position 1623: 1.4704235614605303e-06
Position 1648: 1.387821663900317e-06
Position 234: 1.2915406700029695e-06
Position 1225: 9.371415050559773e-07
Position 442: 9.03082560220496e-07
Position 247: 8.564929926750963e-07
Position 284: 5.675631929613236e-07
Position 85: 5.208531465799161e-07
Position 116: 4.923740248785206e-07
Position 82: 2.4260031449507444e-07
Position 91: 2.1800527537455568e-07
Position 1944: 1.7935411285037096e-07
Position 789: 1.084264698556901e-07
Position 178: 1.0426573918764396e-07
Position 1746: 3.285724153668982e-08
Position 764: 2.5591824479861637e-08
Position 798: 2.5203944826799786e-08
Position 792: 2.3667130775894397e-08
Position 94: 1.9951411168372074e-08
Position 428: 1.0023360399225176e-08
Position 128: 1.7460136661479376e-09
Position 294: 5.713411416002703e-10
Position 328: 2.3027707080624098e-10
Position 334: 7.556399662697043e-11
Position 133: 4.6843686980255333e-11
Position 298: 2.7984331664946425e-11
Position 423: 2.3853418157268666e-11
Position 137: 6.038536161002343e-12
Position 308: 2.5901378345995905e-13
Position 302: 2.515452330976018e-13
