Gene = Rrp15
index = 937
Annotated 5SS: [  195  9755 11771 13243]
Annotated 3SS: [ 9494 11672 13043 27811]
SMsplice 5SS: [  195  9755 11771 13243]
SMsplice 3SS: [ 9494 11587 13043 27811]
top_k =  500
Partition function (log Z): -9.508913039705472

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9908117722448094
Position 9755: 0.9888086812716312
Position 11771: 0.9139205804047403
Position 13243: 0.5261764039542813
Position 4890: 0.3006663610281698
Position 13202: 0.1752150084074773
Position 4849: 0.1590926348307148
Position 11966: 0.15136728163341887
Position 916: 0.1323927390433159
Position 12180: 0.11849070589449383
Position 524: 0.11826358008640633
Position 6100: 0.09446228351920603
Position 10619: 0.09107696991024182
Position 13196: 0.07676888289605391
Position 4780: 0.06855791307469851
Position 920: 0.0481638894187012
Position 15516: 0.0370808146028556
Position 12812: 0.029271458685326122
Position 2268: 0.026541526461549666
Position 11928: 0.026283799743718347
Position 1246: 0.02195863446190003
Position 3438: 0.020948841339515658
Position 11978: 0.020608973096933072
Position 7882: 0.01608357131408856
Position 7663: 0.015596882123905495
Position 4484: 0.015221421853749403
Position 867: 0.013577313828860389
Position 13581: 0.010404442820205147
Position 13612: 0.009760482051169863
Position 3052: 0.009610098366436205
Position 15337: 0.009168000001119546
Position 6851: 0.009024889214410999
Position 6477: 0.0087643695789432
Position 6934: 0.008604566021273371
Position 13643: 0.008365643246103262
Position 4879: 0.008195224904422036
Position 3147: 0.008187462721580326
Position 7546: 0.007857644388047974
Position 7261: 0.007119366917886498
Position 14075: 0.00706530788277194
Position 10056: 0.006998334863451711
Position 7818: 0.006588079682851779
Position 3682: 0.006429112951866387
Position 9570: 0.006383752202995277
Position 13702: 0.005475805482309242
Position 7138: 0.005312531413246245
Position 678: 0.005242560987418366
Position 6603: 0.005118654248674072
Position 13674: 0.005041952460524758
Position 4865: 0.00481429160970674
Position 3261: 0.003363048641497019
Position 4741: 0.0032914622667438195
Position 13761: 0.0032199281790265596
Position 489: 0.003203575761644163
Position 3758: 0.003120133685960909
Position 170: 0.0027928061134537495
Position 6706: 0.001877822417475992
Position 4245: 0.0013930795281282787
Position 6087: 0.001381910447350284
Position 77: 0.001299436959471589
Position 826: 0.0012334890207561827
Position 6296: 0.001218006115880978
Position 1282: 0.001217590619483486
Position 11983: 0.0011852917412878117
Position 1699: 0.0010381947758324568
Position 12129: 0.0009934580633233156
Position 647: 0.0009858419231425725
Position 583: 0.0007491292156683266
