Gene = Swsap1
index = 1048
Annotated 5SS: [250]
Annotated 3SS: [921]
SMsplice 5SS: [250]
SMsplice 3SS: [921]
top_k =  500
Partition function (log Z): -9.523182968390035

Sorted 5' Splice Sites (High to Low Probability):
Position 250: 0.9014250519797512
Position 168: 0.06068926483168949
Position 478: 0.028152053229619216
Position 772: 0.01680720367275773
Position 385: 0.014507237824185578
Position 862: 0.011716430483149154
Position 857: 0.008462781614036543
Position 1324: 0.004803947468092663
Position 1590: 0.002053516510925033
Position 1496: 0.0012794299459878472
Position 1320: 0.000970946312398207
Position 849: 0.000762890403139254
Position 336: 0.0007373394612334183
Position 925: 0.0006848219895748011
Position 1726: 0.00032070010595349363
Position 488: 0.00022077049503766523
Position 781: 0.00016010398660509055
Position 704: 0.00015479226079245583
Position 120: 0.00013203374537612496
Position 403: 0.0001226266039720681
Position 315: 0.00011184965138996582
Position 343: 0.00010470691880592748
Position 1055: 9.086965869720245e-05
Position 424: 8.329749010648965e-05
Position 798: 6.563453494763475e-05
Position 786: 6.283054714130795e-05
Position 382: 5.5260990448259245e-05
Position 215: 4.390359835630611e-06
Position 172: 3.4329448367211547e-06
Position 28: 3.039643048117244e-06
Position 309: 3.007340271030574e-06
Position 430: 2.9076846005569442e-06
Position 181: 2.4310253804674333e-06
Position 435: 2.2210300201970093e-06
Position 464: 2.0770141386834544e-06
Position 408: 1.625521526036133e-06
Position 1136: 1.3343420131832337e-06
Position 297: 1.1033049546180622e-06
Position 129: 9.814316777130305e-07
Position 389: 5.466300118741958e-07
Position 372: 4.806425816866376e-07
Position 456: 4.2159566553322404e-07
Position 278: 3.753560853591099e-07
Position 446: 3.532413957682499e-07
Position 90: 2.2228037823191714e-07
Position 362: 2.1547769782387976e-07
Position 672: 1.5047993786687368e-07
Position 584: 1.3327693392357098e-07
Position 411: 3.3254968218250485e-08
Position 376: 3.1004094287984665e-08
Position 689: 1.2696171524446148e-08
Position 461: 1.8735546596661687e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 921: 0.4904169350435191
Position 606: 0.06773415754974464
Position 924: 0.06727668154415975
Position 1559: 0.04962793059350602
Position 1544: 0.04740234433336757
Position 1900: 0.03353890875992333
Position 1167: 0.03298290297658241
Position 987: 0.029313058858466506
Position 1374: 0.02653094717038595
Position 346: 0.024251854940167603
Position 955: 0.02160521335578606
Position 994: 0.021466338872112297
Position 1227: 0.01768114199310623
Position 1112: 0.017646440040575143
Position 748: 0.01615917389107753
Position 1826: 0.014278630715999763
Position 633: 0.00944451608665238
Position 1584: 0.00932342302282452
Position 2165: 0.007167479667677622
Position 1830: 0.0051925088966948574
Position 936: 0.003902050142030735
Position 1045: 0.0037199225663038394
Position 898: 0.0028986816564633743
Position 2288: 0.001802404733298442
Position 2293: 0.0017578121805575206
Position 1209: 0.0017453678814973023
Position 2412: 0.0016695917891502534
Position 966: 0.001528199782080355
Position 1796: 0.0012091588116815764
Position 370: 0.0011842818667353572
Position 2039: 0.0011479300658897489
Position 1283: 0.0011475170415798455
Position 1791: 0.0010526604163005513
Position 771: 0.0010466270293726472
Position 1983: 0.0009766649324847079
Position 1623: 0.0009371380898678863
Position 766: 0.0008757556868325908
Position 1524: 0.0008726681482265422
Position 1239: 0.0008396606175445064
Position 1055: 0.0008337796593224836
Position 745: 0.0007808961526081366
Position 435: 0.0007534986208780632
Position 1033: 0.0007396076507556677
Position 2216: 0.0007220067388488482
Position 1860: 0.0006478287148618268
Position 1174: 0.0005995645595993751
Position 712: 0.000586009206906155
Position 2009: 0.0005731818111708378
Position 957: 0.0005624541967074525
Position 640: 0.0005475804260133297
Position 2483: 0.0005102765453855232
Position 440: 0.0005093261185173684
Position 1868: 0.0005057187787807204
Position 1705: 0.0004359587405685843
Position 323: 0.00042223813353346474
Position 249: 0.0003900987133674794
Position 315: 0.00036096501457880527
Position 1495: 0.0003576775802335078
Position 903: 0.0003495413848252051
Position 424: 0.0003048653444293416
Position 1345: 0.00028276965294016563
Position 553: 0.00026048941884660636
Position 1171: 0.00025675850294032393
Position 2311: 0.00024956283410964273
Position 1778: 0.00023129707055031273
Position 1681: 0.00019441930132201116
Position 2104: 0.00017916661174320142
Position 1489: 0.00016724219521683622
Position 1491: 0.0001555797915995739
Position 2317: 0.00015092401385781155
Position 1136: 0.00015010150819092736
Position 2099: 0.0001463486121913859
Position 334: 0.00013861515019570247
Position 643: 0.00013104947162081288
Position 1383: 0.00012439307583795043
Position 1569: 0.00012395701908029413
Position 1914: 0.00012338529276178918
Position 1310: 0.00011478288547547112
Position 698: 0.00011067923324020616
Position 297: 0.00010844503872349297
Position 2124: 0.00010627432791637884
Position 1263: 8.673796151753587e-05
Position 1347: 7.960064193051644e-05
Position 1353: 7.54205054860736e-05
Position 382: 7.039815206580312e-05
Position 2435: 6.011477810915858e-05
Position 763: 1.9786603616451e-05
Position 649: 9.81081394071826e-06
Position 577: 5.963816413196775e-06
Position 406: 2.6852282104771275e-06
Position 446: 1.4851789337686971e-06
Position 397: 1.0273457853453144e-06
Position 403: 6.540236037331195e-07
Position 136: 5.805012100513572e-07
Position 395: 4.975277983939939e-07
Position 117: 4.7273705647792584e-07
Position 191: 1.554908973025302e-07
Position 786: 1.1687585722797416e-07
Position 794: 1.0758738082575233e-07
Position 779: 5.4145668401926306e-08
Position 232: 5.3118407976258134e-08
Position 201: 4.9233005589422196e-08
Position 452: 4.3784571717671736e-08
Position 226: 4.008242531185521e-08
Position 309: 3.817191781056131e-08
Position 259: 9.997245699163802e-09
Position 215: 5.771321376324799e-09
Position 154: 5.2494364075714916e-09
Position 234: 4.784257773403548e-09
Position 147: 2.28257037799248e-09
Position 203: 6.804598080560263e-10
Position 160: 5.598122623497685e-10
