Gene = Fis1
index = 410
Annotated 5SS: [ 152 1055 3093 3594]
Annotated 3SS: [ 921 3015 3487 3839]
SMsplice 5SS: [ 152 1055 3093 3594]
SMsplice 3SS: [ 921 3015 3487 3839]
top_k =  500
Partition function (log Z): 3.5411301242994107

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9749489348607012
Position 3093: 0.9585897976119874
Position 1055: 0.9173200076706323
Position 3594: 0.9164578640221176
Position 2010: 0.14441614111571324
Position 2897: 0.12097696946090591
Position 1386: 0.09466807984663544
Position 627: 0.09245444723602513
Position 793: 0.09065791426865522
Position 2319: 0.06319369533056027
Position 2748: 0.04456740966442121
Position 2884: 0.038739321873237954
Position 1781: 0.020874141493073827
Position 692: 0.020529492075892285
Position 157: 0.019328470092965573
Position 2942: 0.0159253507854962
Position 3141: 0.015525765477297983
Position 601: 0.014593114056782019
Position 653: 0.013858353952555335
Position 1735: 0.012728289320164838
Position 3227: 0.012247059870065163
Position 860: 0.011928090655703896
Position 608: 0.009725930116217913
Position 535: 0.009486609711452593
Position 3758: 0.009307681017103936
Position 708: 0.0072827446582796745
Position 3508: 0.006450062571274136
Position 3419: 0.005243347397852101
Position 1969: 0.003905118789312763
Position 1978: 0.003722498765164933
Position 410: 0.003399141346643658
Position 1544: 0.0031850753708327034
Position 338: 0.0026289119171332333
Position 83: 0.0022809431765664755
Position 2906: 0.002010718520387418
Position 1432: 0.001915481607146622
Position 3752: 0.0017707089365341462
Position 2051: 0.00134989986645798
Position 3465: 0.001241649277732929
Position 2834: 0.0009266254158593096
Position 3189: 0.0007655964577341612
Position 314: 0.0007247504321378292
Position 661: 0.0007002888621547437
Position 3848: 0.0006913494030309946
Position 565: 0.0006849764660516047
Position 2043: 0.000671608924838515
Position 2948: 0.0004462448437254289
Position 350: 0.000439152307799147
Position 560: 0.000407264916642918
Position 2068: 0.000381532326937184
Position 386: 0.00024149922867996768
Position 3917: 0.00022433259805342503
Position 12: 0.0002229699975040878
Position 899: 0.0002194138465541219
Position 378: 0.00021305667902638087
Position 1674: 0.00020637397233753916
Position 3460: 0.00018777411811745138
Position 770: 0.000163285053016472
Position 3267: 0.00015760104177139109
Position 3608: 0.0001504753284481851
Position 3357: 0.00012370456245880423
Position 3714: 0.00012151892459863089
Position 431: 0.00011336481278807158
Position 316: 0.00010988315098718093
Position 3925: 0.0001018588960040258
Position 3133: 0.0001008932722627075
Position 448: 9.030782175442076e-05
Position 299: 8.269804128938778e-05
Position 3207: 7.799188023972377e-05
Position 3203: 7.241773943073533e-05
Position 479: 7.146588663940711e-05
Position 1373: 6.941972184588375e-05
Position 69: 6.877123550255674e-05
Position 1263: 5.761180545094793e-05
Position 725: 5.289072687605946e-05
Position 3512: 5.0432050826548266e-05
Position 3148: 4.937932489968763e-05
Position 3615: 4.1929682047569794e-05
Position 888: 3.82085191924903e-05
Position 1175: 3.3988372406482944e-05
Position 1377: 2.6316772321889713e-05
Position 434: 2.148456972399114e-05
Position 418: 1.562692645493559e-05
Position 236: 1.5530926529167444e-05
Position 384: 8.63327616554291e-06
Position 416: 8.039190713191921e-06
Position 131: 7.726373572368696e-06
Position 4004: 6.474075817039061e-06
Position 439: 4.084293716828653e-06
Position 631: 4.082409746718543e-06
Position 199: 3.861313465622587e-06
Position 61: 3.828149693348608e-06
Position 464: 3.035106583447323e-06
Position 133: 2.8504252608488054e-06
Position 611: 2.691445272672632e-06
Position 446: 2.355540575922616e-06
Position 116: 1.9349756234874165e-06
Position 137: 1.710348947601432e-06
Position 81: 1.70142268090982e-06
Position 25: 1.3982614886719992e-06
Position 501: 8.053935181783891e-07
Position 230: 4.872478161834428e-07
Position 241: 1.4607283772760784e-07
Position 462: 7.902840404088829e-08
Position 1042: 7.102031038336558e-09
Position 1003: 3.75321907473912e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3487: 0.9641684138428356
Position 3839: 0.9519006590762912
Position 3015: 0.9176192168095488
Position 921: 0.8091075397459174
Position 2833: 0.22837240866731
Position 527: 0.17981090058002017
Position 1874: 0.15780679682844825
Position 717: 0.09647839806334392
Position 1231: 0.05015566603557143
Position 2650: 0.04613809198743292
Position 972: 0.04313092210380677
Position 2118: 0.03278095297729061
Position 942: 0.029221410473932286
Position 1613: 0.018024024989488883
Position 504: 0.011638755472643588
Position 1159: 0.011446502667331987
Position 2131: 0.009162094456451417
Position 255: 0.008699629692431
Position 1663: 0.00864877640302944
Position 1175: 0.008362458004052541
Position 1311: 0.00795968938831287
Position 3326: 0.007670075415510108
Position 1339: 0.0070771335391015605
Position 2105: 0.005646216333311894
Position 3529: 0.005298870461555035
Position 1595: 0.0038494034687792424
Position 3030: 0.003409590642898948
Position 2844: 0.0032742175554678777
Position 1143: 0.003267734224363343
Position 932: 0.0032080267381322347
Position 3017: 0.003052026192900623
Position 2627: 0.0030306958572548512
Position 1126: 0.003013211956980069
Position 4048: 0.002998441937897086
Position 643: 0.002947201891252949
Position 2185: 0.002887865966767481
Position 1266: 0.002696067938450433
Position 2883: 0.0023334174909192588
Position 1902: 0.002296555957525025
Position 2025: 0.0018555705057764825
Position 974: 0.0018097372152739775
Position 951: 0.0017400868624045764
Position 3974: 0.0015357235476615087
Position 1282: 0.0015131291058828825
Position 4077: 0.0014883979590196842
Position 1840: 0.001382340712813179
Position 1571: 0.0012596196772298694
Position 3890: 0.0011868808209297337
Position 2134: 0.0011549138225062433
Position 1426: 0.0011413621459224039
Position 1242: 0.0011280674972833848
Position 462: 0.001110842463707477
Position 2801: 0.0010691136116689449
Position 743: 0.0010636287344007115
Position 323: 0.0009832004544191827
Position 1010: 0.0009641718273896759
Position 2936: 0.0008680177531441887
Position 3308: 0.0008287620145913782
Position 2179: 0.0008153596953759794
Position 2928: 0.0008104715303182208
Position 1250: 0.0008092081758433248
Position 1204: 0.0008036268385186834
Position 2688: 0.0007986089256506553
Position 2208: 0.0007769817865234108
Position 1615: 0.0007719187826998743
Position 691: 0.0007448082290206111
Position 1997: 0.0007043373667584429
Position 3757: 0.0006951934310357294
Position 3744: 0.0006647226084530416
Position 3383: 0.0006367592234042638
Position 3699: 0.000545863490454665
Position 3713: 0.000513580368397036
Position 1673: 0.0004326464827748714
Position 276: 0.0004165624959396657
Position 1431: 0.00039756028957819474
Position 1924: 0.0003358869376774837
Position 3723: 0.0003286543711148198
Position 3851: 0.0002871317560423747
Position 3925: 0.00026778521412799413
Position 356: 0.0002656690458855709
Position 681: 0.000255420897806278
Position 1456: 0.0002495572177503387
Position 1034: 0.0002465261343601019
Position 852: 0.00024376167878834693
Position 423: 0.0002323636305555017
Position 3161: 0.0002206867191061927
Position 3432: 0.00021761199316966526
Position 955: 0.0001996308024492313
Position 1638: 0.00019502333447973404
Position 3211: 0.0001847950277466508
Position 748: 0.0001668818973043268
Position 1724: 0.00015570352694703422
Position 672: 0.00013684181645690533
Position 3939: 0.00013254832473064964
Position 3632: 0.00011466961674451047
Position 3387: 0.00010589447461510991
Position 1549: 0.0001056469259835987
Position 4061: 9.538993602455114e-05
Position 273: 8.534695030433294e-05
Position 755: 8.447353579750356e-05
Position 3092: 6.54125752823594e-05
Position 469: 6.471518834813543e-05
Position 1348: 6.461516687726182e-05
Position 3943: 5.459144826626959e-05
Position 3508: 5.451290549292634e-05
Position 1930: 5.1702605383815005e-05
Position 3686: 4.8806475215303564e-05
Position 3729: 4.47847016314666e-05
Position 3550: 4.019708227293739e-05
Position 1685: 3.168702056265704e-05
Position 1648: 3.065508214756389e-05
Position 3499: 3.0000169156686628e-05
Position 4085: 2.9817336529287187e-05
Position 627: 2.7490524945147138e-05
Position 1185: 2.5933784513480485e-05
Position 1319: 2.5741041075298114e-05
Position 657: 2.4261574696074587e-05
Position 3541: 2.4182510529500128e-05
Position 800: 2.4074834278792917e-05
Position 3781: 2.049214783706019e-05
Position 948: 1.94915033452942e-05
Position 384: 1.8990040799465914e-05
Position 341: 1.802184106566962e-05
Position 3380: 1.7344527470130374e-05
Position 1297: 1.704047111919387e-05
Position 1200: 1.6614423096972063e-05
Position 1080: 1.3271078143600303e-05
Position 3776: 1.2549975452771833e-05
Position 1524: 1.2492513594105746e-05
Position 3518: 1.0534538313412636e-05
Position 95: 9.953372956620993e-06
Position 767: 8.709786711836286e-06
Position 616: 8.641924523211022e-06
Position 1351: 8.276512615366262e-06
Position 535: 8.09518471064798e-06
Position 230: 5.972454986401956e-06
Position 4127: 5.618629384866484e-06
Position 3535: 4.057162531497401e-06
Position 394: 2.9117890133248474e-06
Position 815: 1.8452120585800124e-06
Position 809: 9.904211255959418e-07
Position 3266: 7.229438197387952e-07
Position 782: 7.202109680194052e-07
Position 1053: 6.108421027663995e-07
Position 775: 5.278158092783094e-07
Position 3377: 4.84393199779306e-07
Position 221: 2.4922582540567374e-07
Position 434: 2.2224174986084128e-07
Position 364: 1.9664771232187714e-07
Position 370: 1.9244321404530155e-07
Position 2725: 1.1131940281995078e-07
Position 142: 4.0087090647414885e-08
Position 112: 3.511013424063253e-08
Position 151: 1.8637007736151195e-08
Position 179: 1.3317027845118077e-08
Position 176: 1.1684409103873877e-08
Position 81: 1.0968454237571801e-08
Position 74: 1.084059182033624e-08
Position 87: 6.353137449123432e-09
Position 431: 4.534208360865099e-09
Position 1210: 3.0072171092342297e-09
Position 156: 2.674413308817899e-09
Position 127: 2.388899378355914e-09
Position 589: 5.307653344503897e-10
Position 595: 4.4067844799972404e-10
Position 549: 4.094114698650124e-10
Position 173: 1.7141899346936665e-10
Position 184: 2.8121363496539765e-12
Position 199: 2.5642033656178786e-12
Position 169: 1.2010560968154289e-12
Position 212: 1.1596335297398784e-12
Position 210: 1.6356323956876513e-14
Position 207: 3.1325467303939337e-15
