Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  500
Partition function (log Z): -0.34773713873842205

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.8740012011731014
Position 1459: 0.7150521466886179
Position 515: 0.46865469884620903
Position 774: 0.3200980909453777
Position 1484: 0.26783804250879006
Position 843: 0.1963464983954566
Position 1106: 0.06756326961079485
Position 171: 0.02053162037672599
Position 905: 0.020504256655392978
Position 544: 0.014407055834750099
Position 552: 0.008009278815025686
Position 1764: 0.007535939267601133
Position 63: 0.003979892232483684
Position 1078: 0.0028986815564857223
Position 894: 0.0015214778572580675
Position 965: 0.001510653196237678
Position 1005: 0.0014251642204725435
Position 925: 0.001339245861591483
Position 661: 0.0010642520677213187
Position 1446: 0.001033540035392563
Position 1704: 0.0007801535397075999
Position 797: 0.0006931094057705067
Position 1147: 0.0005628204826598048
Position 1023: 0.0004612400576013831
Position 1488: 0.00038873422159382197
Position 837: 0.0003579043541635695
Position 696: 0.00029123120138313324
Position 249: 0.00019212048656215417
Position 7: 0.00018348660145999678
Position 1796: 0.00018251679045865982
Position 230: 0.0001774883695007875
Position 520: 0.00013100790182481623
Position 499: 0.00012922551219929227
Position 706: 0.00011533146768330412
Position 919: 0.00011373408472777126
Position 164: 0.00011176400137072463
Position 677: 0.0001026250706991393
Position 350: 6.196716902202044e-05
Position 307: 5.3631085339048886e-05
Position 1842: 4.979313025403482e-05
Position 1519: 4.0161012736353825e-05
Position 1000: 3.889672656641077e-05
Position 131: 3.361338316113001e-05
Position 1067: 2.9982487653007756e-05
Position 913: 2.4114463475395757e-05
Position 1826: 2.2423458719451454e-05
Position 435: 1.8042936292576982e-05
Position 235: 1.2017506698237198e-05
Position 1753: 1.0359839035885347e-05
Position 302: 9.446646473606802e-06
Position 973: 9.154354495185055e-06
Position 105: 7.315167404994243e-06
Position 380: 6.191528676730401e-06
Position 633: 5.55953210332866e-06
Position 605: 4.971596742732864e-06
Position 371: 4.688008044953067e-06
Position 41: 4.470912765335e-06
Position 631: 3.224478609132754e-06
Position 257: 3.1761734094968375e-06
Position 409: 2.331602626091785e-06
Position 343: 1.999919551626695e-06
Position 204: 5.024277757433082e-07
Position 444: 2.892052357976801e-07
Position 280: 2.256568544251321e-07
Position 1467: 7.459273356446372e-08
Position 1391: 5.113305003399283e-08
Position 1508: 3.775778842926442e-08
Position 1596: 1.2393018013285083e-08
Position 311: 7.176644085674572e-10
Position 241: 2.0891155708682715e-11
Position 206: 3.0104840662340284e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.9936477073192095
Position 1672: 0.8922895726830689
Position 723: 0.3945456976176606
Position 371: 0.22975905296323149
Position 608: 0.19209622117062788
Position 343: 0.05730239093204911
Position 1697: 0.053848087495171226
Position 390: 0.022774392099174326
Position 409: 0.021203506628339856
Position 451: 0.017552519550638388
Position 248: 0.011009835560514589
Position 1793: 0.01096760920161334
Position 1560: 0.01017651778041853
Position 427: 0.00813032211040326
Position 457: 0.006714164733838924
Position 656: 0.005956440465021953
Position 773: 0.005500221479068649
Position 1826: 0.005414443044907798
Position 277: 0.0043687493180849975
Position 355: 0.004316043480997756
Position 1930: 0.00431551136982038
Position 254: 0.004309451467747789
Position 613: 0.004135901339511801
Position 1581: 0.0038421894859216655
Position 387: 0.003448726595871534
Position 1391: 0.0028764411188931457
Position 1526: 0.00251269173415606
Position 1005: 0.002190489498507251
Position 380: 0.0021872326503133478
Position 1568: 0.0018471284887455407
Position 1897: 0.0018224433197932307
Position 1878: 0.001647914775646919
Position 1585: 0.001438814141595027
Position 1360: 0.0011967238178656186
Position 955: 0.001057885637079508
Position 957: 0.0010153987127868142
Position 923: 0.0009506375141433843
Position 1773: 0.0009275268785006006
Position 725: 0.0008717967527471579
Position 1037: 0.0008052913914918215
Position 1535: 0.0007779804198915636
Position 286: 0.0007463834245162618
Position 731: 0.0007347356545847775
Position 704: 0.0006475050035769669
Position 1717: 0.0005427976381659791
Position 1602: 0.00046192338146887454
Position 897: 0.00044962561064200315
Position 509: 0.00034457113586709205
Position 1978: 0.0003375529830831282
Position 1062: 0.0003363556811896941
Position 953: 0.00030575640398872915
Position 1294: 0.00029830076878086914
Position 480: 0.0002892878288087358
Position 616: 0.00027468184812693786
Position 738: 0.0002684002825045428
Position 1074: 0.00021925591517288554
Position 1730: 0.00020660118802654794
Position 661: 0.00019488808980789178
Position 223: 0.00017708177308957326
Position 1914: 0.00016999359641737223
