Gene = Asb17
index = 143
Annotated 5SS: [ 525 6730]
Annotated 3SS: [6449 9125]
SMsplice 5SS: [ 291  525 6730]
SMsplice 3SS: [ 434 6449 9125]
top_k =  500
Partition function (log Z): -4.841002694546355

Sorted 5' Splice Sites (High to Low Probability):
Position 291: 0.9882814429842185
Position 525: 0.9043245488480558
Position 6730: 0.7178163205531181
Position 5792: 0.2656468489606417
Position 1575: 0.2448105470224796
Position 552: 0.09479699622022111
Position 6141: 0.08832580810819889
Position 6406: 0.07083543299354388
Position 1124: 0.05653150328580437
Position 6228: 0.055830729226609005
Position 4753: 0.05198019653126671
Position 773: 0.04430832233463561
Position 777: 0.032690268995215245
Position 970: 0.029045371304890294
Position 2143: 0.02687566649086757
Position 1319: 0.01259747394301866
Position 6867: 0.011182483208339469
Position 1606: 0.008348989170267137
Position 1565: 0.008144254940880639
Position 6412: 0.008092374747470965
Position 782: 0.006820056688994077
Position 3311: 0.004251189334063676
Position 842: 0.004063175905518956
Position 1141: 0.0037239983535756103
Position 6622: 0.0027964662076611574
Position 9432: 0.0022656829522424253
Position 351: 0.001858477966625069
Position 182: 0.0016903714270412604
Position 760: 0.00044434114395732523
Position 202: 0.00034137577296681945
Position 1100: 0.00030952236918716533
Position 362: 0.00020095544500105025
Position 1242: 0.00019218035362208763
Position 747: 0.00018054223010688017
Position 1359: 0.00012403900479607515
Position 99: 0.00011101808334420814
Position 832: 6.582151324017034e-05
Position 811: 5.78561695458851e-05
Position 67: 5.768032471947911e-05
Position 40: 5.669756075551435e-05
Position 771: 5.412606392997526e-05
Position 222: 5.351921550005975e-05
Position 673: 3.430373000550407e-05
Position 540: 3.311770244436974e-05
Position 190: 2.144160261325597e-05
Position 156: 1.4640368896057571e-05
Position 295: 1.2435810956162264e-05
Position 440: 9.55367929091289e-06
Position 343: 8.755053567675073e-06
Position 808: 7.032415546055688e-06
Position 879: 4.663287283005136e-06
Position 818: 2.257711107116037e-06
Position 387: 1.3521323793641612e-06
Position 403: 1.294669970650206e-06
Position 33: 1.2242726937640153e-06
Position 554: 1.0853594828578595e-06
Position 758: 1.0509029368105098e-06
Position 599: 9.474470883906594e-07
Position 556: 4.5041566236204906e-07
Position 487: 1.992464027516579e-07
Position 837: 1.3901765808068683e-07
Position 594: 3.789014537115274e-08
Position 417: 3.9125268771419505e-09
Position 576: 1.2758424831777637e-09
Position 424: 4.454461445695471e-11

Sorted 3' Splice Sites (High to Low Probability):
