Gene = Ap1ar
index = 126
Annotated 5SS: [  363 14247 14928 16752 20602 21916 24272 24978 25296]
Annotated 3SS: [14197 14900 16725 20504 21816 24215 24903 25166 28757]
SMsplice 5SS: [  363 14247 14928 20602 24978 25296]
SMsplice 3SS: [14197 14900 20504 24903 25187 29890]
top_k =  500
Partition function (log Z): -3.532827733393832

Sorted 5' Splice Sites (High to Low Probability):
Position 14928: 0.9999999999999997
Position 20602: 0.9999999999999997
Position 25296: 0.9980559197169485
Position 24978: 0.7456074741658009
Position 363: 0.7347190425390595
Position 14247: 0.5130074634125279
Position 21916: 0.5042224982853661
Position 28948: 0.418289336836925
Position 24272: 0.3701929968331803
Position 28086: 0.27879270245733717
Position 477: 0.2599024761836137
Position 7129: 0.25638273599308603
Position 26138: 0.14912617286393282
Position 21562: 0.10671165025462638
Position 7105: 0.10112624660242202
Position 7062: 0.07645921995700011
Position 27636: 0.050574666846888446
Position 23195: 0.04060833989480457
Position 1376: 0.04018347047863827
Position 29617: 0.03210803696138822
Position 28200: 0.0213183505492057
Position 30112: 0.01802552953373935
Position 29176: 0.01647122578633008
Position 28668: 0.013170447410398321
Position 6248: 0.00931972585906118
Position 23707: 0.008894408230905293
Position 27454: 0.008231776963069997
Position 3065: 0.007942954348122973
Position 5031: 0.00702410735815267
Position 21095: 0.005495781379248509
Position 23836: 0.004895360130397306
Position 28134: 0.00396999980730407
Position 28939: 0.003963708576612831
Position 489: 0.0033091566396058845
Position 27091: 0.003180789591095766
Position 29267: 0.002942754547756267
Position 29815: 0.0014838351101928242
Position 21663: 0.0014813302854657664
Position 589: 0.0006134625753273403
Position 338: 0.000527654541004165
Position 26835: 0.0005036640851148665
Position 719: 0.0003966052426100022
Position 21641: 0.00032541519181442303
Position 22122: 0.00026840616686118487
Position 25956: 0.00020644446780992816
Position 26169: 0.0001784758841137447
Position 672: 0.00013931191669683696
Position 144: 0.00011187948242862009
Position 25309: 7.510992019362059e-05
Position 727: 6.801915164257452e-05
Position 621: 5.906156519560118e-05
Position 842: 4.335402713380236e-05
Position 29022: 3.477562186267024e-05
Position 48: 2.7485384456082887e-05
Position 608: 1.7419202701792418e-05
Position 416: 1.4906421731349129e-05
Position 1149: 1.0803647007949751e-05
Position 851: 8.017746961719218e-06
Position 1230: 4.609556732693563e-06
Position 1221: 4.579181201837348e-06
Position 425: 4.079807523716394e-06
Position 419: 3.966520337630791e-06
Position 422: 3.8499869086956156e-06
Position 188: 3.5915330265420016e-06
Position 782: 3.3964749455992856e-06
Position 660: 3.2706721458077827e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 20504: 0.9999999999999997
Position 14900: 0.9999999999999996
Position 24903: 0.7456250655038763
Position 25187: 0.6385435562982419
Position 14197: 0.5130074634125279
Position 28757: 0.47285263886441187
Position 21816: 0.4669329060781989
Position 6990: 0.3680696845106057
Position 25166: 0.36132132047135945
Position 29890: 0.29730459352885036
Position 28014: 0.23866176069095021
Position 24121: 0.22562769650646883
Position 29138: 0.17352059756466284
Position 24215: 0.14456530032671155
Position 29348: 0.12418741217519577
Position 21520: 0.10333440750259816
Position 29208: 0.09273302340631936
Position 27395: 0.08246545215860084
Position 6911: 0.06589851804190269
Position 30074: 0.06219031738982748
Position 26002: 0.045017427948256014
Position 27978: 0.03982880935631356
Position 29313: 0.03876062231576201
Position 26050: 0.037810511372960494
Position 28555: 0.03748394153973985
Position 23133: 0.033966070683883805
Position 1331: 0.0312742994831257
Position 21702: 0.029624567250793033
Position 26067: 0.029078462618839864
Position 29744: 0.02661248539678089
Position 29852: 0.02479651543509287
Position 30363: 0.023394484314274627
Position 25944: 0.020838645158383257
Position 28319: 0.018355033946199775
Position 27964: 0.015808127923463963
Position 29700: 0.01406501041780897
Position 27576: 0.012897038538561768
Position 27841: 0.012637265255857238
Position 28155: 0.011585529095794028
Position 21327: 0.009919727460031901
Position 28268: 0.009664115958187613
Position 25924: 0.008460704196108662
Position 26996: 0.007526567153906206
Position 6175: 0.007351372984573045
Position 23632: 0.007309133830217041
Position 23136: 0.0066422692109207645
Position 2954: 0.006620501462166532
Position 28441: 0.0062732246453204455
Position 26012: 0.005976542549312264
Position 4989: 0.005156337980951173
Position 23706: 0.0048953601303973054
Position 26031: 0.004495549657829156
Position 1251: 0.004229176706100901
Position 1287: 0.004123672757971445
Position 20916: 0.003918007846206343
Position 28285: 0.0034761783696643936
Position 30299: 0.0032476939146627148
Position 28603: 0.003084348561569013
Position 28799: 0.0028882791932517875
Position 26520: 0.0027118220813918408
Position 21611: 0.0024011075053382122
Position 30441: 0.0021531097892989355
Position 6151: 0.001968352874488131
Position 28782: 0.0019657384139676478
Position 4859: 0.0018677693772014934
Position 23660: 0.0015852744006882497
Position 2910: 0.00132245288595644
Position 20990: 0.0010418120009724906
Position 26295: 0.0008647911150376302
Position 27089: 0.000846329971277205
Position 27763: 0.000686879924774329
Position 27675: 0.0005818742716557359
Position 1099: 0.0005563215314402443
Position 21653: 0.000528178220312508
Position 25857: 0.00043801520804773354
Position 27518: 0.0004086252132111686
Position 26953: 0.00040433472442630205
Position 26486: 0.00035431856926166656
Position 21061: 0.00031880225538799474
Position 26122: 0.00030489177019186336
Position 26017: 0.00030013262174100557
Position 26746: 0.00027669347060000526
Position 22021: 0.00026840616686118536
Position 21035: 0.00021715927668168063
Position 26080: 0.00016347690746699802
Position 26227: 0.0001270780049719698
Position 27424: 9.638502562284195e-05
Position 26633: 7.293106690408775e-05
Position 26738: 5.6741277965217214e-05
Position 27812: 2.7334331112520655e-05
Position 25910: 4.877006390136154e-07
Position 25941: 3.176676412418145e-07
Position 26709: 3.5690615817690665e-08
