Gene = Slc30a9
index = 979
Annotated 5SS: [  243  8891 17779 19998 20836 21570 22997 26167 27714 33052 35275 37615
 38743 39279 41131 42957 45811]
Annotated 3SS: [ 8722 17718 19897 20742 21486 22937 26098 27610 32995 35138 37574 38670
 39170 40964 42826 45696 47576]
SMsplice 5SS: [  243  8891 20836 21570 26167 27714 33052 38743 42957 45811]
SMsplice 3SS: [ 8722 20742 21486 26098 27610 32995 38670 42826 45696 49256]
top_k =  500
Partition function (log Z): -1.7312496865864824

Sorted 5' Splice Sites (High to Low Probability):
Position 8891: 0.9998184370315166
Position 20836: 0.9995638659736864
Position 42957: 0.9976627948383298
Position 38743: 0.9543472784783391
Position 27714: 0.9531527673172759
Position 21570: 0.9484006832425727
Position 26167: 0.9477546072052148
Position 33052: 0.779570503559601
Position 45811: 0.7545554418841641
Position 243: 0.6538935624050705
Position 43392: 0.5168536657858446
Position 41131: 0.5109129325103839
Position 23718: 0.42679191134318945
Position 1373: 0.3873694182249035
Position 1075: 0.3704222847463388
Position 10168: 0.34611327173804385
Position 40811: 0.32892560044096375
Position 15154: 0.30030636478083117
Position 40108: 0.27927432001967467
Position 15323: 0.25604632660671833
Position 639: 0.2462775547638521
Position 23527: 0.1758856809879257
Position 39029: 0.1706807378489211
Position 7174: 0.16826905765929495
Position 22997: 0.15130503345115648
Position 37795: 0.14793052524705302
Position 974: 0.1275495110525765
Position 35384: 0.12096804241559227
Position 49141: 0.11648229842434396
Position 49415: 0.10429534160517918
Position 41126: 0.09727239612428698
Position 41892: 0.09195345252138931
Position 51173: 0.08310100268152973
Position 41958: 0.08269854259266159
Position 47672: 0.07594500175660115
Position 33118: 0.07526046927336459
Position 45538: 0.07427168219454372
Position 49367: 0.06849500720357124
Position 47704: 0.05842324353026226
Position 27957: 0.05622827439123007
Position 21988: 0.049497081610651694
Position 7639: 0.04866283937224506
Position 7169: 0.04561622278000251
Position 39615: 0.04462074873867419
Position 28261: 0.042056692802931235
Position 38773: 0.041980648678792205
Position 48075: 0.041952002600574224
Position 35275: 0.03986166344127136
Position 49136: 0.03927017264845054
Position 42535: 0.035674601828703884
Position 552: 0.03179033945212908
Position 39279: 0.03145324583278328
Position 23652: 0.0313046284739055
Position 47649: 0.031133387528523137
Position 24260: 0.030214593210452716
Position 24264: 0.029381976532777528
Position 863: 0.025410038974700802
Position 29656: 0.01816220591191264
Position 178: 0.017542409644391
Position 43569: 0.016872324620540474
Position 30548: 0.01624643722841639
Position 33947: 0.011470687305749183
Position 11420: 0.01045021832724243
Position 34889: 0.009861794457218144
Position 44470: 0.009130799868289595
Position 71: 0.008184715699360521
Position 22019: 0.008148516715331127
Position 43093: 0.00785184510649889
Position 391: 0.006418022665562712
Position 47345: 0.006397685488004686
Position 45601: 0.006010717807641371
Position 4532: 0.00564556882300493
Position 427: 0.005590535362834234
Position 106: 0.005252598737680724
Position 3504: 0.005181519507507356
Position 44301: 0.004671301657853628
Position 33245: 0.004577364212349113
Position 339: 0.0037270886538238574
Position 45565: 0.003399609274913508
Position 1121: 0.00338201202716573
Position 2705: 0.003317528451664342
Position 43662: 0.0032469331067803025
Position 44297: 0.003160419358267696
Position 2294: 0.003133213684353511
Position 349: 0.002636316572379037
Position 34036: 0.0025657376218881887
Position 445: 0.0021946201573505445
Position 44458: 0.0020850913229914806
Position 57: 0.0016319803303074807
Position 47881: 0.0014951381062604284
Position 33163: 0.001428272308415899
Position 776: 0.0014245968640220037
Position 547: 0.0013610052432934852
Position 33786: 0.001084733250244672
Position 33968: 0.0009980168042018776
Position 44050: 0.0009289810595741878
Position 44055: 0.000860130276615536
Position 62: 0.0007293898077909862
Position 258: 0.0007160861519627289
Position 455: 0.0007075855271719228
Position 1092: 0.0006951879122276058
Position 727: 0.0006660411269285433
Position 542: 0.0006499780988846291
Position 21618: 0.0006258284479429418
Position 329: 0.0005628791495765968
Position 1139: 0.0005144315127610237
Position 20818: 0.00043613402631467784
Position 27667: 0.0003901403544265804
Position 738: 0.00033665668634151315
Position 28001: 0.0003124774051869875
Position 1008: 0.00026491968017625626
Position 207: 0.0002626257401508336
Position 751: 0.00021754812090919945
Position 705: 0.00017628764246339362
Position 247: 0.00013508201922855478
Position 736: 0.00011020147317333322
Position 829: 7.349403530599112e-05
Position 117: 6.995107727239835e-05
Position 142: 6.383358405157201e-05
Position 818: 5.1622294115578315e-05
Position 503: 4.455584213516961e-05
Position 525: 3.795241546878288e-05
Position 45: 3.403306650834229e-05
Position 111: 3.374016050352884e-05
Position 800: 2.8755101612712786e-05
Position 698: 2.8036926388074816e-05
Position 351: 2.4369974541273113e-05
Position 530: 2.2123050529498254e-05
Position 109: 2.1997455460299724e-05
Position 75: 2.0285254943198256e-05
Position 614: 9.360156959156076e-06
Position 283: 7.715933738591782e-06
Position 1368: 6.984329430872852e-06
Position 471: 4.933093515684294e-06
Position 588: 4.653862792656928e-06
Position 196: 4.219817656442457e-06
Position 11: 4.210245383392955e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 38670: 1.000000000000001
Position 20742: 1.0000000000000009
Position 8722: 0.9998184370315163
Position 42826: 0.997084358476713
Position 27610: 0.9535429076717028
Position 21486: 0.9490265116905159
Position 26098: 0.947754607205215
Position 32995: 0.8562592451413815
Position 45696: 0.8050937131062749
Position 49256: 0.7393476761779894
Position 900: 0.5688465043061867
Position 40964: 0.43661675940736794
Position 23610: 0.3969138589500712
Position 43302: 0.38836031910198304
Position 15024: 0.33708212043806657
Position 40017: 0.2792743200196746
Position 15177: 0.219270570949483
Position 6932: 0.21388528043929747
Position 47576: 0.20010656415325354
Position 40662: 0.1957482755930245
Position 41782: 0.1746519951140509
Position 10070: 0.17330383337433256
Position 40914: 0.16909859477203065
Position 48909: 0.16600046254563744
Position 35138: 0.16082970585686368
Position 1212: 0.1503265878969826
Position 37574: 0.147930525247053
Position 40682: 0.13317732484793923
Position 22937: 0.12279202959445874
Position 23383: 0.11265726664621771
Position 50976: 0.1118846456101675
Position 10107: 0.10087955808774164
Position 51303: 0.09017528630484119
Position 43322: 0.08843026660078762
Position 23433: 0.08794147105840266
Position 1195: 0.08643259182186414
Position 45455: 0.08559010963798275
Position 51079: 0.08553804402633772
Position 38846: 0.08075060341508772
Position 38892: 0.06444117844818056
Position 9998: 0.06357774780212033
Position 24124: 0.05959656974323022
