Gene = D3Ertd751e
index = 315
Annotated 5SS: [   72  2195  4111  6116 11023 11306]
Annotated 3SS: [ 2077  3929  6054 10970 11105 13430]
SMsplice 5SS: [ 408 4111 6116]
SMsplice 3SS: [ 3929  5908 13430]
top_k =  500
Partition function (log Z): -10.36502514329677

Sorted 5' Splice Sites (High to Low Probability):
Position 4111: 0.9132716808152355
Position 6116: 0.8280321176708967
Position 408: 0.6349918356206073
Position 72: 0.4536529487221584
Position 4314: 0.3166249320567192
Position 2220: 0.21934732866274978
Position 2195: 0.15255939600585675
Position 4677: 0.14617742777656964
Position 879: 0.13514848330256085
Position 246: 0.04513091979153528
Position 12467: 0.039455527105742426
Position 11306: 0.03607370118516631
Position 13512: 0.03268699287453679
Position 962: 0.030737520133530326
Position 228: 0.029720003988410775
Position 7077: 0.025314988363302596
Position 5543: 0.023062236964443275
Position 4587: 0.01751601556237077
Position 4529: 0.013693168737705593
Position 149: 0.011829323847548808
Position 224: 0.009874623217484144
Position 1611: 0.006770505298887704
Position 4029: 0.006216197149819782
Position 12523: 0.004000218275686739
Position 2063: 0.0029848021645177895
Position 6652: 0.002079921966579449
Position 8581: 0.001880801709291862
Position 375: 0.0013749304035170894
Position 256: 0.0012414055959436346
Position 8836: 0.0011881706780917961
Position 298: 0.0010694934159119502
Position 23: 0.0010507462106742283
Position 1240: 0.0008252057693784739
Position 114: 0.0007209916288233035
Position 5197: 0.0006841060951695979
Position 1794: 0.0005448152972137584
Position 8194: 0.0005303445378905665
Position 5576: 0.0004174046756505899
Position 61: 0.0003809010033207031
Position 875: 0.00023288778655952705
Position 1771: 0.00021243719044049768
Position 77: 0.0001705550586029202
Position 59: 0.00011267897813494378
Position 4121: 9.842579983614769e-05
Position 65: 6.791121099145709e-05
Position 1417: 5.9063921176322945e-05
Position 125: 4.1154348515468234e-05
Position 27: 3.693730394792147e-05
Position 6607: 3.690603487896677e-05
Position 210: 2.0215166269771933e-05
Position 75: 1.9939066238761587e-05
Position 47: 1.5325747896802875e-05
Position 232: 1.3535776196385039e-05
Position 200: 1.199949332211135e-05
Position 204: 7.554921890373278e-06
Position 11: 6.820598742369418e-06
Position 176: 5.668393410106595e-06
Position 182: 3.750633656914343e-06
Position 214: 2.4040113901103377e-06
Position 277: 1.1806399263713748e-06
Position 287: 8.943922787656749e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3929: 0.8693031733635366
Position 5908: 0.6498512008666631
Position 13430: 0.3889376762842432
Position 2077: 0.31679034184518595
Position 4195: 0.30882546906971303
Position 190: 0.1731511760446957
Position 6773: 0.1471419146604518
Position 4528: 0.13859979749173418
Position 5878: 0.12743745718492058
Position 9093: 0.0969630106443457
Position 6054: 0.09254113124197642
Position 277: 0.06687476571560456
Position 11105: 0.04637689870846734
Position 3969: 0.04474905234820252
Position 12294: 0.03667499140947368
Position 9973: 0.03339624380455029
Position 12350: 0.03223881241041526
Position 9690: 0.031347051747448604
Position 2099: 0.030462433678614724
Position 8924: 0.0302365219750794
Position 12297: 0.027751991170543153
Position 13826: 0.027132494309011244
Position 12549: 0.027126658555061325
Position 4414: 0.02351454678041448
Position 772: 0.019610719257633358
Position 322: 0.01844184419321516
Position 7381: 0.01651972765172667
Position 7493: 0.016086584536652158
Position 8717: 0.015892106398282212
Position 4226: 0.015426283810038048
Position 685: 0.014439238835651153
Position 5347: 0.012850309693586668
Position 731: 0.012732937432929399
Position 5509: 0.01256306041990133
Position 6516: 0.011999753865296737
Position 843: 0.011759167887928166
Position 297: 0.011615912566793148
Position 2062: 0.011404819222135076
Position 9229: 0.011130973311901758
Position 11273: 0.01039631036632744
Position 6787: 0.010345210323146984
Position 13889: 0.009941382704602634
Position 4586: 0.008534824876759125
Position 8064: 0.007977014619525593
Position 2086: 0.007935049216415378
Position 4551: 0.007461806586628725
Position 8095: 0.006872928579306474
Position 846: 0.006384950225958291
Position 8471: 0.006284890983366526
Position 7754: 0.0058017653141001595
Position 666: 0.005430666824230986
Position 794: 0.005335740740876369
Position 176: 0.004868563075708893
Position 7460: 0.0045464761611196
Position 3836: 0.004461826738037729
Position 2018: 0.0034307815709050875
Position 282: 0.00309312253512344
Position 1526: 0.0030898100845083583
Position 9600: 0.0028597660820797134
Position 2106: 0.0026113160856806017
Position 12118: 0.0025532021793638017
Position 10686: 0.0024814685072847885
Position 8476: 0.002468458730892378
Position 5932: 0.0021540276958214267
