Gene = Cnppd1
index = 277
Annotated 5SS: [ 581 1223 1741 2818 3080 3292 4884 5313]
Annotated 3SS: [1134 1631 2735 2958 3162 4821 5194 5705]
SMsplice 5SS: [ 123 1223 1741 2818 3080 3292 4617 4884 5313 7358]
SMsplice 3SS: [1134 1631 2735 2958 3162 4316 4821 5194 7223 7465]
top_k =  500
Partition function (log Z): 16.323057607092107

Sorted 5' Splice Sites (High to Low Probability):
Position 3080: 0.9822226053571672
Position 2818: 0.9819242985930628
Position 3292: 0.9379691354440908
Position 5313: 0.9089168057686134
Position 1741: 0.9005962579731637
Position 1223: 0.8684339064789549
Position 4884: 0.7543599513370118
Position 123: 0.7525499004462385
Position 4617: 0.599833113512963
Position 581: 0.47727029662937126
Position 7358: 0.2995897668434669
Position 4529: 0.25079579462220514
Position 1230: 0.1243090009380725
Position 1067: 0.11393177952313076
Position 4901: 0.09050159723436464
Position 5307: 0.06942360401959068
Position 3296: 0.05962185584155896
Position 489: 0.05164124482187148
Position 6572: 0.0428944503928758
Position 939: 0.041543947228693846
Position 803: 0.036408421998280455
Position 102: 0.02303515466975494
Position 1750: 0.018037967512869967
Position 7296: 0.017333519406770383
Position 5028: 0.015928257897837975
Position 7085: 0.015328248678878137
Position 6932: 0.015233018872600541
Position 2430: 0.013146315693090025
Position 1786: 0.010396252628639524
Position 2425: 0.009469849698165325
Position 728: 0.009371799125814359
Position 3878: 0.008612876801303767
Position 1563: 0.008546419522751602
Position 427: 0.008404984446361194
Position 709: 0.007997446214256751
Position 5812: 0.007289099868003025
Position 3637: 0.006956040359874766
Position 2575: 0.006015549720071962
Position 7142: 0.0056272665710336055
Position 7094: 0.005608849932421653
Position 4402: 0.005428935240273096
Position 4524: 0.005372877443005042
Position 3434: 0.005169844751311806
Position 4161: 0.00492453468996665
Position 7228: 0.004773874522007252
Position 5131: 0.0046329265083681495
Position 471: 0.003573149456137409
Position 5067: 0.003020658398494286
Position 6359: 0.0028494394140460323
Position 4685: 0.002782275132558514
Position 1856: 0.002499795432720831
Position 1546: 0.0020551063829583487
Position 770: 0.0020481051106398824
Position 2291: 0.0020447648643099527
Position 4482: 0.0020387953250257393
Position 297: 0.0019021743681275189
Position 6240: 0.0017408668951996806
Position 57: 0.001557453372719756
Position 1376: 0.0015045551942995787
Position 621: 0.0014809690374099052
Position 7091: 0.0014185953523194997
Position 255: 0.0012165116301791044
Position 4861: 0.0012100003137510025
Position 3754: 0.0011528499163446894
Position 850: 0.0011226202350344196
Position 3853: 0.0008887939414080121
Position 97: 0.0008867929165248198
Position 7608: 0.000874785668778879
Position 4675: 0.0008648183775885438
Position 1079: 0.000852003939667714
Position 319: 0.0007909966617944954
Position 1756: 0.0007528343479059656
Position 1001: 0.0007419301382516033
Position 3108: 0.000725408428629924
Position 846: 0.0007158499876198037
Position 3084: 0.0006980140953211887
Position 2377: 0.0006534459074517343
Position 359: 0.0006335552919436222
Position 752: 0.0006237084009456244
Position 493: 0.0005855855277309981
Position 5071: 0.0005684205077273614
Position 6578: 0.0005479762194593169
Position 2810: 0.000535153939670133
Position 3857: 0.0005300525189650631
Position 1206: 0.00047193200828710234
Position 4562: 0.0004471405958484084
Position 1899: 0.0004427109911149635
Position 184: 0.0004355636606285791
Position 5569: 0.0004208808447786831
Position 417: 0.00040088012585547914
Position 3124: 0.00039056857633473763
Position 2112: 0.00037125642162785956
Position 2801: 0.0003542940017391035
Position 372: 0.00030522416812720377
Position 68: 0.0002833110240686889
Position 20: 0.00027504265577577936
Position 4995: 0.00026837795985477247
Position 732: 0.00026608527987941744
Position 4552: 0.0002444617684789357
Position 300: 0.00024240713563663326
Position 127: 0.00024134601175265503
Position 2512: 0.0002274846859090139
Position 1255: 0.0001979178076386725
Position 3842: 0.00017707289987424762
Position 1765: 0.00016766805279786438
Position 1049: 0.0001673553315031987
Position 4533: 0.00016656936199034437
Position 361: 0.00016004341595896802
Position 9: 0.00015795600126100798
Position 1768: 0.0001548445159156043
Position 738: 0.00015408262284406915
Position 370: 0.0001320476151643694
Position 930: 0.00011914190917533776
Position 4595: 0.00011824645109792675
Position 398: 0.00011041192423221216
Position 4354: 0.00010459505875837292
Position 1551: 0.0001014814677471043
Position 4992: 9.330753940411216e-05
Position 1762: 8.509199853435479e-05
Position 509: 8.42708644005065e-05
Position 1771: 8.335848790139611e-05
Position 4536: 7.871378446850971e-05
Position 4001: 7.836744489480156e-05
Position 1759: 7.765799515244498e-05
Position 1238: 7.485071091569386e-05
Position 1774: 7.433785060499387e-05
Position 1788: 7.364264162524984e-05
Position 2312: 7.317071902176478e-05
Position 1790: 7.289130164606594e-05
Position 4621: 7.112852810507691e-05
Position 1777: 6.84071841096505e-05
Position 219: 5.993461206569271e-05
Position 1335: 5.6512947264710984e-05
Position 717: 5.171105406002309e-05
Position 920: 4.856404612018711e-05
Position 1567: 4.4732647389924226e-05
Position 4080: 4.373484441544584e-05
Position 1397: 3.9614790753567305e-05
Position 3208: 3.742280439177301e-05
Position 3300: 3.234900848198957e-05
Position 4600: 3.070545083517385e-05
Position 3461: 3.0418871851947814e-05
Position 36: 2.906010814505744e-05
Position 3929: 2.774979486643585e-05
Position 688: 2.678236810040027e-05
Position 1271: 2.2358531978079164e-05
Position 2812: 2.190513545875848e-05
Position 3702: 1.9313126776749908e-05
Position 3047: 1.8605382780474793e-05
Position 2857: 1.8263389849321073e-05
Position 3284: 1.6340072235325163e-05
Position 1149: 1.632249140098298e-05
Position 3064: 1.2910003909672404e-05
Position 1325: 1.2657901128231192e-05
Position 3052: 9.474163363682951e-06
Position 3049: 8.516692066570858e-06
Position 5379: 7.661111486123801e-06
Position 5463: 6.60193753692798e-06
Position 4948: 6.19571084513429e-06
Position 5475: 4.581179434265133e-06
Position 70: 2.6590385517777398e-06
Position 501: 2.3057028101329677e-06
Position 5581: 2.1084817393717523e-06
Position 5345: 1.5174579638878743e-06
Position 5323: 6.553889477934217e-07
Position 3241: 6.441257365231733e-07
Position 503: 4.307351935946811e-07
Position 3173: 9.948105111128938e-08
Position 1792: 5.4852698045521296e-08
Position 3247: 4.95290462989197e-08
Position 585: 4.055500438153592e-08
Position 3512: 1.2338396186251684e-08
Position 5733: 3.495256530236688e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1134: 0.9946755059785563
Position 3162: 0.9873635925965603
Position 5194: 0.9755147731612333
Position 1631: 0.9218295903994077
Position 2735: 0.870289570349437
Position 2958: 0.8587977665814546
Position 4821: 0.8510828750837712
Position 4316: 0.7107133721616019
Position 7223: 0.45847346299209574
Position 7465: 0.38079586433385765
Position 5705: 0.1897593514199814
Position 219: 0.14206242496216823
Position 566: 0.10731670461609585
Position 4508: 0.09579478032834672
Position 2993: 0.09518913620043142
Position 673: 0.06586682039360754
Position 2704: 0.06153638409603532
Position 6786: 0.06141121872231771
Position 6931: 0.059266378625208255
Position 349: 0.0471715860912576
Position 868: 0.044692640051343595
Position 233: 0.04226600228581581
Position 4292: 0.04002176879049854
Position 6892: 0.036866315347808896
Position 6409: 0.03065901720038061
Position 2233: 0.02544375934390793
Position 7188: 0.023654814242008194
Position 779: 0.019669545778984446
Position 841: 0.018361549696544088
Position 7019: 0.017797314895541906
Position 7227: 0.01747486849852033
Position 2962: 0.01732608952669561
Position 6735: 0.016689894352557598
Position 2677: 0.014917023511290678
Position 5800: 0.014845954444181034
Position 6234: 0.01377235267422929
Position 4773: 0.012154625075746927
Position 2649: 0.01126740116346248
Position 1428: 0.01099028639547083
Position 4481: 0.01079939064725778
Position 2610: 0.01012455963516106
Position 4379: 0.009896306231654883
Position 7704: 0.009787547687945507
Position 6530: 0.009599917565156508
Position 1641: 0.009510173324288237
Position 3193: 0.007981549921592125
Position 509: 0.007664097425252029
Position 3389: 0.00742750453943919
Position 453: 0.007108656440033238
Position 7106: 0.00677934462812553
Position 642: 0.006278880021047155
Position 5811: 0.006268491464342506
Position 2663: 0.005536536283912448
Position 7809: 0.005257693700837367
Position 6029: 0.005191813339203028
Position 883: 0.00505170131903293
Position 6963: 0.004996134329820038
Position 3499: 0.004985000069422193
Position 6489: 0.004965948030609721
Position 275: 0.0049087583633295
Position 3617: 0.004836853581331171
Position 5879: 0.004802905464854495
Position 2960: 0.004747607827419891
Position 2482: 0.004709711834729859
Position 2758: 0.004568512279278667
Position 6362: 0.004081770634418754
Position 3670: 0.0038483751593089512
Position 317: 0.0036483096982735104
Position 4787: 0.0029972163114973657
Position 4730: 0.002657498075244104
Position 7766: 0.0025606974272772655
Position 943: 0.00253809547344029
Position 5402: 0.0025102244042852144
Position 7727: 0.0024833015018944954
Position 4673: 0.002457450091046136
Position 482: 0.002416452980644955
Position 6634: 0.0023990441284970974
Position 524: 0.002353008776725537
Position 278: 0.002328760218645913
Position 6554: 0.0022772349824994017
Position 5982: 0.0022522406412821615
Position 4036: 0.0022207689199955447
Position 6032: 0.00219927834267413
Position 971: 0.0020076991633872147
Position 6170: 0.001976053167078967
Position 802: 0.0019401147793644778
Position 3010: 0.0018787526475905346
Position 436: 0.0018219871185915061
Position 5442: 0.0017594679901533508
Position 7598: 0.0016886234661354328
Position 5130: 0.00159290820786792
Position 392: 0.0015636264149577821
Position 2884: 0.001553860508325424
Position 2624: 0.0015189044793906359
Position 2607: 0.0015143409136707355
Position 4000: 0.0014771128884592311
Position 5207: 0.0014674722035484574
Position 3737: 0.0013904758325991881
Position 992: 0.0013603628175161172
Position 4699: 0.001337826842007078
Position 5158: 0.0012696381848910773
Position 489: 0.001237130731278125
Position 2637: 0.001229956418477497
Position 2880: 0.0011443065900805204
Position 7433: 0.0010784156530960804
Position 5899: 0.0010455731110357086
Position 4410: 0.001042497838495833
Position 6458: 0.0009829323495352362
Position 6239: 0.0009711157966454773
Position 7645: 0.0009693737280385435
Position 977: 0.0009265156235068101
Position 6836: 0.000903537072104473
Position 3032: 0.0007901203976141403
Position 3914: 0.0007121255031009305
Position 5721: 0.00066929137314492
Position 3204: 0.000658014438727504
Position 3573: 0.0006557223952559965
Position 2574: 0.0006226502682683178
Position 2066: 0.0006212874699776076
Position 3202: 0.0005979404732430518
Position 2680: 0.000586303975916761
Position 6430: 0.000566965034620054
Position 5241: 0.0005523304229542684
Position 6392: 0.0004941959490716322
Position 2235: 0.0004752896017997571
Position 5067: 0.0004746283216215408
Position 7471: 0.0004637640975049169
Position 4561: 0.00045494658090851543
Position 704: 0.0004382729142478103
Position 6416: 0.00043741573687576215
Position 1502: 0.0004367269687657866
Position 1457: 0.0004299059071543191
Position 2761: 0.0004283404148735294
Position 543: 0.0004049863541708307
Position 2302: 0.00039863259969620687
Position 2791: 0.000392637600485537
Position 3232: 0.00039130662576470216
Position 7494: 0.0003851985301013204
Position 6986: 0.00037744584980592996
Position 3198: 0.0003726723941875666
Position 4396: 0.0003675334422043597
Position 1574: 0.00036355932539144286
Position 4075: 0.00034899902311616996
Position 251: 0.0003339727347435155
Position 2415: 0.00032914646097470524
Position 3043: 0.0002766745237605426
Position 2692: 0.000276068927632713
Position 1652: 0.00023975421522895064
Position 4433: 0.00023681978889048718
Position 4322: 0.00022707360602766972
Position 297: 0.00021288767124129804
Position 4040: 0.0002064910224257548
Position 534: 0.00019894734736313177
Position 2013: 0.00019699408540815012
Position 1289: 0.00018521599400008447
Position 1672: 0.00018254873424131197
Position 585: 0.0001797851472270255
Position 5211: 0.000163594039778349
Position 1149: 0.00016012383022187527
Position 3207: 0.00015774011324532096
Position 5941: 0.0001550764176970687
Position 412: 0.00014548492413328146
Position 4528: 0.0001379441811206817
Position 5485: 0.00013535423826302673
Position 4980: 0.00012473299586633063
Position 1945: 0.00012400673905267948
Position 367: 0.0001121906522364144
Position 1436: 0.00010716132274083651
Position 5095: 0.0001050784593911588
Position 5264: 0.00010452476344722176
Position 816: 0.00010386504275650509
Position 3173: 9.836963356626901e-05
Position 3824: 8.028093757710978e-05
Position 77: 7.314710498994605e-05
Position 3355: 6.824181456144859e-05
Position 1675: 6.79861172449797e-05
Position 471: 6.792907061021606e-05
Position 5261: 6.471774472120657e-05
Position 2359: 5.379067545384166e-05
Position 3979: 5.3446913729059486e-05
Position 3641: 4.6274554526694716e-05
Position 1992: 4.206869958578972e-05
Position 3683: 4.048663945486729e-05
Position 2535: 4.037839636507571e-05
Position 2911: 3.7493640482523085e-05
Position 2919: 3.7360130266281995e-05
Position 5204: 3.65897008751854e-05
Position 3433: 3.2631610240267904e-05
Position 3333: 3.0247174826597366e-05
Position 2878: 2.8662233608639104e-05
Position 2904: 2.7690149160228478e-05
Position 4080: 2.6487248416716748e-05
Position 1187: 2.315230698059158e-05
Position 5152: 2.1842836117973436e-05
Position 1450: 1.8817097066071143e-05
Position 5107: 1.684197136687885e-05
Position 1214: 1.664649173172799e-05
Position 3837: 1.5827489488464707e-05
Position 3673: 1.5176689594817139e-05
