Gene = Ostc
index = 785
Annotated 5SS: [ 208 3495 6129]
Annotated 3SS: [ 3400  5930 12965]
SMsplice 5SS: [ 208 3495 6129]
SMsplice 3SS: [ 3400  5930 13343]
top_k =  500
Partition function (log Z): -7.985698200850738

Sorted 5' Splice Sites (High to Low Probability):
Position 3495: 0.9732888440841474
Position 6129: 0.9630351755557074
Position 208: 0.7169200775338075
Position 5770: 0.12363087816836278
Position 177: 0.08845733284344996
Position 183: 0.07204248090764308
Position 7208: 0.04440840792881565
Position 231: 0.03919658764405102
Position 7896: 0.026962125338919177
Position 167: 0.023022797139886187
Position 8337: 0.018384286608450984
Position 10134: 0.017252520640142315
Position 8777: 0.01651755128298226
Position 12310: 0.01605881899145655
Position 778: 0.014763286233160521
Position 5805: 0.014512974861048753
Position 1612: 0.01401657696410532
Position 5638: 0.013342385671900965
Position 7586: 0.01254786854359095
Position 2663: 0.011083462169133213
Position 165: 0.010999489735652472
Position 4901: 0.009603850098960377
Position 284: 0.008763359876594925
Position 24: 0.007258939528351971
Position 3581: 0.005687047901218613
Position 11269: 0.005468451843169938
Position 11467: 0.005240929730544027
Position 12273: 0.00523312774493402
Position 837: 0.005221364075247585
Position 6314: 0.004898193719502956
Position 10524: 0.004663471894350358
Position 451: 0.004573177983568122
Position 2323: 0.00447681204274258
Position 5440: 0.00410106775187358
Position 1688: 0.0040310642565484335
Position 628: 0.003857329804834413
Position 8740: 0.003699228104814893
Position 11713: 0.0035942274474000226
Position 12118: 0.003498477251752381
Position 4040: 0.0032257610321872235
Position 141: 0.0031531213211603124
Position 4296: 0.002778488649945496
Position 3537: 0.002651867926672119
Position 4907: 0.002595618960835902
Position 4589: 0.0024968363685376103
Position 8435: 0.002345055905886829
Position 5326: 0.002308610291300179
Position 12247: 0.002296034141735418
Position 8271: 0.002221497072108148
Position 5388: 0.002061528589979652
Position 11729: 0.002016738708411011
Position 4645: 0.0017705292898171155
Position 3999: 0.0016516229383977499
Position 489: 0.0015167784886491434
Position 1887: 0.0014132341320751618
Position 662: 0.0014100577068771503
Position 5799: 0.001281848885832808
Position 3522: 0.0012787018990599044
Position 3826: 0.000878053198485895
Position 315: 0.0008150399341435573
Position 869: 0.0007665109720809567
Position 369: 0.0007461077074989522
Position 5786: 0.0007297985822981679
Position 226: 0.0007168042449532362
Position 3785: 0.0006900406013091443
Position 535: 0.0006855243165584492
Position 152: 0.0005861745698811055
Position 1125: 0.0004976304098569615
Position 939: 0.00046983743354790403
Position 5560: 0.0004557237001911121
Position 4291: 0.00045464575399596776
Position 219: 0.00042887904184424526
Position 1801: 0.00037390424965618195
Position 4278: 0.00033959648961416096
Position 80: 0.00031104207074603764
Position 3629: 0.0003077843244128734
Position 1731: 0.00027597234309216414
Position 1002: 0.00027250542995381743
Position 3861: 0.00025406376969882373
Position 909: 0.00022482662809911836
Position 2455: 0.0002158988824981946
Position 7243: 0.00018681956587552763
Position 2949: 0.00018495326189820735
Position 1712: 0.00018152351023327968
Position 378: 0.0001731692886540843
Position 87: 0.00017195181984045084
Position 1796: 0.0001432338544278469
Position 1452: 0.00014092634952612436
Position 1908: 0.0001092621547697117
Position 6549: 0.00010312700604906448
Position 7941: 2.9355938310034467e-05
Position 13: 6.580052207384555e-06
Position 6048: 4.892733322939428e-06
Position 6133: 3.940192825118734e-06
Position 6089: 2.4273014745692655e-06
Position 455: 8.39661905973394e-07
Position 180: 7.419924948177309e-07
Position 442: 6.087375253236889e-07
Position 263: 4.5376295158459855e-07
Position 412: 3.418810170878917e-07
Position 99: 2.9001643819668915e-07
Position 466: 2.8052813188758055e-07
Position 394: 2.3220692569295871e-07
Position 464: 1.3223217087833126e-07
Position 364: 1.273194025766446e-07
Position 381: 1.1880822741601735e-07
Position 660: 6.224667203495895e-08
Position 611: 4.0955258673702505e-08
Position 11: 3.945042856691751e-08
Position 351: 1.449053759071627e-08
Position 401: 4.0333524360181854e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3400: 0.9796705354208914
Position 5930: 0.8422978729813083
Position 13343: 0.46887153384996033
Position 6047: 0.0769340921624678
Position 12117: 0.06360122211173956
Position 5603: 0.05757682246989799
Position 8125: 0.056040365844565634
Position 12965: 0.050627422186790824
Position 7734: 0.0455401824719118
Position 5667: 0.04496541005124666
Position 6280: 0.04043198264080763
Position 5995: 0.03981257536421099
Position 6430: 0.03757428018786386
Position 7057: 0.03026088705238986
Position 7703: 0.024629596734955444
Position 10010: 0.022712489929049645
