Gene = Sdhaf4
index = 957
Annotated 5SS: [ 111 2500]
Annotated 3SS: [2349 9295]
SMsplice 5SS: [ 111 2500]
SMsplice 3SS: [2349 9295]
top_k =  500
Partition function (log Z): -7.6932393614398995

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.9685854875444005
Position 2500: 0.6361096499241301
Position 2510: 0.2529905633808876
Position 7956: 0.18558481694830892
Position 4626: 0.1355557548472753
Position 5791: 0.12685886240440994
Position 7208: 0.11578615293986926
Position 4726: 0.09931250985146517
Position 7191: 0.08634319879963656
Position 4560: 0.07634939165973681
Position 1540: 0.07295456327140318
Position 7245: 0.0455818707240406
Position 4682: 0.036385373941408186
Position 1763: 0.03304992555039834
Position 2621: 0.030617805777893047
Position 1113: 0.02387706912089157
Position 1028: 0.021651587152231103
Position 410: 0.02161900310994991
Position 8162: 0.019593121982063644
Position 1250: 0.01622044073182054
Position 3632: 0.01286669867832973
Position 2568: 0.012094582106180328
Position 226: 0.00772271448862336
Position 7926: 0.006652156347991
Position 2008: 0.0056594902135619915
Position 1570: 0.004616068366393666
Position 1844: 0.004270570633735207
Position 4308: 0.0037118769178859836
Position 3755: 0.0034055069320018737
Position 3409: 0.0032918617485212178
Position 1380: 0.002660512830675551
Position 235: 0.0024114153934213125
Position 1938: 0.0022695042895799415
Position 2545: 0.002247061269133272
Position 312: 0.0022347919076386095
Position 2055: 0.0021615042892234415
Position 1663: 0.0020611270910091753
Position 7849: 0.0015887070630014497
Position 661: 0.001495397141410906
Position 22: 0.0012652113262218315
Position 4396: 0.000878317671097387
Position 3791: 0.0006815521695498533
Position 626: 0.000614293472366086
Position 6918: 0.0005808088561647047
Position 3734: 0.0005386561524102106
Position 2028: 0.0005207751744223855
Position 1848: 0.00047083492302048513
Position 3363: 0.00042083762975526256
Position 1585: 0.0003882702767797403
Position 1740: 0.0003799267259177167
Position 240: 0.00037332768828637176
Position 3467: 0.00035496257612056587
Position 1753: 0.0003459180732756747
Position 3134: 0.0003380942542363267
Position 1521: 0.0003214354947908834
Position 59: 0.0003175223203846819
Position 1317: 0.0003128247468763396
Position 3775: 0.000273855099301431
Position 28: 0.00027038745756491513
Position 1006: 0.0002598507775957134
Position 487: 0.0002445410286559743
Position 2504: 0.00023841256033670991
Position 1609: 0.00023397978487757994
Position 130: 0.00021688395633940715
Position 1034: 0.0002008993605299413
Position 2295: 0.00019340366343328704
Position 1273: 0.00019111578566025292
Position 205: 0.00018172083276440094
Position 1030: 0.00014383080771816393
Position 2929: 0.00014038487935613122
Position 2036: 0.00013881712793047647
Position 3579: 0.00012799141325550917
Position 875: 0.00011782280984606025
Position 2514: 0.00011429999946520224
Position 164: 0.00010740543402183847
Position 4027: 0.00010724749331992659
Position 968: 0.0001047934952436068
Position 669: 6.921980834010503e-05
Position 882: 6.541975149465617e-05
Position 1984: 5.37392499581213e-05
Position 1560: 4.7331878918388046e-05
Position 621: 3.2352975110723095e-05
Position 848: 1.0258600385696344e-05
Position 4494: 7.841907188242064e-06
Position 840: 5.517970226951519e-06
Position 444: 5.067375251904176e-06
Position 77: 4.941063840300322e-06
Position 152: 3.4207903759995453e-06
Position 1124: 2.6076803751774412e-06
Position 596: 2.6074012613316685e-06
Position 1162: 1.1138549924226138e-06
Position 1092: 1.0463943360784129e-06
Position 742: 6.383748818647228e-07
Position 690: 4.0246853968675443e-07
Position 95: 2.3840906811051274e-07
Position 139: 2.225260168512421e-07
Position 869: 1.5920702832008824e-07
Position 419: 7.894712580592105e-08
Position 427: 6.278836845908015e-08
Position 403: 5.712266767142159e-08
Position 41: 4.343413815216361e-08
Position 436: 3.908864616604892e-08
Position 295: 1.588962330226727e-08
Position 297: 1.3115134864955503e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2349: 0.9362186761013432
Position 9295: 0.677520370678286
Position 7065: 0.37063084518419825
Position 4555: 0.3454662471884809
Position 7788: 0.2504728849753024
Position 5690: 0.07813166079791564
Position 1427: 0.042742624185781924
Position 1297: 0.04086674539449266
Position 943: 0.03511287317754193
Position 4713: 0.02814663824704186
Position 5593: 0.026258769640791026
Position 1695: 0.023167064546901664
Position 5557: 0.01872645216728133
Position 5208: 0.01600157123770349
Position 5488: 0.01373179727790119
Position 4267: 0.010662740455142601
Position 5617: 0.010604636726046914
Position 9483: 0.010382508543039454
Position 1820: 0.009886849487076126
Position 4331: 0.009251454840184664
Position 311: 0.008949603087378187
Position 1050: 0.007731620691640916
Position 1403: 0.00760326500936903
Position 3522: 0.007424628230683395
Position 5454: 0.007282115631965655
Position 3562: 0.006521337568578718
Position 7987: 0.006415860410423057
Position 3264: 0.00639928313458425
Position 4354: 0.005451934731191812
Position 3385: 0.005208931385504913
Position 997: 0.005118167050230107
Position 2201: 0.004802030610539888
Position 4770: 0.004474136496239487
Position 4440: 0.004232955892654265
Position 1096: 0.0037832248658466387
Position 8489: 0.0028069471635182694
Position 1612: 0.0026856325659415747
Position 3608: 0.0026375678920119894
Position 2263: 0.002596967511006731
Position 898: 0.0021560021859255924
Position 8580: 0.0020225097246318697
Position 4559: 0.0019342809431663888
Position 516: 0.0018254446102137878
Position 5263: 0.001797642288457261
Position 2377: 0.0017701890015314103
Position 797: 0.0016126091378741165
Position 4906: 0.001573890607373256
Position 1632: 0.001540833135351581
Position 3345: 0.0014563065234198215
Position 1188: 0.0014518779368586662
Position 4305: 0.0014500916355969686
Position 214: 0.0012995344073326142
Position 9319: 0.0012257345836327123
Position 1628: 0.0011891740004393895
Position 5659: 0.001175884103347074
Position 6721: 0.0010991769677848944
Position 4425: 0.000989231265920145
Position 1560: 0.000933592059405636
Position 7073: 0.0008577755962534144
Position 8195: 0.0008113369031799183
Position 2678: 0.000765872773458704
Position 1937: 0.0007503625193993257
Position 1165: 0.0007378535012817521
Position 3075: 0.000686270245484817
Position 265: 0.0005906860017505431
Position 4817: 0.0005744446831105953
Position 6895: 0.0005616402497917158
Position 7485: 0.0005351221242827546
Position 1725: 0.0005143996788740214
Position 2720: 0.0005036660837335928
Position 6999: 0.0004649914160325063
Position 1162: 0.00043052591675382575
Position 2766: 0.00037539443676183897
Position 4366: 0.0003751062426938098
Position 1950: 0.0003630544555380839
Position 949: 0.0003559974067924437
Position 3103: 0.0003445638916981165
Position 6358: 0.00034453785130844454
Position 3322: 0.00031787128865947285
Position 869: 0.00030809700507422415
Position 1977: 0.00028711093612474595
Position 5133: 0.0002635876404018055
Position 754: 0.000263567266779204
Position 6146: 0.00024836553549820997
Position 3567: 0.00024093647547421962
Position 2899: 0.00022645063057164373
Position 2291: 0.0002239735937828986
Position 3948: 0.00021551999943028471
Position 2393: 0.00020033802084192684
Position 5502: 0.00020008226564491538
Position 3066: 0.0001979114787624028
Position 5287: 0.00018580489202734842
Position 238: 0.000170080372199869
Position 1495: 0.0001554561598926419
Position 5068: 0.00015484599812257138
Position 1301: 0.00015120603162002472
Position 5236: 0.0001478257789378303
Position 1537: 0.0001304121767302696
Position 327: 0.00012693412008099006
Position 185: 0.00011897895046011733
Position 1636: 0.0001078016668565096
Position 1124: 0.00010748604667901296
Position 1380: 9.75770389818612e-05
Position 2614: 8.541657418700528e-05
Position 1129: 7.42385541763622e-05
Position 1102: 7.401798562925587e-05
Position 2804: 7.378258133261587e-05
Position 821: 7.27933680509431e-05
Position 1750: 5.775414122942681e-05
Position 364: 5.6329639269008594e-05
Position 1169: 5.508303908599154e-05
Position 2567: 5.504733796089426e-05
Position 348: 5.316932162333058e-05
Position 2658: 5.008001413003416e-05
Position 1719: 4.818348526810994e-05
Position 1006: 4.14282248012601e-05
Position 1190: 3.641346193383387e-05
Position 805: 3.546629225083132e-05
Position 2306: 3.365100946305107e-05
Position 2238: 3.278159402988275e-05
Position 519: 3.2480056395937495e-05
Position 579: 3.213868548677268e-05
Position 4659: 3.1747008669502256e-05
Position 4621: 1.140077647470156e-05
Position 2142: 3.403687126577092e-06
Position 2544: 3.278360570389119e-06
Position 854: 2.9380862897900314e-06
Position 217: 2.796889904744001e-06
Position 1011: 2.0476365743130176e-06
Position 1480: 1.64251032518495e-06
Position 1390: 1.5588820203282731e-06
Position 588: 1.2464204546545006e-06
Position 881: 1.1477983346767896e-06
Position 1195: 1.0697627727395446e-06
Position 223: 7.54833616572567e-07
Position 2468: 6.540528725552823e-07
Position 251: 5.660422234085569e-07
Position 1236: 4.4328516329866416e-07
Position 746: 3.17009716396825e-07
Position 178: 2.407043356935679e-07
Position 1826: 2.2684801381154297e-07
Position 409: 2.136679130286607e-07
Position 384: 1.8990568134524434e-07
Position 275: 1.538991118328872e-07
Position 2242: 1.1879114779635354e-07
Position 477: 1.1727171690928191e-07
Position 376: 6.736078675274581e-08
Position 370: 6.150786367409159e-08
Position 295: 5.5971568112912133e-08
Position 2310: 4.606082458501734e-08
Position 290: 4.230107916727916e-08
Position 107: 3.263422584341389e-08
Position 525: 3.139814022367032e-08
Position 436: 2.5664035020395682e-08
Position 447: 1.086877720384631e-08
Position 193: 1.0021008625600466e-08
Position 764: 4.977279222825679e-09
Position 102: 3.6962057067106327e-10
Position 393: 3.2873003064935745e-10
Position 137: 1.5996904511776974e-10
Position 403: 1.444542937502273e-10
Position 386: 9.12797634720902e-11
Position 139: 7.476761167132199e-11
Position 104: 3.484161211292245e-11
Position 159: 2.359243854766484e-11
Position 111: 4.7112882208675216e-12
