Gene = Lipt2
index = 639
Annotated 5SS: [471]
Annotated 3SS: [896]
SMsplice 5SS: [471]
SMsplice 3SS: [896]
top_k =  500
Partition function (log Z): -7.34473713229355

Sorted 5' Splice Sites (High to Low Probability):
Position 471: 0.681692859743955
Position 242: 0.3669951123930744
Position 138: 0.0690506847669103
Position 1052: 0.015991743900919612
Position 964: 0.013622777218402948
Position 1017: 0.012570252832664467
Position 992: 0.010352401444482393
Position 1099: 0.0027094283875515055
Position 770: 0.002706317955225873
Position 149: 0.002239475841206282
Position 619: 0.0013613855619881152
Position 605: 0.0013183326789933585
Position 44: 0.0011652013643212785
Position 1093: 0.0010410076210264063
Position 121: 0.0009821372699925267
Position 308: 0.0005657623952691334
Position 787: 0.00043328879347844304
Position 1942: 0.0004121227488954451
Position 945: 0.0003184296356678204
Position 382: 0.00031650559249727197
Position 170: 0.00026278579063984393
Position 39: 0.0002603236673756586
Position 977: 0.0002246667740763894
Position 727: 0.00020060532819296027
Position 367: 0.00015799076786498058
Position 20: 0.00014140059725147028
Position 140: 0.00012657426376947405
Position 1004: 0.00012289817830124687
Position 1399: 0.00011995033862237579
Position 1160: 0.000110119732880477
Position 1043: 0.00010695685787070326
Position 800: 9.830986385745261e-05
Position 600: 8.893074440094391e-05
Position 1735: 8.838099832318687e-05
Position 374: 8.480755807939662e-05
Position 592: 6.035704154923606e-05
Position 922: 5.001431184361144e-05
Position 1192: 4.7871683156953536e-05
Position 292: 3.776863366160762e-05
Position 192: 3.0163339204833383e-05
Position 7: 2.1412339617169932e-05
Position 350: 1.6562304212846447e-05
Position 1907: 1.1233856400490434e-05
Position 67: 3.2274668861737726e-06
Position 29: 7.78365988008719e-07
Position 776: 6.618231295349502e-07
Position 17: 6.128556860649764e-07
Position 774: 5.889782194476823e-07
Position 629: 5.588524539475427e-07
Position 725: 4.876383567374162e-07
Position 692: 2.574411246742231e-07
Position 984: 1.1044817224161512e-07
Position 437: 8.007045792570384e-08
Position 1311: 6.165499902204632e-08
Position 899: 8.990799810893806e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 896: 0.9751115649875146
Position 329: 0.11769050897766233
Position 1512: 0.02958787761323054
Position 1331: 0.017895282306283927
Position 1290: 0.008886995760569881
Position 403: 0.008445045267985053
Position 1227: 0.0035875581277278698
Position 1081: 0.0031995636515671044
Position 2026: 0.0031685073420316817
Position 1462: 0.0026330415171062415
Position 824: 0.0022042772425863153
Position 364: 0.0016889113615648288
Position 649: 0.0015362848474868279
Position 899: 0.0014982512528324736
Position 1811: 0.0013177248824704747
Position 1262: 0.0012222268400411173
Position 1941: 0.000992111716496859
Position 241: 0.000856465634270541
Position 1116: 0.0007305867891004398
Position 292: 0.0006363987400458196
Position 1554: 0.0004942160442942862
Position 714: 0.0004292870637708033
Position 1697: 0.00042870011629783894
Position 757: 0.0003828392386161769
Position 1052: 0.00033408475574603396
Position 1794: 0.00031486779512812375
Position 736: 0.000310567016320816
Position 2061: 0.00023273189857756838
Position 618: 0.00020827584249213783
Position 1171: 0.0001945139630225904
Position 1199: 0.00018375514021559574
Position 1580: 0.00015568948991185987
Position 1601: 0.00014447391623205856
Position 1848: 0.00014314943116928668
Position 208: 0.0001393357887263758
Position 1705: 0.00013885201863846386
Position 764: 0.00011646998800417015
Position 1364: 0.00011402481676333782
Position 830: 0.00010488307578540111
Position 605: 0.00010394237979960035
Position 1084: 9.615527146777384e-05
Position 211: 8.784116085364712e-05
Position 1496: 6.770293341512496e-05
Position 1989: 5.124131338594821e-05
Position 578: 4.8525571239082404e-05
Position 1499: 3.672917157312724e-05
Position 1757: 3.588561862661487e-05
Position 161: 3.5014074798922793e-05
Position 457: 3.17297329357958e-05
Position 134: 3.131002868780905e-05
Position 1844: 2.8581364366093612e-05
Position 1093: 2.7996667033367425e-05
Position 583: 2.4315219373159683e-05
Position 2074: 1.659473146041399e-05
Position 1021: 1.5868746180067846e-05
Position 787: 1.5162396638138005e-05
Position 1111: 1.3887354549348449e-05
Position 807: 1.32703608151975e-05
Position 1122: 1.305878963123736e-05
Position 794: 1.2692585027215973e-05
Position 645: 1.2677009625283942e-05
Position 600: 7.247321665402532e-06
Position 97: 5.756920360897993e-06
Position 157: 5.472881774898223e-06
Position 557: 5.220782798796491e-06
Position 225: 4.858160656044782e-06
Position 73: 3.175935167677758e-06
Position 451: 2.8912402926153703e-06
Position 719: 2.7989943021778173e-06
Position 1827: 2.7317196114601453e-06
Position 590: 1.1960274079005117e-06
Position 510: 9.380374174395644e-07
Position 855: 1.4655068502856788e-07
Position 852: 1.423330049066687e-07
Position 875: 4.571423599738439e-08
Position 76: 1.983414010759695e-08
Position 101: 1.0148027328281856e-08
Position 970: 1.2801810770927444e-09
Position 475: 7.628763194796383e-11
Position 501: 2.0253176113005243e-11
Position 592: 4.099495861078227e-12
