Gene = Trmt13
index = 1143
Annotated 5SS: [  829 19949 22124 22395 24358 24854 25097 26116 28833 29392 32094]
Annotated 3SS: [18993 22076 22327 24294 24783 24989 25947 28759 29316 31663 32976]
SMsplice 5SS: [  557 11267 25097 32094]
SMsplice 3SS: [11131 24989 31862 32976]
top_k =  500
Partition function (log Z): -16.171506803161023

Sorted 5' Splice Sites (High to Low Probability):
Position 11267: 0.9921640987430904
Position 557: 0.9425667336429686
Position 829: 0.47005004758714936
Position 4335: 0.4656104666258168
Position 12886: 0.4447815787468137
Position 13715: 0.2616632305565213
Position 127: 0.15477041280854778
Position 7218: 0.14925630787966107
Position 19265: 0.11462970550492985
Position 834: 0.080138049702091
Position 21961: 0.07008310287483761
Position 13235: 0.06330792781911673
Position 210: 0.06306906590574311
Position 4714: 0.058863581351390935
Position 48: 0.03362853772560465
Position 43: 0.030425206269937444
Position 13657: 0.02854823339162767
Position 229: 0.024630990004826124
Position 270: 0.020369004028239587
Position 154: 0.020170213090752006
Position 844: 0.01691400987502344
Position 3061: 0.016406866787623507
Position 12417: 0.014730004292904286
Position 12188: 0.014074662745456556
Position 2976: 0.012499925938960103
Position 2554: 0.01240122276620483
Position 3018: 0.007856221410975075
Position 3705: 0.005705371722420957
Position 11223: 0.0025344704364727738
Position 4406: 0.0018508504349091163
Position 166: 0.0015769655137703167
Position 535: 0.0013271025384933397
Position 151: 0.000667540530754653
Position 367: 0.0006384561744915282
Position 101: 0.0005245427393734715
Position 302: 0.00043787841053334424
Position 2313: 0.00042051648818162057
Position 3934: 0.00040338997514192634
Position 143: 0.00024598723760153516
Position 108: 0.0002143743475980309
Position 73: 0.00018013828390078145
Position 105: 0.00017645840726376988
Position 381: 0.00016895448917857793
Position 55: 0.00016394855135878135
Position 530: 0.00013900107886393568
Position 99: 0.0001301234378595317
Position 87: 0.00010017727334203287
Position 11245: 7.499753199728055e-05
Position 439: 6.79956450287847e-05
Position 600: 6.250618727438387e-05
Position 306: 4.153925397240734e-05
Position 695: 3.4648030196362376e-05
Position 20: 3.4327223325236415e-05
Position 607: 2.61644002163484e-05
Position 18: 2.375338345117774e-05
Position 317: 1.0125429024207584e-05
Position 618: 8.520411217728004e-06
Position 169: 7.120427201414614e-06
Position 355: 5.498997257134969e-06
Position 393: 5.470692697200798e-06
Position 333: 4.779024798819079e-06
Position 720: 1.9880805866188653e-06
Position 2488: 1.1521151978482855e-08
Position 398: 9.975608919723932e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 11131: 0.9957993029899409
Position 18993: 0.6381772940699806
Position 690: 0.47157513437713205
Position 4226: 0.4112314502510287
Position 367: 0.32685726601785103
Position 21835: 0.24188780812228455
Position 13515: 0.22985755285478926
Position 12751: 0.17444487363637107
Position 7148: 0.14938364029240572
Position 12814: 0.07560081132158376
Position 13593: 0.07497898473628076
Position 12802: 0.07217082731673512
Position 11966: 0.06588051262939153
Position 20021: 0.05994469099224142
Position 13070: 0.05943095060637608
Position 22076: 0.05145926143368294
Position 12518: 0.04502417691358143
Position 4605: 0.04114421304729436
Position 4210: 0.034079691956514314
Position 636: 0.03159686340259612
Position 12632: 0.029288024541388506
Position 17123: 0.020321894799487004
Position 12629: 0.018908237053880256
Position 22327: 0.018623841441154566
Position 12187: 0.017900366696107277
Position 12824: 0.017316744561379452
Position 2961: 0.016162403096519215
Position 12604: 0.015734584825896628
Position 4627: 0.015563429365814233
Position 4184: 0.014300602938077486
Position 695: 0.013344032684916575
Position 13791: 0.01190753288587539
Position 2426: 0.010837844777973652
Position 12835: 0.010301774127840807
Position 2792: 0.009562679724538852
Position 12490: 0.0076018347262246
Position 11774: 0.007465821743388401
Position 794: 0.0067272172700343635
Position 4194: 0.006600375775720563
Position 3608: 0.006502802351462612
Position 13041: 0.006277003951536641
Position 13022: 0.005967358580305533
Position 14115: 0.005690907705020287
Position 11981: 0.004630790482459313
Position 2916: 0.00398304315191364
Position 328: 0.0034261138952209787
Position 14517: 0.0034224999227219157
Position 3003: 0.0033045861132404253
Position 12555: 0.003119376418027799
Position 11355: 0.0026333604714749693
Position 2619: 0.002469600354135672
Position 12264: 0.002455303236399305
Position 4660: 0.002324288396226025
Position 12015: 0.0022357909561414174
Position 13225: 0.001988960489065403
Position 12285: 0.0018806156658687275
Position 4290: 0.0016905538381108102
Position 692: 0.0012822088236398566
Position 9329: 0.0012288165538144559
Position 384: 0.0011940575365256005
Position 714: 0.0011088929929986625
Position 11428: 0.0010854143732464863
Position 712: 0.0008777069782128955
Position 434: 0.0008070403565170382
Position 603: 0.0007739026334683593
Position 2799: 0.0007368053007770771
Position 2473: 0.000683890304863125
Position 708: 0.000649442381635162
Position 13027: 0.0006340999831021613
Position 503: 0.0005426419911835831
Position 2353: 0.0005377110096964301
Position 717: 0.0005038502538776662
Position 11917: 0.00047670919084753663
Position 797: 0.0004546089062575946
Position 12241: 0.0004218429821569444
Position 2194: 0.0004178911798352482
Position 2408: 0.00038662713642617505
Position 811: 0.0003820471532812281
Position 472: 0.0003283254962607916
Position 12282: 0.0003174958899086883
Position 2751: 0.0003149960895436887
Position 2839: 0.00031347705728215243
Position 11537: 0.0002891228657630487
Position 3851: 0.00020447944522742844
Position 371: 0.00017062236492106943
Position 475: 0.0001512084190461466
Position 390: 0.0001446864751617473
Position 705: 0.00012798963698728983
Position 182: 0.00012678906757997423
Position 8012: 0.0001091270422727966
Position 7694: 9.53754335440706e-05
Position 462: 8.707512693880149e-05
Position 403: 7.479226885326288e-05
Position 453: 6.677517891730573e-05
Position 423: 5.639178852873729e-05
Position 800: 5.4181826933764365e-05
Position 420: 5.4111120517573274e-05
Position 413: 5.001538145365824e-05
Position 627: 4.9343860482965045e-05
Position 302: 4.483180353211225e-05
Position 393: 2.953720847084251e-05
Position 519: 2.6913607614785754e-05
Position 3209: 2.309756919574356e-05
Position 4118: 2.3000107170702912e-05
Position 1112: 1.6967410656414525e-05
Position 6229: 1.558913776305828e-05
Position 442: 1.3098440241289032e-05
Position 458: 1.0189409900151787e-05
Position 241: 9.889663406040486e-06
Position 479: 6.0616341851793045e-06
Position 507: 4.702334156511386e-06
Position 1298: 4.23600466704278e-06
Position 151: 3.6004896915284025e-06
Position 2511: 3.5796479392229225e-06
Position 2219: 2.6193872310682673e-06
Position 148: 2.2186236094094996e-06
Position 530: 1.9599708826412432e-06
Position 864: 1.7892149528722654e-06
Position 220: 1.7095484573859205e-06
Position 214: 1.709477405319009e-06
Position 251: 1.5019349539372712e-06
Position 405: 1.1910641265803552e-06
Position 439: 1.1305571073124863e-06
Position 127: 7.211697845894697e-07
Position 431: 5.889034527454983e-07
Position 229: 5.229095696663069e-07
Position 137: 4.1683386919335424e-07
Position 259: 3.893866530586694e-07
Position 154: 2.506918261078566e-07
Position 823: 2.3009936893673425e-07
Position 732: 2.2995186663146747e-07
Position 720: 1.9575770331705463e-07
Position 184: 1.5842647060173758e-07
Position 2589: 9.988348989457967e-08
Position 131: 4.925135845081986e-08
Position 572: 2.052082037091361e-08
Position 1964: 3.391984053678535e-09
Position 2126: 2.529131249085782e-09
Position 535: 1.813126131544156e-09
Position 825: 4.161232412252204e-10
Position 727: 3.6161522573769e-10
Position 828: 8.456068607800253e-14
