Gene = Tmppe
index = 1127
Annotated 5SS: [165]
Annotated 3SS: [3415]
SMsplice 5SS: [ 165  967 1188]
SMsplice 3SS: [ 759 1056 6002]
top_k =  500
Partition function (log Z): -7.640550030627323

Sorted 5' Splice Sites (High to Low Probability):
Position 967: 0.9753950902129426
Position 1188: 0.6811221472214141
Position 165: 0.6207244929208212
Position 453: 0.22154570329565024
Position 3243: 0.14080562759693738
Position 3252: 0.0916914681019802
Position 2651: 0.06988330158037799
Position 4356: 0.06862572397638553
Position 422: 0.025588555821027297
Position 3731: 0.024632582235748452
Position 1270: 0.019458299616102834
Position 3978: 0.018537523952293557
Position 3234: 0.01517399826934009
Position 106: 0.01434765929936177
Position 600: 0.012771610808383287
Position 5480: 0.010026432279155442
Position 4112: 0.00923205846837439
Position 323: 0.0052072808695861885
Position 3314: 0.004064573223205463
Position 377: 0.003277776111237395
Position 6023: 0.0029533471108906056
Position 96: 0.0028205836330943554
Position 28: 0.0023874946486274165
Position 436: 0.0023000891993813512
Position 5417: 0.0020812894532767556
Position 176: 0.0018655981192087067
Position 862: 0.0011609499033627835
Position 3332: 0.0010509904839711415
Position 4794: 0.0009563665813059131
Position 624: 0.0009252741430938234
Position 258: 0.0008817893219006081
Position 311: 0.0007622684599278622
Position 2656: 0.0007453816100203811
Position 5065: 0.0007173365998543595
Position 246: 0.0006833581500446999
Position 977: 0.000604163367257478
Position 169: 0.00048474580350831335
Position 717: 0.0002704899408958981
Position 395: 0.00025110442987560824
Position 1155: 0.00023575062218853554
Position 984: 0.00023007317546272098
Position 769: 0.00022541133843887603
Position 619: 0.00017190151104584192
Position 607: 0.0001611206111391742
Position 104: 0.0001154544281778998
Position 1945: 0.00010726087458765413
Position 2388: 9.262897895641586e-05
Position 811: 8.313246579281941e-05
Position 364: 8.061475973090225e-05
Position 402: 8.00559694866953e-05
Position 1295: 7.733009857577879e-05
Position 463: 6.117190100169064e-05
Position 76: 5.778801319424024e-05
Position 400: 5.430159006782942e-05
Position 672: 4.823509867571726e-05
Position 478: 4.686914134699107e-05
Position 1302: 4.0064347567922225e-05
Position 2099: 2.5666260916531732e-05
Position 308: 2.249827668607888e-05
Position 8: 2.0690301298730696e-05
Position 426: 2.048319344306204e-05
Position 1575: 1.986702363936851e-05
Position 678: 1.9007254050769475e-05
Position 559: 1.8791725328466207e-05
Position 381: 1.87151100031106e-05
Position 971: 1.557151873855392e-05
Position 494: 1.2397645919315554e-05
Position 354: 7.569272813075188e-06
Position 5579: 5.619249683782449e-06
Position 841: 5.5870638161629195e-06
Position 933: 5.1785502989862985e-06
Position 782: 5.121676164606095e-06
Position 893: 4.66796016685617e-06
Position 538: 3.7930192427246634e-06
Position 2697: 4.5361251354633165e-07
Position 533: 3.2113275328181186e-09
Position 761: 1.3016455547375185e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 759: 0.8781069161640418
Position 1056: 0.6011920878198246
Position 6002: 0.3487397563253225
Position 5347: 0.20910303569524205
Position 6047: 0.10487207923267919
Position 3138: 0.09549859751274878
Position 4190: 0.09460962012135664
Position 2520: 0.09165524028340132
Position 3184: 0.08048243620808367
Position 3881: 0.05253125229732541
Position 1112: 0.04752861594218513
Position 5111: 0.0418058286238868
Position 3778: 0.04122497248819519
Position 3134: 0.034462189222557005
Position 1074: 0.03185988281167262
Position 3670: 0.031232033062935885
Position 1088: 0.02719707739197008
Position 6139: 0.021002469019479327
Position 3049: 0.018344682368064656
Position 1722: 0.017395559982257898
Position 3415: 0.016014243295776318
Position 4946: 0.013704171465321083
Position 3461: 0.011585051099366804
Position 3141: 0.011574830384738317
Position 1737: 0.010810778947945632
Position 1718: 0.01030129166457213
Position 2807: 0.00830533263602053
Position 5645: 0.008180709258118497
Position 1926: 0.007571602772575181
Position 3218: 0.00608152851228423
Position 3518: 0.005460910591101804
Position 3189: 0.005089977847708343
Position 689: 0.005021370294651187
Position 3825: 0.00448714575111973
Position 4886: 0.004449569482854884
Position 823: 0.0032876952036382913
Position 4023: 0.003286216087590098
Position 1849: 0.003197450587550537
Position 882: 0.002684213061346393
Position 3099: 0.0024953599308376755
Position 4283: 0.0023906427176596406
Position 889: 0.002357304795896365
Position 2591: 0.002286419729144023
Position 2162: 0.002278717938708656
Position 1058: 0.0020991532469697757
Position 710: 0.002057454026251165
Position 3581: 0.0018506841752494738
Position 5662: 0.0015642151081637218
Position 2549: 0.0013905888742831763
Position 952: 0.0013355856058315967
Position 5510: 0.0013009669889884306
Position 5771: 0.0012712382951830237
Position 4304: 0.0012593847631818542
Position 5533: 0.0012440005673206302
Position 742: 0.0011941163897985253
Position 4233: 0.0010660968106949763
Position 4694: 0.0009563665813059131
Position 5216: 0.000919234800590517
Position 3643: 0.0008959524784868664
Position 1766: 0.0008783903971681613
Position 2776: 0.0008223291347124817
Position 2811: 0.0007967405326183223
Position 4972: 0.000791167708723387
Position 326: 0.0007438807179865744
Position 4788: 0.0007149625747987045
Position 4321: 0.0006771077047355772
Position 4087: 0.0006752979170411011
Position 2722: 0.00063087225337576
Position 1882: 0.0005035065507529425
Position 1146: 0.0004938057188511085
Position 716: 0.0004846844183423878
Position 3006: 0.00048287584858053317
Position 3543: 0.0004751019639911384
Position 2903: 0.00046953864695704455
Position 861: 0.00046571494053602774
Position 3949: 0.000456196763259843
Position 828: 0.00041949461873586486
Position 1115: 0.00040120633603720314
Position 3392: 0.0003980762692865058
Position 1263: 0.0003887158191920744
Position 1006: 0.0003483176445962606
Position 3313: 0.0003381378859961123
Position 1128: 0.0003333235705864671
Position 3268: 0.00026137888166737663
Position 1464: 0.00022847325526162895
Position 646: 0.0002032704905411458
Position 1517: 0.00017270195528201892
Position 1418: 0.0001722761775223179
Position 2356: 0.00017179085351738148
Position 2018: 0.00016451256386546922
Position 1998: 0.00015477379898956017
Position 2952: 0.00013398366065473075
Position 431: 0.0001293301209318277
Position 1378: 0.00012930516038721864
Position 810: 8.280186808663932e-05
Position 777: 7.397217768606938e-05
Position 780: 7.260472098454618e-05
Position 280: 7.133749626463483e-05
Position 3547: 7.021090798022918e-05
Position 3565: 6.681990258180197e-05
Position 805: 6.364253435418862e-05
Position 929: 5.620867517887432e-05
Position 533: 4.412701235169371e-05
Position 517: 2.942958810633502e-05
Position 3628: 2.7641281471798436e-05
Position 329: 2.6521123353365854e-05
Position 797: 2.6330184133716457e-05
Position 1154: 2.3707441508132996e-05
Position 933: 2.294294390563331e-05
Position 1187: 2.2185197474104755e-05
Position 246: 2.0287480217495696e-05
Position 836: 1.7518703987197273e-05
Position 1148: 1.68688940922319e-05
Position 499: 1.5964740568586434e-05
Position 2215: 1.0341156730571353e-05
Position 630: 1.026954473921614e-05
Position 586: 1.0045755758057284e-05
Position 285: 9.617655538257621e-06
Position 2405: 8.384435356053621e-06
Position 2206: 8.182098324744618e-06
Position 619: 7.781532569680622e-06
Position 589: 6.4909085222325895e-06
Position 2186: 5.042505935488086e-06
Position 304: 4.775766052345531e-06
Position 472: 3.879770611453504e-06
