Gene = Flacc1
index = 412
Annotated 5SS: [   52  3653  4249  5041 16090 17668 19425 25584 26526 28225 29127 34554
 36731 36958]
Annotated 3SS: [ 3507  4170  4994 15955 17573 19362 25485 26472 28124 29022 34490 36640
 36847 37522]
SMsplice 5SS: [   52  3653  4249 17668 19425 28225 29127 34554 36494 36731 36958]
SMsplice 3SS: [ 3507  4170 17598 19362 28124 29022 34490 36373 36640 36847 37518]
top_k =  500
Partition function (log Z): -22.41030178951551

Sorted 5' Splice Sites (High to Low Probability):
Position 4249: 0.8005868387639692
Position 3653: 0.6814446806759742
Position 52: 0.5656202806321331
Position 422: 0.21924813567933377
Position 237: 0.18837998757349306
Position 5389: 0.16276619038898843
Position 5068: 0.11751271204921365
Position 5173: 0.11744313979599255
Position 4577: 0.08370788283746844
Position 4664: 0.08146113487619946
Position 8614: 0.0748046149589637
Position 5041: 0.048137767499265585
Position 338: 0.042254663541065794
Position 2746: 0.03568568427734876
Position 2310: 0.023371009999687598
Position 1351: 0.02304242407143589
Position 3687: 0.02268910476493734
Position 1579: 0.018390114129513385
Position 9391: 0.016575731576021324
Position 4656: 0.01579688088776168
Position 5720: 0.01476218454198588
Position 3668: 0.01392543821714329
Position 3872: 0.00893268286895318
Position 25: 0.008398845434962719
Position 1081: 0.005915385999433015
Position 3879: 0.005786818841699583
Position 993: 0.004854994654102154
Position 3200: 0.00431335790412873
Position 5426: 0.0037381442721641095
Position 8831: 0.0036603934153750153
Position 3845: 0.002660957703250939
Position 2766: 0.002516343236020104
Position 4659: 0.002515412290577044
Position 138: 0.002255663042977487
Position 2772: 0.002248643092765408
Position 3148: 0.002024353739542933
Position 4039: 0.001807498591526303
Position 4929: 0.0017572734066520252
Position 2808: 0.001667703766304124
Position 2812: 0.0013401170962605048
Position 812: 0.001289277697464971
Position 4680: 0.0012436697084264184
Position 1982: 0.0011250378147609388
Position 1052: 0.0010686145842814842
Position 255: 0.0010388706722397854
Position 2816: 0.0010102956669633953
Position 2820: 0.0007353179542512097
Position 2832: 0.000690210273215041
Position 2824: 0.0006500666267909951
Position 660: 0.000609451342876387
Position 8474: 0.000585649982216
Position 2828: 0.0005561798247379013
Position 2484: 0.0005184793075607575
Position 146: 0.00047860259835772823
Position 1466: 0.000429103027140961
Position 478: 0.0003577900848472215
Position 216: 0.0003054960227656997
Position 2032: 0.0002982473389935531
Position 3000: 0.00028606900570684875
Position 1808: 0.0002368797332148285
Position 2096: 0.00017914071735308912
Position 2842: 0.00017844276809487854
Position 2129: 0.0001761444262117967
Position 2786: 0.00010126912683620438
Position 4719: 8.284553592763861e-05
Position 3647: 6.697977711488797e-05
Position 99: 7.853630944656035e-06
Position 816: 6.265341989213354e-06
Position 274: 5.933123271467815e-06
Position 426: 4.229594028445737e-06
Position 761: 3.5158988924323107e-06
Position 909: 3.5058991969288015e-06
Position 355: 2.2926638130615666e-06
Position 5: 2.0206750543157785e-06
Position 76: 1.4777692131696995e-06
Position 158: 1.2983182082726827e-06
Position 704: 1.277356011283918e-07
Position 734: 1.0655902652477006e-07
Position 369: 5.6422010335409956e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3507: 0.7394888666390435
Position 4170: 0.6097629913221199
Position 8998: 0.4041582293227503
Position 4994: 0.36271989210227906
Position 8578: 0.20305044698931393
Position 4566: 0.18255958165954123
Position 5299: 0.17020594714342757
Position 4146: 0.10812390458430923
Position 9338: 0.06517480814798893
Position 2650: 0.04087898085874714
Position 4226: 0.03829923264160819
Position 7267: 0.037456663600308596
Position 5140: 0.037253407357850814
Position 284: 0.03382972226965336
Position 3760: 0.03004648123904297
Position 7129: 0.027709664217065225
Position 3969: 0.026105772730467443
Position 1252: 0.02316227249485176
Position 12574: 0.022691971430333878
Position 2232: 0.021604417783662646
Position 12104: 0.01839443000089826
Position 4503: 0.017304919255748622
Position 4175: 0.016338439530837717
Position 4867: 0.015146672758138498
Position 5615: 0.014667418211346256
Position 5590: 0.01464995828599112
Position 7887: 0.01366188572071239
Position 1487: 0.013067229846669647
Position 12858: 0.009722381292941963
Position 8668: 0.008368202827184597
Position 9271: 0.008046413741911477
Position 3795: 0.007307200326844638
Position 6637: 0.006619077807215474
Position 8722: 0.005924822294904339
Position 10985: 0.00569028489046727
Position 4070: 0.0053120823355799545
Position 5260: 0.004785974327913977
Position 9166: 0.004277287074108972
Position 10924: 0.00409049306593235
Position 2703: 0.003876479618850217
Position 10277: 0.0034065575084829425
Position 5467: 0.0033101201084759025
Position 1973: 0.003086832440500306
Position 2745: 0.0030383212803539515
Position 6842: 0.002845423471169776
Position 330: 0.0028205307490630385
Position 3057: 0.0026002517318522355
Position 939: 0.0024596548945464065
Position 6567: 0.002425495153603914
Position 3099: 0.0024178904136184865
Position 5697: 0.002115219042763619
Position 9510: 0.002097923266443149
Position 392: 0.0018794174204850192
Position 8785: 0.001694642544932745
Position 4038: 0.0016488530795250235
Position 877: 0.0016104766483473053
Position 4084: 0.001422819011874211
Position 4199: 0.0014205267935669696
Position 4248: 0.0013417520108390674
Position 5638: 0.0011147252637552386
Position 2925: 0.0010712009275595708
Position 903: 0.0010704628516363156
Position 4751: 0.0010395507627410565
Position 1909: 0.0010276172138651953
Position 4002: 0.0009069118577567423
Position 3082: 0.0008959745732335593
Position 3510: 0.0008461999276828851
Position 362: 0.0008413888082595349
Position 338: 0.0008309692387777782
Position 1260: 0.000801394767924363
Position 6961: 0.0007207290577197475
Position 5221: 0.0007098939827316836
Position 1293: 0.0006871158717965219
Position 5998: 0.0006744289658422851
Position 5242: 0.0006614869496262345
Position 6098: 0.0006437276763106861
Position 3723: 0.0006252526833510737
Position 1118: 0.0006199463048658083
Position 4396: 0.0006026271562205522
Position 8367: 0.0005856499822159979
Position 4511: 0.0005423227224491656
Position 2902: 0.0005036225172612575
Position 5719: 0.00037531653753608926
Position 2174: 0.0003723977893819395
Position 1999: 0.00030604859921487234
Position 1423: 0.00029813055178021524
Position 2345: 0.0002738798709887268
Position 4571: 0.0002709124147484773
Position 1465: 0.0002607361665555893
Position 3522: 0.00024291181708995533
Position 2627: 0.00021590147997454018
Position 406: 0.00020437057171830702
Position 4601: 0.0001995594280938075
Position 2560: 0.0001977574645041515
Position 3939: 0.00017116659614986677
Position 3955: 0.00016086607297922592
Position 5001: 0.00014469401006034436
Position 146: 0.00013718646297520879
Position 1016: 0.00013125693960670657
Position 154: 0.0001308115951522946
Position 1710: 9.704791580607324e-05
Position 1690: 8.463384793018408e-05
Position 2391: 8.120150218398629e-05
Position 782: 7.81642374044819e-05
Position 4891: 6.82994086700612e-05
Position 2198: 6.828079220140146e-05
Position 4329: 6.69044707705591e-05
Position 2118: 6.680350133928548e-05
Position 1943: 6.419399697298301e-05
Position 1571: 5.980320801554863e-05
Position 1719: 5.665968766948156e-05
Position 342: 5.539290097411529e-05
Position 311: 5.470898020325747e-05
Position 158: 4.159492207463671e-05
Position 761: 4.060285025381484e-05
Position 301: 3.470947087942246e-05
Position 3526: 8.663323142868983e-06
Position 923: 2.2423985603057727e-06
Position 1125: 1.4576573053801916e-06
Position 909: 1.4064862090715678e-06
Position 1439: 1.3369365401478651e-06
Position 206: 1.2914586722778188e-06
Position 724: 1.218309824034191e-06
Position 1307: 1.2054954055517322e-06
Position 2425: 1.003023883345963e-06
Position 2371: 7.223277139618219e-07
Position 2180: 6.013341669156732e-07
Position 2206: 5.888185564301602e-07
Position 2006: 4.920693443262301e-07
Position 823: 3.5981838024469337e-07
Position 704: 3.5010749502183256e-07
Position 747: 2.044091433695942e-07
Position 1787: 1.6621493964670224e-07
Position 1361: 1.2577452387077903e-07
Position 1080: 8.799789291909714e-08
Position 993: 7.497458330599979e-08
Position 833: 7.380723805100178e-08
Position 355: 6.369660471644879e-08
Position 165: 5.688418327467402e-08
Position 353: 5.653836227017847e-08
Position 1050: 5.301000135475165e-08
Position 1131: 5.2200861980243745e-08
Position 952: 4.3917576906041174e-08
Position 1230: 3.966494606924191e-08
Position 1025: 3.960426035874915e-08
Position 1700: 3.415406686704634e-08
Position 1313: 2.9836848642872936e-08
Position 804: 2.95345335140174e-08
Position 734: 2.4691473248658113e-08
Position 1018: 2.2319294090818453e-08
Position 1043: 1.667796150891992e-08
Position 90: 1.5673908095105007e-08
Position 642: 1.3704151829185045e-08
Position 997: 1.1129076282215861e-08
Position 85: 8.53793224966945e-09
Position 241: 1.9640804115360333e-10
Position 255: 1.8377371975314783e-10
