Gene = Cnst
index = 278
Annotated 5SS: [  247 33399 46497 55363 58236 58698 59900 60164 64297 76533]
Annotated 3SS: [32967 46314 55331 58148 58582 59877 60066 63415 76396 78628]
SMsplice 5SS: [  247 33399 41784 46497 58236 60164 76533]
SMsplice 3SS: [33128 41643 46314 58135 60066 76396 78628]
top_k =  500
Partition function (log Z): -43.015034350676004

Sorted 5' Splice Sites (High to Low Probability):
Position 247: 0.8926888555489588
Position 1166: 0.3441261682621547
Position 1981: 0.09144696742858216
Position 2758: 0.041979739803811596
Position 1415: 0.040496162444944535
Position 3959: 0.03870086996215818
Position 411: 0.038306396329271276
Position 5222: 0.01573671900181219
Position 537: 0.01122811131520417
Position 1974: 0.010938407366028177
Position 2142: 0.01091630921928118
Position 59: 0.009812074891467548
Position 3165: 0.004590618321532023
Position 3647: 0.004300242699448663
Position 3483: 0.004255123931934503
Position 2321: 0.004143290886115839
Position 5288: 0.00407259264188648
Position 1989: 0.0028940417091482987
Position 3973: 0.0026895255507423128
Position 218: 0.0026009892065004094
Position 488: 0.001274541131782736
Position 2097: 0.001227668196870153
Position 2495: 0.000615996618743696
Position 115: 0.0005396962566068123
Position 2177: 0.0005072844582989832
Position 3652: 0.000427608081287068
Position 356: 0.00026905411384051575
Position 2149: 0.00026065580987651946
Position 3366: 0.00025947808859376036
Position 155: 0.00022635478790022055
Position 179: 0.00022302998923134885
Position 2093: 0.0002209259230347534
Position 2016: 0.00018628506887808036
Position 310: 0.00016450881764516498
Position 1170: 0.00013024022521184895
Position 505: 0.00012605412304818442
Position 80: 7.16780763002202e-05
Position 1356: 4.917244589471374e-05
Position 1088: 3.664744036522633e-05
Position 37: 1.911323016318809e-05
Position 1805: 1.73918580071447e-05
Position 2299: 1.1548814531939773e-05
Position 2384: 1.0094415941529512e-05
Position 1284: 4.909705816176275e-06
Position 1978: 4.834809059130393e-06
Position 2151: 4.760696858122157e-06
Position 512: 4.3896091748509165e-06
Position 632: 2.4148764061998207e-06
Position 492: 2.2530567888197153e-06
Position 167: 1.677177335811306e-06
Position 500: 1.562325432068468e-06
Position 3: 1.4418611880293899e-06
Position 428: 1.4331270759403507e-06
Position 334: 1.3391529160566418e-06
Position 346: 1.222362990743348e-06
Position 668: 1.0638639217575375e-06
Position 1174: 9.926438598344177e-07
Position 993: 7.609857132400978e-07
Position 418: 5.601394332094825e-07
Position 303: 5.094171023927601e-07
Position 1197: 4.773762432590775e-07
Position 117: 2.263213114252706e-07
Position 494: 5.181126923374094e-08
Position 157: 4.2512444946684964e-08
Position 130: 3.9987961803211186e-08
Position 390: 2.475248126179669e-08
Position 421: 1.5310383779662705e-08
Position 895: 5.412629579911869e-10
Position 519: 2.1656348739142555e-12

Sorted 3' Splice Sites (High to Low Probability):
