Gene = 2310009A05Rik
index = 32
Annotated 5SS: [148]
Annotated 3SS: [2713]
SMsplice 5SS: [148]
SMsplice 3SS: [2713]
top_k =  500
Partition function (log Z): -8.636063025149669

Sorted 5' Splice Sites (High to Low Probability):
Position 148: 0.8875456799056549
Position 26: 0.04929295462026981
Position 1933: 0.041823713536039385
Position 195: 0.034493276920662404
Position 250: 0.016456080730063376
Position 2082: 0.0068258256709072635
Position 1608: 0.006349125678689044
Position 204: 0.003938879752649202
Position 239: 0.0036157024757103727
Position 959: 0.002547650589600052
Position 723: 0.0016091346534265472
Position 30: 0.001461857455419005
Position 639: 0.0014421921361939493
Position 1989: 0.001387880552869291
Position 232: 0.0012687840977136536
Position 224: 0.0010036519551260205
Position 2390: 0.0006020844005515687
Position 272: 0.0005539288099101991
Position 1418: 0.0004129614282144313
Position 1972: 0.00034354822805714787
Position 2429: 0.0003314408972169794
Position 18: 0.0003033168011647857
Position 1413: 0.0002800098964258725
Position 1530: 0.00026645590673528405
Position 1645: 0.00024174394667673133
Position 635: 0.00019328798971292302
Position 1509: 0.000161506571015134
Position 1943: 0.00015502565645710446
Position 657: 0.00012284337778833507
Position 2581: 0.00011491778530262405
Position 2911: 9.937519080154715e-05
Position 804: 9.396087677843858e-05
Position 1859: 9.210229270989627e-05
Position 797: 8.561960398577632e-05
Position 2338: 8.125231712455516e-05
Position 1659: 6.191336204730975e-05
Position 887: 6.066661855256727e-05
Position 470: 5.564057099058498e-05
Position 1574: 4.152049190605887e-05
Position 1295: 3.942725609425054e-05
Position 2123: 3.6225455059901564e-05
Position 1219: 3.496432456188613e-05
Position 1032: 3.326566239895265e-05
Position 169: 2.823864535692501e-05
Position 1144: 2.4959947146215668e-05
Position 1642: 2.470671691092058e-05
Position 1070: 2.4020267880748464e-05
Position 1334: 2.3639591027627364e-05
Position 1612: 2.0795541320461427e-05
Position 56: 4.458743699493135e-07
Position 385: 1.1029863341162936e-07
Position 436: 1.075909508893689e-07
Position 371: 5.34278384885267e-08
Position 421: 4.174513894075874e-08
Position 54: 3.802781431897099e-08
Position 961: 1.144416785986575e-08
Position 568: 2.44848888188919e-09
Position 579: 1.893935206781232e-09
Position 536: 1.5819188863077003e-09
Position 713: 1.387107515732824e-09
Position 513: 7.322542413946597e-10
Position 977: 5.011535530948005e-10
Position 963: 4.6562584265685853e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2713: 0.7578684442810691
Position 1070: 0.08391079206310244
Position 1845: 0.08003580722780586
Position 1449: 0.018940603604390562
Position 995: 0.017759660041053994
Position 1858: 0.014176477814013886
Position 492: 0.01403694346608322
Position 2719: 0.013954555950408891
Position 690: 0.01304909168665904
Position 2148: 0.005082395755687743
Position 1207: 0.0035990316333254805
Position 2885: 0.0035927253722669444
Position 747: 0.0035803141279067193
Position 1882: 0.0032592699102966466
Position 1375: 0.0027321182736026327
Position 539: 0.0026504336370871944
Position 388: 0.00235013020831134
Position 1901: 0.002178651517387846
Position 123: 0.0018448029723991625
Position 2498: 0.0017472082162316722
Position 1574: 0.0015890097156101512
Position 2232: 0.0015723298497182041
Position 1920: 0.0011518983537780474
Position 1123: 0.0010489156490208465
Position 2599: 0.0008863382971067096
Position 2297: 0.0008075864390978617
Position 2249: 0.0007589476316593989
Position 265: 0.0007354584228880273
Position 371: 0.000709754859861672
Position 2746: 0.0006490163066496158
Position 1244: 0.0005971556551624886
Position 814: 0.0005926299569675608
Position 871: 0.0005797162496887346
Position 1222: 0.0004484371481718883
Position 2466: 0.0004278114601665823
Position 2277: 0.0003673111401878708
Position 2751: 0.0003606898186655599
Position 924: 0.0003382019536227565
Position 2123: 0.00030849248200565837
Position 1007: 0.00030591492748205054
Position 1451: 0.00029234457162249705
Position 1751: 0.000291249573703416
Position 2862: 0.0002901377055484252
Position 1126: 0.0002836594130656079
Position 2761: 0.0002761879330651634
Position 1203: 0.0002577726921262145
Position 729: 0.00025256188095526034
Position 1503: 0.0002363764342073231
Position 1725: 0.0002090361156311484
Position 892: 0.00018339548444828082
Position 500: 0.00018101082191118723
Position 844: 0.0001803782490721967
Position 2178: 0.00015535327990608052
Position 1925: 0.00013677502484648222
Position 1527: 0.00012764901403356248
Position 2257: 0.0001210001883300017
Position 1592: 0.00011663284919314965
