Gene = Fan1
index = 398
Annotated 5SS: [  146  1820  2562  5061  7526  9551 10949 12141 19710 20505 24046 24764
 25233]
Annotated 3SS: [  325  2420  4858  7291  9418 10839 12020 19544 20353 23941 24568 25103
 27184]
SMsplice 5SS: [   74   735  1820  2562  9551 10949 11369 12141 19710 20505 23288 24046
 24764 25233 26097]
SMsplice 3SS: [  574  1737  2420  9418 10839 11273 12020 19616 20353 23122 23941 24568
 25103 25946 27184]
top_k =  500
Partition function (log Z): 10.324284660505421

Sorted 5' Splice Sites (High to Low Probability):
Position 2562: 0.975293930858468
Position 12141: 0.914118904643939
Position 9551: 0.9022280123700817
Position 19710: 0.9007024507709549
Position 24046: 0.8815478530870196
Position 20505: 0.8801411454078044
Position 1820: 0.8321977483090156
Position 25233: 0.8122192244168923
Position 11369: 0.7815706536313
Position 735: 0.7020385390069689
Position 74: 0.6744093156549466
Position 10949: 0.5771950074764686
Position 4942: 0.5649163132532123
Position 23288: 0.5298374964783218
Position 24764: 0.5235028840159353
Position 7526: 0.49908935736000265
Position 26097: 0.4477886430989956
Position 7871: 0.43886662256778186
Position 9342: 0.4279619896718979
Position 21819: 0.4133039106516969
Position 10942: 0.30895816797604697
Position 1474: 0.2775555696466542
Position 13324: 0.20227444644125875
Position 146: 0.16412552994621418
Position 13502: 0.13394729045758091
Position 5061: 0.12642856908488556
Position 10595: 0.10250700214450777
Position 19714: 0.09418751081442173
Position 26115: 0.0879253702699396
Position 24908: 0.08469772028791872
Position 26090: 0.07773802351034874
Position 448: 0.07473061683054967
Position 203: 0.07044980003634936
Position 20897: 0.06521440314194252
Position 24680: 0.06275110968060651
Position 13287: 0.0595823035456022
Position 26752: 0.05831307687780183
Position 1267: 0.055501694173578774
Position 1882: 0.050359507368994055
Position 4785: 0.04875514046584979
Position 6834: 0.04800388964567162
Position 12962: 0.04797357774895847
Position 217: 0.04582217898705601
Position 11077: 0.044966109783370595
Position 7081: 0.04396295326941212
Position 10545: 0.04047097216543685
Position 20538: 0.035373791758743
Position 7420: 0.032756073605343404
Position 13601: 0.029113688468788243
Position 24785: 0.022374092322367044
Position 26599: 0.020582531383979107
Position 26078: 0.019721199007132744
Position 24725: 0.016675793890147776
Position 9666: 0.016474624635886996
Position 2567: 0.015684802755166392
Position 281: 0.012175889096166676
Position 1803: 0.012078964729294785
Position 394: 0.011837758578621587
Position 20828: 0.011023731041303182
Position 5266: 0.010905340622418516
Position 11046: 0.009411253411430514
Position 4452: 0.008067631240604303
Position 5095: 0.007055975971507803
Position 11703: 0.00618725730665353
Position 2705: 0.006080656525984832
Position 24912: 0.00565512060117337
Position 4952: 0.0056343312241667835
Position 11773: 0.004753746694061823
Position 9563: 0.004434576009219592
Position 3419: 0.0042766128004842075
Position 1859: 0.00417988892452233
Position 497: 0.0038605385363651872
Position 11853: 0.0038394267310589755
Position 27222: 0.003771653516468222
Position 20627: 0.0036640625667583833
Position 7112: 0.0036124550306513817
Position 26058: 0.003265713590771914
Position 3480: 0.0028443565760036572
Position 799: 0.002645953499628403
Position 26603: 0.0025999811127751914
Position 26280: 0.0025139132641906147
Position 9376: 0.0023937429072694483
Position 25397: 0.0022966659013605012
Position 287: 0.002132490918702345
Position 10180: 0.00211956448799655
Position 246: 0.0020739063195311584
Position 10451: 0.001974102469486625
Position 407: 0.001966464483612965
Position 9040: 0.0019552470342211604
Position 12983: 0.0017370280853474048
Position 785: 0.001633887181032864
Position 98: 0.0015334123743757672
Position 26731: 0.0015093809721616624
Position 2999: 0.0014168903804708261
Position 21414: 0.001352789986588391
Position 1112: 0.001272973325697493
Position 2288: 0.0012574225419914862
Position 507: 0.0012282890042532946
Position 388: 0.001216647560957751
Position 12848: 0.0011301541059276809
Position 231: 0.0009939871001572336
Position 11482: 0.0009571717974508047
Position 1592: 0.000948061407796763
Position 2339: 0.0008338012696246381
Position 12469: 0.0006812799961290781
Position 12501: 0.0006773446126157914
Position 4032: 0.0006559007514788313
Position 9010: 0.0006436969416100662
Position 78: 0.0006107572609220116
Position 13443: 0.0005230287178658189
Position 2292: 0.0005174805638634068
Position 672: 0.00046028949494223526
Position 7867: 0.00041778211517994935
Position 3864: 0.0003797934492262602
Position 125: 0.0003469098727051942
Position 23317: 0.00033210415262261437
Position 12089: 0.00030971542441010066
Position 2352: 0.00030414852016307176
Position 5493: 0.0002813649161049975
Position 265: 0.0002796938730278731
Position 310: 0.0002459929450428872
Position 430: 0.00021361756271237955
Position 727: 0.0001997057003078154
Position 5242: 0.00019295598985671943
Position 1450: 0.00013360493843130977
Position 2300: 0.0001325742872323232
Position 259: 0.00012794328683742614
Position 1983: 0.00012086538716383497
Position 421: 0.00010318502302720443
Position 6: 9.717529781914664e-05
Position 707: 7.955047918261916e-05
Position 322: 7.749304700269634e-05
Position 2252: 7.330759402768419e-05
Position 470: 7.032609559563723e-05
Position 104: 5.0577095616879994e-05
Position 88: 4.011224795465705e-05
Position 473: 3.9934019533317754e-05
Position 4972: 3.114319200669339e-05
Position 5076: 2.9925274398953116e-05
Position 268: 2.9780142248270677e-05
Position 8719: 2.5846312230829685e-05
Position 5016: 2.037145428811413e-05
Position 5101: 1.9652088293826522e-05
Position 332: 1.800845640251077e-05
Position 369: 1.6135173657742355e-05
Position 63: 1.5691213830789077e-05
Position 11344: 1.1760827047433355e-05
Position 8067: 7.6172406734395145e-06
Position 520: 2.38522262133548e-06
Position 237: 1.793832891702239e-06
Position 160: 1.181335643194973e-06
Position 37: 1.040844560906314e-06
Position 150: 9.895844136785625e-07
Position 656: 8.507341029377304e-09
Position 654: 7.060758793310556e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19616: 0.9948899615853767
Position 2420: 0.9881541335602678
Position 10839: 0.9217729291685457
Position 9418: 0.8884180727814232
Position 20353: 0.8842364758965344
Position 23941: 0.8760287771204978
Position 25946: 0.8006733901425961
Position 27184: 0.7140959408095082
Position 1737: 0.6638682177687567
Position 574: 0.6341581685573453
Position 24568: 0.5967815426023066
Position 12020: 0.5508968344678457
Position 25103: 0.5425480364104266
Position 23122: 0.5301696006309441
Position 4858: 0.4966902656246491
Position 7740: 0.42144872113875254
Position 7291: 0.3696127724562922
Position 11273: 0.36418937701441223
Position 13152: 0.3330837502571573
Position 9217: 0.2448118424335163
Position 21606: 0.24091833325957973
Position 25138: 0.22931592153666547
Position 1372: 0.2127906117408828
Position 11209: 0.20950721483561524
Position 12056: 0.19835293402593177
Position 4784: 0.19277829092780502
Position 9265: 0.19117916891542774
Position 11257: 0.1809336582245845
Position 7419: 0.16223265850905383
Position 12076: 0.14558522199865237
Position 10333: 0.1205524285300749
Position 1650: 0.12051916730004102
Position 21733: 0.11039341913420404
Position 325: 0.09583917393762711
Position 1345: 0.07297570014191554
Position 26602: 0.06637404448269772
Position 20731: 0.055680162920028926
Position 21714: 0.055082196847508806
Position 13383: 0.05308216159631323
Position 12837: 0.050031986465083174
Position 6992: 0.04757540830006351
Position 24754: 0.044657916969930024
Position 24597: 0.04157889398094194
Position 1673: 0.037128789231828274
Position 27152: 0.03470827670445718
Position 4661: 0.031194253569334734
Position 25072: 0.030142101536527837
Position 6744: 0.0289257855474766
Position 9173: 0.02611732105081782
Position 10792: 0.024372824618331422
Position 13184: 0.021507011197169502
Position 1697: 0.021062966693426603
Position 24876: 0.02010360792274608
Position 11158: 0.019732306670393433
Position 20766: 0.019429006083798217
Position 20383: 0.018510433833589014
Position 6692: 0.018373760843848112
Position 683: 0.018285802712304976
Position 26679: 0.017791126734833556
Position 26451: 0.01625147890896197
Position 20484: 0.01579371872959399
Position 7767: 0.01445393047633746
Position 13526: 0.013343846348714458
Position 24612: 0.012661879558825483
Position 26459: 0.012210348689347048
Position 4539: 0.011409954215217049
Position 590: 0.011306917527302549
Position 1718: 0.011195206221856397
Position 1151: 0.010964810583655872
Position 4911: 0.01064692016593927
Position 25150: 0.01058038046591373
Position 11645: 0.010574921039742545
Position 1171: 0.010535075606323776
Position 24829: 0.010470709600419608
Position 1125: 0.010066728925566096
Position 12079: 0.00998405987932617
Position 5209: 0.009414932816538461
