Gene = Tomm7
index = 1132
Annotated 5SS: [ 191 2452]
Annotated 3SS: [2402 4332]
SMsplice 5SS: [ 191 2452 4957]
SMsplice 3SS: [2402 4880 5034]
top_k =  500
Partition function (log Z): -8.370564300123233

Sorted 5' Splice Sites (High to Low Probability):
Position 2452: 0.874410559526416
Position 191: 0.7256180727176867
Position 4957: 0.4989594031687329
Position 620: 0.08819324373719406
Position 91: 0.06970104223256976
Position 893: 0.06342553918930914
Position 4656: 0.05473232492909513
Position 809: 0.045351658050169524
Position 1255: 0.04414128203505051
Position 75: 0.033869119451543306
Position 2186: 0.031355429576975125
Position 178: 0.02905511980510177
Position 231: 0.028319766408389055
Position 536: 0.02536997199061658
Position 2307: 0.023704743710763615
Position 1531: 0.022541842898185043
Position 195: 0.01322614238321878
Position 2503: 0.01190668654199368
Position 4970: 0.00890026699801929
Position 1017: 0.008671966033879047
Position 4561: 0.004932277768202555
Position 365: 0.0041171684789378755
Position 4394: 0.0038074212843780594
Position 235: 0.003559553640206809
Position 82: 0.003385309082180628
Position 544: 0.00332402360224188
Position 4506: 0.0032942802173588125
Position 147: 0.0030922581808558785
Position 804: 0.002874781446453323
Position 511: 0.0027133949323645446
Position 4124: 0.002363447119997197
Position 515: 0.0022973706683828594
Position 2989: 0.0022580337660536376
Position 45: 0.0017505772844004413
Position 4450: 0.0015815264868344486
Position 2722: 0.0011539079134122976
Position 1057: 0.001009579634217994
Position 4945: 0.0010006750950719715
Position 4923: 0.000953232287142598
Position 702: 0.0008808945517925501
Position 51: 0.0007640157446487386
Position 1527: 0.000660783041064333
Position 1021: 0.0006491558560714265
Position 2070: 0.0005193428831502618
Position 4597: 0.00046238327732256717
Position 682: 0.00045468015296603925
Position 2102: 0.00044750467493212944
Position 602: 0.0003276368420298682
Position 1010: 0.00025171814686919373
Position 500: 0.0002364269230856552
Position 246: 0.0002176394980660464
Position 240: 0.00019919066512129305
Position 644: 0.0001946388580151404
Position 48: 0.00019233357360345314
Position 1241: 0.0001902773474479905
Position 79: 0.00017154044180447495
Position 2570: 6.326005111232747e-05
Position 370: 4.345148666822938e-05
Position 346: 3.055086292290153e-05
Position 1079: 2.726503690058664e-05
Position 413: 1.8609221171156535e-05
Position 450: 1.3603444576268963e-05
Position 294: 6.992936044690943e-06
Position 685: 4.553488579584633e-06
Position 316: 2.4925121364113563e-06
Position 574: 2.2504780589548794e-06
Position 379: 2.1629339291288903e-06
Position 368: 1.764367975208025e-06
Position 66: 1.368854595616191e-06
Position 443: 1.1815054315522652e-06
Position 54: 9.54551678483314e-07
Position 297: 7.395918786727918e-07
Position 525: 1.418081910779666e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2402: 0.9195366966953671
Position 5034: 0.4533431959478195
Position 4880: 0.32420842917863335
Position 4861: 0.2849038618424973
Position 4332: 0.1458713032461708
Position 514: 0.1009828080104234
Position 5061: 0.09181233930771687
Position 1164: 0.042913051320394566
Position 3476: 0.0313072624735091
Position 2920: 0.029435148415087212
Position 2096: 0.02558475685178142
Position 808: 0.02457680141282046
Position 4123: 0.02106090352330403
Position 1329: 0.01800681848570813
Position 2125: 0.014885804559424
Position 4589: 0.014025851439070014
Position 3080: 0.013804371838417834
Position 4393: 0.013711512868024998
Position 4867: 0.012926118210872087
Position 4350: 0.012390107018784843
Position 2220: 0.011882227940119847
Position 2032: 0.011715032988351083
Position 644: 0.010761679666080534
Position 496: 0.010739851096421298
Position 4218: 0.010532528053791707
Position 664: 0.008182035948640623
Position 5212: 0.007438334841267277
Position 272: 0.006690538187121451
Position 2777: 0.00644307813808018
Position 2288: 0.005463778370834617
Position 4778: 0.004641714815207954
Position 5104: 0.004133911843651348
Position 3679: 0.003769968144023778
Position 3906: 0.0033945984628324685
Position 4888: 0.003284972414472122
Position 3339: 0.002973637988178956
Position 3727: 0.002739332215089856
Position 994: 0.002219081690751996
Position 1373: 0.0021741370173856303
Position 5120: 0.0021492310041952424
Position 955: 0.002028315375801494
Position 4835: 0.0018325669338069683
Position 1051: 0.0018146016864417159
Position 3500: 0.0018133116427262975
Position 2957: 0.0017993782529017702
Position 1178: 0.0017944463120555707
Position 727: 0.0015204302922280572
Position 612: 0.0014601091992731644
Position 519: 0.0014530809037560108
Position 3124: 0.0013711725595991393
Position 2165: 0.0012428823578031602
Position 3254: 0.001173048881091337
Position 650: 0.0011562478408631324
Position 3635: 0.0011437455125536855
Position 2609: 0.0010341791079407925
Position 2800: 0.0010240982802038937
Position 702: 0.0010007807813060695
Position 4594: 0.0009636395133563145
Position 877: 0.0008725229166021212
Position 2381: 0.0008529628349145808
Position 1344: 0.0008439716352132598
Position 4406: 0.0008340674446034464
Position 4035: 0.0007585984324430375
Position 3631: 0.0007000911525887614
Position 449: 0.0006854747649578433
Position 766: 0.0006835240938494596
Position 3095: 0.0006094708075088654
Position 2341: 0.0005588442515336797
Position 2750: 0.0005017197332720102
Position 3472: 0.0004925238759751472
Position 4689: 0.0004404343799096838
Position 5068: 0.00043474541695207286
Position 2916: 0.0004311749290703804
Position 3650: 0.0004176658239004197
Position 829: 0.0003956310250390749
Position 2451: 0.0003658740887667644
Position 5117: 0.00036102478797693456
Position 2845: 0.00035142994894907405
Position 4013: 0.0003420144714892071
Position 4448: 0.0003403538881819875
Position 1473: 0.0002936472833403797
Position 998: 0.00028465346530367347
Position 5049: 0.00025648420271807065
Position 880: 0.0002452399569502136
Position 3757: 0.00022781216616937482
Position 3846: 0.0002251227394202141
Position 1079: 0.00020937852030372594
Position 1325: 0.0001993558184799696
Position 1636: 0.00019075187826792455
Position 2686: 0.00013912101243959945
Position 3076: 0.0001343587499211702
Position 3741: 0.00013069561383494512
Position 2862: 0.0001250987557450379
Position 3186: 0.00012145552009597517
Position 2720: 0.00012047449201450487
Position 3146: 9.060827175188365e-05
Position 2872: 7.860603598134075e-05
Position 2832: 6.639339716998262e-05
Position 977: 5.8075206338141054e-05
Position 2691: 4.899656710730665e-05
Position 2544: 4.800636004477971e-05
Position 1530: 3.423023892495752e-05
Position 312: 3.0166829596971908e-05
Position 1198: 1.908680446809015e-05
Position 1114: 1.8822215173928483e-05
Position 964: 1.2721907459258303e-05
Position 2420: 8.132125833544481e-06
Position 566: 7.04417652617915e-06
Position 670: 5.001808434516897e-06
Position 543: 3.829790512914947e-06
Position 835: 2.944403176711461e-06
Position 816: 2.4342361370131964e-06
Position 428: 1.9317234524812918e-06
Position 468: 1.3842419909109224e-06
Position 346: 1.1491586026632752e-06
Position 424: 1.1079547683920895e-06
Position 472: 1.0098064142608686e-06
Position 356: 7.560673628903659e-07
Position 709: 2.688874329025638e-07
Position 138: 2.1817970007999788e-07
Position 438: 1.6837832531525408e-07
Position 525: 1.6830662803308429e-07
Position 223: 1.5389583380929333e-07
Position 819: 1.248137216029819e-07
Position 195: 5.7342364870152654e-08
Position 368: 5.515016804247191e-08
Position 147: 5.508281638996042e-08
Position 129: 9.120172479065338e-09
Position 126: 8.404725544436389e-09
Position 379: 5.946684344892389e-09
