Gene = Tex9
index = 1075
Annotated 5SS: [  176   363  4090  5322  8033  9655 11505 13762 14365 18444 30246]
Annotated 3SS: [  282  4025  5241  7986  9571 11325 13678 14190 18308 30110 30822]
SMsplice 5SS: [  176   363  4115  5322  9655 11505 13762 18444 30246]
SMsplice 3SS: [  282  4025  5241  9571 11325 13678 18308 30110 30822]
top_k =  500
Partition function (log Z): 9.644991262985833

Sorted 5' Splice Sites (High to Low Probability):
Position 18444: 0.993280570778025
Position 13762: 0.9802354087991542
Position 11505: 0.9711035752145897
Position 176: 0.956644381741882
Position 5322: 0.9415513467800068
Position 30246: 0.9308811634122994
Position 9655: 0.8356428001462597
Position 363: 0.765696192526205
Position 4115: 0.6810549480753135
Position 26750: 0.3974125901139073
Position 11754: 0.3811300401178744
Position 14365: 0.3315979740200267
Position 4090: 0.31068630841296485
Position 6193: 0.1986172874346166
Position 414: 0.16549368595474354
Position 13177: 0.14432326094925457
Position 10917: 0.14292413396420586
Position 3397: 0.1380567894164548
Position 8033: 0.13493088167797132
Position 13260: 0.1299207934257879
Position 6925: 0.12085799724787287
Position 10082: 0.11885333048772131
Position 26982: 0.09433034650786047
Position 30629: 0.08399062220037386
Position 18717: 0.07384823122143457
Position 13143: 0.05740687286503636
Position 13158: 0.046558432622031375
Position 12476: 0.04640618059195367
Position 16292: 0.042398181132426695
Position 2871: 0.03924834491398921
Position 299: 0.037154881044126786
Position 13137: 0.03641147896212915
Position 10557: 0.03523496492321921
Position 2054: 0.03157644394338473
Position 143: 0.03156270356307213
Position 13129: 0.02600302698796847
Position 2640: 0.02572500852211316
Position 12668: 0.02490503099041558
Position 5734: 0.0223801853180359
Position 11483: 0.01864640681513172
Position 2589: 0.01823075864797899
Position 3270: 0.017903097829370555
Position 3738: 0.016749306444644278
Position 7348: 0.01602423775468726
Position 4282: 0.014911832046446617
Position 13390: 0.012204946487409444
Position 6039: 0.012032628711790705
Position 10598: 0.011336223673862373
Position 8921: 0.010857478893260726
Position 10777: 0.010461205783814818
Position 3080: 0.010054563042102144
Position 12817: 0.009720822752876657
Position 7826: 0.009631382860381779
Position 11487: 0.0094893693646384
Position 12178: 0.009322022817792049
Position 13745: 0.008521913528984864
Position 3306: 0.008263291871989284
Position 6950: 0.007693330017782487
Position 139: 0.0072863856564991236
Position 6573: 0.005963195504247592
Position 2211: 0.005453083828974551
Position 6910: 0.005071102622638788
Position 13754: 0.004837864741057868
Position 5666: 0.004298075887842175
Position 3864: 0.004142973501182122
Position 3223: 0.003501691992086432
Position 12939: 0.0034222021702665566
Position 15786: 0.003277868647259689
Position 1696: 0.0029869141325849103
Position 1014: 0.0029546904662939005
Position 4084: 0.0028695282198621013
Position 2725: 0.0027337691271109702
Position 106: 0.002695646686365461
Position 2697: 0.002589698248870068
Position 390: 0.0025589825974680503
Position 13251: 0.0024894261060138677
Position 3351: 0.0023767749816538345
Position 399: 0.002218353446428384
Position 9796: 0.001924500109292473
Position 1615: 0.0017905507308004663
Position 617: 0.0017654219154209553
Position 12683: 0.0017244673719754066
Position 357: 0.0015574346592182407
Position 4972: 0.0014758343948025059
Position 1748: 0.0014184608028201485
Position 1856: 0.0012376993262869693
Position 12954: 0.0012312996333253114
Position 12924: 0.0010067615522705087
Position 1735: 0.0009711747838308512
Position 2256: 0.0009632094917239068
Position 14047: 0.0009008661588857899
Position 4401: 0.0008129682796895346
Position 1795: 0.0008121994453572706
Position 4100: 0.0007659269861504789
Position 3411: 0.0006005874891454408
Position 5916: 0.0005847268086339284
Position 3461: 0.0005428346563142634
Position 4105: 0.0005272372095791994
Position 1706: 0.00048317728749282235
Position 3268: 0.0004550361687575615
Position 4780: 0.00045020810872525223
Position 3413: 0.0004260000684021732
Position 5210: 0.0004071799880634354
Position 15035: 0.00039546104685538833
Position 3415: 0.0003874256746995551
Position 5326: 0.0003508470077178457
Position 3368: 0.0003505418643479635
Position 15051: 0.00033450393449263865
Position 1811: 0.0003098727165553655
Position 5851: 0.00026378319830789925
Position 1874: 0.00021561568081568535
Position 15676: 0.00021335161902061127
Position 111: 0.00016360366132408887
Position 11509: 0.00016039661039974625
Position 11481: 0.00015456156224318923
Position 12852: 0.00015214139955499063
