Gene = Commd4
index = 285
Annotated 5SS: [  60 1265 1557 1816 2160 2430 2920]
Annotated 3SS: [1192 1490 1775 2039 2348 2742 3050]
SMsplice 5SS: [  60 2160 2430 2920]
SMsplice 3SS: [2039 2266 2742 3050]
top_k =  500
Partition function (log Z): -6.717596506666137

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.9271998060061031
Position 2430: 0.8140904982086933
Position 2160: 0.605724605909794
Position 2920: 0.5394466710858976
Position 1816: 0.18876775118832384
Position 944: 0.09564303625126098
Position 2857: 0.09164667820950997
Position 505: 0.03755996043732808
Position 967: 0.03408631625795902
Position 1448: 0.02481838154403337
Position 2130: 0.022197576527627706
Position 1557: 0.021708999163025548
Position 542: 0.019760918462431873
Position 586: 0.015520044965309947
Position 89: 0.014353061265468021
Position 1453: 0.013593072822499065
Position 2925: 0.013446207134423712
Position 2194: 0.010137403133102952
Position 1582: 0.006175941476252406
Position 3112: 0.0037166615457786215
Position 331: 0.0031094410807692993
Position 2940: 0.0027431289319467564
Position 2907: 0.002552325129781855
Position 2823: 0.0025266271735412313
Position 2841: 0.0017482208320203862
Position 579: 0.0011648179353366498
Position 1061: 0.0007425641870487781
Position 195: 0.000655252437873805
Position 225: 0.00045720276043875063
Position 1117: 0.0004352389176898039
Position 107: 0.00034423768126611856
Position 2772: 0.0002974088750208913
Position 482: 0.00020452745563493362
Position 112: 0.00015768274343289985
Position 3189: 0.0001477926718964355
Position 1289: 0.00012796351213521494
Position 712: 0.00011545396220514418
Position 1524: 0.00010987076914327289
Position 509: 9.60418837972385e-05
Position 1457: 8.632204306570192e-05
Position 1008: 8.003103333743589e-05
Position 1441: 7.438884669306185e-05
Position 1066: 7.016260823619067e-05
Position 171: 6.520627331495197e-05
Position 205: 6.082784979763286e-05
Position 84: 5.449785964687389e-05
Position 302: 3.193176273494155e-05
Position 743: 1.192447471371058e-05
Position 1050: 1.0335116848653891e-05
Position 297: 7.016223706983104e-06
Position 956: 6.317670311977324e-06
Position 1044: 4.241266775188483e-06
Position 278: 3.1587997112299322e-06
Position 177: 2.285836471326588e-06
Position 3: 2.283081064062681e-06
Position 988: 1.5605864986473952e-06
Position 115: 1.3423398192963378e-06
Position 17: 3.761880888909121e-07
Position 426: 3.579096054454309e-07
Position 383: 2.915068793110151e-07
Position 431: 1.1485452256907422e-07
Position 370: 5.6194232131465596e-08
Position 433: 4.864888506566381e-08
Position 367: 4.6575848054748475e-08
Position 804: 1.3890976837697005e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3050: 0.8864311974182351
Position 2039: 0.5244407409677385
Position 2742: 0.47899137130240715
Position 2348: 0.23923866414452108
Position 2266: 0.2368584642017548
Position 2319: 0.18203798777736807
Position 2316: 0.16241906175027643
Position 1775: 0.093638804969467
Position 1684: 0.09102889058437384
Position 2856: 0.08533356362261256
Position 819: 0.07717445618220013
Position 1192: 0.0524316379008629
Position 2895: 0.03935587508831395
Position 1932: 0.03742745071217252
Position 2834: 0.03652391745615652
Position 416: 0.0361502124578058
Position 2091: 0.024659927488433434
Position 1757: 0.02025065020247407
Position 3264: 0.01782364985333477
Position 1870: 0.015653482812249174
Position 2840: 0.014756077037248088
Position 804: 0.011995123729236301
Position 2816: 0.011215803539740091
Position 1953: 0.010048727049572461
Position 851: 0.009923593263203362
Position 3238: 0.008836740575782173
Position 2657: 0.00810438051275393
Position 2041: 0.00722581859894926
Position 2794: 0.007059734726471851
Position 2813: 0.006617832228088277
Position 1490: 0.005643325239459245
Position 1426: 0.005525729301579063
Position 2749: 0.005142545133645454
Position 1287: 0.004690331139216695
Position 2291: 0.004422908984479692
Position 2286: 0.004337474764706711
Position 3242: 0.004278405859138732
Position 862: 0.004146517588129634
