Gene = Ssr2
index = 1032
Annotated 5SS: [  79  427 1465 4278 7335]
Annotated 3SS: [ 271 1365 4168 7256 8272]
SMsplice 5SS: [  79  427 1431 4278]
SMsplice 3SS: [ 271 1365 4191 6932]
top_k =  500
Partition function (log Z): -0.31066384644264744

Sorted 5' Splice Sites (High to Low Probability):
Position 4278: 0.978395996814365
Position 427: 0.9613245546451425
Position 79: 0.9466513186608803
Position 1431: 0.44691502577573616
Position 1760: 0.288097298243955
Position 2058: 0.2722976241085885
Position 1487: 0.2578695184009441
Position 1465: 0.24738513669481635
Position 1829: 0.17959974603913023
Position 7335: 0.07613680055579405
Position 2123: 0.07578210203945712
Position 5522: 0.06436889893665075
Position 1123: 0.04284442177684089
Position 7216: 0.038686895731914916
Position 6632: 0.029744985319232618
Position 7883: 0.027961048355721968
Position 1135: 0.019403557954047416
Position 2644: 0.015416639530071663
Position 1179: 0.012881732409118902
Position 742: 0.012548275859405806
Position 6260: 0.009146241148680593
Position 4790: 0.008545970629229667
Position 548: 0.008298979812014187
Position 5252: 0.007426205977468863
Position 140: 0.005393479888618112
Position 544: 0.005116167531987238
Position 5237: 0.004550049981225324
Position 1677: 0.004474552954582125
Position 1783: 0.003140391037152071
Position 1836: 0.003062227167423611
Position 8421: 0.0027998623518559395
Position 1598: 0.002645978912885748
Position 6253: 0.0016750333108422047
Position 475: 0.001232928530723479
Position 612: 0.0006995392509702942
Position 1105: 0.0006965459932945619
Position 1743: 0.0006749385122026257
Position 1553: 0.0006656239064802705
Position 7159: 0.0006495942627186014
Position 41: 0.0005163018342937992
Position 5038: 0.00048133399894557976
Position 628: 0.00036444083124722237
Position 4784: 0.00034747306120235926
Position 1624: 0.00034424136346618744
Position 227: 0.00033321814911866125
Position 1484: 0.0002983193451905864
Position 528: 0.0002622087398841085
Position 467: 0.0002448975885659942
Position 2043: 0.00018610053156827445
Position 7040: 0.0001687208161917376
Position 1424: 0.00014053138865772994
Position 719: 0.00013027930806196734
Position 70: 0.0001282830922023922
Position 1244: 0.0001178256320662476
Position 540: 0.00010307817671790002
Position 440: 0.00010230104022552034
Position 1139: 9.779496377789792e-05
Position 6: 9.337775930807055e-05
Position 490: 9.082164182221585e-05
Position 196: 8.9823054310487e-05
Position 194: 6.809460904386572e-05
Position 5241: 5.870089184511263e-05
Position 13: 5.45544009287954e-05
Position 311: 4.272153744629199e-05
Position 30: 4.063455748203944e-05
Position 2245: 3.868158588884342e-05
Position 242: 3.411064359668923e-05
Position 108: 3.396512787810546e-05
Position 1587: 2.979432594515727e-05
Position 48: 2.3477033241107128e-05
Position 416: 1.48540241824427e-05
Position 552: 1.4297861414557016e-05
Position 83: 8.381377813801932e-06
Position 1259: 8.374542115828992e-06
Position 287: 7.759277621289745e-06
Position 152: 7.373894645603665e-06
Position 1183: 7.355770107236468e-06
Position 44: 3.4170000445984726e-06
Position 225: 3.3059610204388036e-06
Position 503: 2.5989960152951834e-06
Position 63: 2.226404244399701e-06
Position 304: 2.0167441261443953e-06
Position 33: 1.7822382096300134e-06
Position 400: 1.4866001433450233e-06
Position 520: 1.097355362673476e-06
Position 293: 5.495377686877899e-07
Position 315: 2.506382798410979e-07
Position 1442: 2.4974725899737894e-07
Position 902: 2.3203984149870773e-07
Position 535: 1.4297838810049742e-07
Position 290: 1.1391873121742201e-07
Position 295: 9.438692168547331e-08
Position 727: 8.468061851644686e-08
Position 717: 2.9240707888920668e-08
