Gene = Tex26
index = 1069
Annotated 5SS: [   85  6152 13757 17260 21295 23576]
Annotated 3SS: [ 6066 13590 17114 21117 23413 30640]
SMsplice 5SS: [   85  6152  8065 13757 23576]
SMsplice 3SS: [ 6066  7961 13590 23432 25206]
top_k =  500
Partition function (log Z): -7.0215728218601505

Sorted 5' Splice Sites (High to Low Probability):
Position 13757: 0.9998556946097221
Position 23576: 0.9939388831624256
Position 6152: 0.9900140810625849
Position 85: 0.9333761578733855
Position 8065: 0.6918063653891741
Position 25349: 0.44700835322517873
Position 4623: 0.36591557125007945
Position 25538: 0.342219814834919
Position 19211: 0.27688252191238316
Position 6686: 0.27059263094287134
Position 25744: 0.23067477420386615
Position 3928: 0.230033680651442
Position 2097: 0.1629844064393378
Position 25542: 0.15610479893491688
Position 3035: 0.12674782706545587
Position 2324: 0.09752464720923494
Position 5850: 0.09629373105660327
Position 229: 0.08721076126116357
Position 2777: 0.08538107990897831
Position 4637: 0.07864761925238645
Position 2724: 0.06200757697095771
Position 4065: 0.04822453101083363
Position 4473: 0.041684086925349535
Position 415: 0.04165300120335655
Position 3851: 0.033350495730697594
Position 7794: 0.022442419098972297
Position 27440: 0.019800905409018695
Position 4524: 0.01414992370368298
Position 24302: 0.013848988230689275
Position 3065: 0.010211428260185935
Position 1055: 0.007884345213765066
Position 2760: 0.0070484734825901636
Position 1192: 0.004552199242824821
Position 2616: 0.003951759636368314
Position 572: 0.0039342399306106285
Position 32: 0.0034018568191982687
Position 2679: 0.00291501223125422
Position 4047: 0.002875026416270649
Position 106: 0.002529568166073008
Position 24609: 0.002299526999290681
Position 120: 0.002061868126820483
Position 2112: 0.001126662869831694
Position 721: 0.001067153634000846
Position 45: 0.0008367869739459654
Position 2560: 0.0006769048190777137
Position 826: 0.0006293044924528516
Position 785: 0.0005354194207953184
Position 676: 0.00023092788480616274
Position 2624: 0.0002258619438959116
Position 1573: 0.00022171416994821514
Position 127: 0.0002214778795536223
Position 193: 0.0002045215965172345
Position 650: 0.0001237664227675728
Position 2555: 9.466105498717896e-05
Position 1495: 8.309406013559572e-05
Position 444: 7.070568671440585e-05
Position 680: 5.8551019624035465e-05
Position 1242: 5.71801862568116e-05
Position 1323: 5.080554661213994e-05
Position 64: 3.19307641199944e-05
Position 136: 3.16462457924474e-05
Position 131: 2.8478516856570784e-05
Position 17260: 2.7033423979763336e-05
Position 13703: 1.9936852574759073e-05
Position 186: 1.683807157401468e-05
Position 129: 7.123650532281746e-06
Position 80: 5.361025914667791e-06
Position 117: 5.138132161646859e-06
Position 122: 2.2157868950981737e-06
Position 141: 1.9461466534452137e-06
Position 253: 1.0989087853679066e-06
Position 50: 9.547492813999995e-07
Position 233: 8.742053703764189e-07
Position 965: 7.662758492678186e-07
Position 453: 5.336871619467311e-07
Position 472: 2.523221211943458e-07
Position 646: 2.4733531051432923e-07
Position 271: 1.631380921189856e-07
Position 692: 1.5350245127758465e-07
Position 435: 1.466017327221754e-07
Position 624: 1.4599154302863332e-07
Position 144: 9.232893697889447e-08
Position 888: 3.026075275745699e-08
Position 882: 2.6147217651940516e-08
Position 715: 2.6099151968694807e-08
Position 159: 1.9912795710436512e-08
Position 308: 1.0904752613905885e-08
Position 310: 1.0401049895804762e-09
Position 364: 4.999578247604062e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13590: 0.9999069373552584
Position 23432: 0.8346705813074456
Position 7961: 0.6918083774102356
Position 25206: 0.6686908997458296
Position 6066: 0.6583777600293986
Position 30640: 0.36745476001068655
Position 4524: 0.3563980388283657
Position 19082: 0.27688252191238316
Position 25427: 0.2753212938770905
Position 25451: 0.2594788400032288
Position 6069: 0.23871637322012124
Position 6583: 0.21551967531816266
Position 3721: 0.20448991182780307
Position 23413: 0.1596782841769219
Position 28187: 0.14463949229041204
Position 2898: 0.13419667111745842
Position 4371: 0.12864491002426012
Position 25627: 0.12462699232855416
Position 1962: 0.10517824168984381
Position 3906: 0.10183984702294492
Position 25725: 0.09341952990209132
Position 5908: 0.0929202487207018
Position 2661: 0.0815031133669998
Position 25686: 0.06789687056697684
Position 5688: 0.06644837555333775
Position 6550: 0.05284177477261241
Position 2607: 0.04707962930774242
Position 30153: 0.04534228983276079
Position 30947: 0.0446684758016278
Position 1986: 0.04025198565161359
Position 175: 0.03611630811639762
Position 2410: 0.0328078508653844
Position 2194: 0.03272006490599503
Position 328: 0.029905380726607804
Position 5619: 0.029845355503265534
Position 2151: 0.02481592594442618
Position 2173: 0.021230630200130052
Position 27289: 0.020845246212522588
Position 24487: 0.018615673769431747
Position 25430: 0.013806438326427032
Position 4408: 0.013228609093656281
Position 24532: 0.01189163388876523
Position 2206: 0.010879842391304101
Position 7608: 0.010506888774722705
Position 1933: 0.00974142979858717
Position 28848: 0.009449588394609297
Position 24411: 0.008369635997419822
Position 2057: 0.008335511205413109
Position 24216: 0.007868908176281667
Position 946: 0.007863589587554311
Position 24258: 0.007450743892908329
Position 2229: 0.007326022902638122
Position 3570: 0.007117744769199927
Position 7724: 0.007030853000990275
Position 209: 0.006610199881223365
Position 25403: 0.005870718370245234
