Gene = Smcp
index = 989
Annotated 5SS: [169]
Annotated 3SS: [4438]
SMsplice 5SS: [169]
SMsplice 3SS: [4438]
top_k =  500
Partition function (log Z): -6.260251739323347

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9904631797635647
Position 2545: 0.2845703549619793
Position 2511: 0.14011343255286018
Position 1014: 0.09744436478901619
Position 3927: 0.06583639297407777
Position 2601: 0.01618280563033005
Position 114: 0.005900850929409829
Position 2525: 0.00589468313693597
Position 2226: 0.005649403077847365
Position 359: 0.005433632427319689
Position 758: 0.004226699196694097
Position 2785: 0.003459840584988407
Position 2845: 0.0029898338981772664
Position 825: 0.0022934676000810577
Position 3431: 0.0016103950334359224
Position 3036: 0.0014395588250454396
Position 4533: 0.0013042571619256683
Position 1092: 0.0012250396676341008
Position 3393: 0.0010049059332966524
Position 1002: 0.0009601217538838482
Position 4587: 0.0008491169006576414
Position 2754: 0.0008471135268819359
Position 473: 0.0006333400758446758
Position 4850: 0.0005696835520187322
Position 1575: 0.0005553803222019525
Position 813: 0.00037737563370638343
Position 2149: 0.00032709064613835337
Position 2862: 0.0003145852985700145
Position 341: 0.0002904533832661246
Position 2773: 0.00024496961313335994
Position 336: 0.00024367662293962929
Position 263: 0.00017866807051589363
Position 601: 0.00015975001847942628
Position 1291: 0.00013734430823486408
Position 370: 7.469841265037972e-05
Position 1040: 6.723799146298759e-05
Position 831: 6.0756016639954076e-05
Position 2185: 4.395521721097003e-05
Position 592: 4.285986525074237e-05
Position 2355: 9.388019052305698e-06
Position 1375: 9.025209854533008e-06
Position 156: 6.810010958047466e-06
Position 836: 6.372285059525666e-06
Position 845: 3.903601348084972e-06
Position 660: 2.815291155501392e-06
Position 725: 2.1473924826267764e-06
Position 466: 1.9058831644806808e-06
Position 762: 1.5911403218681312e-06
Position 154: 2.610250994747812e-07
Position 197: 6.815749625134306e-08
Position 192: 6.01194745988376e-08
Position 187: 2.5566646537365176e-08
Position 224: 1.7594132056176193e-09
Position 330: 1.4179371906837608e-09
Position 215: 6.648807952267764e-10
Position 240: 6.34690985976425e-10
Position 279: 4.444781786111626e-10
Position 427: 2.5523138675665066e-10
Position 299: 2.509130173311532e-11
Position 408: 1.8588739543490914e-11
Position 459: 1.4500649349255846e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4438: 0.608354950178206
Position 2454: 0.4063686205776603
Position 4648: 0.10819085914098328
Position 4689: 0.10326143486756079
Position 960: 0.09457457897196038
Position 2403: 0.06065680475530502
Position 3796: 0.0507123731109231
Position 3308: 0.01383411505336127
Position 4731: 0.012585634155165898
Position 3621: 0.012118578731354255
Position 3485: 0.011758105287810914
Position 4545: 0.011574765991789766
Position 2891: 0.010759144418920426
Position 2878: 0.010047474649478298
Position 2658: 0.00831704832849589
Position 3632: 0.008010604253988342
Position 2843: 0.007837990827799315
Position 2593: 0.006804336363144795
Position 2048: 0.006596837890839767
Position 3525: 0.005424621309430922
Position 2714: 0.005357124058658302
Position 848: 0.003956612030532754
Position 2412: 0.0036023516878586495
Position 2111: 0.0035059436461153753
Position 259: 0.0033217148055411263
Position 3776: 0.00322099332700284
Position 2229: 0.0029905351571055247
Position 3744: 0.0029540640428861336
Position 4771: 0.0028324322518049976
Position 4921: 0.0027681310997502706
Position 2434: 0.0026234271726640413
Position 3882: 0.0026033139548358388
Position 4608: 0.002023546510374839
Position 4692: 0.002016569224531208
Position 2917: 0.00188568475920468
Position 1981: 0.0018341437230562925
Position 531: 0.0016101027838227853
Position 4713: 0.0015484160675115475
Position 659: 0.0015222344567676347
Position 730: 0.0015194003847811774
Position 279: 0.001502252462325604
Position 4406: 0.001295516476104567
Position 459: 0.001286862676877352
Position 885: 0.0012867287706359858
Position 2268: 0.0011622802920737776
Position 3673: 0.001115146165678687
Position 2293: 0.0009953837833819594
Position 286: 0.0009925993695267378
Position 636: 0.000933621424487343
Position 3088: 0.0009326967063955928
Position 2149: 0.0009038372833873313
Position 1541: 0.0008356460194144034
Position 358: 0.0007724197601867424
Position 910: 0.0007662941532534409
Position 1279: 0.0007341636055809477
Position 3376: 0.0007240349301207711
Position 3333: 0.0006992914080806693
Position 4849: 0.0006987226944304044
Position 4168: 0.0006438429955497608
Position 311: 0.0006230808437207666
Position 4210: 0.0006024237228401559
Position 3847: 0.0005882468065591096
Position 3816: 0.0005663959655053623
Position 5029: 0.0005609187562216385
Position 4051: 0.0005244041400792681
Position 4839: 0.0005172837337603255
Position 2483: 0.0005093082096102276
Position 3502: 0.0004904085445772072
Position 3581: 0.0004368237096793356
Position 2068: 0.00042710921571411737
Position 734: 0.00042390439129360213
Position 2302: 0.00037874436410171533
Position 938: 0.00037606169396770775
Position 684: 0.00037062251225263737
Position 2358: 0.00036711785133935185
Position 4587: 0.00029031348351281496
Position 570: 0.0002860265429679421
Position 946: 0.00028560323376214305
Position 3638: 0.00027861946396154667
Position 1329: 0.0002656042057211134
Position 282: 0.0002638165338173745
Position 676: 0.0002622294787862595
Position 2772: 0.0002584989615942199
Position 1309: 0.00024906572347173345
Position 968: 0.0002462678273031565
Position 754: 0.00023907215577139278
Position 4485: 0.00023402830109844764
Position 2462: 0.00023147220943660037
Position 439: 0.00022389611328922464
Position 224: 0.0002033435992559699
Position 2829: 0.00017766649974274414
Position 542: 0.00017362287748939732
Position 3987: 0.00016476070469533335
Position 2600: 0.00013888860905764114
Position 981: 0.00013737945523995592
Position 1222: 0.00013077398284418645
Position 1931: 0.00012502304480056312
Position 912: 0.00011608401625221748
Position 5100: 0.0001122210718427333
Position 316: 0.00011186507474557476
Position 2320: 0.00010126885098878521
Position 2307: 0.00010005994503395009
Position 2163: 9.650475950491814e-05
Position 3035: 9.400103167749591e-05
Position 821: 9.38590963939186e-05
Position 466: 8.757204711167507e-05
Position 2053: 7.586001041111752e-05
Position 2617: 5.988669285043267e-05
Position 2642: 5.7750632284942144e-05
Position 511: 5.59521232371361e-05
Position 1604: 4.8324113715265055e-05
Position 2182: 4.5195134548798295e-05
Position 1183: 4.485717603946639e-05
Position 1228: 3.856835297129296e-05
Position 888: 3.525557971973037e-05
Position 824: 3.1260712724815786e-05
Position 394: 2.6679273473141522e-05
Position 267: 2.1299327486328295e-05
Position 812: 1.8803878544091686e-05
Position 2072: 1.8188565521412403e-05
Position 904: 1.6493247629300894e-05
Position 818: 1.624967072097707e-05
Position 1009: 1.5203114036420157e-05
Position 851: 1.3514997238331138e-05
Position 2115: 1.3153014078485035e-05
Position 689: 1.2839842586326511e-05
Position 859: 1.0314437859038857e-05
Position 1475: 8.118428712275955e-06
Position 704: 7.652889557748012e-06
Position 698: 7.5398193057930704e-06
Position 2332: 7.273835853231018e-06
Position 2355: 7.165976477881897e-06
Position 917: 6.144939130973169e-06
Position 592: 5.576011270267675e-06
Position 627: 5.161123045192608e-06
Position 376: 4.871920365020144e-06
Position 701: 4.718647672299168e-06
Position 750: 4.4635814427078e-06
Position 1530: 4.16376025383766e-06
Position 2086: 1.1839079812010365e-06
Position 2504: 1.0323028859757576e-06
Position 618: 7.657424655626151e-07
Position 549: 6.263552627721301e-07
Position 595: 5.273195442986477e-07
Position 587: 5.055306165816391e-07
Position 319: 4.731230987913172e-07
Position 539: 4.5556358428879495e-07
Position 413: 4.239613291977292e-07
Position 313: 4.003617759947759e-07
Position 601: 2.894653492450879e-07
Position 472: 2.853882076174448e-07
Position 765: 2.678482536465875e-07
Position 585: 2.595021424885447e-07
Position 566: 1.9406854139710455e-07
Position 686: 9.618198913035127e-08
Position 470: 8.016941422161278e-08
Position 1332: 1.5443777527601584e-08
Position 1237: 8.000221838399731e-09
Position 1208: 7.596591345710607e-09
Position 1243: 7.391648248240034e-09
Position 479: 6.8065901590216605e-09
Position 622: 5.083653885318852e-09
Position 801: 3.940852926265317e-09
Position 778: 3.769683028700591e-09
Position 775: 2.197703571730762e-09
Position 983: 2.108432617521954e-09
