Gene = Utp25
index = 1174
Annotated 5SS: [  229   782  2006  6635  8267  9963 12080 12772 15434 15668 16516]
Annotated 3SS: [  741  1725  6463  8177  9551 11859 12568 15250 15554 16269 22485]
SMsplice 5SS: [  229  2006  6635  8267 11953 15434 15668 16516]
SMsplice 3SS: [ 1725  6463  8177 11859 15379 15554 16269 24035]
top_k =  500
Partition function (log Z): 4.120260991987223

Sorted 5' Splice Sites (High to Low Probability):
Position 15668: 0.9923594681053458
Position 15434: 0.9866155201795382
Position 2006: 0.9850653746526382
Position 8267: 0.9564473821545432
Position 6635: 0.878874956053212
Position 16516: 0.8381247976681621
Position 3410: 0.6215594273378637
Position 11953: 0.5994614858108998
Position 19275: 0.5809636158990039
Position 12772: 0.492361009632269
Position 229: 0.45301392186811174
Position 3105: 0.41580887543020517
Position 22655: 0.3128722343642116
Position 19712: 0.31036137802149866
Position 12080: 0.2814202423524485
Position 9963: 0.2620398450129539
Position 21209: 0.2292583920178903
Position 316: 0.181313402051322
Position 16221: 0.17969900513141102
Position 1156: 0.13974450312971123
Position 235: 0.1363871223961311
Position 16829: 0.12666084071018407
Position 782: 0.12453556957209583
Position 22627: 0.12417211887403816
Position 922: 0.12331458327377887
Position 421: 0.11914814141838735
Position 9873: 0.09283322970925607
Position 7889: 0.08652718766096765
Position 4730: 0.08175558522891556
Position 7716: 0.0803770075189342
Position 16785: 0.05615195376482573
Position 10057: 0.05028320446519781
Position 15858: 0.04807088641184925
Position 5036: 0.04507632131216675
Position 2400: 0.04480697898841155
Position 11059: 0.044725917294996816
Position 12450: 0.04324933808483641
Position 15815: 0.042572026269851744
Position 285: 0.04187883187192165
Position 8051: 0.04036436614095894
Position 2272: 0.03885342011454484
Position 13080: 0.03799366479921276
Position 2753: 0.03569797626685737
Position 2387: 0.03555894156407639
Position 7592: 0.032934810921348256
Position 2284: 0.03271155107853319
Position 15141: 0.03023039428768965
Position 8094: 0.02966087569811588
Position 5068: 0.026909221948029423
Position 7704: 0.024534536021115293
Position 9038: 0.022417732577866247
Position 476: 0.021774069061743336
Position 21636: 0.021584197060422413
Position 2296: 0.019212096901164728
Position 13434: 0.01855949130815824
Position 10019: 0.0182295449282462
Position 22942: 0.017323484606723373
Position 8362: 0.01690024025819916
Position 18868: 0.015051707849951359
Position 13066: 0.01438746622784973
Position 8421: 0.014273650194441283
Position 12668: 0.012408750936959215
Position 9475: 0.0103259330907574
Position 22556: 0.010289133795545816
Position 280: 0.01026029338483654
Position 486: 0.010108120162981701
Position 19242: 0.00997667947267077
Position 4759: 0.009609183468664878
Position 3646: 0.009366007715214028
Position 23348: 0.009272028051228759
Position 18103: 0.006757513753552654
Position 845: 0.0064325435738771825
Position 6147: 0.006409859959361745
Position 449: 0.00640356734098847
Position 1337: 0.005603610403520337
Position 5500: 0.005398026997574353
Position 6044: 0.004391308750333246
Position 47: 0.004082099571755967
Position 1907: 0.004041577346578482
Position 23665: 0.0040003146107621766
Position 1903: 0.0036528064331977296
Position 11982: 0.0032374685112363574
Position 9391: 0.0032005065560624067
Position 655: 0.0017571859390520883
Position 19169: 0.0017500162091877375
Position 3043: 0.0014971856414078822
Position 8620: 0.0012671035749725842
Position 15475: 0.0011743604640625297
Position 270: 0.0010972429893286177
Position 886: 0.0010456697726742765
Position 289: 0.0008444046556796774
Position 2192: 0.0008297910458125658
Position 12281: 0.0007096349164004484
Position 973: 0.0006608785205421602
Position 8509: 0.00039297995460196687
Position 12709: 0.00037969184349242227
Position 839: 0.0003332636512326232
Position 15555: 0.00027979063329429556
Position 855: 0.00027795775931187993
Position 8882: 0.0002722350569570961
Position 803: 0.0002665971592141284
Position 8675: 0.0002597030030162386
Position 902: 0.00025189306345633025
Position 1194: 0.00023409531001426608
Position 2258: 0.00023294847382040792
Position 884: 0.00022255464138293558
Position 8496: 0.00017161261952567295
Position 113: 0.00011230899087918053
Position 1937: 9.351387494610119e-05
Position 259: 9.309939773803055e-05
Position 28: 5.118175929410385e-05
Position 427: 4.174554673731704e-05
Position 630: 4.0845752415997575e-05
Position 353: 3.4917412896745994e-05
Position 2207: 3.4092701395530575e-05
Position 462: 3.385252341233942e-05
Position 82: 2.181538937168219e-05
Position 87: 1.9635602618457286e-05
Position 362: 1.6953348154371576e-05
Position 91: 1.4660610124768457e-05
Position 39: 1.3334512704229098e-05
Position 532: 1.1572783867945265e-05
Position 99: 1.0822290340002388e-05
