Gene = Bud13
index = 189
Annotated 5SS: [ 166 3426 4094 5428 7336 8403 8826 9243 9522]
Annotated 3SS: [ 3334  4008  4653  7117  8299  8686  9057  9439 15406]
SMsplice 5SS: [  166  3426  4094  5428  7336  8403  8826  9243  9522 14868]
SMsplice 3SS: [ 3334  4008  5338  7117  8299  8686  9057  9439 14793 15406]
top_k =  500
Partition function (log Z): 12.632106852657309

Sorted 5' Splice Sites (High to Low Probability):
Position 4094: 0.9956991723789512
Position 9522: 0.9876496030231119
Position 5428: 0.9576313723314333
Position 7336: 0.9405741615113046
Position 3426: 0.9309491283572727
Position 9243: 0.9247928219600206
Position 8826: 0.921756183444697
Position 166: 0.8706483014916625
Position 8403: 0.6133128191246687
Position 14868: 0.5081135967023549
Position 4713: 0.3981469825364198
Position 13072: 0.17855685126631066
Position 5191: 0.16996624576253747
Position 12597: 0.1589895535175514
Position 855: 0.12194865752202379
Position 178: 0.11947033426743997
Position 8411: 0.10762728580987298
Position 3923: 0.08747499150572798
Position 15108: 0.07835044397011257
Position 5116: 0.06194090829379892
Position 660: 0.053688506470194464
Position 8435: 0.04868561100684956
Position 5025: 0.02722270353562125
Position 3851: 0.02706309506849804
Position 9271: 0.026837581280873345
Position 5068: 0.026296879997357005
Position 6922: 0.023958413070620372
Position 3505: 0.016693529402244764
Position 4986: 0.0160615210594645
Position 8561: 0.014817032372274103
Position 4947: 0.014132691898625
Position 4294: 0.013964493778044113
Position 954: 0.013379689974332715
Position 5082: 0.013345844857427012
Position 11239: 0.013121434656994271
Position 4908: 0.012072257297554014
Position 14914: 0.011704322614124067
Position 12761: 0.008242628800388613
Position 15072: 0.0077630571583097475
Position 8937: 0.0073852581137742205
Position 10640: 0.007315335566729163
Position 7921: 0.007059577774297274
Position 8917: 0.006288035903287053
Position 9933: 0.006213056426669937
Position 6178: 0.006096550271724353
Position 3168: 0.005831887649567717
Position 11282: 0.005592468822897608
Position 9817: 0.005323434017451315
Position 13415: 0.005225932467788817
Position 681: 0.004997317570312173
Position 5472: 0.004961450899539871
Position 1253: 0.004524122118090717
Position 5702: 0.004470049042431131
Position 741: 0.004095488251794311
Position 860: 0.004045213443624429
Position 6997: 0.0036405741956430627
Position 12579: 0.003140397497577445
Position 183: 0.0030643099080102914
Position 14041: 0.002939631576607286
Position 1858: 0.0027580921724932694
Position 4319: 0.002602994493818898
Position 3276: 0.002076395001095712
Position 2543: 0.0020137419191811716
Position 1497: 0.0020115896267631334
Position 828: 0.0019376443645323252
Position 2856: 0.0017365335496504384
Position 5342: 0.0016695016376768804
Position 6871: 0.00158378545074652
Position 3430: 0.0015183486583112296
Position 3880: 0.0014717191197709681
Position 2057: 0.0012235601635209369
Position 241: 0.0011848757908324745
Position 5739: 0.0010204014121022182
Position 102: 0.0009927368521391183
Position 8543: 0.0009671600315065074
Position 6549: 0.0009019987917871705
Position 8652: 0.0008022382356953084
Position 9922: 0.000751853509572939
Position 1018: 0.0007459978085084496
Position 807: 0.0007322025176529259
Position 12538: 0.0006325786833677719
Position 4042: 0.0006149558882530913
Position 2847: 0.0005865619008885656
Position 692: 0.0005504755858676979
Position 2249: 0.00052368838673935
Position 794: 0.0005135454480215855
Position 5718: 0.0005108590361494574
Position 1247: 0.000509539966767292
Position 910: 0.0004917508686935694
Position 4795: 0.00044561229879784136
Position 226: 0.000432286696497775
Position 8608: 0.00039516997508013676
Position 4660: 0.0003911258600563963
Position 1226: 0.0003695328314058358
Position 4175: 0.0003480450702935381
Position 715: 0.00034633940601589124
Position 3073: 0.00034429344986221374
Position 900: 0.00033314294331784433
Position 9744: 0.0003207119566845668
Position 1120: 0.0003179523242799321
Position 297: 0.00031175807754841515
Position 198: 0.0002830388923901315
Position 55: 0.00027652453644033426
Position 904: 0.0002715949662298485
Position 6261: 0.0002694814675542307
Position 4557: 0.0002626541554140875
Position 7447: 0.000257675190393377
Position 8814: 0.00023953196080924252
Position 4756: 0.00022658517307744752
Position 1861: 0.00022393955807233865
Position 2654: 0.00020741600209189687
Position 3545: 0.0001776302837407621
Position 3533: 0.00017129882096384626
Position 3784: 0.00015630204049157673
Position 3280: 0.00014630968189643915
Position 4834: 0.0001259464784135099
Position 9308: 0.00012125771716230909
Position 4717: 0.00010058526897674463
Position 4477: 0.00010003499294040047
Position 4348: 8.517197551331641e-05
Position 4100: 5.805440668724514e-05
