Gene = 4933424G06Rik
index = 69
Annotated 5SS: [  160  4347  8914 10761 19412 27839 30124 32034]
Annotated 3SS: [ 4283  8826 10676 19309 27739 29972 31823 43251]
SMsplice 5SS: [  160  1178  4347 10761 19412 27839 30124 30323 32034]
SMsplice 3SS: [ 1069  4283 10676 19309 27739 29972 30231 31823 43251]
top_k =  500
Partition function (log Z): -7.441690248017741

Sorted 5' Splice Sites (High to Low Probability):
Position 27839: 0.9471743660756402
Position 32034: 0.930313549840691
Position 30124: 0.9010776074772463
Position 10761: 0.8986446480580166
Position 30323: 0.8074495741668828
Position 4347: 0.7162266451749979
Position 160: 0.7155665805235142
Position 19416: 0.6663382049237507
Position 1178: 0.5232047672966458
Position 8958: 0.5009915407091544
Position 19592: 0.3336617367037715
Position 4973: 0.312461912280441
Position 13248: 0.2927466979161724
Position 4411: 0.2268629490232283
Position 6441: 0.16630093222158063
Position 1279: 0.16582432598066463
Position 22038: 0.15108384573579844
Position 262: 0.14110166411781166
Position 30639: 0.10004381488617795
Position 31738: 0.09670315708117379
Position 36656: 0.09446809363451723
Position 1363: 0.09030246815356298
Position 6430: 0.08764237126615712
Position 14578: 0.0777264390413466
Position 234: 0.06519910747125537
Position 2389: 0.056006951728328404
Position 27871: 0.05282557555188294
Position 28531: 0.04961225326958041
Position 772: 0.04717282202754467
Position 28652: 0.04571392582372721
Position 2803: 0.04345817511641067
Position 42754: 0.043006607467221604
Position 2734: 0.03827630823046777
Position 11714: 0.03585163529874895
Position 31000: 0.03468383677718735
Position 30205: 0.03280395983282057
Position 6133: 0.0319046300788676
Position 30074: 0.025704905331081922
Position 30068: 0.024187318782995647
Position 29728: 0.019573137175713424
Position 6108: 0.015878253628034487
Position 10851: 0.01548294197646456
Position 4522: 0.015164320166259425
Position 2695: 0.01487656784931638
Position 2582: 0.013503429300386505
Position 1129: 0.011021177605448922
Position 30427: 0.010082662820089917
Position 2933: 0.009628877485173612
Position 30390: 0.009318968751776976
Position 31589: 0.009055477338741524
Position 940: 0.00847929316913326
Position 2676: 0.008247792944752533
Position 11152: 0.007998353922443375
Position 559: 0.007835049616916744
Position 5564: 0.007102390733400453
Position 28981: 0.007060169867257373
Position 4982: 0.0063564273466697975
Position 913: 0.006117194279939839
Position 4070: 0.005841802382790942
Position 31617: 0.00493671087265916
Position 1416: 0.0045404643867329305
Position 539: 0.003459724605227249
Position 1001: 0.003399750294307088
Position 10897: 0.003238021660845897
Position 1456: 0.0025241872190203143
Position 28763: 0.0024912044460132852
Position 989: 0.0022335513408594217
Position 993: 0.002201100371033032
Position 172: 0.0021978794711245884
Position 28577: 0.0021019293634700616
Position 588: 0.0020720371212097793
Position 150: 0.0020084418385594594
Position 4053: 0.0018108539535748262
Position 2560: 0.0015873686844799628
Position 2821: 0.0015824414092621244
Position 34743: 0.0013433405164548103
Position 2697: 0.0012097784419568686
Position 63: 0.0011431270580144687
Position 4038: 0.0009291720637944011
Position 884: 0.0009080754893558654
Position 963: 0.0008861533744256544
Position 3983: 0.0008633375970898978
Position 2993: 0.0007912085618099334
Position 952: 0.0007289147553465933
Position 4793: 0.0006722199532751072
Position 33578: 0.0005449488441487187
Position 499: 0.00047672831761177666
Position 597: 0.00042063381535254526
Position 277: 0.0004105741963735126
Position 406: 0.0003629237027834229
Position 30327: 0.00027994797715560454
Position 545: 0.0002747243384467823
Position 337: 0.0002636393939801781
Position 350: 0.00025015352761577364
Position 743: 0.00023585082159724977
Position 957: 0.00021075797383937953
Position 4284: 0.00017455116826153595
Position 362: 0.00015656955152068064
Position 608: 0.00014569889102645012
Position 28: 0.00013546827515649597
Position 87: 0.0001023718670341639
Position 30317: 9.425279223558332e-05
Position 179: 9.172910584389043e-05
Position 102: 8.52847858306643e-05
Position 1114: 8.213478315028775e-05
Position 2422: 7.970038380520283e-05
Position 5063: 7.600876768171379e-05
Position 977: 6.042031824207703e-05
Position 89: 5.887568739604654e-05
Position 140: 5.329958873250049e-05
Position 854: 4.983264139434639e-05
Position 652: 4.918534243718029e-05
Position 548: 4.035192695180526e-05
Position 309: 3.6129286779762066e-05
Position 4798: 3.5765152009948785e-05
Position 712: 3.464706589221191e-05
Position 759: 3.113179507519607e-05
