Gene = Pacc1
index = 787
Annotated 5SS: [  165  2368 13080 14967 19208 20993 22564]
Annotated 3SS: [ 2270 12869 14814 19064 20847 22455 23776]
SMsplice 5SS: [  165  2368 11433 12057 13080 19208 22564 24633]
SMsplice 3SS: [ 2270 11302 11917 12997 19064 22455 24523 24713]
top_k =  500
Partition function (log Z): -3.5427141070388815

Sorted 5' Splice Sites (High to Low Probability):
Position 2368: 0.9980045597260693
Position 13080: 0.9833116411017279
Position 19208: 0.8108043711337141
Position 165: 0.7463408444123192
Position 12057: 0.7211059247536556
Position 5968: 0.5387792435497203
Position 14967: 0.5204996685510058
Position 12508: 0.46125389095861147
Position 24633: 0.444013644250511
Position 11433: 0.4239125547638288
Position 15431: 0.3366502237110066
Position 20993: 0.23756684172188827
Position 11592: 0.23460868065419022
Position 7538: 0.2302220728644897
Position 18284: 0.19321305943438952
Position 16387: 0.1562051887347233
Position 5097: 0.1310999592733105
Position 23447: 0.1237551160818583
Position 11480: 0.10421941921080524
Position 14661: 0.10335707447751218
Position 106: 0.09629474752235088
Position 24628: 0.09579270455774316
Position 536: 0.07629904288354633
Position 5459: 0.0740419907664912
Position 218: 0.06706395503586114
Position 12338: 0.05492677771688955
Position 6831: 0.05037604793530986
Position 1407: 0.05000623296817926
Position 16401: 0.04927969119762461
Position 16442: 0.04647966728926526
Position 19282: 0.04583699829829556
Position 2715: 0.04507760585961886
Position 15274: 0.0435982572385639
Position 1019: 0.0336984669584719
Position 24692: 0.032174227863095095
Position 15820: 0.03172398992989383
Position 15283: 0.02603695431124942
Position 259: 0.025542264245195397
Position 15892: 0.02282267939987516
Position 15425: 0.02146119978580747
Position 212: 0.02139085685902131
Position 14593: 0.020150231981484065
Position 15467: 0.016504778264411876
Position 1809: 0.015926892181516494
Position 1756: 0.015918011245487945
Position 1579: 0.015636121644133975
Position 15844: 0.012692388826769506
Position 15531: 0.012432860976872934
Position 720: 0.012375960772453521
Position 15693: 0.011952646183209674
Position 13705: 0.010654532561688577
Position 15826: 0.010012888440010647
Position 5478: 0.009560599628693467
Position 766: 0.009270007635100734
Position 14583: 0.00810627730429596
Position 3205: 0.008022189684478343
Position 3268: 0.007001364313630157
Position 15543: 0.0062627299131646445
Position 1544: 0.005898708333462925
Position 15207: 0.005470807766085327
Position 24862: 0.005035457832179428
Position 6625: 0.005004806872631947
Position 15422: 0.004849064078797292
Position 15223: 0.0045801790370094755
Position 15215: 0.003484028919174198
Position 3004: 0.0029242641319514617
Position 15132: 0.002647415943535403
Position 1031: 0.002557663727556322
Position 4702: 0.002391410358945956
Position 6636: 0.0020679977748735623
Position 15281: 0.001855054520528966
Position 14195: 0.0018337274298260917
Position 14854: 0.0018123301104550188
Position 152: 0.0017122708853753341
Position 15077: 0.0016641488722455426
Position 1539: 0.0016615680992320965
Position 1352: 0.0016541161450380698
Position 2014: 0.0016285903796986487
Position 1724: 0.0016221166807837526
Position 14601: 0.001584642376698247
Position 455: 0.0015045860918188312
Position 1918: 0.0013679803805872154
Position 2356: 0.001183628372042527
Position 14151: 0.0010887909422132307
Position 872: 0.0010619704155640165
Position 14992: 0.0009858938405434459
Position 1818: 0.0009116788136983367
Position 13661: 0.0009108356624984318
Position 1858: 0.0008254010912452329
Position 988: 0.0008210283560725195
Position 1101: 0.0007854793281889527
Position 13554: 0.00073771920006077
Position 1666: 0.0005251866198302802
Position 615: 0.000467684835071321
Position 1626: 0.0004338740053778464
Position 30: 0.0003811193867144149
Position 13378: 0.00033730970607977634
Position 2964: 0.0003074713449447432
Position 2350: 0.0002951597711217986
Position 897: 0.00028504617382725707
Position 1593: 0.00027558242993726896
Position 4681: 0.00020592590423226662
Position 5130: 0.00017223763876746522
Position 3506: 0.00015482872818058566
Position 4087: 0.00014931213855543524
Position 3197: 0.00014926587434917804
Position 2343: 0.00011994611745539794
Position 5109: 0.00010570279124879696
Position 2372: 9.323478613525174e-05
Position 2557: 8.968458723424387e-05
Position 2624: 3.923609344399657e-05
Position 4203: 3.698382274704624e-05
Position 3628: 3.228694899936838e-05
Position 4026: 2.8672847734430603e-05
Position 4072: 2.487468088900392e-05
Position 5021: 2.280789934989298e-05
Position 275: 2.2123416516219947e-05
Position 858: 2.120307234096331e-05
Position 4055: 1.804050768560577e-05
Position 5044: 1.7848996245120988e-05
Position 3213: 1.760089684441288e-05
Position 619: 1.5641278885655314e-05
Position 2492: 1.1228821513956855e-05
Position 703: 1.093323277561387e-05
Position 272: 8.778858915319874e-06
Position 93: 8.092976596551603e-06
Position 99: 8.056159146171495e-06
Position 1636: 7.74590210992967e-06
Position 672: 7.189498180631787e-06
Position 390: 6.8758391989726034e-06
Position 517: 6.0854529948400085e-06
Position 607: 5.010363402987501e-06
Position 317: 4.869866668202856e-06
Position 812: 4.400433099353253e-06
Position 330: 3.4662331815181507e-06
Position 309: 2.943196342347245e-06
Position 113: 2.822649411071207e-06
Position 328: 2.265836513595105e-06
Position 236: 1.8212691373289342e-06
Position 1638: 1.4998822589369555e-06
Position 1234: 1.4936779674212754e-06
Position 568: 1.4919531833246474e-06
Position 2977: 1.490809346991212e-06
Position 530: 9.00040649641952e-07
Position 20: 8.571709505767773e-07
Position 44: 7.617643549142478e-07
Position 578: 6.908622271592861e-07
Position 54: 4.965972451111044e-07
Position 124: 3.31752287006218e-07
Position 386: 1.5217209151191276e-07
Position 1970: 7.742847191988767e-08
Position 1761: 7.537225542488964e-08
Position 758: 4.279785043477353e-08
Position 790: 1.0962804068088951e-08
Position 446: 2.242704544826129e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19064: 0.9334807633630144
Position 11302: 0.7627406546288238
Position 24523: 0.7580987872625444
Position 2270: 0.7328941314113717
Position 11917: 0.6879957295070532
Position 12438: 0.46125389095861136
Position 15346: 0.4330066288145793
Position 24713: 0.42957538064680534
Position 14814: 0.40517327097128797
Position 12997: 0.40514902438063644
Position 5793: 0.4025094899426486
Position 12869: 0.3310053884428028
Position 2219: 0.2602566681945149
Position 16196: 0.2594594630233703
Position 20847: 0.23819537561742468
Position 7388: 0.23023029684605661
Position 12866: 0.21720325955542327
Position 18120: 0.19338760649194306
Position 23143: 0.15738982962631765
Position 14395: 0.12262373591997526
Position 15157: 0.11216808381112048
Position 4930: 0.10271220007990634
Position 5241: 0.08060588779233545
Position 15752: 0.08022691270320652
Position 5842: 0.06808877844271194
Position 14837: 0.06692089281059657
Position 24981: 0.06344324224642202
Position 24893: 0.046985031359846906
Position 419: 0.0455987159727759
Position 6733: 0.041300519477788726
Position 14890: 0.03930495857030017
Position 12225: 0.03722073404299646
Position 2620: 0.03442021533351644
Position 23776: 0.03327783226471939
Position 5688: 0.03231833918924222
Position 24950: 0.03128131687592954
Position 12819: 0.02995396872286523
Position 940: 0.02913736272819901
Position 12014: 0.025867046257647693
Position 1717: 0.023355894145678915
Position 1352: 0.02183342549178354
Position 1538: 0.020150215719137925
Position 24196: 0.01890959250426064
Position 368: 0.01844212759039863
Position 12149: 0.017706043673893064
Position 3104: 0.014790920809899175
Position 5742: 0.014689130341113216
Position 5062: 0.014022780773888141
Position 5582: 0.013077291295580724
Position 844: 0.012301350935982548
Position 14485: 0.01209388138389234
Position 14711: 0.012068079989288919
Position 1516: 0.009943285124518874
Position 13546: 0.009328675632957474
Position 6758: 0.009075528457521112
Position 11861: 0.0072431489889546894
Position 1513: 0.00720735955933821
Position 4985: 0.0066460591270514
Position 6559: 0.006202148188008847
Position 20191: 0.0059861615521020275
Position 5578: 0.00574823676013165
Position 24953: 0.0057310633745254694
Position 4948: 0.005530665817212113
Position 1304: 0.00532592053527017
Position 1232: 0.004998217504266506
Position 514: 0.0048811714946325625
Position 2623: 0.004206825787021123
Position 2573: 0.0033538453767039756
Position 2275: 0.0032570336833145134
Position 15033: 0.0029783179978780557
Position 2878: 0.002971336343545039
Position 2224: 0.0025184134936815854
Position 14773: 0.0023955224182072043
Position 13578: 0.002352881714632049
Position 14128: 0.0021497434366135916
Position 17406: 0.001983499793812417
Position 5719: 0.0019656934858140085
Position 19704: 0.001754620786686849
Position 19490: 0.0016777217839249435
Position 5347: 0.0016589884790157343
Position 1273: 0.001557378432460382
Position 4587: 0.0014888251131165192
Position 2556: 0.0014560065708624998
Position 19970: 0.0014013840447386536
Position 13491: 0.0013077490161546405
Position 535: 0.0011342029610821036
Position 634: 0.0010309800406886678
Position 4955: 0.0009070838115687666
Position 4932: 0.0008906400577054905
Position 6510: 0.000870656459496661
Position 2527: 0.0008116378244452817
Position 572: 0.000805682699803872
Position 19622: 0.0007510268852356516
Position 5246: 0.0007125119591369908
Position 5029: 0.0006774906567603675
Position 13956: 0.0006651969995752721
Position 825: 0.000603167544773158
Position 5393: 0.0005922016245027705
Position 4433: 0.0005920766124349894
Position 20425: 0.0005209949078017406
Position 4584: 0.0005164345376267151
Position 1915: 0.0004712518286239446
Position 2664: 0.0004663334398241013
Position 1287: 0.00046263807674817067
Position 2100: 0.0004046068901087254
Position 17349: 0.00039920679922397144
Position 592: 0.00039145051917790087
Position 5599: 0.0003829545793475963
Position 13201: 0.00033730970607977645
Position 340: 0.0003354812490667037
Position 3078: 0.0002745697815262117
Position 3939: 0.0002419692572825762
Position 2291: 0.0002402487619148108
Position 2760: 0.00023846436817255917
Position 258: 0.0002230956260570041
Position 1298: 0.00021815808973241812
Position 421: 0.00019728395981384567
Position 603: 0.00019727353999331827
Position 351: 0.0001943636392779281
Position 2509: 0.00018144645416736974
Position 1042: 0.0001780609436045056
Position 1670: 0.00016030854324777498
Position 2534: 0.00015938514019370583
Position 376: 0.0001563660888820321
Position 2199: 0.00015171697026372056
Position 3338: 0.00013971248074158942
Position 1278: 0.00013038911892308092
Position 555: 0.00012655125156959507
Position 2491: 0.00012590328205947082
Position 379: 0.00011961610105941676
Position 1018: 0.0001152733518175291
Position 13902: 0.00010757793585045855
Position 3152: 0.00010549417334180742
Position 255: 0.00010493097649914119
Position 679: 8.161148612804384e-05
Position 217: 7.191794748299034e-05
Position 5296: 3.830400728750077e-05
Position 4872: 3.1636274829193704e-05
Position 1520: 3.052474920436717e-05
Position 3486: 2.427708891952008e-05
Position 337: 1.972816858599164e-05
Position 4138: 1.637932907605983e-05
Position 3285: 1.2075138165317775e-05
Position 3307: 1.1716548702395116e-05
Position 2479: 9.598326546543849e-06
Position 2437: 8.962416688803069e-06
Position 2601: 7.864503478104136e-06
Position 2108: 5.9011467060988775e-06
Position 2588: 4.564695621731412e-06
Position 2540: 3.8063770956751697e-06
Position 8464: 2.58674664827175e-06
Position 1401: 2.5602245073287912e-06
Position 2077: 2.511961530971705e-06
Position 900: 1.8795232064776117e-06
Position 903: 1.7457099118785018e-06
Position 693: 1.5927116850136874e-06
Position 2928: 1.426694428669279e-06
Position 1434: 1.3694900667387247e-06
Position 850: 1.364688745035176e-06
Position 521: 1.145664435264179e-06
Position 676: 8.765417766223212e-07
Position 6127: 8.583294406742367e-07
Position 1076: 8.291622626538078e-07
Position 846: 6.913813259574905e-07
Position 546: 6.235823623001872e-07
Position 2439: 6.125994393245141e-07
Position 952: 6.112131565402049e-07
Position 730: 6.056404405394728e-07
Position 672: 5.624661667603346e-07
Position 2434: 5.55007559196368e-07
Position 2597: 4.827161048160047e-07
Position 2634: 3.3276756392915844e-07
Position 589: 3.0220815489039185e-07
Position 2405: 2.5594978460968703e-07
Position 2731: 2.5078846637992237e-07
Position 298: 1.9596836334690938e-07
Position 2443: 1.3705790529357062e-07
Position 772: 7.625361467721047e-08
Position 196: 4.675621218237449e-08
Position 161: 4.5769868450747143e-08
Position 962: 4.4900366627660846e-08
Position 1846: 1.6043086007659316e-08
Position 309: 5.558339446312767e-09
Position 187: 5.2051331298430465e-09
Position 264: 4.882067824351261e-09
