Gene = Uso1
index = 1171
Annotated 5SS: [  226 14590 14979 20543 28694 29191 29396 32856 36167 39638 42693 43557
 44172 49408 49879 50187 51407 54914 56238 57497 60497 61987 63413]
Annotated 3SS: [14502 14913 20465 28592 29087 29339 32734 35987 39496 42603 43401 43959
 49296 49759 50004 51284 54774 56073 57409 60397 61878 63196 63918]
SMsplice 5SS: [  226 14590 14979 28694 29260 29396 32856 36167 39638 42693 44172 51407
 54914 55695 56238 57497 60497 61987 63413]
SMsplice 3SS: [14502 14913 28592 29087 29339 32752 35987 39496 42603 44066 51284 54774
 55514 56073 57375 60397 61878 63196 63918]
top_k =  500
Partition function (log Z): 31.46964137691959

Sorted 5' Splice Sites (High to Low Probability):
Position 14979: 0.999177494247379
Position 44172: 0.998766885684291
Position 57497: 0.9974814518339642
Position 54914: 0.9917326236811873
Position 60497: 0.9911162307814584
Position 51407: 0.9842525057788676
Position 56238: 0.9712595656953257
Position 61987: 0.9565747323533597
Position 32856: 0.9519346207576732
Position 14590: 0.9451645606865153
Position 226: 0.889714612474177
Position 28694: 0.8566993646110003
Position 36167: 0.8531261483375346
Position 39638: 0.8307418474113735
Position 63413: 0.7952437902281402
Position 29396: 0.7519145109077446
Position 55695: 0.7502162310705498
Position 42693: 0.7067628957853579
Position 63658: 0.5904790084624891
Position 48082: 0.43577313366533144
Position 29260: 0.43117816600872
Position 3274: 0.4084419672889458
Position 20543: 0.39495818317827974
Position 43561: 0.38202638627461954
Position 2714: 0.36944638973121613
Position 3240: 0.3212308891386917
Position 4620: 0.2974873827779056
Position 35578: 0.2865785898522579
Position 29225: 0.2808780345399279
Position 59958: 0.2791928553921209
Position 29191: 0.2717758625635585
Position 57203: 0.26207989160795697
Position 42742: 0.25352033097887555
Position 62223: 0.1997224336936383
Position 49879: 0.19698996462160567
Position 52150: 0.19498261698640995
Position 29487: 0.19223955379896024
Position 57167: 0.17145661169789836
Position 51794: 0.16367809860117113
Position 43966: 0.13263442517281288
Position 45565: 0.12142452545548944
Position 30046: 0.1211594994163726
Position 45367: 0.11990463612048062
Position 29701: 0.11417148673189577
Position 42920: 0.11272581896353304
Position 58805: 0.09579815001491214
Position 40177: 0.08893074868310429
Position 47124: 0.0880225356288198
Position 44002: 0.07090639251593352
Position 1893: 0.0703996856529953
Position 35821: 0.06247386694517783
Position 60870: 0.05583549654063829
Position 14563: 0.05395119928909173
Position 34780: 0.05036954272766697
Position 51874: 0.048938582533934454
Position 41303: 0.048619694042005404
Position 63308: 0.0478238359118501
Position 36123: 0.045870122269013304
Position 270: 0.045360002747740054
Position 35121: 0.04493822713137989
Position 61071: 0.04406417141237811
Position 52401: 0.04385469748184937
Position 55705: 0.04132096517161209
Position 45315: 0.04103445602959965
Position 55990: 0.040826203987042155
Position 42440: 0.03811345398412551
Position 585: 0.03589478154930585
Position 60024: 0.03172649730237567
Position 63344: 0.029634383668497258
Position 33932: 0.02889879706793183
Position 58532: 0.027371623041643763
Position 61465: 0.02665501419077362
Position 49408: 0.0250390956055513
Position 44596: 0.023324411191007102
Position 59489: 0.02229122238872632
Position 2632: 0.021387995942279022
Position 62900: 0.021006424787451062
Position 59000: 0.02032505589598792
Position 62460: 0.019472015471207246
Position 41492: 0.01762115831366779
Position 60334: 0.01694626221735319
Position 29517: 0.016029874457041147
Position 61075: 0.015922553408385307
Position 42151: 0.015367496986296868
Position 14767: 0.014777011349200642
Position 41094: 0.01448806302073436
Position 266: 0.01426986547753953
