Gene = D1Ertd622e
index = 314
Annotated 5SS: [ 244 7475]
Annotated 3SS: [ 7384 15712]
SMsplice 5SS: [  244  7475 22761 22994 23759 24475 34540 35575]
SMsplice 3SS: [ 7384 22655 22838 23669 24376 34420 35495 39933]
top_k =  500
Partition function (log Z): -25.059101016520906

Sorted 5' Splice Sites (High to Low Probability):
Position 244: 0.9920975492587099
Position 7475: 0.9317107671674677
Position 8272: 0.34743174837895213
Position 4236: 0.28909950787240346
Position 9885: 0.2878144209674763
Position 10787: 0.21933614107946492
Position 1974: 0.1647374948215336
Position 13473: 0.13534796455914747
Position 10070: 0.12153047061074401
Position 4423: 0.10874160160086938
Position 4634: 0.10673929093000702
Position 4810: 0.10492377237963466
Position 4245: 0.10231415876949967
Position 6143: 0.09249079270616253
Position 6442: 0.04653867569667619
Position 4289: 0.0339833291135924
Position 6487: 0.030962264138976972
Position 4595: 0.02670519424670807
Position 13756: 0.02468313458366237
Position 5621: 0.018773499802046192
Position 6563: 0.01816201506434958
Position 3321: 0.012347406038791513
Position 8945: 0.01207054811677787
Position 7560: 0.010958206531884769
Position 15935: 0.008517513839326613
Position 4365: 0.00794029783635043
Position 2657: 0.007823455230495364
Position 8801: 0.006033766382354994
Position 3147: 0.005955457940711544
Position 2562: 0.005480565537526557
Position 1733: 0.004185838387914446
Position 324: 0.003676552251574925
Position 642: 0.0029551909267685125
Position 4080: 0.002574725389739577
Position 1026: 0.002305868432531482
Position 520: 0.0019263571857260843
Position 316: 0.0017713417029688843
Position 2684: 0.00157822212126155
Position 295: 0.0014655183244903325
Position 3257: 0.0007840181368013717
Position 5319: 0.00073179388353995
Position 8276: 0.0007253769395831381
Position 787: 0.0005023792482041167
Position 3008: 0.00046478450557975475
Position 2396: 0.00046423860228944185
Position 1181: 0.00046382674488569796
Position 3051: 0.0004560023249556224
Position 5375: 0.0004064760458412348
Position 2311: 0.0004006535427966237
Position 4694: 0.00039389009885684945
Position 1859: 0.0003904298902744375
Position 2949: 0.0003857527590564964
Position 1677: 0.000383717459202032
Position 2547: 0.0003732882396370795
Position 3676: 0.000328017417092074
Position 4047: 0.0002895218247141539
Position 2432: 0.00028816602301736543
Position 6404: 0.00013382588923503265
Position 5532: 7.772156584217452e-05
Position 8280: 4.406885365792983e-05
Position 418: 1.5322614563893194e-05
Position 116: 1.3440006458453576e-05
Position 311: 1.1092612476577259e-05
Position 3249: 5.847789653703363e-06
Position 3598: 5.433563622592626e-06
Position 1038: 4.164304293948277e-06
Position 1128: 1.6928795415015605e-06
Position 479: 1.5755454913453094e-06
Position 541: 1.0273253260699754e-06
Position 742: 7.730220079781551e-07
Position 101: 5.847900734345685e-07
Position 1060: 5.465771075276801e-07
Position 506: 5.381548581447711e-07
Position 578: 4.666957274012971e-07
Position 1622: 3.790208916175609e-07
Position 284: 3.127110636773591e-07
Position 196: 1.41528753211367e-07
Position 298: 9.810148585172418e-08
Position 330: 8.212663309372773e-08
Position 248: 5.785173790270364e-08
Position 2391: 5.433733746921233e-08
Position 1865: 4.149015791152368e-08
Position 880: 3.8900316782982234e-08
Position 2045: 3.7901674559749944e-08
Position 2255: 3.121671230792292e-08
Position 2554: 2.969804602338029e-08
Position 562: 2.7664552801134756e-08
Position 82: 2.6740722141775205e-08
Position 538: 1.0334500680698499e-08
Position 535: 9.096373402037687e-09
Position 805: 8.533964675385447e-09
Position 342: 3.6333754892892774e-09
Position 334: 3.4970617563306106e-09
Position 328: 8.672425144119129e-10
Position 422: 7.117927256738177e-10
Position 356: 2.8506708172225078e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7384: 0.7767727935986246
Position 4148: 0.44155587604338126
Position 15712: 0.3947432471664162
Position 8146: 0.327673340946584
Position 9799: 0.23509037693318158
Position 10650: 0.22728055727602006
Position 13341: 0.15157130694270204
Position 4465: 0.14584755973920446
Position 13749: 0.14159715152046537
Position 7311: 0.12738637968929542
Position 13708: 0.10933305401943644
Position 14522: 0.10847329975920111
Position 9990: 0.10846802479437279
Position 6259: 0.10840783735137673
Position 9774: 0.0996853778818718
Position 6015: 0.0904869542630501
Position 4271: 0.08699840072639387
Position 1732: 0.060382951244392136
Position 1817: 0.047992797847561976
Position 4677: 0.0474063878693445
Position 4594: 0.04613047287149739
Position 8753: 0.03906368862475443
Position 7359: 0.037038626089530485
Position 16213: 0.03395839448103399
Position 8168: 0.02870658415961256
Position 8756: 0.023985168064441603
Position 1841: 0.02176448478195238
Position 8545: 0.016686692363267353
Position 10102: 0.014626438987010958
Position 5564: 0.014577106360869044
Position 3870: 0.012981887730323351
Position 7694: 0.01061519234481978
Position 1844: 0.009540592709633726
Position 10841: 0.008641490631007394
Position 10871: 0.008407055566242445
Position 1594: 0.007373693312192742
Position 9095: 0.00731477430797246
Position 1929: 0.0071772126584463206
Position 3186: 0.007088826319462831
Position 11027: 0.006934672076639766
Position 1902: 0.005698006579631938
Position 13726: 0.005545696714762656
Position 1754: 0.005533712855618649
Position 9909: 0.004841737246953015
Position 4323: 0.004809104262920379
Position 9485: 0.004363034629736842
Position 2971: 0.00435815709043658
Position 11793: 0.0037438965099382566
Position 9828: 0.003524181280009214
Position 11651: 0.0034639110728038086
Position 2819: 0.0033690281275558266
Position 7583: 0.003350281932068367
Position 2293: 0.0033072119277996284
Position 5593: 0.0031126884987235713
Position 1857: 0.0030482490533537783
Position 7502: 0.0028233550369773652
Position 6506: 0.002807066068051199
Position 8097: 0.002682515641925611
Position 2452: 0.0024710403272151095
Position 5400: 0.002348021296705411
Position 991: 0.002257413227014726
Position 2646: 0.002236208172493407
Position 4528: 0.002139064531725205
Position 3932: 0.002059573586160193
Position 2566: 0.0020201458629595364
Position 5962: 0.0020117548751034616
Position 3081: 0.0017441943670997177
Position 429: 0.0017230895485728633
Position 3107: 0.0014727691158269865
Position 2349: 0.001449396854573403
Position 2202: 0.0012207446479473418
Position 2418: 0.001167349163637301
Position 3055: 0.0011643357091000784
Position 5260: 0.0011129430987971485
Position 2415: 0.0008865290366922308
Position 368: 0.0008491306619674355
Position 3192: 0.0008462837930612135
Position 7559: 0.0008261528032848072
Position 1596: 0.0007971360098185387
Position 3482: 0.0007711250017479538
Position 2619: 0.0007000548793510816
Position 843: 0.0006175902910414814
Position 1633: 0.0005889987873311385
Position 606: 0.0005840111301528753
Position 434: 0.0005186931285971054
Position 2546: 0.0005076659667636318
Position 3127: 0.0005055563249636788
Position 3905: 0.0004413963348333087
Position 342: 0.00043157410684828564
Position 2254: 0.00037979911340999857
Position 5943: 0.00036833065752123407
Position 2467: 0.0002952163996183599
Position 3150: 0.00027303388670256305
Position 7120: 0.00026005782566652973
Position 3596: 0.00020722543558447152
Position 362: 0.00018814097009033998
Position 3188: 0.0001826199682614153
Position 682: 0.0001404728087807438
Position 5241: 0.00012677781665800862
Position 3001: 0.00012053578906106352
Position 6288: 0.00010651752011045495
Position 2626: 0.00010115218159649923
Position 3249: 9.672498798284276e-05
Position 3202: 9.669291058717243e-05
Position 5720: 9.651692004495729e-05
Position 3254: 7.468919894402704e-05
Position 2481: 7.125232578523454e-05
Position 849: 6.842586790830898e-05
Position 946: 6.517394835961086e-05
Position 3715: 6.070242675039525e-05
Position 4054: 6.054741873995731e-05
Position 1614: 3.655677735231677e-05
Position 573: 3.082795051237619e-05
Position 346: 2.969044157689888e-05
Position 927: 2.725694060250722e-05
