Gene = Cfap126
index = 252
Annotated 5SS: [ 161 1533 3436 3690 4550]
Annotated 3SS: [1384 3372 3608 4372 4902]
SMsplice 5SS: [1533 3436 3690 4550]
SMsplice 3SS: [3372 3580 4372 4902]
top_k =  500
Partition function (log Z): -1.1768925738329195

Sorted 5' Splice Sites (High to Low Probability):
Position 3690: 0.9976015862791212
Position 3436: 0.8512922739437336
Position 1533: 0.7557412983362641
Position 4550: 0.678868518727014
Position 4350: 0.3967885159946997
Position 161: 0.3571054288284639
Position 1302: 0.2470920021642468
Position 4233: 0.24690246867896434
Position 3279: 0.18792465333887465
Position 3195: 0.11509155093502425
Position 365: 0.0924391327148133
Position 3164: 0.044919424772015604
Position 138: 0.04173860935356735
Position 2335: 0.036779848771021056
Position 1735: 0.03109154418708348
Position 1696: 0.024479852121264002
Position 3469: 0.016694660198564835
Position 4085: 0.012576534755439883
Position 1753: 0.01169557984677024
Position 4759: 0.011315405530692546
Position 4518: 0.00970925171631749
Position 559: 0.007758625191899134
Position 4685: 0.007718879033674144
Position 3492: 0.005653417699359162
Position 194: 0.005392141866199759
Position 921: 0.005215504923576201
Position 1026: 0.005143347082109386
Position 1008: 0.0050039611940048
Position 192: 0.0049030027460535185
Position 4436: 0.004108158399338295
Position 120: 0.0034777748613824496
Position 727: 0.0024589012130528157
Position 4262: 0.0024000985652519215
Position 3450: 0.002289794056493626
Position 2633: 0.002220540690229667
Position 153: 0.0019440499376513535
Position 58: 0.001932538274888658
Position 111: 0.0016330272547125499
Position 3076: 0.0015862012652738257
Position 196: 0.001571786245671077
Position 387: 0.0012307059646156871
Position 198: 0.0011681211396551794
Position 5121: 0.0011560067213281405
Position 4530: 0.0010067016358779966
Position 200: 0.0010064228209354306
Position 5108: 0.0009030875100545612
Position 5048: 0.0006096098178423035
Position 5060: 0.0005376402550836578
Position 3080: 0.0005096120689061902
Position 3396: 0.0004975838333350655
Position 202: 0.00031204362063855354
Position 34: 0.00027038753102296857
Position 204: 0.00025909459069721724
Position 810: 0.0002453547236914558
