Gene = Lrif1
index = 643
Annotated 5SS: [  171 11207 12704]
Annotated 3SS: [ 9726 12421 13468]
SMsplice 5SS: [  171 12704]
SMsplice 3SS: [12421 12793]
top_k =  500
Partition function (log Z): -11.607986222712082

Sorted 5' Splice Sites (High to Low Probability):
Position 171: 0.9512792517681138
Position 12704: 0.5331752887649078
Position 11671: 0.21592748331474818
Position 10679: 0.1306349303226669
Position 781: 0.12113512637796714
Position 692: 0.107502804376076
Position 11499: 0.08706285823187414
Position 1034: 0.07122716413679918
Position 11207: 0.030537206472135585
Position 12578: 0.024817334997882745
Position 1019: 0.02197484214663553
Position 3758: 0.016587956232855677
Position 10826: 0.012927208350811037
Position 8922: 0.009495906043157528
Position 565: 0.007662678801942063
Position 575: 0.005937430205350577
Position 6867: 0.00542703553339504
Position 7383: 0.0047855430641245535
Position 12927: 0.0039247473026897475
Position 8012: 0.0035182670589672493
Position 42: 0.0025291974121026527
Position 597: 0.0013632891717129925
Position 463: 0.0008277939984591909
Position 547: 0.0006498397804453828
Position 74: 0.000507233779053786
Position 776: 0.00045273038407015414
Position 479: 0.00030021277390684676
Position 223: 0.00027504451758694553
Position 266: 0.00017564781729854386
Position 4438: 0.00010360413547045939
Position 374: 9.224903445548812e-05
Position 156: 9.172158580044722e-05
Position 765: 7.575380848994106e-05
Position 65: 7.52182363041663e-05
Position 175: 6.741925519507728e-05
Position 535: 5.546541730396318e-05
Position 237: 3.591452696947341e-05
Position 665: 3.3249117402612486e-05
Position 247: 2.821571928091879e-05
Position 610: 2.808379983497757e-05
Position 119: 2.5703273591055885e-05
Position 836: 2.3098232737522988e-05
Position 612: 2.2992234113401756e-05
Position 878: 2.2550278074246734e-05
Position 214: 1.9715410615516933e-05
Position 283: 1.770514053468951e-05
Position 584: 1.7181061604019805e-05
Position 2289: 1.6726415264982498e-05
Position 825: 1.463454315993171e-05
Position 34: 1.1036354000865958e-05
Position 111: 9.377603407952184e-06
Position 887: 8.397328064721313e-06
Position 868: 7.159647246846532e-06
Position 181: 2.7501278054140734e-06
Position 339: 2.246148660143321e-06
Position 188: 1.7934321300682295e-06
Position 360: 1.5721242455465219e-06
Position 852: 2.1080932439342947e-07
Position 721: 1.8570664220508783e-07
Position 226: 2.1075918046003554e-08
Position 130: 5.186398129052986e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12421: 0.8788145744353546
Position 12793: 0.3650703187734699
Position 11400: 0.30417825264472625
Position 691: 0.12994868048418481
Position 13468: 0.10343574051963292
Position 10604: 0.09097495961512517
Position 920: 0.0685668642071633
Position 10460: 0.05333240245188626
Position 453: 0.041138709326037005
Position 421: 0.032761149972022986
Position 10930: 0.030537206472135585
Position 12823: 0.030204025799296777
Position 13967: 0.028094063171793634
Position 6542: 0.023782599652286334
Position 14474: 0.019426741541348252
Position 985: 0.017996360118757774
Position 11633: 0.01353164308387409
Position 13790: 0.009557833708330394
Position 8815: 0.009495906043157495
Position 3634: 0.009020952664767538
Position 6591: 0.008801143586543712
Position 11770: 0.008789804303774785
Position 7124: 0.0065753511315434065
Position 3567: 0.0055677611217752315
