Gene = 4930563M21Rik
index = 57
Annotated 5SS: [   79  1306  3266  6575  7591  7935  8110 10711 15900 16751 19299 20449
 21099 22621 22981 27234 28064 29753 31849 32635 35467 36568 36700 36861]
Annotated 3SS: [ 1237  3240  6469  7476  7895  8025 10623 15834 16725 19190 20401 21073
 22512 22911 27174 28038 29650 31783 32612 35352 36528 36657 36779 47667]
SMsplice 5SS: [   79  1306  1630  6575  7993 10711 15441 15900 19299 22621 22981 27234
 35467 36568 36700 36861 42580]
SMsplice 3SS: [ 1237  1519  6469  7895 10623 15321 15834 19190 22512 22911 27058 35352
 36482 36657 36779 42458 47667]
top_k =  500
Partition function (log Z): -2.544981105567426

Sorted 5' Splice Sites (High to Low Probability):
Position 22981: 0.9707570966146294
Position 79: 0.9434144409807593
Position 10711: 0.9288021863453901
Position 1306: 0.9166947421260325
Position 15900: 0.8960985736027721
Position 22621: 0.8109702477991032
Position 15441: 0.7738012983781823
Position 1630: 0.6516530335162768
Position 27234: 0.5858858806029221
Position 26948: 0.5502067386531799
Position 19299: 0.5444828768792631
Position 7591: 0.5326319745897815
Position 6575: 0.5311758232251879
Position 9253: 0.4569119840478012
Position 6597: 0.4073923295763414
Position 8110: 0.3989536830057331
Position 16490: 0.39012427083780576
Position 12746: 0.3620077528832252
Position 2426: 0.35208473923745104
Position 27213: 0.3414751143335666
Position 29798: 0.34130847610444376
Position 12517: 0.33625375988029127
Position 7993: 0.29719154957462807
Position 7858: 0.281033413986792
Position 9037: 0.27480590335861094
Position 2099: 0.21310481563848704
Position 10089: 0.19479882778710383
Position 29013: 0.17316292608383413
Position 8114: 0.16741356340059038
Position 971: 0.15266620793232047
Position 29753: 0.1517965924721905
Position 28849: 0.14396039725616816
Position 4852: 0.13530896298693684
Position 7935: 0.11724484169105003
Position 3448: 0.09576696190476511
Position 10083: 0.08649984294100742
Position 1332: 0.0789793310576362
Position 2775: 0.06614353551027444
Position 2422: 0.05929688785907668
Position 13504: 0.05876183547970112
Position 2335: 0.05167175380850164
Position 9616: 0.05165087308170042
Position 9841: 0.04433809275096174
Position 2278: 0.04134578638838411
Position 30011: 0.041088683932354854
Position 4320: 0.03576855923091456
Position 20449: 0.03504091667768529
Position 31849: 0.028392349756956155
Position 40: 0.024195180967809114
Position 29791: 0.022920533194540404
Position 3266: 0.02021216093755771
Position 22700: 0.01816616386673819
Position 7554: 0.01790760450676198
Position 640: 0.01778035770655518
Position 11559: 0.016440848970823586
Position 12546: 0.01606872557523932
Position 8403: 0.01549269920701522
Position 28462: 0.015047902387916043
Position 4864: 0.01474942304423296
Position 2240: 0.014560447419046375
Position 5445: 0.012570608078333136
Position 22628: 0.011325572329452322
Position 31284: 0.010517248100040833
Position 7819: 0.01049962789341131
Position 7118: 0.010059411457499931
Position 23455: 0.008335607833700005
Position 120: 0.008202254871471611
Position 3341: 0.007983907206433515
Position 28039: 0.007675209259519254
Position 3426: 0.007366071680939938
Position 25655: 0.0069536670772768734
Position 8101: 0.005821823679521691
Position 12512: 0.005380568586956437
Position 1588: 0.005302086807897908
Position 7620: 0.005196454939289783
Position 204: 0.0035939839709688754
Position 8459: 0.002853558589224777
Position 6755: 0.0020202386695229928
Position 28230: 0.002011545693187873
Position 2551: 0.001995418522765339
Position 7599: 0.0016827540396903721
Position 28657: 0.0016793362101514854
Position 73: 0.0016682653617731717
Position 726: 0.0016589423128563858
Position 7522: 0.0015396747904161076
Position 720: 0.0014747922735955628
Position 26903: 0.0012683530339808245
Position 1644: 0.0011711038578445772
Position 161: 0.0011232154477589572
Position 27731: 0.001054778139875119
Position 923: 0.0010355797055716174
Position 975: 0.001021842747878655
Position 2391: 0.0010187695993455512
Position 7558: 0.0009701152037606322
Position 309: 0.0009691533291054646
Position 684: 0.0009460688365462276
Position 951: 0.0009079879144884068
Position 513: 0.0005443564494092803
Position 2950: 0.0005383772180551562
Position 67: 0.0005174818619185724
Position 716: 0.0004997080160590832
Position 1828: 0.0004762639903311558
Position 1520: 0.00047104081235542364
Position 644: 0.000458192059482267
Position 660: 0.0004085435363358558
Position 2120: 0.0004066619879185699
Position 7571: 0.0003724871215326232
Position 7394: 0.00031720521852193924
Position 856: 0.0002667029457207554
Position 766: 0.0002535960942828014
Position 472: 0.0002393829066051372
Position 1603: 0.00022446815827901657
Position 196: 0.00020649228185680755
Position 1647: 0.00020189330644581206
Position 24328: 0.0001817712017060677
Position 344: 0.00018118954196940284
Position 1916: 0.00016922583229219188
Position 138: 0.0001671929926774947
Position 467: 0.00015942776675644424
Position 1888: 0.00015460416060327967
Position 1118: 0.0001438538853502773
Position 1071: 0.00012837087649507204
Position 100: 0.00012137625980488955
Position 34: 0.00011261526258992325
Position 983: 9.699730829248253e-05
Position 524: 8.254985301772658e-05
Position 324: 8.19665428587447e-05
Position 11092: 8.079265673195894e-05
Position 30321: 7.835438870447017e-05
Position 865: 6.438591201142671e-05
Position 193: 6.34807641927834e-05
Position 579: 5.8822216390440506e-05
Position 1128: 5.785396953771102e-05
Position 371: 5.424452755507589e-05
Position 1022: 5.354322566723574e-05
Position 2763: 5.286141107735104e-05
Position 404: 4.555058586816544e-05
Position 1368: 4.5392301881761086e-05
Position 642: 4.52914225605581e-05
Position 1402: 4.037318875172205e-05
Position 1079: 3.98071116123073e-05
Position 930: 3.884563366597347e-05
Position 156: 3.867152415830988e-05
Position 739: 3.743552240530296e-05
Position 658: 3.670700110583765e-05
