Gene = Srd5a3
index = 1024
Annotated 5SS: [  278  7558  8968  9680 13388]
Annotated 3SS: [ 7414  8931  9481 13252 14251]
SMsplice 5SS: [  278  7558  8968  9680 10807 14301]
SMsplice 3SS: [ 7414  8931  9481 10686 14251 14513]
top_k =  500
Partition function (log Z): 2.5336218233221945

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9855057816502765
Position 8968: 0.9627080288687696
Position 9680: 0.866711067383966
Position 10807: 0.8210240948253046
Position 14301: 0.6857535232294215
Position 7558: 0.6222443982968079
Position 598: 0.5751682077472385
Position 12303: 0.5426425457949747
Position 13388: 0.4085710723730869
Position 13035: 0.3820730023418524
Position 9219: 0.3816355393694064
Position 12479: 0.3316435744597951
Position 7630: 0.32734761871617996
Position 4151: 0.16998159344185973
Position 14400: 0.1540461040227222
Position 10032: 0.07939529736819545
Position 619: 0.06696896430196042
Position 1944: 0.06574435666535156
Position 2133: 0.05494561593901979
Position 1333: 0.05410041801994955
Position 10600: 0.044411231609452526
Position 1358: 0.04406021144980234
Position 14539: 0.040749369371429756
Position 3725: 0.031078037467933677
Position 1472: 0.030380907728743512
Position 13393: 0.02957078298564299
Position 13686: 0.02303307548330133
Position 9920: 0.023015978029363324
Position 653: 0.017844714157191355
Position 1078: 0.017519871037011435
Position 2943: 0.01639735406450951
Position 9404: 0.015545265964767633
Position 9230: 0.015474782781103542
Position 9565: 0.012969570129261334
Position 1462: 0.01267935669404928
Position 333: 0.011874934811506416
Position 6490: 0.011350790253428104
Position 9696: 0.01017396495428128
Position 4570: 0.009163757986264294
Position 713: 0.009110965482298332
Position 687: 0.008785546669707461
Position 13181: 0.007305306241010476
Position 14741: 0.006978055267446238
Position 4614: 0.006890985435187669
Position 549: 0.006829963841631022
Position 7658: 0.006772600364772527
Position 7838: 0.0066091528944683675
Position 1034: 0.0056368270800276135
Position 661: 0.005288884370921288
Position 10246: 0.005038315342916935
Position 4872: 0.005011514435565758
Position 2740: 0.0041320381948553725
Position 1823: 0.004023162004999638
Position 4: 0.0038835242945337786
Position 1596: 0.0036390818583168436
Position 10617: 0.002632272908492606
Position 12771: 0.002606236868190811
Position 14295: 0.0025785041069989892
Position 13825: 0.0025536024669676563
Position 8189: 0.0022412300567613143
Position 7776: 0.0021547926311262246
Position 9730: 0.002004167830308229
Position 12986: 0.0018347450604194744
Position 14525: 0.001294380587522152
Position 283: 0.0012825010909563658
Position 65: 0.0010766480596832106
Position 10898: 0.0010649557820465471
Position 14395: 0.0010194399260884655
Position 13819: 0.0009191472948298152
Position 9310: 0.0008695966558773197
Position 9164: 0.0005992345016079242
Position 12887: 0.00044007301501838934
Position 11910: 0.00041145293808703815
Position 542: 0.0003321836281486594
