Gene = 4930579F01Rik
index = 59
Annotated 5SS: [  175  2063 46069 51275 56080 60166 63206 64952 66142 73847]
Annotated 3SS: [ 1949 45839 51184 55872 60100 63061 64869 65939 73802 75127]
SMsplice 5SS: [  175  2063 12837 15707 51275 56080 60166 63206 64952]
SMsplice 3SS: [ 1949 12675 15542 51184 55872 60100 63061 64869 75127]
top_k =  500
Partition function (log Z): -36.1797947767093

Sorted 5' Splice Sites (High to Low Probability):
Position 2063: 0.8681518567832163
Position 12837: 0.8318694100954231
Position 175: 0.70061614782089
Position 2806: 0.4852995300541258
Position 15707: 0.40008212818593214
Position 442: 0.33253868621403265
Position 9802: 0.2810794595941794
Position 15665: 0.21671981134741253
Position 7569: 0.11068254811949804
Position 11675: 0.08395163223549867
Position 1323: 0.0795911250311278
Position 5484: 0.07811034968226072
Position 2102: 0.04915239733819291
Position 18227: 0.04860431992625612
Position 5475: 0.030301653560317665
Position 15693: 0.0224983605586307
Position 134: 0.012535626010266728
Position 2574: 0.010147255833020558
Position 1350: 0.009897411702385424
Position 3743: 0.008813292119115022
Position 5254: 0.0076223760439136454
Position 5730: 0.007318093894684166
Position 1208: 0.006985635860904844
Position 4499: 0.006885687036047206
Position 853: 0.005663580798867385
Position 815: 0.005219130877435124
Position 4451: 0.004689542329765496
Position 4850: 0.00462272524643756
Position 2147: 0.004505980199946171
Position 346: 0.0022917732823958706
Position 126: 0.00200347522223245
Position 1012: 0.0016112638906538052
Position 251: 0.001284312194480257
Position 10: 0.0012540886828261598
Position 2501: 0.0012199666777297116
Position 1268: 0.0010657971339715754
Position 150: 0.0008252252684577598
Position 1551: 0.000688512810157709
Position 1741: 0.00042487702674342756
Position 7557: 0.0003848800715197978
Position 6776: 0.00032531232174517127
Position 740: 0.00019541232160818453
Position 2660: 0.00010412127439866982
Position 2644: 7.155282499205558e-05
Position 2229: 5.364022677190141e-05
Position 627: 3.512842278266067e-05
Position 4049: 2.3280866108364546e-05
Position 210: 1.8350099396310483e-05
Position 388: 9.863965468920274e-06
Position 191: 6.608398143219574e-06
Position 54: 6.173275141926349e-06
Position 978: 9.117645800540242e-07
Position 980: 8.442979021057165e-07
Position 402: 5.871792333202538e-07
Position 243: 5.483894255764061e-07
Position 241: 4.865384742232209e-07
Position 534: 3.9054027734430915e-07
Position 483: 2.5906246403585573e-07
Position 3179: 2.2359886378804398e-07
Position 229: 1.6879858302616725e-07
Position 386: 1.2398840095260754e-07
Position 465: 9.12374144538539e-08
Position 255: 7.261920625946537e-08
Position 521: 2.4977110152934563e-08
Position 504: 1.0526953581932775e-08
Position 474: 6.572218812817034e-09
Position 703: 5.571132683101972e-09
Position 268: 5.149740419441129e-09
Position 266: 4.92992927734285e-09
Position 326: 2.118000238410925e-09
Position 561: 5.900227116293331e-10
Position 519: 5.756376892234321e-10
Position 502: 3.8683415787755864e-10
Position 602: 1.2015398777500258e-12
Position 485: 6.500297558648347e-13
Position 494: 5.503924217363527e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1949: 0.9045309158430771
Position 18073: 0.7931063341455162
Position 15542: 0.6546962536823822
Position 12675: 0.5452456493514117
Position 12479: 0.3386208576948348
Position 9712: 0.32158679694462766
Position 2659: 0.26224971570467137
Position 7436: 0.11345918573562923
Position 2742: 0.10946296949187345
Position 5372: 0.10598401203435383
Position 11567: 0.08449907033568292
Position 2697: 0.07823057582742035
Position 284: 0.06519203814014075
Position 18350: 0.048604319926255884
Position 15794: 0.047918354382182934
Position 1166: 0.03704762569467215
Position 1116: 0.03397328817157693
Position 2536: 0.017597415249574103
Position 2389: 0.017588626351165405
Position 13802: 0.014584088353739685
Position 4407: 0.0114666385492072
Position 2415: 0.011177058651264005
Position 258: 0.010198327314516486
Position 5587: 0.009824118801476283
Position 5171: 0.009319751838555185
Position 13737: 0.005543787233396065
Position 2062: 0.005490656398259245
Position 4747: 0.005229325791649865
Position 3652: 0.004588419451131049
Position 1973: 0.004560928689378172
Position 3449: 0.003990450425439235
Position 5339: 0.002977820631475558
Position 8348: 0.0028892888754778272
Position 1808: 0.002449653504821727
Position 10261: 0.0023391762921737775
Position 1777: 0.002338469040797038
Position 2530: 0.002261168415561654
Position 11094: 0.0020302364525457417
Position 8600: 0.0019886973948085476
Position 4342: 0.0019665520717301746
Position 1192: 0.001949683832017939
Position 4949: 0.001893511365316762
Position 625: 0.0018378360601681183
Position 1213: 0.0017692720088076223
Position 1118: 0.0017399556010367942
Position 721: 0.0014882739038373418
Position 288: 0.001393438512644877
Position 3946: 0.0012236268192681236
Position 881: 0.0010183654924343615
Position 1634: 0.0009667187426856209
Position 1169: 0.0009246550530677353
Position 3971: 0.0008606740093777681
Position 3065: 0.0007983451060272949
Position 916: 0.0007637761295726528
Position 5822: 0.0007191456118355887
Position 3250: 0.000674007458458826
Position 1877: 0.0006661447559053957
Position 1121: 0.0006478072060917452
Position 1653: 0.0005941613039569866
Position 1437: 0.0005283217083452532
Position 6672: 0.0005178711846191421
Position 972: 0.0005056865207277017
Position 3511: 0.0005043011802085683
Position 8059: 0.0004853151842032108
Position 1226: 0.0004560671010063542
Position 345: 0.000420193956523624
Position 532: 0.00041893786518036494
Position 3838: 0.0004102514902589843
Position 8673: 0.0003724284649984244
Position 8734: 0.0003501245586615216
Position 1741: 0.0003394512360279137
Position 1272: 0.0003197429285548358
Position 602: 0.0002961736190542702
Position 1309: 0.0002855621101947527
Position 1207: 0.00027072668126568953
Position 5327: 0.0002172980578392771
Position 1780: 0.00019541635367556097
Position 1792: 0.0001810468542655091
Position 1185: 0.00017588111472814692
Position 290: 0.0001706988030061005
Position 4843: 0.0001437507922788836
Position 3036: 0.00013057475914614672
Position 3121: 0.0001288023797538746
Position 1144: 0.00011614897363930492
Position 1707: 0.0001155875933662324
Position 1453: 9.216505319091715e-05
Position 419: 8.660307292029904e-05
Position 2452: 7.884153303461478e-05
Position 1822: 7.857692313974156e-05
Position 5535: 7.753489518681108e-05
Position 441: 7.279099050452717e-05
Position 674: 6.816571341124013e-05
Position 4061: 6.345099291380868e-05
Position 1846: 5.6779920167143016e-05
Position 1153: 5.333731956024851e-05
Position 758: 5.2954984887706324e-05
Position 2359: 4.1473293383735316e-05
Position 326: 4.1015078737581375e-05
Position 320: 4.0363430869666775e-05
Position 1420: 3.726430053843526e-05
Position 3327: 3.627669154900064e-05
Position 1457: 3.0654027803711456e-05
Position 386: 3.0204843066127998e-05
Position 302: 2.9042011038293435e-05
Position 992: 2.565179032508962e-05
Position 3739: 2.3535283489484282e-05
Position 206: 2.014139318290705e-05
Position 843: 1.7565123626426782e-05
Position 951: 1.5924984165834262e-05
Position 793: 1.4668676828451692e-05
Position 2146: 1.347555098669152e-05
Position 799: 1.3412963426728625e-05
Position 352: 1.0532268525611774e-05
Position 295: 1.0054704284678995e-05
Position 407: 1.0003453974230369e-05
Position 365: 9.671632972484986e-06
Position 2604: 7.722319303030944e-06
Position 2094: 4.606269178982069e-06
Position 2501: 8.15418149544803e-07
Position 3714: 6.954272259212179e-07
Position 631: 6.573919365736246e-07
Position 369: 4.1292872404375233e-07
Position 840: 3.5014174307222783e-07
Position 332: 3.320274612696479e-07
Position 727: 3.26637324230133e-07
Position 723: 3.162124690295282e-07
Position 652: 2.2986091363154371e-07
Position 919: 1.7702149214340942e-07
Position 735: 1.685497526095779e-07
Position 381: 1.439905396167499e-07
Position 906: 1.1792193023408933e-07
Position 4426: 9.259989448017886e-08
Position 660: 8.505414322002616e-08
Position 2508: 7.182841783871408e-08
Position 638: 6.72390431102189e-08
Position 383: 5.984966794718306e-08
Position 227: 5.2821648567896285e-08
Position 298: 4.3060462606151426e-08
Position 1148: 2.3962867181714562e-08
Position 739: 2.0959167876801172e-08
Position 1010: 1.5034227753506187e-08
Position 88: 7.744058723652997e-09
Position 1332: 7.554394441516434e-09
Position 1127: 4.906844436724979e-09
Position 229: 9.679662182011841e-10
Position 300: 5.805731495535044e-10
Position 210: 5.715779362138933e-10
Position 104: 5.661357190292135e-10
Position 502: 1.4643409294850693e-10
Position 481: 1.1456738874155087e-10
Position 101: 9.673711396985282e-11
Position 126: 6.016627315433516e-11
Position 465: 3.824620690534504e-11
Position 72: 2.5054155030484156e-11
Position 148: 2.051149978571031e-11
Position 191: 1.879295312275868e-11
Position 160: 7.660000599486218e-13
Position 179: 6.552481875170259e-13
Position 150: 5.867741163630202e-13
Position 120: 3.892439410961047e-13
