Gene = Ankmy1
index = 121
Annotated 5SS: [   77   463  3408  6838 14460 16284 16771 18072 19165 21156 21927 23592
 24576 25896 26372 31234 32098]
Annotated 3SS: [  305  3217  6693 13989 16066 16611 17640 18992 21014 21785 23483 24443
 25781 26205 31160 31936 32587]
SMsplice 5SS: [   77  3408  6838 14072 16700 19165 21156 21927 23592 24576 25896 26372]
SMsplice 3SS: [ 3217  6693 13989 16611 18992 21014 21785 23483 24443 25781 26205 31157]
top_k =  500
Partition function (log Z): 16.91836311770812

Sorted 5' Splice Sites (High to Low Probability):
Position 23592: 0.9987900304512218
Position 6838: 0.9885875295660979
Position 3408: 0.9832194631441823
Position 21156: 0.9693051698383467
Position 21927: 0.9448215620491847
Position 14072: 0.9439894421386692
Position 24576: 0.9111181729817349
Position 25896: 0.9109067759832493
Position 19165: 0.757178123928734
Position 16700: 0.6892522435964034
Position 31234: 0.5658170489167978
Position 26372: 0.560539045330125
Position 77: 0.38710335587951716
Position 16284: 0.3753502586901302
Position 16771: 0.30483905731418365
Position 14460: 0.3047770630147401
Position 2517: 0.28206294495872136
Position 18281: 0.2712177472278285
Position 12150: 0.2241566969922539
Position 463: 0.2238507784626319
Position 188: 0.21971765476041571
Position 23997: 0.2052390606818665
Position 405: 0.20069946535818695
Position 26376: 0.1919988616432904
Position 20106: 0.1835150286806558
Position 24789: 0.13679766001839208
Position 25715: 0.11964441953819811
Position 19111: 0.11959838968409515
Position 24837: 0.11272940131516616
Position 17452: 0.09336568742750966
Position 26260: 0.08626540590227147
Position 19037: 0.07922814022606572
Position 387: 0.07532127905708544
Position 66: 0.07337359624900132
Position 16127: 0.07230781302571956
Position 18072: 0.06530831958785564
Position 20035: 0.06399974958326751
Position 21600: 0.05976278762491501
Position 15034: 0.059312677292283476
Position 18505: 0.05188849890199637
Position 18648: 0.043639505566179945
Position 21317: 0.04162178245048447
Position 21424: 0.03856491241385945
Position 2668: 0.03686894701051774
Position 18794: 0.03686076899143066
Position 3764: 0.0367211532442406
Position 22295: 0.0364488584706733
Position 32128: 0.03496726185890165
Position 5298: 0.03390501165248978
Position 24808: 0.03278323320803516
Position 31611: 0.032709388255401976
Position 19364: 0.02956111992556956
Position 14122: 0.027731008402086636
Position 20286: 0.026902793959510323
Position 21148: 0.02329448237786633
Position 30614: 0.02279046824381964
Position 4857: 0.022441380177749187
Position 1036: 0.021310991930878362
Position 3883: 0.020477374640044017
Position 10820: 0.017890385143224236
Position 489: 0.01716440448228921
Position 15951: 0.01597373169860645
Position 25315: 0.014966868505316092
Position 306: 0.014488920060849475
Position 22737: 0.01438508769946018
Position 21386: 0.014308555948289734
Position 24910: 0.013226076808188617
Position 29802: 0.012987768836396973
Position 2273: 0.012450129174939244
Position 13280: 0.012009124293575292
Position 21962: 0.011740940221015987
Position 8286: 0.011476974882574362
Position 10844: 0.010588511642065278
Position 5074: 0.010571688114215754
Position 28039: 0.01056642341462704
Position 22397: 0.009781127019968205
Position 3134: 0.009568938919975862
Position 14839: 0.009518147491196295
Position 3925: 0.009367918871960914
Position 10868: 0.008975356594492279
Position 22797: 0.008512881718725954
Position 8629: 0.007894313620297628
Position 5951: 0.007661407949163149
Position 8949: 0.007033690580784883
Position 49: 0.006957350704874159
Position 21283: 0.006887609041088303
Position 18450: 0.006682328458823166
Position 4527: 0.006556294333457337
Position 15043: 0.006533600860920752
Position 6115: 0.00577873584347576
Position 8639: 0.005638137605472366
Position 14191: 0.005444397025542304
Position 3445: 0.005135509292664435
Position 30308: 0.005117847668651371
Position 9179: 0.005100050908797993
Position 25635: 0.0049678814648206815
Position 17525: 0.004733002456903492
Position 23175: 0.0047257835822310384
Position 32098: 0.004643416297063875
Position 20585: 0.004203716809728477
Position 22093: 0.003997740155840432
Position 19060: 0.003543675300099046
Position 1464: 0.0032565118174816814
Position 21166: 0.0029296645908006773
Position 21904: 0.0028405128353206814
Position 4908: 0.002829062519946971
Position 3747: 0.002791323104858383
Position 3789: 0.0027413535790735844
Position 17735: 0.0026039182201671313
Position 15682: 0.0026033833981750714
Position 922: 0.002599819417986813
Position 23796: 0.002571569286636194
Position 18850: 0.0025424237524508575
Position 22374: 0.0024399034651229065
Position 25229: 0.002408348391702095
Position 1249: 0.002308870836189712
Position 2023: 0.0022619408388764354
Position 919: 0.002067936975948393
Position 268: 0.0019987034519787505
Position 14642: 0.00199494720116802
Position 2320: 0.001986752008055326
Position 580: 0.0018538980357029413
Position 4606: 0.001843495220614636
Position 14454: 0.0018296206873310368
Position 498: 0.0014223296482564882
Position 16012: 0.0013780505898365269
Position 491: 0.0013425196220312788
Position 24824: 0.0012434176771328716
Position 21390: 0.0012350160370881657
Position 2982: 0.0011731108665805055
Position 22249: 0.0009856885870078958
Position 16704: 0.0009624814664531283
Position 409: 0.0009547605288809256
Position 1420: 0.000901503749501507
Position 21681: 0.0008806293927906447
Position 2007: 0.000875116429884989
Position 21400: 0.0008083094721840415
