Gene = Nudt19
index = 771
Annotated 5SS: [1151 4851]
Annotated 3SS: [4642 8180]
SMsplice 5SS: [1151 4851]
SMsplice 3SS: [4642 8180]
top_k =  500
Partition function (log Z): -7.577841255639217

Sorted 5' Splice Sites (High to Low Probability):
Position 4851: 0.9842429728517802
Position 1151: 0.8321900601011075
Position 3575: 0.4488884494673177
Position 6979: 0.09986486291121577
Position 351: 0.07896756140885028
Position 6883: 0.04981003176484892
Position 76: 0.04680453940366836
Position 8392: 0.046612409364634545
Position 683: 0.043674884260874805
Position 6464: 0.03821085595351323
Position 175: 0.03591211301688291
Position 3506: 0.034373103305920714
Position 385: 0.026224501944342334
Position 216: 0.024006182181573917
Position 2756: 0.023626794000869904
Position 3540: 0.02101374873232184
Position 277: 0.015662821335187215
Position 1136: 0.012658603947644809
Position 6281: 0.01222573489869187
Position 4566: 0.010110737902518154
Position 5708: 0.010006388584664188
Position 1139: 0.009712312786896396
Position 6936: 0.009485139777065466
Position 4468: 0.009336568214891592
Position 1213: 0.009333369155145028
Position 6764: 0.007921060465429086
Position 8305: 0.006258688058302892
Position 2592: 0.006057397271895513
Position 7047: 0.005753030928174257
Position 2060: 0.0049548820908634685
Position 7069: 0.004901092651256471
Position 536: 0.004454498193512137
Position 3724: 0.004298508661755161
Position 6722: 0.0034638012039668142
Position 1506: 0.0029398515023822736
Position 193: 0.0018502320191887678
Position 2047: 0.0017907037657643903
Position 854: 0.0016208316573590614
Position 950: 0.0015858805684799255
Position 3964: 0.0015005145097469414
Position 73: 0.0014158869458898592
Position 3792: 0.0011269162234163867
Position 5483: 0.0011214387713897479
Position 6834: 0.001053169065355416
Position 187: 0.0008536186857907029
Position 1790: 0.0007382921983330425
Position 7140: 0.0006454164340344698
Position 7590: 0.0006414135780889673
Position 4898: 0.0005611077165751248
Position 8799: 0.0005408949422622786
Position 80: 0.0005331807765810565
Position 4598: 0.0004635183416063359
Position 7694: 0.00039342971604884407
Position 3057: 0.00038854493873682455
Position 8329: 0.0003168547561048169
Position 2415: 0.00031159056428505693
Position 7531: 0.00027170263988178983
Position 6728: 0.0002527329269009435
Position 3320: 0.00020048815825278622
Position 3646: 0.00018269138685424104
Position 1340: 0.00017249261420073983
Position 903: 0.00017219728778199698
Position 196: 0.00015425136575831602
Position 1510: 0.00014221062778332737
Position 2686: 0.00013484410586203215
Position 207: 0.00013399007825804909
Position 806: 0.0001313716804180399
Position 202: 0.00012161317007333011
Position 1852: 0.00010909817231728822
Position 1127: 0.00010499773707298897
Position 984: 9.960849920011713e-05
Position 122: 9.888269277612734e-05
Position 2704: 9.214022210884005e-05
Position 957: 7.570113154753133e-05
Position 541: 7.30814877075487e-05
Position 303: 3.449173337426075e-05
Position 913: 3.208984337956958e-05
Position 687: 2.7220475075222072e-05
Position 635: 2.7206049028888768e-05
Position 4787: 2.552749857438769e-05
Position 292: 2.438095174812814e-05
Position 6823: 2.357009052097716e-05
Position 7475: 1.3160879686802061e-05
Position 5516: 1.2905162566187063e-05
Position 5369: 8.20653157798284e-06
Position 1855: 1.8539868717351078e-06
Position 8282: 6.728115857526538e-07
Position 691: 4.1819902490314897e-07
Position 109: 3.2805198120631495e-07
Position 257: 2.4574302008187434e-07
Position 1157: 1.5726670602878366e-07
Position 4973: 1.2565471618114834e-07
Position 1048: 1.0709062630885028e-07
Position 4864: 8.036317347216806e-08
Position 4756: 3.0590074330467676e-08
Position 1115: 6.5395647698373275e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8180: 0.8677432554463278
Position 4642: 0.6731876082102385
Position 3463: 0.447996508367839
Position 4761: 0.30800077987731517
Position 979: 0.13506686154300832
Position 6679: 0.09159866735591957
Position 6819: 0.08600914187473523
Position 8533: 0.038609561109954116
Position 5136: 0.031017638851465842
Position 6355: 0.03070721461981537
Position 3505: 0.021913876520612004
Position 3447: 0.02184639310601675
Position 8727: 0.020954435316840166
Position 2686: 0.013485564701303495
Position 2503: 0.013105593780652841
Position 4380: 0.012914112859813911
Position 6236: 0.01272872265173417
Position 6879: 0.009789994951553561
Position 5280: 0.009654110091201595
Position 6196: 0.00949342611796795
Position 995: 0.00939837999100757
Position 8887: 0.008168808951800709
Position 8675: 0.0069412496704777124
Position 4658: 0.006691946769661554
Position 5553: 0.0057490891386889655
Position 4400: 0.005504312695093089
Position 1970: 0.0051077928182366745
Position 4999: 0.005091325317963148
Position 3487: 0.004618567781019016
Position 6928: 0.004240421756623905
Position 7369: 0.004172463587116836
Position 7073: 0.004131640127081569
Position 6935: 0.0035299199848239605
Position 5171: 0.003138296656954543
Position 3261: 0.0029655962014411698
Position 3638: 0.0025938159011111295
Position 6970: 0.002579533943808311
Position 3420: 0.0025472575858593383
Position 6578: 0.0023696825985987
Position 4708: 0.0023482318004903126
Position 3281: 0.0023116624872054747
Position 8045: 0.00230047514376316
Position 8949: 0.0018466463941239452
Position 1919: 0.001719206283417608
Position 6721: 0.0017024683225741648
Position 5461: 0.0016986745541007946
Position 5151: 0.0016919506679230962
Position 4443: 0.0015978068345096398
Position 8672: 0.0015431872670329534
Position 8183: 0.0015363483827109071
Position 1347: 0.0014956678400957389
Position 6907: 0.001490825024593142
Position 3319: 0.0014776966091937203
Position 5600: 0.0014336696629951042
Position 8295: 0.0014196636915261554
Position 4588: 0.0013814447782193296
Position 2581: 0.0013279257336909099
Position 957: 0.0012744460815851564
Position 1231: 0.0012532140944800404
Position 5429: 0.0012390660966758648
Position 2597: 0.00110853189977484
Position 3863: 0.0009785274734420003
Position 4784: 0.0009496908028374103
Position 7625: 0.0009247247189438849
Position 5605: 0.0009066807320589721
Position 598: 0.0008412297635404952
Position 5103: 0.0008078817507191812
Position 7617: 0.000744728945623543
Position 266: 0.0007309941389731186
Position 3670: 0.0006614860278486308
Position 6021: 0.0006534929701004662
Position 7399: 0.0006227577868717124
Position 6321: 0.0005986770452477645
Position 9053: 0.0005786051770094088
Position 6538: 0.000569741033027168
Position 7671: 0.0005450691341050318
Position 6107: 0.0005427372268251374
Position 3568: 0.000536316681200391
Position 9078: 0.0005226955002199422
Position 6756: 0.00048691957936148917
Position 5638: 0.0004811740842599042
Position 5179: 0.0004740258741828457
Position 6180: 0.0004396923564756217
Position 7349: 0.00042248847476427276
Position 8988: 0.00040633213561587045
Position 2569: 0.00040597764990409367
Position 809: 0.00038818595669419634
Position 5200: 0.0003867089423095049
Position 2650: 0.0003831692609790381
Position 895: 0.00037598115743135675
Position 3222: 0.0003736387204814213
Position 5315: 0.0003537035010336278
Position 8242: 0.0003306805207838054
Position 5778: 0.00032759872163435065
Position 437: 0.0003246259814416391
Position 3877: 0.00032437022335854914
Position 887: 0.00031695166913435735
Position 6045: 0.0003034277894184114
Position 5983: 0.00030200493498530904
Position 2954: 0.0002977047022704937
Position 8516: 0.0002920109618202643
Position 477: 0.00027503010717261817
Position 8608: 0.00027477007690590105
Position 836: 0.0002709446428387602
Position 8355: 0.0002692859917971214
Position 2117: 0.000255480493784201
Position 5579: 0.000238111602492549
Position 8910: 0.0002364717441194123
Position 1761: 0.00022937968213362762
Position 3836: 0.00019761681294639316
Position 7990: 0.00019189164508065374
Position 5866: 0.00018484011146545357
Position 4685: 0.00018184033089359126
Position 4850: 0.00017264406522719553
Position 1260: 0.00016015877141574867
Position 3690: 0.0001566178129610146
Position 5721: 0.00014546687484663483
Position 5034: 0.0001409159932956893
Position 5651: 0.00012907816624790403
Position 3147: 0.00010402833194646832
Position 2319: 0.00010050606080341798
Position 548: 9.800735271360733e-05
Position 2912: 9.084023646633113e-05
Position 2543: 8.10716697112162e-05
Position 1617: 7.938916851707076e-05
Position 1367: 6.706621764851863e-05
Position 728: 6.50233881235546e-05
Position 1359: 6.423229464569539e-05
Position 2607: 5.526300672842543e-05
