Gene = Rpap2
index = 914
Annotated 5SS: [  126   833  4111  5890  6152  9259 20442 23021 26062 28234 35397 57576]
Annotated 3SS: [  786  3995  5790  6085  9169 20405 22086 25966 28152 35327 57421 63745]
SMsplice 5SS: [  126   833  4111  4247  5890  6152 20442 26062 28234 35397 44196 57576]
SMsplice 3SS: [  786  3995  4220  5790  6085 20405 25966 28152 35327 44047 57421 63745]
top_k =  500
Partition function (log Z): -18.501378066197574

Sorted 5' Splice Sites (High to Low Probability):
Position 6152: 0.9985579025608149
Position 5890: 0.9429348293640382
Position 126: 0.8727957152200683
Position 4111: 0.7824699581678503
Position 833: 0.6847883230854034
Position 9259: 0.5700997220679899
Position 4247: 0.45190534308458524
Position 10792: 0.3549399306486293
Position 13690: 0.3128064342059335
Position 20442: 0.30599383686082443
Position 5167: 0.21160273407778868
Position 4125: 0.16832260657782952
Position 4316: 0.1670628194636201
Position 3814: 0.13085464149858309
Position 5412: 0.11970355693405342
Position 15924: 0.1112894223564312
Position 4408: 0.09629629087771781
Position 20480: 0.09629367354632395
Position 9291: 0.08456905912511185
Position 1945: 0.08044762587393067
Position 8038: 0.07069401493756193
Position 328: 0.06687201005982865
Position 6471: 0.06351972582729051
Position 2518: 0.05368638893061102
Position 7368: 0.050386505021210545
Position 10: 0.049557855877956906
Position 16067: 0.049212682188364686
Position 5945: 0.04386983160183608
Position 1289: 0.04289669017406443
Position 5161: 0.0374612983641684
Position 5698: 0.03637524624036384
Position 3125: 0.03635199734456718
Position 1157: 0.02528452576158453
Position 843: 0.02126651270107667
Position 569: 0.020498238493000517
Position 4768: 0.019917029677811494
Position 9766: 0.015120294807818123
Position 361: 0.015064008130678468
Position 4107: 0.011852719861286781
Position 355: 0.009684433610618538
Position 5348: 0.009377607347294998
Position 1330: 0.007251038189601409
Position 11739: 0.0066045050344613375
Position 3066: 0.005962420951482637
Position 5201: 0.005504773583399451
Position 3098: 0.005140526454151415
Position 3419: 0.005083380916435589
Position 5894: 0.004678376596877605
Position 4493: 0.004573337769947806
Position 4928: 0.004560892623205783
Position 11377: 0.0045217959231667985
Position 5127: 0.004127613185961274
Position 3876: 0.004079720836780735
Position 12059: 0.00403552411949549
Position 4514: 0.0036786039931652062
Position 171: 0.0034036643818701295
Position 8869: 0.00311993921089359
Position 4838: 0.0030333870674833317
Position 4117: 0.0030068440493791018
Position 562: 0.0027294148394045874
Position 3582: 0.0026515182762145584
Position 5037: 0.002448505201673236
Position 9852: 0.0024233906249791493
Position 5887: 0.0023470543630584213
Position 407: 0.0020509837320966478
Position 11134: 0.0018915971794076706
Position 5231: 0.0018715765532050475
Position 2637: 0.001540103007429565
Position 177: 0.0014910204982197912
Position 5702: 0.0014313299420758627
Position 4320: 0.0012413538421760632
Position 2513: 0.0012362616592182854
Position 5909: 0.001074019916017556
Position 787: 0.0010419058283790861
Position 1305: 0.0009711379507322675
Position 4843: 0.000883299574458721
Position 6004: 0.0008284813668738908
Position 90: 0.0007828504135755412
Position 235: 0.0007593065982481598
Position 4109: 0.0007209890635425719
Position 5995: 0.0006705817453125553
Position 4115: 0.0005713778060635966
Position 3143: 0.00040688849324109765
Position 4342: 0.00036263670879405167
Position 144: 0.0003610533089744415
Position 1878: 0.00034588487842132637
Position 3089: 0.0003011190994647892
Position 11620: 0.0002898156611619677
Position 895: 0.0002825548549181025
Position 398: 0.00026899115082545873
Position 3950: 0.0002574093231431414
Position 2557: 0.0002490299530156364
Position 783: 0.00022190624226416051
Position 342: 0.0001921629808507236
Position 16: 0.00018245047555442404
Position 1370: 0.0001758158529964024
Position 708: 0.00014608360163508214
Position 551: 0.00011657668346812281
Position 5949: 0.00011185160516713019
Position 4030: 0.0001047614283531927
Position 6282: 0.00010354641485618474
Position 5870: 8.718458995359986e-05
Position 268: 8.52031303963877e-05
Position 605: 8.14835137365278e-05
Position 68: 7.578803219242624e-05
Position 312: 6.988944470196223e-05
Position 5942: 6.655019949067993e-05
Position 5838: 5.584388466292688e-05
Position 690: 5.155301315530425e-05
Position 358: 4.6336320961831994e-05
Position 6179: 4.493737889118381e-05
Position 533: 3.453322793967088e-05
Position 274: 3.373522994240254e-05
Position 365: 2.8793775975391622e-05
Position 21: 2.5574743894974943e-05
Position 4060: 2.3977560327843844e-05
Position 332: 2.3677971069016665e-05
Position 4051: 2.25911347984027e-05
Position 481: 1.916141775565665e-05
Position 5855: 1.094032634271655e-05
Position 719: 9.061859437093173e-06
Position 6260: 7.055814010431603e-06
Position 6173: 4.94675198740051e-06
Position 717: 4.2278713871343795e-06
Position 6156: 3.0766872349555567e-06
Position 492: 2.253253593012578e-06
Position 645: 1.9083029901637184e-06
Position 1181: 1.768803179970479e-06
Position 1195: 1.3789480744935497e-06
Position 1032: 3.5978706269269524e-07
Position 1145: 1.5036858761684433e-07
Position 6199: 1.7563375108557366e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6085: 0.9932369824421672
Position 3995: 0.9872756222708305
Position 5790: 0.978518977424655
Position 20405: 0.7409261260539224
Position 786: 0.7224956137282661
Position 4220: 0.7027472852680748
Position 13630: 0.33636461927662403
Position 10693: 0.335846943511793
Position 22253: 0.3054965731103791
Position 9169: 0.2752891790173765
Position 5065: 0.2296242204450725
Position 9195: 0.19284324135609546
Position 15831: 0.17661027548005664
Position 9180: 0.1338543355788544
Position 11835: 0.09956367115290378
Position 22086: 0.09679093729676878
Position 3726: 0.07923586001805015
Position 5274: 0.07356588388208402
Position 7882: 0.05520665107323265
Position 6379: 0.04677578549807325
Position 2429: 0.04230181299454725
Position 1738: 0.040799759859536114
Position 5036: 0.039593155205646116
Position 5602: 0.03801734131212787
