Gene = Armc1
index = 136
Annotated 5SS: [  156  5594 13580 18736 28059 28223]
Annotated 3SS: [ 5372 13487 18545 27941 28147 28841]
SMsplice 5SS: [  156  5594 13293 13580 18736 28223]
SMsplice 3SS: [ 5372 13133 13487 18545 28147 30419]
top_k =  500
Partition function (log Z): -3.7511099365427043

Sorted 5' Splice Sites (High to Low Probability):
Position 18736: 0.9981871491398503
Position 5594: 0.9947986822290922
Position 28223: 0.9662182682527366
Position 13580: 0.9120021642796785
Position 156: 0.7721799004960347
Position 13293: 0.4355540761687109
Position 7286: 0.36668779849884753
Position 28975: 0.32617833684221836
Position 3673: 0.29169610676114666
Position 12804: 0.28884473561014645
Position 13912: 0.25494473433074966
Position 13421: 0.22239238086133115
Position 28789: 0.21924176789741515
Position 13285: 0.20404849387065227
Position 13005: 0.16244331543284582
Position 10647: 0.10016882606448761
Position 3668: 0.09729346982382946
Position 18434: 0.09695979474581441
Position 14690: 0.0893764686442958
Position 17590: 0.08707032971838699
Position 13690: 0.08549422808879567
Position 30333: 0.0763603607414348
Position 103: 0.0732158698424135
Position 14917: 0.07122214926491913
Position 5282: 0.07115008593572085
Position 14659: 0.0600847829041959
Position 2623: 0.05957219284084162
Position 590: 0.05856131742130049
Position 29236: 0.05145836922214052
Position 9605: 0.04874289903846174
Position 5256: 0.04394728526699579
Position 12258: 0.04339954741106678
Position 4922: 0.041544958474103624
Position 14809: 0.038872758749982035
Position 1045: 0.03307976463031765
Position 107: 0.03228867087166495
Position 3625: 0.031590461856262055
Position 1353: 0.03086760621240647
Position 4677: 0.03061318804815627
Position 175: 0.0303195181432268
Position 29030: 0.027507738480488767
Position 11021: 0.024798947194189815
Position 14463: 0.024146364075952238
Position 10813: 0.022568570518023377
Position 14188: 0.01974473319399566
Position 4538: 0.019114469002966362
Position 11051: 0.01690539459701988
Position 13916: 0.016647362859942574
Position 398: 0.014110495876760939
Position 3425: 0.01333698125488863
Position 14457: 0.013078938426113552
Position 10400: 0.012912690726398631
Position 1464: 0.011543631667250651
Position 4533: 0.01094050501092748
Position 28956: 0.009006371687951197
Position 1876: 0.008726260965731798
Position 951: 0.007225816210296327
Position 476: 0.007203386195748129
Position 960: 0.00643425196533769
Position 3737: 0.005639767626198772
Position 4207: 0.004495882421019359
Position 17566: 0.0039293025038088306
Position 401: 0.003546244388106444
Position 3693: 0.003351381589411904
Position 4783: 0.0029924572303976727
Position 735: 0.0029801406935082778
Position 10807: 0.0029033988202107003
Position 1470: 0.002476593131505733
Position 28550: 0.0023884637672520878
Position 496: 0.001927750112493859
Position 1516: 0.0015608969166086679
Position 13965: 0.0014168470506739962
Position 14489: 0.001319353570904944
Position 888: 0.001317331742514848
Position 663: 0.0013143071556523938
Position 160: 0.0012544405757184635
Position 309: 0.0011099024917844004
Position 1820: 0.0011031397135040184
Position 14455: 0.0010969970719207096
Position 13866: 0.0009866718068123053
Position 2844: 0.0009389420210111912
Position 3767: 0.0008785622338779641
Position 14361: 0.0008445015011771518
Position 13600: 0.000692807221282849
Position 14296: 0.0006385476216987137
Position 13623: 0.0006339632151713929
Position 14469: 0.0006233909218239463
Position 14502: 0.0005463815135639407
Position 263: 0.0005415646268628378
Position 13608: 0.0004241795607993679
Position 8953: 0.00029500208549042647
Position 2526: 0.0002603571924425752
Position 1368: 0.00022002629297732825
Position 8045: 0.0002089385347736598
Position 2897: 0.00017406619564185166
Position 7144: 0.0001684891584286026
Position 14467: 0.0001623215885725102
Position 14134: 0.0001424172095051724
Position 14675: 0.00014152659405810135
Position 14356: 8.355187333412354e-05
Position 341: 7.679469817676499e-05
Position 324: 5.90141371728669e-05
Position 432: 5.5183841174000155e-05
Position 464: 4.866083078494596e-05
Position 708: 4.0117594272508857e-05
Position 1137: 3.697194303465205e-05
Position 90: 3.0711873822096026e-05
Position 390: 2.7411759212511048e-05
Position 440: 2.610991715405201e-05
Position 1153: 2.5779211994502094e-05
Position 14401: 1.2024750235865095e-05
Position 316: 1.1133111515427274e-05
Position 1239: 1.0739730185827751e-05
Position 644: 1.0715681520728517e-05
Position 13604: 8.992391021796164e-06
Position 1122: 8.135034671110471e-06
Position 77: 7.399610363808852e-06
Position 50: 6.654052431502021e-06
Position 1068: 5.208914407368969e-06
Position 666: 4.557457276370038e-06
Position 766: 4.146507983886022e-06
Position 100: 3.104108002056611e-06
Position 1262: 2.6616264021216084e-06
Position 710: 2.60885026687403e-06
Position 615: 1.5669963064588076e-06
Position 332: 1.3236442933080572e-06
Position 93: 9.894030147926017e-07
Position 47: 5.186325654772545e-07
Position 318: 3.632869124523289e-07
Position 59: 1.8573425647363246e-07
Position 411: 6.891669789441124e-08
Position 67: 6.708838958224267e-08
Position 480: 1.7824922077405878e-08
Position 458: 1.635360076991352e-08
Position 485: 9.890148543841668e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18545: 0.9993193407636067
Position 5372: 0.986622218534261
Position 13487: 0.9708437004557199
Position 28147: 0.9700834264305541
Position 13133: 0.7055654712338426
Position 28859: 0.5375962535069463
Position 30419: 0.4697354572881277
Position 3568: 0.4145134927921748
Position 12541: 0.2888447356101464
Position 13790: 0.22567856581788812
Position 14624: 0.20111640044841408
Position 7210: 0.1962950247832227
Position 29342: 0.16327824124044596
Position 12910: 0.1624433154328458
Position 13279: 0.15645463221261055
Position 28666: 0.13798371422835626
Position 7143: 0.10594371352319454
Position 18222: 0.08718703092660565
Position 28682: 0.08676523288482957
Position 30192: 0.08546634802332037
Position 17498: 0.07689944186218808
Position 28841: 0.07661016077370068
Position 10478: 0.06140137557843227
Position 7116: 0.060723271757297005
Position 4372: 0.060668162062050064
Position 5137: 0.054916144999379926
Position 14787: 0.050525401431868844
Position 9544: 0.04874289903846174
Position 12115: 0.04339954741106678
Position 5203: 0.04212137911301349
Position 14348: 0.04200868337103152
Position 10906: 0.0417043417912097
Position 30332: 0.03563257204471926
Position 29448: 0.03370209382457731
Position 2423: 0.03359308585638647
Position 1252: 0.03106643588257383
Position 13421: 0.028307178026820715
Position 4731: 0.027456634809988677
Position 10520: 0.027081983200097817
Position 813: 0.026595358014376017
Position 10710: 0.025471969338234045
Position 10339: 0.024598158012356156
Position 29377: 0.02204479808545153
Position 14030: 0.02103143140464025
Position 31563: 0.020707083574677636
Position 13772: 0.018848502037178094
Position 2405: 0.01637274879259985
Position 3540: 0.015912016475355464
Position 4847: 0.014566935650448526
Position 5115: 0.014027269210058677
Position 30260: 0.012552229396912886
Position 1352: 0.012226679466056238
Position 13860: 0.010407171527579171
Position 18207: 0.009772763819208758
Position 13805: 0.009459984562890914
Position 17482: 0.009098399908026182
Position 30721: 0.008634677832313567
Position 852: 0.008149057118915488
Position 2490: 0.007939600900610851
Position 3388: 0.006099101300736187
Position 14552: 0.005211117616462901
Position 28475: 0.005160459614411914
Position 17310: 0.0050278481088657755
Position 5441: 0.004676008039979272
Position 3974: 0.004495882421019361
Position 449: 0.004430168163863817
