Gene = Ambn
index = 113
Annotated 5SS: [  96  943 3414 4740 5733 7456 8499 9180 9324 9740]
Annotated 3SS: [  873  3347  4691  5621  7260  8459  9119  9278  9694 11440]
SMsplice 5SS: [  96  943 7032 7456 9180]
SMsplice 3SS: [  873  6809  7260  9119 11440]
top_k =  500
Partition function (log Z): 0.4151181143202738

Sorted 5' Splice Sites (High to Low Probability):
Position 96: 0.9711972098710752
Position 7456: 0.9422934471663966
Position 9180: 0.9108071682269021
Position 7032: 0.8917549717954893
Position 943: 0.8029566925123555
Position 4029: 0.48896939311625615
Position 5733: 0.434184499625273
Position 9324: 0.31230030258546376
Position 4740: 0.29473458582867224
Position 8499: 0.276680941398086
Position 846: 0.2396857408433576
Position 9740: 0.16763053362084068
Position 1054: 0.15896699384338414
Position 3414: 0.0846855011380599
Position 7870: 0.02349518111792851
Position 11075: 0.019833485657059332
Position 9230: 0.011799619786497616
Position 3651: 0.011306712601472277
Position 7837: 0.010878816845279936
Position 8210: 0.010703707573034486
Position 6900: 0.009452714286334563
Position 7539: 0.009311038629297445
Position 2124: 0.008128451191929398
Position 7036: 0.007724442896780526
Position 8520: 0.007568151798665388
Position 7423: 0.006504327701521008
Position 8607: 0.006282572423605466
Position 7024: 0.005739320723134494
Position 1190: 0.005104633771652623
Position 6980: 0.004941741686101947
Position 6937: 0.004613222755036613
Position 619: 0.004303888658206386
Position 103: 0.003742746262817967
Position 561: 0.003647477048939905
Position 8708: 0.0034298570333715557
Position 8051: 0.0029156042586989004
Position 77: 0.0026520968451642607
Position 9526: 0.002325652613042258
Position 512: 0.0023160434004315007
Position 2220: 0.0021641441836635147
Position 11069: 0.002069259653454372
Position 276: 0.001932604017837191
Position 7330: 0.0019097111112056722
Position 83: 0.0018424388854784274
Position 3667: 0.0015029799670549903
Position 8547: 0.0013968224565522336
Position 3633: 0.0013324551907141916
Position 1108: 0.001166761710106845
Position 1771: 0.0010215010733200646
Position 7977: 0.0009268820451378672
Position 1468: 0.0007935630140884789
Position 8912: 0.0007479185724220282
Position 663: 0.000594206872859655
Position 2650: 0.0005438904915134365
Position 2224: 0.0005363572463194382
Position 332: 0.0005152488834085628
Position 1294: 0.0005085371716855133
Position 3575: 0.0004980070537676622
Position 11130: 0.00039905051474780316
Position 8723: 0.00032583707158979024
Position 554: 0.0003064253673497597
Position 148: 0.0002963244551615624
Position 7772: 0.0002816956128928996
Position 122: 0.0001858582370907394
Position 487: 0.00015043781659438945
Position 9814: 0.00014794928262797715
Position 9458: 0.00012008527394879797
Position 515: 9.787546471361926e-05
Position 476: 9.289521372462449e-05
Position 300: 8.898011358085858e-05
Position 380: 7.661138852050197e-05
Position 598: 4.4555191100684826e-05
Position 310: 4.006485362358068e-05
Position 124: 3.8829346152658326e-05
Position 296: 3.801383910106569e-05
Position 714: 3.5085562892749515e-05
Position 8: 3.202777184343969e-05
Position 44: 2.611695476343262e-05
Position 531: 1.7777173955237567e-05
Position 3434: 1.3686291091514858e-05
Position 2479: 5.675149596729896e-06
Position 2543: 5.651791601176811e-06
Position 1636: 3.59727082003396e-06
Position 1605: 1.6751404683850594e-06
Position 2506: 1.614441818705885e-06
Position 1010: 1.0370513818457485e-06
Position 622: 9.336956157502766e-07
Position 678: 9.190956219664739e-07
Position 316: 7.176006583090274e-07
Position 690: 6.669983692240264e-07
Position 1044: 6.190614759535543e-07
Position 596: 4.0066273884744913e-07
Position 1538: 3.3131028606070637e-07
Position 1081: 3.0079856628767847e-07
Position 1040: 2.1132136739327223e-07
Position 947: 1.140477710709052e-07
Position 1058: 8.461616438736222e-08
Position 1523: 6.669628936648731e-08
Position 1065: 4.744031571872702e-08
Position 1349: 4.022236491606782e-08
Position 1071: 3.8660153523794894e-08
Position 1340: 3.252153371869484e-08
Position 867: 2.1214676111807473e-08
Position 865: 3.775422300999671e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9119: 0.9410061515136171
Position 6809: 0.9242264141428772
Position 7260: 0.5323978521387301
Position 11440: 0.5173613215308361
Position 743: 0.48793486089194754
Position 3920: 0.4613768104493538
Position 5621: 0.34552503840512505
Position 919: 0.34350111326520105
Position 9278: 0.31363433038949373
Position 10412: 0.28766588531803333
Position 873: 0.28010958708696876
Position 8459: 0.26356879376375025
Position 4691: 0.20611365659831957
Position 9694: 0.12577461687221234
Position 7305: 0.12449582015167708
Position 7215: 0.10720197854449068
Position 7272: 0.09352544442713258
Position 5629: 0.06872644345312882
Position 4575: 0.06468562151583711
Position 3347: 0.058388419757846484
Position 9651: 0.05151566744426773
Position 7329: 0.048855957867181304
Position 787: 0.03255954357773748
Position 7389: 0.02907034897859529
Position 894: 0.027611189580183156
Position 10859: 0.02663331485009705
Position 10432: 0.02153765478190497
Position 9128: 0.019399212247180588
Position 11011: 0.018546233719882982
Position 7651: 0.018379953313986085
Position 8435: 0.017053708969100117
Position 9598: 0.01687716428655757
Position 11891: 0.016150202337158283
Position 7800: 0.015845374669615706
Position 3899: 0.01412351182119194
Position 7125: 0.013327317823815006
Position 1024: 0.013157575189569533
Position 3216: 0.01173722643416473
Position 8008: 0.011553663187176882
Position 11255: 0.010348482342825755
Position 3796: 0.01025230979674078
Position 8255: 0.009516298694608228
Position 4484: 0.009510181560473263
Position 4511: 0.009404799926924936
Position 3529: 0.008987560956535455
Position 5419: 0.008979584761300743
Position 3104: 0.008822954896236603
Position 5706: 0.008684177645471386
Position 9062: 0.007805387009929164
Position 12467: 0.007429695539904868
Position 9288: 0.007219266445815276
Position 3515: 0.007027036999730929
Position 2068: 0.006082346775860099
Position 7377: 0.0055655103264382515
Position 4445: 0.00502032622711745
Position 3180: 0.004943145867292756
Position 8606: 0.004393433267976226
Position 9909: 0.0042970942299142495
Position 9570: 0.003901165813722497
Position 9868: 0.003800709450128423
Position 419: 0.0034827809122939166
Position 648: 0.0034266970056156315
Position 7711: 0.0030869354358234796
Position 10252: 0.00302755874556829
Position 10082: 0.002558662116143558
Position 792: 0.0025525927729042404
Position 11206: 0.0023584161545132133
Position 5475: 0.0022692553602470253
Position 10113: 0.0021982936786516605
Position 9075: 0.0021827351632215785
Position 7159: 0.002045483930319662
Position 7106: 0.0020452857301144745
Position 12448: 0.001614060014481593
Position 845: 0.0015423448973044813
Position 1630: 0.0015105128595679926
Position 8842: 0.0015003528487710963
Position 1904: 0.001481009006789883
Position 7281: 0.001423342790657468
Position 1189: 0.0013066134950219706
Position 10209: 0.001235107098457405
Position 8334: 0.0012122489984709682
Position 10751: 0.0011677092625394685
Position 361: 0.0011138089629588227
Position 8021: 0.0011112498774865957
Position 9670: 0.0009958445521534257
Position 761: 0.000990395300674101
Position 3968: 0.0009653299502295173
Position 11177: 0.0009279104638720591
Position 11777: 0.0008937642338606877
Position 3765: 0.0008769879554827563
Position 11807: 0.0008762639646663152
Position 707: 0.0008511677171731868
Position 1927: 0.0008332606630587988
Position 10437: 0.0007700220189582401
Position 11484: 0.0007398909883246489
Position 806: 0.00072112311527439
Position 12502: 0.0007184091965034856
Position 7897: 0.0006250496811636473
Position 3300: 0.0006089181611223148
Position 2052: 0.0006000458651261894
Position 2018: 0.0005370773368768502
Position 10898: 0.0005270550040389467
Position 310: 0.0005043267622131171
Position 11142: 0.0004791561601774891
Position 2037: 0.00036611861629122456
Position 947: 0.0003259381226221445
Position 11727: 0.0003155978606238769
Position 511: 0.00031064600009550437
Position 2531: 0.00030066850017292486
Position 2406: 0.00025616337435712457
Position 155: 0.0002362974639944637
Position 9884: 0.00023122311015853314
Position 11104: 0.00021533207374842896
Position 1988: 0.0002102606601958965
Position 3244: 0.00019852231248852255
Position 1966: 0.0001903012296447799
Position 991: 0.00017207029111136236
Position 195: 0.00016566477019306082
Position 1047: 0.00014424642280191484
Position 8856: 0.00013326157424184895
Position 7150: 0.00013032857471936008
Position 173: 0.00011556236844232059
Position 570: 8.511837460817034e-05
Position 463: 8.021647123913755e-05
Position 337: 5.0055271438152995e-05
Position 591: 4.754043367056881e-05
Position 9708: 4.703504212110994e-05
Position 404: 4.6603686597103785e-05
Position 719: 4.467030075432596e-05
Position 670: 3.501406054388012e-05
Position 722: 3.2233793238639285e-05
Position 542: 2.8984181445361634e-05
Position 332: 2.8243594641393238e-05
Position 226: 2.5588717881634363e-05
Position 8868: 2.547970928862491e-05
Position 423: 2.3423659248031456e-05
Position 531: 1.8666054906138105e-05
Position 443: 1.6256030545583385e-05
Position 586: 1.5984620648526836e-05
Position 380: 1.588111588482103e-05
Position 929: 1.2440335780747218e-05
Position 1907: 1.1437430092371064e-05
Position 339: 1.1249999543991421e-05
Position 1726: 1.1240586593756849e-05
Position 618: 8.045659425808944e-06
Position 7129: 7.938381604862202e-06
Position 1155: 7.1201398999510704e-06
Position 1040: 5.802846489952131e-06
Position 209: 5.752839870844844e-06
Position 316: 5.29181351380946e-06
Position 1753: 5.1845913877304775e-06
Position 2032: 5.051510102571325e-06
Position 663: 4.890378768254169e-06
Position 2097: 4.694336740151992e-06
Position 1698: 4.497231200573605e-06
Position 345: 3.564711201445176e-06
Position 378: 3.1670724799275074e-06
Position 470: 2.507658955412793e-06
Position 678: 1.8969777115234998e-06
Position 9497: 1.8140096255571596e-06
Position 604: 1.1910064969886532e-06
Position 236: 1.1370894148022258e-06
Position 440: 4.022593778312328e-07
Position 1314: 3.053485719306867e-07
Position 1085: 1.4060604070807901e-07
Position 1071: 1.361955507703e-07
Position 1399: 5.722120586979545e-08
Position 1379: 3.1051525731554315e-08
Position 1415: 2.7015402295080573e-08
Position 1000: 2.28227801644468e-08
Position 1235: 7.56881669410909e-09
Position 1336: 5.980137222184201e-09
Position 1100: 2.288296539764983e-09
Position 1054: 2.1826704193004725e-09
Position 260: 4.887026844003743e-10
