Gene = C130050O18Rik
index = 192
Annotated 5SS: [ 128 1293]
Annotated 3SS: [1151 8992]
SMsplice 5SS: [ 128 1293]
SMsplice 3SS: [1151 8992]
top_k =  500
Partition function (log Z): -8.495409991862623

Sorted 5' Splice Sites (High to Low Probability):
Position 1293: 0.9161245898510904
Position 128: 0.8448930459391836
Position 6957: 0.34643999661065566
Position 7068: 0.29102439450980083
Position 7399: 0.2250836801308905
Position 6683: 0.17632639089173352
Position 5469: 0.14027224139202968
Position 499: 0.09373611050958282
Position 7952: 0.07858449305642497
Position 5163: 0.06852992225345256
Position 3031: 0.056472465458113186
Position 3957: 0.054122939161784345
Position 8130: 0.04813254882812999
Position 505: 0.04809893860539122
Position 726: 0.030438295898827145
Position 5928: 0.028341504817307083
Position 473: 0.027417764340391684
Position 2042: 0.02385763428366069
Position 3123: 0.02135089017319752
Position 9115: 0.02054921401721986
Position 9129: 0.018941847184660982
Position 3012: 0.016149432036243024
Position 9105: 0.013071699444792837
Position 843: 0.012148629408316779
Position 8117: 0.01168173708131284
Position 2834: 0.010685581015698416
Position 2922: 0.010275263745966266
Position 5975: 0.010004829146539638
Position 830: 0.009444076512352762
Position 7775: 0.008187218128395799
Position 4563: 0.005768975550198962
Position 323: 0.004721642146200027
Position 263: 0.0046908404487381
Position 1435: 0.003672943254002914
Position 3002: 0.002464236085545526
Position 740: 0.0021844312921761345
Position 98: 0.0011732809016331575
Position 270: 0.0011347464855872582
Position 877: 0.0009723180397094864
Position 2663: 0.0008275074025260109
Position 417: 0.0007470464300721357
Position 312: 0.00072000760267387
Position 733: 0.000489493783941839
Position 715: 0.0004833619442343321
Position 536: 0.0004673768459615684
Position 4628: 0.0004513253519017536
Position 2781: 0.000353434977261995
Position 102: 0.0002780878831237617
Position 95: 0.00016603316400653912
Position 1918: 0.00012181113275413053
Position 2009: 9.164170104111193e-05
Position 2026: 8.616309747033521e-05
Position 1152: 6.615843303801328e-05
Position 2052: 6.092564786479095e-05
Position 1634: 5.3658645824727295e-05
Position 764: 5.15142565118865e-05
Position 2568: 4.416677086493261e-05
Position 2585: 2.501464273472103e-05
Position 2850: 2.0868993523994382e-05
Position 7098: 9.998970666168143e-06
Position 257: 2.6540426287106873e-06
Position 16: 8.862788202535925e-07
Position 175: 4.338879707918763e-07
Position 550: 9.894507457304985e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8992: 0.9000140371389003
Position 1151: 0.8802678052932725
Position 6870: 0.6136665234241996
Position 5086: 0.17278995137782555
Position 6524: 0.16131386672747994
Position 7215: 0.11834160678592888
Position 2921: 0.09914263624338264
Position 7845: 0.08428043990669712
Position 7264: 0.05733226220180773
Position 9731: 0.05640764427755763
Position 7286: 0.054260123044578945
Position 8012: 0.053202001761018816
Position 3875: 0.04836060097461616
Position 6825: 0.03712772556988521
Position 383: 0.023437277004356175
Position 5823: 0.023322104389573255
Position 5280: 0.020181458152283904
Position 7709: 0.01870350455989623
Position 312: 0.017860873042510838
Position 9223: 0.017714495870439714
Position 1913: 0.01701383415369666
Position 6632: 0.016252570788199083
Position 5784: 0.015634535209325555
Position 5286: 0.01474099591203507
Position 595: 0.014331494221824706
Position 202: 0.01070512943329385
Position 1129: 0.010458330440606662
Position 7584: 0.009019426590368997
Position 222: 0.008331070796971088
Position 2526: 0.008201798704177844
Position 1282: 0.006982208295856219
Position 5015: 0.006130965317763726
Position 2877: 0.005883698837826332
Position 2859: 0.0051942486896979475
Position 1173: 0.005164528694161951
Position 668: 0.004601837916928797
Position 4448: 0.004264430856310345
Position 2781: 0.0042624284855008856
Position 1916: 0.004232428242146297
Position 3746: 0.003983037125941198
Position 8573: 0.003532074400468309
Position 1046: 0.003518485720982356
Position 6132: 0.002783709629630018
Position 1254: 0.002730877199834047
Position 900: 0.0027131566746934504
Position 2025: 0.0024018102775512293
Position 6352: 0.0020799162093546914
Position 1107: 0.001984682374793005
Position 3829: 0.0019785366124926264
Position 5162: 0.0018415792461901664
Position 3379: 0.0017603592509027666
Position 5552: 0.001759490804421714
Position 757: 0.0017545635361879831
Position 1193: 0.0015907916564749023
Position 8827: 0.0013668714605554683
Position 1072: 0.0012542271771232628
Position 4422: 0.001165427328795772
Position 4820: 0.0011600018688105718
Position 2566: 0.0011084754416263323
Position 1434: 0.0010470100309609206
Position 599: 0.001029697011943444
Position 4262: 0.0010072776542623609
Position 335: 0.0008973143505933921
Position 390: 0.0008671428924034701
Position 2801: 0.0008549005308653712
Position 10145: 0.0007893289183049771
Position 1839: 0.0007843163047801126
Position 316: 0.0006890124870585598
Position 7042: 0.0006367915659617062
Position 7525: 0.0006218696475284347
Position 685: 0.0006125365343740567
Position 1092: 0.0005706403418462652
Position 620: 0.0005280194466024451
Position 3025: 0.0004816648126369414
Position 3704: 0.0004764004333202391
Position 355: 0.00045757918686008053
Position 2964: 0.0004390011768595854
Position 236: 0.00041585502259894574
Position 4427: 0.00040205498970613415
Position 4861: 0.00039044008242036847
Position 2583: 0.00038473348056400943
Position 2983: 0.00038158900824045584
Position 4509: 0.00037910250612967135
Position 2721: 0.00036987655275911387
Position 4864: 0.00035310355517811573
Position 6145: 0.00033943056627067206
Position 1186: 0.0003260407762796187
Position 3983: 0.00029767744184985904
Position 2763: 0.0002676263638957957
Position 1736: 0.0002668194720654523
Position 6320: 0.0002531760512410338
Position 794: 0.00024938055789670117
Position 4076: 0.00024366189604275635
Position 470: 0.00019900501810916964
Position 4915: 0.00017685522946668473
Position 643: 0.00016996971438498613
Position 2377: 0.0001640071932561031
Position 1774: 0.0001322501182481923
Position 2754: 0.00012333323883642096
Position 1341: 0.00011196627184088393
Position 526: 0.00010677281866065785
Position 1263: 9.126201116986604e-05
Position 3956: 8.555828175108326e-05
Position 4269: 8.498694770744428e-05
Position 546: 7.8681238769007e-05
Position 3206: 7.72858896418773e-05
Position 1188: 7.711554523837079e-05
Position 4299: 7.653112815838344e-05
Position 626: 7.519414853439435e-05
Position 800: 7.264717188671069e-05
Position 361: 6.930932586665038e-05
Position 400: 6.86297191566997e-05
Position 674: 6.823922888119718e-05
Position 4232: 6.638490897467684e-05
Position 346: 6.04520044414821e-05
Position 4049: 6.018691954091344e-05
Position 254: 5.710884665542456e-05
Position 739: 5.381770812065377e-05
Position 2230: 5.139563030923309e-05
Position 3432: 4.1865506279579424e-05
Position 3414: 3.808633347822196e-05
Position 1655: 3.722164520489362e-05
Position 323: 3.5969338653935224e-05
Position 1381: 2.962437672261543e-05
Position 1394: 2.900890224545014e-05
Position 2506: 2.8537482898312806e-05
Position 2204: 2.6209499657256643e-05
Position 425: 2.495837664481798e-05
Position 708: 2.4382949571113788e-05
Position 2112: 2.4040475244472434e-05
Position 2352: 2.3881082656530028e-05
Position 1361: 2.3791102653498654e-05
Position 536: 2.334147954972229e-05
Position 702: 2.1556389289927745e-05
Position 2531: 1.6758955820139702e-05
Position 616: 1.6291014835762458e-05
Position 455: 1.622951806877895e-05
Position 262: 1.5285778022693336e-05
Position 696: 1.4028797036534732e-05
Position 496: 1.2326017280560787e-05
Position 1052: 1.1336524479077745e-05
Position 1740: 1.0951361399413868e-05
Position 1922: 8.871243033486496e-06
Position 270: 8.422457982478759e-06
Position 417: 8.209401312910987e-06
Position 640: 6.900643858323073e-06
Position 1318: 6.041719331499161e-06
Position 320: 5.950757242592731e-06
Position 1368: 5.246242227004672e-06
Position 348: 5.051793912186801e-06
Position 1891: 4.445180743815254e-06
Position 1951: 3.4330568617610298e-06
Position 1686: 2.6659611992681303e-06
Position 1642: 2.466002705727836e-06
Position 1062: 1.6619310955756397e-06
Position 888: 1.5778983165337294e-06
Position 1324: 9.431565124556689e-07
Position 927: 5.807578874122859e-07
Position 1292: 4.872030387579079e-07
Position 1320: 4.571811820871958e-07
Position 430: 1.4126494338062052e-07
Position 393: 3.633532247565265e-08
Position 721: 3.4988641854735e-08
Position 628: 2.9775386356630068e-08
Position 829: 2.332539548998145e-08
Position 257: 1.812011555789031e-08
Position 412: 1.4240466973688345e-08
Position 860: 1.2342591960179268e-08
Position 1766: 1.2089368751508825e-08
Position 630: 1.1068784406186016e-08
Position 1818: 1.0344312035041685e-08
Position 1749: 7.72618845192575e-09
Position 1662: 7.50908500055093e-09
Position 476: 4.4220501920661345e-09
Position 1458: 3.62668161271985e-09
Position 473: 2.909195369274902e-09
Position 489: 2.075884264430936e-09
Position 186: 3.6533352296911723e-10
Position 503: 1.9368910046785672e-10
Position 127: 6.344152233899313e-12
Position 175: 2.888046733372459e-12
Position 168: 2.649271809512684e-12
Position 109: 2.5834265327779194e-13
Position 131: 3.7127541237380177e-14
Position 161: 2.355426994074607e-14
Position 80: 5.94947933778804e-15
Position 156: 4.256971291420204e-15
Position 95: 2.527030923989987e-15
Position 143: 2.159378031941427e-15
Position 84: 5.493659610539348e-16
Position 135: 4.07529889975262e-16
