Gene = March4
index = 663
Annotated 5SS: [ 2306 84489 89775]
Annotated 3SS: [ 84332  89581 107920]
SMsplice 5SS: [   276   4531  11748  22014  54713  58209  65115  65309  68154  73967
  84489  89775  95343 107550]
SMsplice 3SS: [  4422  11650  21885  54623  58091  64991  65209  68017  73859  84332
  89581  95243 107345 107920]
top_k =  500
Partition function (log Z): -54.91612864387984

Sorted 5' Splice Sites (High to Low Probability):
Position 4531: 0.7642822226021034
Position 2306: 0.6236654443988392
Position 276: 0.527886193296453
Position 3156: 0.47157029085746244
Position 180: 0.4043316950674477
Position 11748: 0.2717019279796491
Position 2893: 0.23486113461389593
Position 10700: 0.154369272508476
Position 5492: 0.12689236644766994
Position 2530: 0.07053269479281728
Position 4495: 0.053098607154774255
Position 3182: 0.048404630903629994
Position 165: 0.04248854920265905
Position 4976: 0.030709410425764836
Position 7003: 0.02925580488359857
Position 6666: 0.02678939614889477
Position 3344: 0.02564210808176269
Position 2081: 0.018621406941643007
Position 6686: 0.013639868335022048
Position 3191: 0.009351188199292483
Position 3996: 0.009101249042131018
Position 3129: 0.008802121149315778
Position 479: 0.00844564363806804
Position 2050: 0.007995215318558988
Position 3965: 0.006328560969915623
Position 4790: 0.0060975441352255294
Position 2004: 0.003246574973439261
Position 3618: 0.0025806909738117006
Position 1175: 0.002140365425883692
Position 387: 0.002050301721644155
Position 243: 0.0019245305172373355
Position 2259: 0.0018560846925256035
Position 4099: 0.0010592696024779363
Position 2487: 0.0010413449683520201
Position 2847: 0.000999802554424216
Position 1546: 0.0008227702065701145
Position 3173: 0.0007607011147998915
Position 1846: 0.0006831869056985351
Position 3614: 0.0006579130258455194
Position 1940: 0.0006467962360229408
Position 2208: 0.0005974399394188043
Position 1643: 0.000577808417808873
Position 2336: 0.000510364486565173
Position 2343: 0.000272669046477938
Position 857: 0.00026504001865258433
Position 80: 0.00023466955695271223
Position 3421: 0.0001710591793032829
Position 4535: 0.00016242285455117612
Position 2040: 0.0001176453660886581
Position 2469: 0.00010653762752823123
Position 45: 9.803097309174798e-05
Position 55: 1.1588076359342577e-06
Position 111: 1.0187416091612227e-06
Position 835: 8.566382017790528e-07
Position 378: 6.587318166306521e-07
Position 5: 4.4238693141692906e-07
Position 85: 4.0058589652984013e-07
Position 660: 3.2049645270859514e-07
Position 1002: 2.505519871212598e-07
Position 625: 2.486045735577658e-07
Position 237: 2.470584452888531e-07
Position 539: 1.1823696202667042e-07
Position 299: 8.433138946951266e-08
Position 89: 2.5521982978905332e-08
Position 450: 1.6873756504086073e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4422: 0.9028946087817344
Position 3044: 0.41149482355347516
Position 11308: 0.3163133065168656
Position 11650: 0.28879110641747674
Position 2187: 0.22393941106416287
Position 2184: 0.21104847239423466
Position 2767: 0.18425702443077008
Position 10599: 0.17243164930779253
Position 5363: 0.1480153555809349
Position 3010: 0.1419428062604264
Position 2293: 0.0841613273242735
Position 5679: 0.07460185695941743
Position 12887: 0.0575543333593414
Position 14430: 0.05578963077248496
Position 6540: 0.04739839781982487
Position 2212: 0.043172268156431916
Position 12102: 0.03938852827085902
Position 2452: 0.03522194612053894
Position 2386: 0.03156683752527521
Position 13101: 0.031560972620514105
Position 4829: 0.030739864155103897
Position 2729: 0.030358306141885772
Position 4728: 0.029012179785375816
Position 12054: 0.027920468301379862
Position 5604: 0.02574478084244919
Position 15288: 0.02352669559206002
Position 12192: 0.02001906508170208
Position 7758: 0.018613571212139333
Position 6901: 0.014767607125338714
Position 1967: 0.012896123285445852
Position 4782: 0.012566387152425628
Position 6100: 0.012431476019720007
Position 3831: 0.01185244560846441
Position 9614: 0.011827863388910278
Position 2817: 0.011730828276787099
Position 6859: 0.011382677115284106
Position 2162: 0.011038342936132421
Position 9453: 0.0110336637437701
Position 1871: 0.010660722522604924
Position 1939: 0.010455161239544673
Position 1894: 0.010372035503606256
Position 13484: 0.009902615819844541
Position 3279: 0.009811947774186777
Position 2156: 0.00974894581439268
Position 6756: 0.009735351835573058
Position 7200: 0.008596037269495144
Position 3249: 0.00712384937700251
Position 2710: 0.007005520148057329
Position 11825: 0.0060396181614630765
Position 5905: 0.005676697492358634
Position 9692: 0.004570110208699355
Position 1996: 0.004450657761704767
Position 2215: 0.004382085474690215
Position 5814: 0.004233308552415285
Position 3912: 0.004096958484370734
Position 1879: 0.0038294881497544257
Position 4875: 0.003645066467786469
Position 1851: 0.0035389835192657757
Position 3181: 0.003364669534429262
Position 5865: 0.0032573922361290213
Position 1953: 0.003247000364785633
Position 2247: 0.003156854272059242
Position 3968: 0.003119153403048855
Position 7823: 0.0028474312011355367
Position 8254: 0.0028356305273846377
Position 3523: 0.001835263527833478
Position 5572: 0.0017588983752855327
Position 2698: 0.0017369028695610371
Position 3012: 0.001680772065128722
Position 3054: 0.001486059171019142
Position 2408: 0.0013757679367369371
Position 4640: 0.0013553093073350115
Position 916: 0.0011635780721095418
Position 2663: 0.0011175499721735752
Position 8575: 0.0011136188880205536
Position 6129: 0.0010775534349268603
Position 2530: 0.001032302576791757
Position 468: 0.0010128416099365561
Position 5786: 0.0009763334709029944
Position 1068: 0.0009316171009866067
Position 3251: 0.0008916732815357677
Position 4675: 0.0008006002960455049
Position 1752: 0.0007658971608116835
Position 3096: 0.0007657047218663608
Position 2244: 0.0006204036706815373
Position 3283: 0.0006006812183043892
Position 1708: 0.0005864369627867674
Position 5477: 0.0005749796311185474
Position 2566: 0.0004931186254471228
Position 1491: 0.0004680734880132945
Position 966: 0.00044979663370134685
Position 3405: 0.00043829465778730356
Position 2687: 0.00039956434767285734
Position 1494: 0.00034419475609738856
Position 2836: 0.00027045233069322526
Position 4933: 0.00022328418875630483
Position 1906: 0.00021864312116326798
Position 760: 0.00016506445227693864
Position 643: 0.0001595412873225991
Position 4377: 0.00012485586402383148
Position 1442: 0.00011215613293879234
Position 492: 8.215189491327633e-05
Position 1773: 6.648049301465379e-05
Position 1462: 6.59706299562409e-05
Position 2499: 5.2342689582788727e-05
Position 2457: 5.180872347141376e-05
Position 1084: 4.6869173551865073e-05
Position 2415: 4.224472035251066e-05
Position 890: 4.204644164999988e-05
Position 646: 3.867765921638448e-05
Position 2454: 3.8075354570397833e-05
Position 516: 3.66642453673387e-05
Position 510: 3.5753390917929844e-05
Position 1386: 4.569475377896085e-06
Position 1154: 3.861325957065813e-06
Position 1373: 3.5616246458288004e-06
Position 1759: 2.511355756383329e-06
Position 1600: 2.1189601164418087e-06
Position 3264: 2.4043152902256404e-07
Position 3230: 2.328965912009983e-07
Position 1664: 7.235952927231416e-08
Position 1603: 4.871357358732843e-08
Position 2432: 1.6662821938854936e-08
Position 1317: 8.500613960709553e-09
