Gene = Lrrc56
index = 648
Annotated 5SS: [  442  1803  2994  4186  5664 11384 11661 12343 12934 13075 13448 13795]
Annotated 3SS: [ 1731  2805  4097  5602 11286 11459 12158 12771 13009 13310 13654 15207]
SMsplice 5SS: [  723  1837  2994  5664 11384 11661 13075 13448 13795]
SMsplice 3SS: [ 1731  2805  5602 11286 11459 13009 13310 13654 15207]
top_k =  500
Partition function (log Z): 9.055213325318707

Sorted 5' Splice Sites (High to Low Probability):
Position 11384: 0.978084747305251
Position 2994: 0.9189132053981725
Position 13795: 0.9035129950270564
Position 5664: 0.8642564384286581
Position 1837: 0.8080908323085783
Position 13448: 0.8037948038586039
Position 11661: 0.5782062488472745
Position 7620: 0.46231849366226574
Position 4437: 0.4303433305751167
Position 13075: 0.4203385158078086
Position 3401: 0.3661946064362715
Position 8670: 0.35506869802883456
Position 12343: 0.3064479113411203
Position 723: 0.2963295460591954
Position 13102: 0.28863862037286
Position 12189: 0.2511916575627369
Position 190: 0.24050541460482847
Position 13098: 0.18647770796394125
Position 485: 0.1789735869861103
Position 1041: 0.17113668957970501
Position 11573: 0.16895299415958767
Position 276: 0.1681858035430343
Position 12288: 0.16472712056506772
Position 12934: 0.15828552374392416
Position 4186: 0.15229053312440977
Position 1803: 0.14964331226073496
Position 5844: 0.11074438041552216
Position 490: 0.11045217089118925
Position 446: 0.10704318461790284
Position 4131: 0.09181010150531979
Position 14539: 0.07776280223784374
Position 2874: 0.07265097547487985
Position 9403: 0.0689648325901197
Position 11526: 0.06782014790989357
Position 176: 0.05625634794571494
Position 442: 0.05312664415103759
Position 1129: 0.047676061626450834
Position 4113: 0.04595324784499726
Position 11818: 0.04177247600389981
Position 12880: 0.032830351120909124
Position 6218: 0.031250938697149115
Position 3274: 0.025664941054392654
Position 14520: 0.02197421582437499
Position 4162: 0.021408433170883468
Position 11625: 0.02112673189815319
Position 12228: 0.014565458372585473
Position 286: 0.013511382269793926
Position 14531: 0.013184005518488603
Position 14344: 0.013134130116333074
Position 12371: 0.012907401893846721
Position 2960: 0.01245832771996987
Position 433: 0.012456501156957369
Position 15322: 0.012431692156459572
Position 933: 0.011401065247846091
Position 3634: 0.011355743500447634
Position 15361: 0.011021208030690014
Position 1493: 0.01010213143057901
Position 11843: 0.007879332254301648
Position 1678: 0.007860895896271099
Position 380: 0.007202791772959688
Position 873: 0.007054900281621055
Position 2626: 0.006907033342044913
Position 7186: 0.0052991629547406455
Position 3891: 0.005227085098797554
Position 2402: 0.004957009313040899
Position 11318: 0.004770234125713979
Position 12247: 0.004731841514103383
Position 6478: 0.0044096591269278925
Position 7803: 0.004364982956717353
Position 5871: 0.0038223419580092105
Position 11665: 0.0033900746917094144
