Gene = Ccdc15
index = 208
Annotated 5SS: [  359   655  4509  5957 27996 31985 33234 34106 35016 37075 44083 45513
 68819 69426 71035]
Annotated 3SS: [  468  4358  5770 27881 31864 32504 34039 34892 36963 43986 45408 68641
 69276 70910 71826]
SMsplice 5SS: [  655  4509  5957 15991 27996 31985 37075 44083 45513 48491 57251 68819
 69426]
SMsplice 3SS: [ 4358  5770 15862 27881 31864 36963 43986 45408 48374 57120 68641 69276
 71826]
top_k =  500
Partition function (log Z): -38.060771948744204

Sorted 5' Splice Sites (High to Low Probability):
Position 4509: 0.7444887797067464
Position 655: 0.6924286781081566
Position 5957: 0.4447646941965824
Position 8347: 0.4114942594216188
Position 5967: 0.3970255081045459
Position 2809: 0.26387241659850147
Position 359: 0.2543253626589898
Position 2541: 0.1982642875544753
Position 4531: 0.14526865176945333
Position 2935: 0.11221199363828055
Position 125: 0.10872307094042054
Position 485: 0.09832110100722079
Position 15991: 0.07601802328485043
Position 2698: 0.06112327588314113
Position 885: 0.054146622854895424
Position 1836: 0.037277391366483975
Position 405: 0.03525867419074913
Position 934: 0.026553550045620943
Position 4991: 0.01945127603743659
Position 3690: 0.016229995030784993
Position 4062: 0.013513120683059782
Position 3760: 0.01300842101791162
Position 5712: 0.008425323136314566
Position 1286: 0.008219229915264673
Position 4039: 0.007691582672828311
Position 3123: 0.0076579836788609225
Position 288: 0.006975631473037869
Position 3732: 0.00663469654123152
Position 7313: 0.00663267303730844
Position 776: 0.006095827727545558
Position 4521: 0.0057951544031501
Position 3747: 0.005578516770044264
Position 2780: 0.004522313084882885
Position 2702: 0.002918121655943452
Position 2018: 0.0024773130645714047
Position 85: 0.0016848596084296928
Position 661: 0.0016298130634391746
Position 724: 0.001531095171068588
Position 1733: 0.0015215982082500588
Position 1151: 0.001313244074320871
Position 140: 0.0011990956427143
Position 2457: 0.0009380402104468737
Position 1942: 0.0007981681014529856
Position 636: 0.0007557250397544835
Position 979: 0.0006531283854532917
Position 263: 0.0006251759715945042
Position 1239: 0.0005310493142930227
Position 1075: 0.00048557737185835525
Position 674: 0.0004851666523905652
Position 81: 0.0004559544156150961
Position 377: 0.0004281923658106896
Position 77: 0.00042507581374152546
Position 2439: 0.0004242262253300211
Position 1680: 0.00027873538591361195
Position 1615: 0.00025932629946423704
Position 198: 0.00024392511599085994
Position 2413: 0.00023091747790825363
Position 2433: 0.00020869579953933427
Position 2525: 0.0001777507394017511
Position 680: 0.00017701452987247505
Position 758: 0.00016951446139818008
Position 983: 0.0001380832407659966
Position 2467: 8.661340350252669e-05
Position 18: 7.970880612067822e-05
Position 1276: 7.809487130488014e-05
Position 1002: 7.501459558612215e-05
Position 56: 7.39311846802859e-05
Position 911: 6.676978841938406e-05
Position 43: 2.6890758178486124e-05
Position 559: 1.768970744034706e-05
Position 30: 1.651566898725961e-05
Position 391: 1.4117033500061892e-05
Position 369: 1.1657494900566942e-05
Position 83: 1.139762361620166e-05
Position 71: 1.0944994810287092e-05
Position 36: 9.472906479273156e-06
Position 601: 8.8080797482284e-06
Position 665: 7.320983167233291e-06
Position 568: 6.188272477341041e-06
Position 659: 5.4353136386994595e-06
Position 613: 4.83872639354785e-06
Position 47: 3.5562549109274387e-06
Position 471: 1.4191952201596044e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4358: 0.8737327405208163
Position 5770: 0.5725255144946398
Position 2615: 0.4576114069670075
Position 8254: 0.3874489641631152
Position 17140: 0.20192865827210985
Position 468: 0.1954438890166437
Position 9924: 0.16048996282068737
Position 2313: 0.14962396717172372
Position 5896: 0.11907789490581008
Position 15862: 0.09374047797183664
Position 775: 0.07241601845479345
Position 8734: 0.07207340132695285
Position 9102: 0.06993365268706306
Position 8282: 0.06689641186304963
Position 5874: 0.06129121767999773
Position 10003: 0.056424279695451704
Position 5653: 0.05533376854112101
Position 2442: 0.04607406304238337
Position 7046: 0.041813318769853745
Position 3590: 0.041451629359972327
Position 14208: 0.041247156529454106
Position 16177: 0.02901339902723193
Position 1603: 0.028155143294323566
Position 10729: 0.027965739596517068
Position 5880: 0.026673507752162783
Position 436: 0.025042345264447267
Position 8300: 0.023893829018684653
Position 10543: 0.023684316013920972
Position 3939: 0.02082638682938719
Position 7082: 0.018289246390730176
Position 6225: 0.015670821799967063
Position 4332: 0.015593167661039846
Position 12897: 0.015360394598833246
Position 6987: 0.015268368389345088
Position 5850: 0.014503813063652449
Position 4883: 0.013926091212943284
Position 5832: 0.011501324560844252
Position 8410: 0.011405635538301945
Position 14466: 0.011013031364333061
Position 10088: 0.00979779989092616
Position 8554: 0.009694356070423562
Position 4274: 0.009343179760313536
Position 6150: 0.008818102939479797
Position 10505: 0.008392278010461971
Position 5774: 0.008035392405901969
Position 8486: 0.007738684610639847
Position 471: 0.007665805948498362
Position 9167: 0.007504986833162626
Position 6321: 0.006424324646382189
Position 1639: 0.005505196106398561
Position 4844: 0.0048587169256982315
Position 2407: 0.004449063818728632
Position 401: 0.0038991522571090696
Position 6250: 0.0038522094959716445
Position 6476: 0.0028601255598616447
Position 1159: 0.002332915958729634
Position 6116: 0.002166058647770155
Position 10825: 0.002030061337247672
Position 4841: 0.001913625853620276
Position 8763: 0.0018346266558875329
Position 1673: 0.0016334141254787473
Position 504: 0.0012645722280917396
Position 481: 0.0011523800497308737
Position 4365: 0.0011301061498737496
Position 1214: 0.0009155334636984075
Position 568: 0.0007803082689869546
Position 1911: 0.0007391662546473901
Position 501: 0.000734146084776597
Position 6936: 0.0007220295045272218
Position 6866: 0.0006955973024455088
Position 205: 0.0006672732919501394
Position 2680: 0.0006001265400540212
Position 5491: 0.0005881471112524272
Position 549: 0.0005526913109259688
Position 2934: 0.0005432787166641128
Position 2683: 0.0005361910698609668
Position 6282: 0.0005351059416780018
Position 1661: 0.00053398459038675
Position 1964: 0.0004809896160985157
Position 3075: 0.0004530075752008962
Position 2171: 0.00043898601171820127
Position 2565: 0.0004353910165226693
Position 3820: 0.0003783165265009305
Position 1996: 0.00036667055938813665
Position 1036: 0.0002634752103660031
Position 1562: 0.00015370527436237306
Position 1895: 0.0001327737763121492
Position 733: 0.00012728618864892358
Position 1619: 0.00010330499739941872
Position 1931: 0.00010145089476745539
Position 1648: 9.410476510850267e-05
Position 1715: 9.354535768563171e-05
Position 241: 9.301172500197421e-05
Position 1724: 8.803168207930203e-05
Position 3225: 7.38133691638179e-05
Position 737: 4.47997743657807e-05
Position 343: 1.0651752614514374e-05
Position 1167: 8.485271423863839e-06
Position 2619: 6.137136229857873e-06
Position 555: 3.4093157863044232e-06
Position 316: 3.0529051559752917e-06
Position 933: 2.884693906661939e-06
Position 297: 2.7029363473318063e-06
Position 551: 2.345636200006651e-06
Position 253: 2.08695894432818e-06
Position 649: 1.736346467657207e-06
Position 588: 1.2029150433581857e-06
Position 215: 1.1070325489033635e-06
Position 706: 7.573418222168722e-07
Position 1237: 6.732662180195951e-07
Position 1220: 6.691718109318801e-07
Position 601: 6.141628627003179e-07
Position 405: 5.482712990081022e-07
Position 1042: 4.5770462983115853e-07
Position 484: 3.542016659959093e-07
Position 864: 3.181442016083026e-07
Position 181: 2.1144692162955687e-07
Position 581: 1.238778413562207e-07
Position 154: 7.449492627337515e-08
Position 359: 7.288442612397591e-08
Position 108: 1.7441477280573172e-08
Position 693: 1.0442458481945394e-08
Position 304: 4.80479176393345e-09
Position 124: 3.207658568225908e-09
Position 146: 2.665251257065523e-09
Position 881: 1.8802401910236694e-09
Position 115: 1.5556990806346814e-09
