Gene = Dph5
index = 346
Annotated 5SS: [  321   761  5000 11967 27324 37415 38964]
Annotated 3SS: [  602  4874 11857 27202 37374 38859 40671]
SMsplice 5SS: [  326   761  5000 11967 22023 27324 37464 38964]
SMsplice 3SS: [  602  4874 11857 21900 27202 37374 38859 40803]
top_k =  500
Partition function (log Z): -19.293687576655604

Sorted 5' Splice Sites (High to Low Probability):
Position 5000: 0.9180831170623115
Position 761: 0.9103517515734441
Position 11967: 0.7914358922068241
Position 326: 0.7603071618778305
Position 3781: 0.4416987361882998
Position 3313: 0.3014397267225015
Position 5144: 0.28723463633243096
Position 6142: 0.1614109031140912
Position 441: 0.12028865248144925
Position 4775: 0.0974157995303057
Position 8448: 0.08368337679772758
Position 223: 0.08233482761249714
Position 8222: 0.048609720275919366
Position 4983: 0.03407339832927487
Position 3889: 0.018838499642625912
Position 712: 0.016237574026004203
Position 489: 0.010128478071435298
Position 5159: 0.009100486572756668
Position 3693: 0.008896347511120558
Position 43: 0.007857331614099666
Position 743: 0.0058341195848661456
Position 5019: 0.005439358860403783
Position 257: 0.0050561884949413246
Position 692: 0.0048556880180527645
Position 3930: 0.004423035858436909
Position 8275: 0.004293002682419635
Position 10: 0.0040848022599178175
Position 939: 0.003950438215220438
Position 2669: 0.0039006134816893688
Position 3626: 0.003792709517476037
Position 6: 0.0035463695447264594
Position 106: 0.002514186490514108
Position 393: 0.001831988554261211
Position 125: 0.0018200155926860534
Position 5690: 0.001659519343192699
Position 362: 0.0016424424677585734
Position 410: 0.0013814179421468777
Position 4987: 0.0012848325029871162
Position 321: 0.0010104988577556088
Position 201: 0.0009725966270258999
Position 689: 0.0009231252837908342
Position 2287: 0.0006730907996425629
Position 4959: 0.0006676496387194598
Position 138: 0.000639636438642587
Position 28: 0.0005654576179470589
Position 100: 0.0004326553070394456
Position 517: 0.0003703140397820953
Position 193: 0.00035937793223245987
Position 284: 0.00031539392650947116
Position 289: 0.00030909055674716707
Position 429: 0.00017975141731456994
Position 5148: 0.000153205830511399
Position 467: 0.00015014332217404644
Position 5686: 0.00012822672724277617
Position 41: 0.00012272589610617444
Position 501: 0.00010962630812142898
Position 5220: 0.00010050237403005248
Position 344: 7.138755518556129e-05
Position 72: 5.56869834331535e-05
Position 294: 4.489001871349632e-05
Position 734: 4.197596848094126e-05
Position 499: 1.5428771302096968e-05
Position 261: 1.3705789723697764e-05
Position 528: 1.2813750920347893e-05
Position 765: 1.0354603361254105e-05
Position 281: 6.596288391737794e-06
Position 19: 5.718937143451445e-06
Position 705: 5.651804591987599e-06
Position 245: 3.7094159135031346e-06
Position 47: 2.595761324651778e-06
Position 2289: 1.5595383830229496e-06
Position 2424: 1.4764821429117429e-06
Position 674: 1.3166469045777992e-06
Position 31: 1.07632283722494e-06
Position 710: 4.2783097290600017e-07
Position 2630: 2.653307274558374e-07
Position 2529: 1.9831989655586856e-07
Position 2679: 1.919621151080169e-07
Position 1086: 1.48685358721088e-07
Position 983: 1.3249406247747645e-07
Position 1312: 8.77736853765182e-08
Position 1762: 8.075161866263718e-08
Position 774: 6.731734968632309e-08
Position 536: 6.885844986271027e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4874: 0.8455242493134004
Position 602: 0.8298897904841103
Position 11857: 0.8198486519900895
Position 3691: 0.4494062091898707
Position 5071: 0.28288552268093575
Position 3218: 0.24980621963078928
Position 5840: 0.1307727218849047
Position 13835: 0.12904449515335584
Position 13801: 0.12089506619844037
Position 13894: 0.10000554675515047
Position 4630: 0.09575851741799421
Position 547: 0.09263883140680684
Position 4912: 0.09103616149271519
Position 8354: 0.08300891010051435
Position 12504: 0.08284051981930131
Position 12125: 0.0808578334048789
Position 16982: 0.07477598086170771
Position 5960: 0.07295358536341769
Position 14579: 0.06365556830224868
Position 15371: 0.055890552828406534
Position 12150: 0.03922295154587593
Position 14180: 0.027250822183721594
Position 8149: 0.025367431666869666
Position 8181: 0.025071354566744385
Position 3141: 0.022952689813611805
Position 4821: 0.021987963643502712
Position 12275: 0.017701159846000732
Position 3565: 0.016457909336654346
Position 4878: 0.012935660157313488
Position 3083: 0.011990690758726925
Position 14261: 0.011206460375693787
Position 7955: 0.010479556387885417
Position 6055: 0.010204974338312045
Position 5906: 0.009988138933055384
Position 325: 0.009849521199339715
Position 6001: 0.009763138596727759
Position 13805: 0.009057785825508868
Position 8447: 0.007894412310664053
Position 5117: 0.007753195508521172
Position 13610: 0.007078521267622444
Position 12564: 0.006940531264341743
Position 3732: 0.006369212011662283
Position 3231: 0.005356249612178642
Position 148: 0.00482843824754758
Position 2508: 0.004281797004696407
Position 12283: 0.004248773758521841
Position 2840: 0.0041155673093456295
Position 8583: 0.004074261672801822
Position 6269: 0.0037316365670145655
Position 5332: 0.003661110290768622
Position 3520: 0.003353931116192685
Position 7640: 0.0032442615824201855
Position 8978: 0.0031058091211333813
Position 827: 0.0027927415368621724
Position 7601: 0.0027131702063544548
Position 5209: 0.0026276016232509294
Position 3172: 0.00260239769317348
Position 6682: 0.002476020688264965
Position 241: 0.0023686518108473075
Position 5476: 0.002323340152978131
Position 7374: 0.0023166923309938434
Position 619: 0.0020991239416366827
Position 8645: 0.0020820239890944297
Position 3062: 0.001978840597180765
Position 4529: 0.0019499995984757258
Position 4564: 0.0018844122337402479
Position 5577: 0.001830456946181077
Position 5551: 0.0018056184078927655
Position 3051: 0.0015970190052428286
Position 554: 0.0014671378434983335
Position 871: 0.0012771942206427152
Position 3652: 0.0012676150129546098
Position 5810: 0.0011634630497553084
Position 5307: 0.0011404092319719564
Position 6989: 0.0010710262711720196
Position 3802: 0.0009603328249048802
Position 6421: 0.0009373932759386145
Position 568: 0.0008674302890352762
Position 2148: 0.0008070569433099753
Position 656: 0.000709109811314606
Position 281: 0.0006311783944436404
Position 2808: 0.000566642231047312
Position 5259: 0.0005297339639270459
Position 2869: 0.000529116154718334
Position 6949: 0.0005208594553759739
Position 393: 0.00044398107745366027
Position 2563: 0.0004198995778288762
Position 6539: 0.0004186042794243848
Position 5496: 0.00037849940371045083
Position 8736: 0.0003781034838216808
Position 4003: 0.0003702963619542962
Position 6449: 0.0003520220714860944
Position 193: 0.00033093353505831514
Position 2969: 0.0002705978444897262
Position 2941: 0.00024379727474213046
Position 7390: 0.0002413035439359674
Position 487: 0.0002053868043721435
Position 5473: 0.00019404520304893092
Position 2727: 0.00015727969337894158
Position 197: 0.00015548594791314508
Position 6599: 0.00014077744271446426
Position 664: 0.00013099263065936546
Position 5517: 0.00012982172388357474
Position 5846: 0.00012660951117509595
Position 4268: 0.0001220981738954757
Position 515: 0.00011941242960235525
Position 4381: 0.00010610033392201615
Position 2449: 0.00010220058096774742
Position 2528: 0.0001019798099724671
Position 5037: 7.695702700801955e-05
Position 5082: 7.290196890285524e-05
Position 467: 7.240719895734942e-05
Position 156: 6.224035171153491e-05
Position 386: 5.6877483203246124e-05
Position 3302: 5.5327936305808135e-05
Position 674: 3.456561006093148e-05
Position 106: 2.6044929454161988e-05
Position 983: 2.4482756601658082e-05
Position 289: 2.2882007078734045e-05
Position 902: 2.277182880582482e-05
Position 437: 2.1926820395596875e-05
Position 1514: 1.9038113296812466e-05
Position 299: 1.5458106117076203e-05
Position 1465: 1.5271052331951493e-05
Position 254: 1.4734770983758766e-05
Position 429: 1.4159308827729104e-05
Position 414: 7.669770593137046e-06
Position 339: 6.363337668373493e-06
Position 79: 5.520227844488079e-06
Position 405: 4.432360030303815e-06
Position 123: 4.183795349079144e-06
Position 397: 2.9621022527880787e-06
Position 330: 1.748572181017381e-06
Position 201: 8.976829667555709e-07
Position 746: 2.7988276185639017e-07
Position 679: 2.145617872882499e-07
Position 722: 1.8757775034030203e-07
Position 3753: 5.217293048369366e-08
Position 1637: 3.70680341760132e-08
Position 1201: 3.370853216008764e-08
Position 705: 2.5458600947536713e-08
Position 1230: 2.3542987621371634e-08
Position 2342: 2.1702797239193985e-08
Position 496: 2.0941655052807924e-08
Position 489: 2.0361320957506054e-08
Position 1682: 1.897478938630887e-08
Position 696: 1.4115685828336886e-08
Position 1123: 1.2858329364970581e-08
Position 689: 1.1595802331009775e-08
Position 2125: 1.135267841886355e-08
Position 2423: 1.0353108419203643e-08
Position 734: 1.0142808226915132e-08
Position 751: 8.155886705863436e-09
Position 209: 6.655065009394168e-09
Position 1097: 6.631820309801161e-09
Position 1024: 5.656811574687061e-09
Position 1575: 5.421901207616129e-09
Position 1156: 5.168466180188241e-09
Position 755: 1.8922627717355887e-09
