Gene = 2410004B18Rik
index = 38
Annotated 5SS: [ 315 1083]
Annotated 3SS: [ 883 5782]
SMsplice 5SS: [ 315  656 1083 3273]
SMsplice 3SS: [ 528  932 3180 5782]
top_k =  500
Partition function (log Z): -3.683452740732052

Sorted 5' Splice Sites (High to Low Probability):
Position 1083: 0.9861695167923505
Position 315: 0.9241261188451632
Position 3273: 0.6811641285486741
Position 656: 0.42736594479021967
Position 5585: 0.30535898826058994
Position 616: 0.195662278390804
Position 5904: 0.14942874887956367
Position 5853: 0.09592304689110714
Position 847: 0.041942363445976634
Position 5512: 0.033731498758728926
Position 5461: 0.025997476044158814
Position 5863: 0.02454271637366261
Position 631: 0.022571257103307377
Position 6485: 0.02143362413275881
Position 6440: 0.02027704188655232
Position 6011: 0.01999260235820611
Position 5343: 0.01685631422007743
Position 5877: 0.0150162525003343
Position 5882: 0.012828862350858838
Position 3720: 0.009728816852598937
Position 1922: 0.009705146097670224
Position 5935: 0.006834391357339065
Position 234: 0.006169213532400034
Position 628: 0.005853367487793703
Position 1875: 0.005751653807970358
Position 5369: 0.0056833728118883195
Position 826: 0.004640204903087517
Position 5173: 0.004491847226522575
Position 6166: 0.004276961694402327
Position 6447: 0.004190491197524308
Position 814: 0.004052988305970679
Position 142: 0.003172554791915935
Position 3904: 0.0028876848809354224
Position 5470: 0.002334805690123192
Position 297: 0.0018234601329304913
Position 2393: 0.0013890133891863111
Position 2376: 0.0013537786823902092
Position 666: 0.0013422677651235076
Position 2522: 0.001327156555007626
Position 3236: 0.0012018671091636277
Position 5894: 0.0009665710325347164
Position 26: 0.0006693197204149961
Position 6609: 0.0005734448078902968
Position 294: 0.0004793224613596541
Position 110: 0.00046518983754663173
Position 789: 0.00032737964375688627
Position 5319: 0.0003227262875328626
Position 68: 0.00030022398356189097
Position 224: 0.00029445650432669565
Position 4067: 0.00025701679036231975
Position 417: 0.00020538159051978786
Position 591: 0.00020311559413105107
Position 502: 0.0001958045141240725
Position 505: 0.0001822027381473083
Position 859: 0.0001516669452801785
Position 563: 0.0001318041588607634
Position 1609: 0.00011411726662097308
Position 4204: 9.187138694511045e-05
Position 1431: 5.8583022571705055e-05
Position 1879: 4.7317553383229046e-05
Position 869: 3.62646562191698e-05
Position 1162: 3.276488707573917e-05
Position 444: 1.6969424477855653e-05
Position 446: 1.5158251935694011e-05
Position 1779: 1.391443558710767e-05
Position 5236: 1.1448266645030836e-05
Position 42: 7.614797015349851e-06
Position 743: 7.088890757338059e-06
Position 1358: 4.277193648288057e-06
Position 478: 3.770347893606383e-06
Position 1392: 2.605069024547135e-06
Position 1587: 2.0151671568771073e-06
Position 1567: 1.3871363983304146e-06
Position 1605: 1.03460045101616e-06
Position 1423: 8.501213735771408e-07
Position 1456: 3.094312710784234e-07
Position 717: 9.692901419945504e-11
Position 725: 6.516466266840695e-11
Position 720: 3.935876533992893e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5782: 0.7199297148713598
Position 932: 0.6199774582495744
Position 528: 0.5706268196989966
Position 3180: 0.5674487352946449
Position 5264: 0.26403765181147626
Position 883: 0.2525733399397942
Position 5747: 0.23243309478726235
Position 6406: 0.13243162644593967
Position 6683: 0.11883660130201491
Position 6341: 0.0817878050758935
Position 3127: 0.06296658012992627
