Gene = Aspdh
index = 145
Annotated 5SS: [ 145  844 1165 1423 1715 1943]
Annotated 3SS: [ 698 1079 1272 1493 1787 2251]
SMsplice 5SS: [ 145  844 1165 1423]
SMsplice 3SS: [ 698 1079 1272 2251]
top_k =  500
Partition function (log Z): -0.9319670239346365

Sorted 5' Splice Sites (High to Low Probability):
Position 1423: 0.9197359321277236
Position 844: 0.8473900142868673
Position 145: 0.6661081375690378
Position 1165: 0.542923294144207
Position 1185: 0.38205982976376407
Position 1715: 0.23213200753200658
Position 117: 0.2311517386534569
Position 986: 0.08256182977135507
Position 1943: 0.07015000766549732
Position 149: 0.06344874798317345
Position 1599: 0.048814756274782184
Position 91: 0.01764084675689945
Position 1455: 0.016267693995370085
Position 126: 0.00871681784045238
Position 365: 0.008076182829944333
Position 1844: 0.005666427906445163
Position 64: 0.0035364645552143055
Position 1564: 0.0027594950044966603
Position 2147: 0.002287209830207745
Position 1964: 0.001645116981770998
Position 24: 0.001416898006472836
Position 1273: 0.0013885056257231631
Position 1728: 0.0013682743127988069
Position 1695: 0.00098393845871868
Position 1974: 0.0007097184170645112
Position 607: 0.0005908471068132125
Position 319: 0.0005078827525664815
Position 592: 0.00044204057809498057
Position 490: 0.00043229198433233484
Position 105: 0.00030028101785642056
Position 123: 0.00026603065027170383
Position 922: 0.00023443858523838988
Position 1603: 0.000225134341716817
Position 504: 0.00020288541957128498
Position 1567: 0.0001970075923259154
Position 166: 0.00016335785122741935
Position 771: 9.909147216478953e-05
Position 1226: 9.633183714380874e-05
Position 795: 8.809458365077975e-05
Position 337: 8.160380677196043e-05
Position 1189: 8.156326418979445e-05
Position 1581: 6.591483012606005e-05
Position 1998: 5.633465917172152e-05
Position 895: 4.389386186294397e-05
Position 452: 3.378389693457165e-05
Position 928: 3.0108878728740563e-05
Position 1096: 2.9246487916219526e-05
Position 797: 2.6474882854982843e-05
Position 655: 2.5813769733119246e-05
Position 456: 2.5547899106977307e-05
Position 454: 2.5131966089103732e-05
Position 277: 2.4270808358062846e-05
Position 486: 2.385701416214016e-05
Position 599: 2.0657556201436957e-05
Position 544: 1.4229202817820952e-05
Position 1102: 1.2848254980172189e-05
Position 555: 1.255467143323632e-05
Position 287: 1.1400829935078756e-05
Position 536: 9.652031392409217e-06
Position 14: 9.45460261146015e-06
Position 1382: 9.307784363616337e-06
Position 710: 8.933628995278321e-06
Position 71: 8.245795666485682e-06
Position 893: 7.004113887007098e-06
Position 712: 4.834490929512141e-06
Position 3: 4.741281411163104e-06
Position 1357: 4.603850940785841e-06
Position 1684: 4.583166048054175e-06
Position 192: 4.07389586382415e-06
Position 307: 4.0547154594906165e-06
Position 508: 3.232042016054657e-06
Position 285: 3.193812113815951e-06
Position 424: 2.6050694980685376e-06
Position 369: 2.1635646997084383e-06
Position 703: 1.8124476517952483e-06
Position 305: 1.767311509333845e-06
Position 559: 1.7206643429866243e-06
Position 343: 1.7103662438756186e-06
Position 474: 1.7067156229923089e-06
Position 466: 1.6263487430576623e-06
Position 480: 1.6019569652182054e-06
Position 373: 1.295158379629594e-06
Position 1353: 4.5784623975698504e-07
Position 689: 2.3268749109250424e-07
Position 379: 2.068141205411341e-09
Position 356: 1.8744533774704333e-09
Position 428: 1.6820481438214131e-09
Position 458: 1.5089174031626357e-09
Position 460: 1.4254875465960648e-09
Position 183: 1.2835622557611045e-09
Position 472: 5.458116645667617e-10
Position 1199: 6.372477972523775e-11
Position 494: 2.2328373030800745e-12
Position 496: 1.0021320109260807e-12
Position 521: 9.697186821501303e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1079: 0.9065642966174053
Position 1272: 0.7943044447826078
Position 2251: 0.6877969685395227
Position 698: 0.6623552637996499
Position 1493: 0.3484948715203547
Position 1787: 0.1701779953688145
Position 730: 0.08797024779329571
Position 1288: 0.06886277553040887
Position 814: 0.05769078173702318
Position 681: 0.03989203789366402
Position 980: 0.03187245390108178
Position 2041: 0.03129096472817898
Position 2232: 0.027144474027273574
Position 1309: 0.025690896903692594
Position 535: 0.02546844702103305
Position 2113: 0.024626106555639043
Position 1302: 0.020259034036840897
Position 703: 0.018766819468862512
Position 1871: 0.014229236290509576
Position 2094: 0.013172198093444996
Position 606: 0.01311075950973312
Position 1366: 0.009398608197993747
Position 1921: 0.007222001209514183
Position 645: 0.007074729176072924
Position 1714: 0.006174906082364665
Position 1050: 0.005601809216469922
Position 1669: 0.004990394988524197
Position 984: 0.0045794339721908755
Position 1647: 0.003931413822691115
Position 1843: 0.0033240849651344963
Position 1541: 0.0032975524724007162
Position 230: 0.00312477375081969
Position 1495: 0.0029626254500950593
Position 1314: 0.002728155368406236
Position 198: 0.0026708663242815574
Position 1185: 0.002472770508764776
Position 791: 0.002450961328419761
Position 1335: 0.002076503293769732
Position 1099: 0.001876763611507773
Position 1581: 0.0018551125064346994
Position 843: 0.0016627423423040111
Position 2054: 0.0013185547581265914
Position 737: 0.0010474790589130776
Position 1317: 0.0009759013688128306
Position 1223: 0.0009442560051173906
Position 928: 0.0009045868545198111
Position 1557: 0.0007019043496931966
Position 1564: 0.0006142954435886659
Position 1988: 0.0005851822184950752
Position 336: 0.0005203346156249882
Position 1740: 0.000518828071944964
Position 899: 0.0005001782800460316
Position 1834: 0.00044937930980826056
Position 2017: 0.0004242369681812446
Position 1015: 0.0003672965150018155
Position 1102: 0.0003583345902391724
Position 1029: 0.00035629850181716905
Position 2273: 0.00032030867453787884
Position 922: 0.0002888897020456455
Position 1382: 0.0002812904387187366
Position 1674: 0.00027577136558851835
Position 1226: 0.0002640165129135292
Position 948: 0.0002515590888307742
Position 1422: 0.0002479198106243786
Position 1825: 0.00022392710734962465
Position 1326: 0.00018947410451606336
Position 364: 0.00014082464395010554
Position 838: 0.00012953923050293891
Position 2345: 0.00012157091809988219
Position 1311: 0.0001033242289212924
Position 2262: 0.00010238629018389557
Position 864: 7.902618748954307e-05
Position 749: 7.897874319738112e-05
Position 858: 6.985990262889502e-05
Position 238: 6.560143819418696e-05
Position 821: 6.380406666569749e-05
Position 1850: 4.427849603359213e-05
Position 1567: 4.371377916129489e-05
Position 1934: 4.2495058678154714e-05
Position 1951: 3.5490156216392694e-05
Position 875: 2.855191516230638e-05
Position 1445: 2.4052798244363532e-05
Position 1032: 2.3038036829630974e-05
Position 990: 2.2392659799183972e-05
Position 1387: 1.8295296594770804e-05
Position 861: 1.5974895539798744e-05
Position 243: 1.4636187903668716e-05
Position 795: 1.3322152963828521e-05
Position 1414: 1.2971265190089379e-05
Position 993: 1.1765204410049224e-05
