Gene = Scg3
index = 951
Annotated 5SS: [  422  1119  1783  2093  7388  8712 14842 18403 20864 22804 32426]
Annotated 3SS: [ 1065  1736  1876  7244  8561 14663 18285 20779 22665 32344 40111]
SMsplice 5SS: [  422  1119  1783  2093  7388  8712 14842 17344 18367 20864 32426 38215]
SMsplice 3SS: [ 1005  1736  1876  7244  8561 14663 17194 18285 20779 32344 38106 40111]
top_k =  500
Partition function (log Z): 12.622950900925021

Sorted 5' Splice Sites (High to Low Probability):
Position 7388: 0.9981394608796107
Position 32426: 0.9921612842909788
Position 422: 0.9918387166137438
Position 2093: 0.9838535311210475
Position 20864: 0.9318343834003975
Position 8712: 0.9264688137801267
Position 14842: 0.89026863387743
Position 18367: 0.8736137254656987
Position 1783: 0.7384628340019244
Position 1119: 0.640496845434111
Position 38215: 0.5939922023254274
Position 17344: 0.4947427753828624
Position 11639: 0.4637418833032059
Position 25097: 0.43054350248293094
Position 2453: 0.30040475852550746
Position 17326: 0.2960242658412982
Position 14146: 0.2895355143219748
Position 20393: 0.2654095155061067
Position 22804: 0.22614377841856134
Position 24852: 0.2141868192458686
Position 11672: 0.19725002276016618
Position 39368: 0.16363177159021386
Position 5420: 0.14331097583328206
Position 18403: 0.12459336603099183
Position 14105: 0.11807499204552888
Position 5034: 0.114206004505069
Position 18522: 0.09784175694166329
Position 11913: 0.07495900355400231
Position 6568: 0.07268780264333619
Position 20849: 0.06799478108190028
Position 9730: 0.06707352493334925
Position 31829: 0.06617699356705539
Position 39063: 0.05768441830882789
Position 27432: 0.05701922639435438
Position 5508: 0.0520335845835107
Position 6607: 0.044423530536538636
Position 2376: 0.038735073942743635
Position 39840: 0.03695058178883811
Position 14578: 0.03024963971220765
Position 15122: 0.02892525013239799
Position 36212: 0.027334793558553793
Position 38026: 0.02704401490382105
Position 3937: 0.0239411489995204
Position 2402: 0.023610665632410297
Position 18539: 0.022615360801277455
Position 2309: 0.02254857617717012
Position 26323: 0.019703673457731958
Position 8368: 0.018056276461469026
