Gene = Arl6ip1
index = 134
Annotated 5SS: [ 194 2529 3267 7737 8502]
Annotated 3SS: [2394 3146 7618 8416 9251]
SMsplice 5SS: [ 194 2529 3267 8502]
SMsplice 3SS: [2394 3146 8416 9251]
top_k =  500
Partition function (log Z): -8.088287826908502

Sorted 5' Splice Sites (High to Low Probability):
Position 2529: 0.8651651060384355
Position 194: 0.8577364461761156
Position 3267: 0.6696577540735896
Position 8502: 0.5303627783626659
Position 207: 0.07617599901738187
Position 348: 0.044844283175210845
Position 7737: 0.03758104888435047
Position 3014: 0.016584189068583298
Position 395: 0.016054555414015372
Position 402: 0.014370452761742654
Position 767: 0.012116043712810257
Position 8771: 0.011012886451909147
Position 3022: 0.007465983899054392
Position 2533: 0.006818149407296614
Position 3486: 0.006478338261242608
Position 352: 0.0064089299028921
Position 362: 0.005724378291909606
Position 1732: 0.005596134813554268
Position 2043: 0.005522061881071506
Position 3506: 0.003931130805243667
Position 1738: 0.003781313011610453
Position 3052: 0.003581216728381255
Position 292: 0.003329992533469053
Position 6747: 0.003299129556323377
Position 8611: 0.003226346065582364
Position 800: 0.0031343269648838427
Position 8556: 0.003049724113975474
Position 2443: 0.0029615928111120207
Position 8155: 0.0027614345271559323
Position 4693: 0.0025195508446850317
Position 8747: 0.0025044749671103276
Position 1147: 0.00237317257332291
Position 4862: 0.0021581199871243827
Position 2507: 0.0020523934157004654
Position 4475: 0.0020506830640429174
Position 1158: 0.0019403757476305584
Position 9041: 0.0015263404001424979
Position 3394: 0.0010706629298441945
Position 3271: 0.0009033207639767044
Position 6848: 0.0008071113638671865
Position 2995: 0.0006415148828254886
Position 224: 0.0005905103443681047
Position 198: 0.000588927829125164
Position 204: 0.0005228499855866094
Position 286: 0.0004999399084186087
Position 644: 0.000415090832241089
Position 1716: 0.00036202432654578636
Position 813: 0.00035390423074072757
Position 661: 0.00033137701857523716
Position 2939: 0.00016788046468547312
Position 2487: 0.00011128583843464231
Position 2748: 0.00011050563653594082
Position 2512: 0.00010313001856642892
Position 2946: 5.8829448586864346e-05
Position 2687: 3.906156072672976e-05
Position 2464: 3.439368505007582e-05
Position 360: 3.437024386307736e-05
Position 211: 5.646344141464331e-06
Position 23: 4.307112465455303e-06
Position 250: 3.2561482200884866e-06
Position 3797: 2.899850923694422e-06
Position 215: 2.172189568370601e-06
Position 3410: 1.7564098202457089e-06
Position 122: 1.5281041890553e-06
Position 495: 1.3072689500966515e-06
Position 94: 8.90181617236892e-07
Position 120: 8.578975015814574e-07
Position 314: 6.575484817964883e-07
Position 78: 6.39234958918806e-07
Position 37: 3.2068717494126887e-07
Position 148: 2.631319589865149e-07
Position 490: 2.1792586689936958e-07
Position 464: 1.8797825962631e-07
Position 106: 1.7686563913275754e-07
Position 3: 1.4642657273954825e-07
Position 818: 1.245505123666534e-07
Position 134: 1.0824669881197482e-07
Position 126: 7.461471562728586e-08
Position 613: 2.305664775926477e-08
Position 124: 1.7595180277666424e-08
Position 108: 8.695079191772903e-09
Position 430: 1.6000886098400431e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2394: 0.8641285998547256
Position 3146: 0.7091023500392802
Position 9251: 0.6094714571410713
Position 8416: 0.5474613729904951
Position 7618: 0.05246825126476953
Position 9929: 0.03893598821337903
Position 10265: 0.03284511531790297
Position 9626: 0.031358292699632466
Position 2912: 0.026266213373320645
Position 4321: 0.02382679980684135
Position 9595: 0.023149271439191793
Position 10180: 0.022495340848505848
Position 8673: 0.01893079149072493
Position 291: 0.017407685872150615
Position 3327: 0.015208805436892885
Position 261: 0.012696809017366082
Position 8770: 0.012348131218972887
Position 8647: 0.0118122345464902
Position 4033: 0.01091054897941444
Position 593: 0.009203626245655017
Position 10012: 0.00867606229523984
Position 4474: 0.007264355949160117
Position 9170: 0.0060456648723640795
Position 9562: 0.005765300279233677
Position 2720: 0.0057148751395668775
Position 9657: 0.005704932888946161
Position 8042: 0.00559865588793653
Position 5358: 0.005440770809960735
Position 2424: 0.005327531401384926
Position 3238: 0.005314935728286865
Position 9456: 0.005180196019191476
Position 6667: 0.004961392198926691
Position 4325: 0.004572280851702457
Position 1637: 0.0035442316486255327
Position 5882: 0.0033860380862060133
Position 1011: 0.0033542231385208614
Position 1870: 0.00325359329884432
Position 5440: 0.003250350830301527
Position 2645: 0.0031952416291239714
Position 10734: 0.0029139826844320166
Position 8097: 0.0027266214166213436
Position 2254: 0.0026882042198807694
Position 3389: 0.0026440486318480734
Position 2279: 0.002511912536031738
Position 4629: 0.00234410127347644
Position 4792: 0.0021917793099224367
Position 4721: 0.0020519590398672067
Position 10197: 0.0020091909594983177
Position 7059: 0.0018837352525308067
Position 3369: 0.0018644680501051186
Position 1564: 0.0017700466460685938
Position 4051: 0.0017463882454351399
Position 1963: 0.0015728244841270828
Position 10341: 0.001553524406210465
Position 3348: 0.0015301893942064198
Position 498: 0.001514720749576959
Position 2748: 0.001512436918980826
Position 6220: 0.0013307260322539085
Position 6577: 0.0013190327746462314
Position 4252: 0.0012405018111472568
Position 6191: 0.0012136227474766536
Position 9704: 0.0011638911241287505
Position 10538: 0.0011376914429390777
Position 629: 0.0011153094134822871
Position 1673: 0.001080800056898627
Position 1657: 0.0010292656919844042
Position 1601: 0.0010000625849006192
Position 6650: 0.0009576001369651719
Position 3468: 0.0008731043447151114
Position 2348: 0.0008434007469619112
Position 3864: 0.0008389686795321514
Position 7081: 0.0008280933776356207
Position 1414: 0.0007850907796142426
Position 5191: 0.0006982953101952001
Position 4760: 0.0006220517292525933
Position 5556: 0.0005912476744397751
Position 2324: 0.0005687754682058271
Position 2328: 0.0005330926806175432
Position 7718: 0.0005041304785232743
Position 5986: 0.0004985276610457965
Position 5284: 0.0004591993513327978
Position 4398: 0.0004547520894138135
Position 2798: 0.00043587482877060314
Position 2431: 0.0004306456045852865
Position 906: 0.00042904921250869947
Position 839: 0.0003902932926760545
Position 735: 0.0003838535628076237
Position 5721: 0.0003668111610975448
Position 3308: 0.0003475318424005038
Position 267: 0.0003374725925139225
Position 656: 0.0003222624362040696
Position 1938: 0.0002955534960980396
Position 961: 0.00025485316875768787
Position 569: 0.000253969172467221
Position 2355: 0.00024835642326511684
Position 7576: 0.00023834060771459541
Position 3270: 0.00022426184535032255
Position 1966: 0.0002233500287040309
Position 4079: 0.00021985489117056265
Position 1501: 0.00021603115312177607
Position 1457: 0.00020391568540962038
Position 1944: 0.00020021596897402068
Position 2297: 0.00019606817184088
Position 2371: 0.0001834336941958664
Position 605: 0.00016574495435131697
Position 1016: 0.00016446171922334518
Position 5685: 0.0001637234159329494
Position 338: 0.00015908268900053098
Position 6234: 0.00015624729394758693
Position 5799: 0.00015136347630367077
Position 4958: 0.00014838735393609936
Position 2286: 0.00013747993869283766
Position 1915: 0.00012513971983322392
Position 1351: 0.00011779234767430708
Position 3976: 0.00010700976428282623
Position 4846: 0.00010663265681042805
Position 1997: 0.00010621711653687656
Position 3613: 0.00010262425505466363
Position 1079: 9.462518831079885e-05
Position 2854: 8.646281453457522e-05
Position 2183: 8.150983824195943e-05
Position 1610: 7.446108624632537e-05
Position 543: 7.140119538463954e-05
Position 2629: 6.056851427159994e-05
Position 3350: 6.024016681286369e-05
Position 2203: 5.952001116176579e-05
Position 3703: 5.9269469780209936e-05
Position 4134: 5.912140657391288e-05
Position 633: 4.834877236848561e-05
Position 2653: 4.72634157273269e-05
Position 1931: 4.677563093116688e-05
Position 2682: 4.0805068461605315e-05
Position 2936: 3.520450251741148e-05
Position 2109: 2.3033826869222053e-05
Position 799: 2.1090842918794832e-05
Position 696: 1.8248878504175403e-05
Position 661: 1.712325223089207e-05
Position 271: 1.4974766475683283e-05
Position 2208: 9.098233552066041e-07
Position 3344: 4.99594729325316e-07
Position 550: 3.75183191561953e-08
Position 1603: 8.204677175627951e-09
Position 401: 5.165951479996538e-09
Position 577: 5.113220428241173e-09
Position 422: 4.034352935285857e-09
Position 435: 3.5471634689438355e-09
Position 360: 1.3111206000864777e-09
Position 356: 7.875028794994646e-10
Position 386: 7.841695866344433e-10
Position 148: 3.385796244135133e-10
Position 120: 3.28457155622486e-10
Position 448: 2.4078253743281334e-10
Position 366: 1.2519728775731064e-10
Position 455: 9.460161626839085e-11
Position 224: 8.94328859495694e-11
Position 211: 7.744611420696396e-11
Position 180: 6.342554730464399e-11
Position 183: 4.393739901806279e-11
Position 383: 4.307623167572844e-11
Position 369: 7.925036909074412e-12
Position 166: 3.0707981251201338e-12
Position 198: 6.552562257437355e-13
