Gene = Arpc3
index = 141
Annotated 5SS: [  120  5039  9846 11550 12373 13301]
Annotated 3SS: [ 4938  9768 11480 12245 13205 13990]
SMsplice 5SS: [  120  4845  5039  9846 11550 12373 13301]
SMsplice 3SS: [ 4751  4938  9768 11480 12245 13205 13732]
top_k =  500
Partition function (log Z): 5.113849861451728

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.999956756676386
Position 12373: 0.9918739601751054
Position 9846: 0.9907200529574747
Position 5039: 0.9409936122628569
Position 13301: 0.670435850676658
Position 11550: 0.6403502978986129
Position 4845: 0.6134735229684986
Position 7631: 0.26753288651716295
Position 9683: 0.18202493551100776
Position 8365: 0.17594779636754188
Position 2841: 0.13933672303032432
Position 13827: 0.0780821631348623
Position 9022: 0.07473957572834176
Position 8418: 0.05753541424519442
Position 8311: 0.05314966800481752
Position 8585: 0.05268448194452563
Position 11298: 0.03985599419230894
Position 13551: 0.0388981963700119
Position 13004: 0.03670090682070454
Position 2239: 0.030890808435233584
Position 11675: 0.029440170856529533
Position 2875: 0.02417150558569221
Position 11407: 0.02181226721266771
Position 897: 0.0196819458768351
Position 5203: 0.019311427569232622
Position 6472: 0.01800274780390989
Position 731: 0.015049351205690667
Position 7476: 0.014258189262494947
Position 9667: 0.014199093796818723
Position 10944: 0.01221415946432471
Position 11438: 0.011893662732322032
Position 12919: 0.010792985985325895
Position 7636: 0.01045281354601054
Position 11821: 0.0104451995274283
Position 11619: 0.010389760624942948
Position 10751: 0.010377399374278552
Position 1006: 0.009895629501769764
Position 10708: 0.009355775622025319
Position 3280: 0.008498552359508948
Position 10782: 0.008246814059562414
Position 10881: 0.008205582795978097
Position 11452: 0.008098361866147843
Position 8832: 0.007363341469312912
Position 8470: 0.007259003218223963
Position 13268: 0.006945004720054477
Position 11253: 0.006794292789062347
Position 11008: 0.006789413633121307
Position 10106: 0.005771629881793252
Position 13876: 0.005362869765891069
Position 10135: 0.005311118372325772
Position 3309: 0.005016641983453087
Position 9924: 0.004523331771634823
Position 13429: 0.00439861153810044
Position 3530: 0.003878011216348191
Position 2235: 0.0036667832120228527
Position 12674: 0.0034177313823382316
Position 738: 0.0032418217838491924
Position 579: 0.0029709815369388035
Position 1999: 0.0029061743989559144
Position 569: 0.0028518585214254307
Position 13147: 0.00281146188662381
Position 11087: 0.002714144811218405
Position 14190: 0.002594708922731222
Position 13835: 0.0025572474972741597
Position 4009: 0.002362649355642998
Position 12391: 0.002358341951550091
Position 3269: 0.0021736559730451783
Position 2909: 0.0020699537148119816
Position 10978: 0.0020451895661677574
Position 7561: 0.0020139143637176106
Position 7515: 0.0018473134973577853
Position 501: 0.0017653982733893553
Position 12907: 0.001648066085042446
Position 993: 0.0016349807479029198
Position 11705: 0.001389762707260677
Position 3573: 0.0013761506186159918
Position 2942: 0.0012888616483358066
Position 13785: 0.0012148385966192013
Position 1929: 0.0012103588832468725
Position 10213: 0.0011968096398072355
Position 7480: 0.0011774003328170854
Position 2809: 0.0011542392995984513
Position 361: 0.0009620364547035133
Position 555: 0.000927708829540904
Position 6936: 0.0008995575379857218
Position 1855: 0.0008821002176403547
Position 13592: 0.000864221278482769
Position 10317: 0.0007029602913086672
Position 11956: 0.0005265563457384635
Position 8591: 0.0004517241702421142
Position 5246: 0.000404930467258181
Position 11664: 0.0003725714815925641
Position 8648: 0.00035856129544145187
Position 7594: 0.0003306633626640516
Position 13617: 0.0001225228754227146
Position 4982: 6.654550336469883e-05
Position 13260: 6.006324369064038e-05
Position 2052: 3.9455414964870856e-05
Position 164: 3.759328612051492e-05
Position 2048: 3.1291983920344026e-05
Position 9904: 2.0347377032767654e-05
Position 631: 8.707042241088995e-06
Position 567: 7.848114548668111e-06
Position 12393: 6.2296912935740625e-06
Position 9910: 5.507526782791097e-06
Position 1936: 4.829981659871691e-06
Position 722: 4.433301481544602e-06
Position 5220: 3.845383926169142e-06
Position 2003: 3.2683168734450957e-06
Position 2179: 3.1317696049581633e-06
Position 9930: 3.064411748830292e-06
Position 1941: 2.2211385088032796e-06
Position 2975: 1.7571702329439364e-06
Position 2845: 1.3496765477230033e-06
Position 108: 1.4230245519593953e-07
Position 354: 7.777023298708613e-08
Position 77: 7.046679246970726e-08
Position 4722: 6.035457243288136e-08
Position 173: 5.691949173672971e-08
